Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Compensation,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/25/2016,2356.88,746.003,156.938,589.065,152.589,152.589,0.0,0.0,0.0,0.0,0.0,0.0,64.158,14.061,,,301.578,50.097,962.75,602.14,1495.37,-893.23,198.861,198.861,593.129,122.94,122.94,0.0,14.304,154.307,1394.13,,320.17,92.467,,,227.703,188.993,0.0,,,,188.993,63.645,,,0.0,572.808,245.922,245.922,,,,744.979,,659.091,30.594,55.294,990.901,1563.709,0.0,162.964,16.997,145.967,-171.211,1301.254,-495.821,797.186,-4.015,793.171,2356.88,
12/25/2016,2185.395,550.227,100.692,449.535,197.355,197.355,0.0,0.0,0.0,0.0,0.0,0.0,48.596,15.948,0.0,,301.342,32.648,796.178,596.743,1500.479,-903.736,187.299,187.299,605.175,134.517,134.517,0.0,15.614,153.702,1389.217,,332.051,104.463,0.0,,227.588,0.0,0.0,,,,,66.686,0.0,0.0,0.0,398.737,246.978,246.978,,,,695.436,0.0,616.789,31.006,47.641,942.414,1341.151,0.0,166.931,17.003,149.928,-171.211,1331.911,-479.816,847.815,-3.571,844.244,2185.395,
03/26/2017,2170.226,543.213,150.964,392.249,176.913,176.913,0.0,0.0,0.0,0.0,0.0,0.0,47.805,16.797,,,298.376,31.008,767.931,588.505,1506.122,-917.617,209.331,209.331,604.459,136.391,136.391,0.0,16.492,153.2,1402.295,,305.3,101.924,,,203.376,0.0,0.0,,,,,82.545,,,0.0,387.845,247.785,247.785,,,,677.633,,603.201,,74.432,925.418,1313.263,0.0,167.467,17.039,150.428,-171.211,1338.595,-474.251,860.6,-3.637,856.963,2170.226,
06/25/2017,2195.168,586.711,204.142,382.569,149.553,149.553,0.0,0.0,0.0,0.0,0.0,0.0,39.143,13.476,,,294.63,25.667,775.407,595.079,1527.075,-931.996,220.708,220.708,603.974,138.795,138.795,0.0,16.688,153.861,1419.761,,319.317,94.332,,,224.985,0.0,0.0,,,,,79.139,,,0.0,398.456,248.568,248.568,,,,664.118,,589.251,,74.867,912.686,1311.142,0.0,172.98,17.085,155.895,-171.211,1354.195,-468.261,887.703,-3.677,884.026,2195.168,
09/24/2017,2238.958,581.109,244.667,336.442,142.323,142.323,0.0,0.0,0.0,0.0,0.0,0.0,44.331,17.869,,,290.473,26.462,767.763,618.835,1564.251,-945.416,241.782,241.782,610.578,143.171,143.171,0.0,20.472,156.462,1471.195,,341.786,116.724,,,225.062,0.0,0.0,,,,,76.886,,,0.0,418.672,249.375,249.375,,,,652.237,,573.502,28.354,50.381,901.612,1320.284,0.0,176.933,17.103,159.83,-171.211,1373.478,-460.522,918.678,-0.004,918.674,2238.958,
12/31/2017,2099.78,491.5,182.911,308.589,184.885,184.885,0.0,0.0,0.0,0.0,0.0,0.0,73.314,22.851,0.0,0.0,153.046,50.463,749.699,640.939,1586.34,-945.401,241.411,241.411,467.731,143.549,143.549,0.0,1.736,169.4,1350.081,,340.603,125.479,,,215.124,0.0,0.0,,,,,75.054,0.0,0.0,0.0,415.657,250.209,250.209,,,,536.551,0.0,454.238,29.526,52.787,786.76,1202.417,0.0,181.383,17.108,164.275,-171.211,1310.136,-423.029,897.279,0.084,897.363,2099.78,
04/01/2018,2097.094,513.648,213.814,299.834,151.416,151.416,0.0,0.0,0.0,0.0,0.0,0.0,74.951,23.387,,,149.335,51.564,740.015,645.519,1601.689,-956.17,235.641,235.641,475.919,145.612,145.612,0.0,1.751,179.221,1357.079,,285.068,114.22,,,170.848,0.0,0.0,,,,,85.361,,,0.0,370.429,251.092,251.092,,,,517.496,,440.916,,76.58,768.588,1139.017,0.0,216.401,17.372,199.029,-171.211,1422.123,-509.322,957.991,0.086,958.077,2097.094,
07/01/2018,2099.122,530.302,236.511,293.791,137.909,137.909,0.0,0.0,0.0,0.0,0.0,0.0,61.743,27.021,,,148.686,34.722,729.954,645.567,1581.85,-936.283,248.848,248.848,474.753,141.742,141.742,0.0,,184.325,1369.168,,279.454,105.389,,,174.065,0.0,0.0,,,,,82.41,,,0.0,361.864,251.911,251.911,,,,505.656,,428.59,,77.066,757.567,1119.431,0.0,218.977,17.376,201.601,-171.211,1439.121,-507.281,979.606,0.085,979.691,2099.122,
09/30/2018,2141.388,554.401,206.179,348.222,157.861,157.861,0.0,0.0,0.0,0.0,0.0,0.0,70.375,26.709,,,146.682,43.666,782.637,645.964,1590.419,-944.455,240.055,240.055,472.732,141.273,141.273,0.0,,184.777,1358.751,,321.093,113.848,,,207.245,0.0,0.0,,,,,81.869,,,0.0,402.962,245.932,245.932,,,,485.823,,409.033,25.817,50.973,731.755,1134.717,0.0,221.892,17.38,204.512,-171.211,1457.463,-501.556,1006.588,0.083,1006.671,2141.388,
12/30/2018,2197.123,612.805,241.504,371.301,222.464,222.464,0.0,0.0,0.0,0.0,0.0,0.0,58.677,25.349,0.0,0.0,128.431,33.328,893.946,638.846,1550.691,-911.845,213.558,213.558,450.773,140.282,140.282,0.0,,182.06,1303.177,,335.63,111.553,,,224.077,253.63,0.0,,,,253.63,84.044,0.0,0.0,0.0,673.304,0.0,0.0,,,,481.178,0.0,403.331,23.211,54.636,481.178,1154.482,0.0,223.712,17.396,206.316,-171.211,1506.004,-517.724,1040.781,1.86,1042.641,2197.123,
03/31/2019,2194.563,623.751,235.674,388.077,180.055,180.055,0.0,0.0,0.0,0.0,0.0,0.0,80.315,24.225,,,127.101,56.09,884.121,635.444,1561.724,-926.28,185.083,185.083,489.915,138.949,138.949,0.0,,223.865,1310.442,,275.609,106.237,,,169.372,267.963,0.0,13.433,6.839,6.594,254.53,92.739,,,0.0,636.311,34.939,0.0,34.939,0.0,34.939,463.499,,392.669,21.447,49.383,498.438,1134.749,0.0,215.108,17.482,197.626,-171.211,1527.859,-513.802,1057.954,1.86,1059.814,2194.563,
06/30/2019,2206.368,683.587,255.79,427.797,162.791,162.791,0.0,0.0,0.0,0.0,0.0,0.0,76.358,28.899,,,125.093,47.459,922.736,633.049,1573.083,-940.034,162.911,162.911,487.672,139.85,139.85,0.0,,222.729,1283.632,,282.497,101.259,,,181.238,261.466,0.0,13.981,6.893,7.088,247.485,87.681,,,0.0,631.644,35.771,0.0,35.771,0.0,35.771,453.75,,381.982,22.132,49.636,489.521,1121.165,0.0,217.844,17.488,200.356,-171.211,1544.694,-507.984,1083.343,1.86,1085.203,2206.368,
09/29/2019,2254.961,660.658,283.795,376.863,167.081,167.081,0.0,0.0,0.0,0.0,0.0,0.0,81.55,31.442,,,124.412,50.108,909.289,627.059,1566.293,-939.234,217.265,217.265,501.348,137.256,137.256,0.0,,239.68,1345.672,,319.093,106.867,,,212.226,253.941,0.0,7.733,0.0,7.733,246.208,86.748,,,0.0,659.782,56.156,0.0,56.156,0.0,56.156,441.257,,370.963,22.326,47.968,497.413,1157.195,0.0,220.784,17.491,203.293,-171.211,1552.788,-506.455,1095.906,1.86,1097.766,2254.961,
12/29/2019,2089.138,432.216,230.431,201.785,213.402,213.402,0.0,0.0,0.0,0.0,0.0,0.0,71.213,29.089,0.0,0.0,115.229,42.124,716.831,627.121,1578.002,-950.881,251.696,251.696,493.49,138.674,138.674,0.0,,239.587,1372.307,,341.423,116.571,,,224.852,7.853,0.0,7.853,0.0,7.853,0.0,88.419,0.0,0.0,0.0,437.695,55.136,0.0,55.136,0.0,55.136,422.444,0.0,351.343,23.702,47.399,477.58,915.275,0.0,225.532,17.504,208.028,-171.211,1612.658,-494.976,1172.003,1.86,1173.863,2089.138,
03/29/2020,2023.47,434.974,218.316,216.658,157.68,157.68,0.0,0.0,0.0,0.0,0.0,0.0,61.043,29.834,,,113.48,31.209,653.697,622.113,1585.777,-963.664,251.926,251.926,495.734,138.45,138.45,0.0,,243.804,1369.773,,271.928,99.162,,,172.766,0.0,0.0,,,,,99.116,,,0.0,371.044,0.0,0.0,,,,458.852,,340.748,16.291,101.813,458.852,829.896,0.0,217.485,17.552,199.933,-171.211,1635.473,-490.033,1191.714,1.86,1193.574,2023.47,
06/28/2020,2058.357,489.712,249.312,240.4,122.092,122.092,0.0,0.0,0.0,0.0,0.0,0.0,70.713,28.382,,,111.355,42.331,682.517,611.998,1590.826,-978.828,266.946,266.946,496.896,144.767,144.767,0.0,,240.774,1375.84,,271.438,70.692,,,200.746,0.0,0.0,,,,,99.674,,,0.0,371.112,0.0,,,,,456.214,,330.405,18.871,106.938,456.214,827.326,0.0,223.18,17.562,205.618,-171.211,1659.158,-481.956,1229.171,1.86,1231.031,2058.357,
