Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2014,101808.0,14347.0,11370.0,2977.0,6515.0,6515.0,0.0,5819.0,3576.0,0.0,1811.0,432.0,8042.0,499.0,3302.0,3879.0,34723.0,13438.0,32199.0,-18761.0,13492.0,13492.0,40155.0,33566.0,13171.0,20395.0,,6090.0,67085.0,,15771.0,2279.0,2467.0,1288.0,9737.0,9275.0,9275.0,,,,,881.0,,23.0,810.0,25927.0,18566.0,18566.0,,,,11955.0,,,4987.0,6945.0,30521.0,56448.0,0.0,42128.0,1788.0,40340.0,-33895.0,39989.0,-2998.0,45224.0,136.0,45360.0,101808.0,
12/31/2014,98167.0,15719.0,7441.0,8278.0,6626.0,6626.0,0.0,5571.0,3477.0,0.0,1588.0,506.0,4689.0,710.0,,3552.0,32605.0,13136.0,31140.0,-18004.0,13515.0,13515.0,38911.0,33378.0,12992.0,20386.0,634.0,4189.0,65562.0,,15605.0,2625.0,1237.0,1308.0,10435.0,2704.0,3.0,0.0,0.0,,2701.0,88.0,0.0,15.0,0.0,18397.0,18699.0,18699.0,0.0,0.0,,12280.0,,2480.0,4467.0,5318.0,30979.0,49376.0,0.0,42211.0,1788.0,40423.0,-35262.0,46021.0,-4323.0,48647.0,144.0,48791.0,98167.0,
03/31/2015,108345.0,15601.0,7980.0,7621.0,6670.0,6670.0,0.0,5539.0,3325.0,0.0,1698.0,516.0,5117.0,859.0,,3880.0,32927.0,12910.0,29704.0,-16794.0,13092.0,13092.0,49416.0,43820.0,17740.0,26080.0,,4737.0,75418.0,,15613.0,2091.0,2450.0,1306.0,9766.0,4728.0,4728.0,,,,,101.0,,14.0,0.0,20442.0,25506.0,25506.0,,,,14480.0,,,6803.0,7663.0,39986.0,60428.0,0.0,42143.0,1788.0,40355.0,-35903.0,45692.0,-4167.0,47765.0,152.0,47917.0,108345.0,
06/30/2015,102582.0,11370.0,6922.0,4448.0,6510.0,6510.0,0.0,5306.0,3281.0,0.0,1497.0,528.0,5133.0,658.0,,4164.0,28319.0,12630.0,28936.0,-16306.0,13333.0,13333.0,48300.0,42457.0,17707.0,24750.0,,5185.0,74263.0,,14928.0,2335.0,1878.0,1295.0,9420.0,2483.0,2483.0,,,,,97.0,,48.0,0.0,17508.0,24069.0,24069.0,,,,14367.0,,,6454.0,7865.0,38436.0,55944.0,0.0,41902.0,1788.0,40114.0,-36225.0,45103.0,-4332.0,46448.0,190.0,46638.0,102582.0,
09/30/2015,101232.0,12089.0,7548.0,4541.0,6414.0,6414.0,0.0,5123.0,3052.0,0.0,1528.0,543.0,4941.0,610.0,,4076.0,28567.0,12482.0,28525.0,-16043.0,13080.0,13080.0,47103.0,41485.0,17761.0,23724.0,,5008.0,72665.0,,14984.0,2023.0,2119.0,1288.0,9554.0,2543.0,2543.0,,,,,56.0,,0.0,0.0,17583.0,24124.0,24124.0,,,,13846.0,,,5959.0,7887.0,37970.0,55553.0,0.0,41927.0,1788.0,40139.0,-37427.0,45660.0,-4573.0,45587.0,92.0,45679.0,101232.0,
12/31/2015,101677.0,13427.0,8524.0,4903.0,6484.0,6484.0,0.0,4700.0,2805.0,0.0,1343.0,552.0,5140.0,446.0,,4349.0,29751.0,12507.0,28430.0,-15923.0,13039.0,13039.0,46380.0,40325.0,17723.0,22602.0,1105.0,4504.0,71926.0,,16579.0,2533.0,1560.0,1309.0,11177.0,2583.0,0.0,0.0,0.0,,2583.0,39.0,0.0,24.0,0.0,19201.0,23829.0,23829.0,0.0,0.0,,13880.0,0.0,1923.0,6535.0,5398.0,37709.0,56910.0,0.0,42010.0,1788.0,40222.0,-38534.0,45348.0,-4148.0,44676.0,91.0,44767.0,101677.0,
03/31/2016,98755.0,12943.0,9716.0,3227.0,6850.0,6850.0,0.0,5102.0,3141.0,0.0,1417.0,544.0,3877.0,439.0,,3337.0,28772.0,12360.0,28412.0,-16052.0,12554.0,12554.0,45069.0,39148.0,17784.0,21364.0,,5482.0,69983.0,,15292.0,2241.0,1864.0,1307.0,9880.0,2113.0,2113.0,,,,,163.0,,1.0,0.0,17568.0,23656.0,23656.0,,,,13630.0,,,6256.0,7373.0,37286.0,54854.0,0.0,41933.0,1788.0,40145.0,-39125.0,45192.0,-4194.0,43806.0,95.0,43901.0,98755.0,
06/30/2016,96475.0,11834.0,6608.0,5226.0,6916.0,6916.0,0.0,5248.0,3285.0,0.0,1437.0,526.0,3928.0,566.0,,3582.0,27926.0,11987.0,27992.0,-16005.0,11879.0,11879.0,44683.0,38124.0,17809.0,20315.0,,5993.0,68549.0,,14205.0,2514.0,1213.0,1292.0,9186.0,644.0,644.0,,,,,69.0,,2.0,0.0,14918.0,23642.0,23642.0,,,,14469.0,,,6091.0,8376.0,38111.0,53029.0,0.0,41699.0,1788.0,39911.0,-39377.0,45121.0,-4086.0,43357.0,89.0,43446.0,96475.0,
09/30/2016,98335.0,13067.0,7907.0,5160.0,7364.0,7364.0,0.0,5244.0,3328.0,0.0,1421.0,495.0,3765.0,254.0,,3399.0,29440.0,12029.0,28051.0,-16022.0,11657.0,11657.0,45209.0,38766.0,18260.0,20506.0,,6189.0,68895.0,,14013.0,2481.0,1208.0,1292.0,9032.0,1487.0,1487.0,,,,,55.0,,2.0,0.0,15555.0,23656.0,23656.0,,,,15167.0,,,6374.0,8791.0,38823.0,54378.0,0.0,41685.0,1788.0,39897.0,-39717.0,46028.0,-4252.0,43744.0,213.0,43957.0,98335.0,
12/31/2016,95377.0,14341.0,6515.0,7826.0,7018.0,7018.0,0.0,4866.0,3105.0,0.0,1304.0,457.0,4389.0,20.0,,3414.0,30614.0,12026.0,27775.0,-15749.0,11416.0,11416.0,41321.0,35467.0,18162.0,17305.0,451.0,5383.0,64763.0,,16531.0,2807.0,2239.0,1316.0,10169.0,568.0,0.0,0.0,0.0,,568.0,105.0,0.0,29.0,0.0,17204.0,24274.0,24274.0,0.0,0.0,,13591.0,0.0,2947.0,5077.0,5538.0,37865.0,55069.0,0.0,41727.0,1788.0,39939.0,-40546.0,44133.0,-5226.0,40088.0,220.0,40308.0,95377.0,
03/31/2017,96561.0,15249.0,11708.0,3541.0,7066.0,7066.0,0.0,5146.0,3356.0,0.0,1355.0,435.0,4069.0,67.0,,3507.0,31530.0,12042.0,28213.0,-16171.0,11896.0,11896.0,41093.0,35221.0,18358.0,16863.0,,5805.0,65031.0,,14676.0,2484.0,2330.0,1314.0,8548.0,5037.0,5037.0,,,,,110.0,,35.0,0.0,19823.0,23437.0,23437.0,,,,13213.0,,,4889.0,8289.0,36650.0,56473.0,0.0,41687.0,1788.0,39899.0,-41157.0,44387.0,-5080.0,39837.0,251.0,40088.0,96561.0,
06/30/2017,92804.0,11967.0,7786.0,4181.0,7439.0,7439.0,0.0,5407.0,3578.0,0.0,1396.0,433.0,3354.0,52.0,,3066.0,28167.0,12094.0,28469.0,-16375.0,12138.0,12138.0,40405.0,34477.0,18358.0,16119.0,,5876.0,64637.0,,15395.0,2934.0,1979.0,1301.0,9181.0,3181.0,3181.0,,,,,182.0,,19.0,0.0,18758.0,21706.0,21706.0,,,,12628.0,,,4560.0,8049.0,34334.0,53092.0,0.0,41564.0,1788.0,39776.0,-42053.0,45046.0,-5094.0,39463.0,249.0,39712.0,92804.0,
09/30/2017,91676.0,11195.0,7901.0,3294.0,7671.0,7671.0,0.0,5263.0,3559.0,0.0,1364.0,340.0,3790.0,160.0,,3729.0,27919.0,12189.0,28850.0,-16661.0,12206.0,12206.0,39362.0,33478.0,18340.0,15138.0,,5724.0,63757.0,,14107.0,2620.0,396.0,1302.0,9789.0,5157.0,5157.0,,,,,203.0,,24.0,0.0,19467.0,21838.0,21838.0,,,,11872.0,,,4159.0,7689.0,33710.0,53177.0,0.0,41611.0,1788.0,39823.0,-42119.0,43701.0,-4945.0,38248.0,251.0,38499.0,91676.0,
12/31/2017,87872.0,8498.0,6092.0,2406.0,6873.0,6873.0,0.0,5096.0,3516.0,0.0,1334.0,246.0,4299.0,2.0,,4171.0,24766.0,12439.0,29041.0,-16602.0,12125.0,12125.0,38542.0,32467.0,18284.0,14183.0,828.0,5245.0,63106.0,,15395.0,3102.0,708.0,1320.0,10265.0,3057.0,0.0,0.0,0.0,,3057.0,162.0,0.0,55.0,0.0,18614.0,21353.0,21353.0,0.0,0.0,,13336.0,0.0,2701.0,2219.0,8361.0,34689.0,53303.0,0.0,41690.0,1788.0,39902.0,-43794.0,41350.0,-4910.0,34336.0,233.0,34569.0,87872.0,
03/31/2018,86041.0,7346.0,4483.0,2863.0,7245.0,7245.0,0.0,5382.0,3628.0,0.0,1530.0,224.0,4112.0,30.0,,4033.0,24085.0,12561.0,29044.0,-16483.0,11033.0,11033.0,38362.0,31804.0,18304.0,13500.0,,6528.0,61956.0,,14903.0,3162.0,717.0,1317.0,9707.0,2055.0,2055.0,,,,,2.0,,322.0,0.0,16960.0,21501.0,21501.0,,,,13679.0,,,2206.0,11151.0,35180.0,52140.0,0.0,41662.0,1788.0,39874.0,-44041.0,41107.0,-5060.0,33668.0,233.0,33901.0,86041.0,
06/30/2018,85040.0,7594.0,5310.0,2284.0,7287.0,7287.0,0.0,5178.0,3457.0,0.0,1519.0,202.0,4005.0,83.0,,3644.0,24064.0,12626.0,29193.0,-16567.0,10033.0,10033.0,38317.0,31172.0,18274.0,12898.0,,7062.0,60976.0,,14682.0,3024.0,661.0,1309.0,9688.0,3379.0,3379.0,,,,,67.0,,130.0,0.0,18128.0,19959.0,19959.0,,,,14187.0,,,2159.0,11898.0,34146.0,52274.0,0.0,41529.0,1788.0,39741.0,-45401.0,41523.0,-5122.0,32529.0,237.0,32766.0,85040.0,
09/30/2018,85130.0,10285.0,7826.0,2459.0,7374.0,7374.0,0.0,5416.0,3639.0,0.0,1585.0,192.0,3761.0,85.0,,3459.0,26836.0,12755.0,29323.0,-16568.0,7606.0,7606.0,37933.0,30433.0,18258.0,12175.0,,7415.0,58294.0,,14871.0,3091.0,759.0,1304.0,9717.0,3656.0,3656.0,,,,,59.0,,145.0,0.0,18586.0,19936.0,19936.0,,,,13952.0,,,2065.0,11742.0,33888.0,52474.0,0.0,41550.0,1788.0,39762.0,-46166.0,42189.0,-5151.0,32422.0,234.0,32656.0,85130.0,
12/31/2018,82637.0,8864.0,7965.0,899.0,7071.0,7071.0,0.0,5440.0,3587.0,0.0,1658.0,195.0,4500.0,0.0,,4046.0,25875.0,13291.0,29615.0,-16324.0,6233.0,6233.0,37238.0,31357.0,18253.0,13104.0,659.0,5222.0,56762.0,,16819.0,3318.0,1971.0,1458.0,10072.0,5308.0,0.0,0.0,0.0,,5308.0,79.0,0.0,81.0,0.0,22206.0,19806.0,19806.0,0.0,0.0,,13743.0,0.0,2710.0,1702.0,9250.0,33549.0,55755.0,0.0,40596.0,1788.0,38808.0,-50929.0,42579.0,-5545.0,26701.0,181.0,26882.0,82637.0,
03/31/2019,82354.0,8798.0,8076.0,722.0,7608.0,7608.0,0.0,5712.0,3819.0,0.0,1698.0,195.0,3233.0,0.0,,2849.0,25351.0,14602.0,31225.0,-16623.0,5621.0,5621.0,36780.0,29169.0,18170.0,10999.0,,7611.0,57003.0,,14973.0,3018.0,807.0,1462.0,9686.0,3423.0,3175.0,248.0,,248.0,,147.0,,48.0,0.0,18543.0,23498.0,22721.0,777.0,,777.0,12643.0,,,1835.0,10760.0,36141.0,54684.0,0.0,40556.0,1788.0,38768.0,-51736.0,44065.0,-5346.0,27539.0,131.0,27670.0,82354.0,
06/30/2019,83965.0,7105.0,6659.0,446.0,7964.0,7964.0,0.0,5847.0,3924.0,0.0,1750.0,173.0,3382.0,14.0,,3095.0,24298.0,14925.0,31974.0,-17049.0,3779.0,3779.0,40963.0,32871.0,19490.0,13381.0,,8078.0,59667.0,,15952.0,3142.0,634.0,1439.0,10737.0,4057.0,3816.0,241.0,,241.0,,76.0,,8.0,0.0,20085.0,23523.0,22771.0,752.0,,752.0,12620.0,,,2089.0,10523.0,36143.0,56228.0,0.0,41272.0,1788.0,39484.0,-53570.0,45295.0,-5362.0,27635.0,102.0,27737.0,83965.0,
09/30/2019,83331.0,8018.0,7869.0,149.0,8442.0,8442.0,0.0,5855.0,4011.0,0.0,1698.0,146.0,3827.0,0.0,,3497.0,26142.0,15372.0,32653.0,-17281.0,2111.0,2111.0,39706.0,31787.0,19480.0,12307.0,,7919.0,57189.0,,17022.0,3198.0,873.0,1434.0,11517.0,3652.0,3411.0,241.0,,241.0,,10.0,,0.0,0.0,20684.0,23456.0,22677.0,779.0,,779.0,12266.0,,,1960.0,10306.0,35722.0,56406.0,0.0,41349.0,1788.0,39561.0,-54925.0,45804.0,-5390.0,26838.0,87.0,26925.0,83331.0,
12/31/2019,84397.0,10450.0,9676.0,774.0,6778.0,6778.0,0.0,5978.0,4170.0,0.0,1772.0,36.0,4277.0,15.0,,4004.0,27483.0,16126.0,33812.0,-17686.0,1469.0,1469.0,39319.0,33621.0,19425.0,14196.0,837.0,4846.0,56914.0,,18277.0,3738.0,736.0,1587.0,12216.0,3846.0,0.0,236.0,0.0,236.0,3610.0,97.0,0.0,0.0,0.0,22220.0,23504.0,22736.0,768.0,0.0,768.0,12672.0,0.0,3379.0,1470.0,7823.0,36176.0,58396.0,0.0,41448.0,1788.0,39660.0,-55950.0,46602.0,-6193.0,25907.0,94.0,26001.0,84397.0,
03/31/2020,84913.0,7432.0,7425.0,7.0,8182.0,8182.0,0.0,5846.0,3999.0,0.0,1753.0,94.0,4714.0,158.0,,4162.0,26174.0,15269.0,32975.0,-17706.0,555.0,555.0,42915.0,35863.0,19767.0,16096.0,,6894.0,58739.0,,17030.0,3572.0,1033.0,1585.0,10840.0,6361.0,6361.0,,,,,92.0,,1.0,0.0,23483.0,21637.0,21637.0,,,,13493.0,,,1943.0,11549.0,35130.0,58613.0,0.0,41485.0,1788.0,39697.0,-57161.0,48272.0,-6391.0,26205.0,95.0,26300.0,84913.0,
06/30/2020,90615.0,11103.0,11103.0,0.0,7577.0,7577.0,0.0,6056.0,3953.0,0.0,2032.0,71.0,4607.0,72.0,,4351.0,29343.0,15789.0,33971.0,-18182.0,1251.0,1251.0,44232.0,36633.0,20067.0,16566.0,,7527.0,61272.0,,17329.0,3448.0,1266.0,1564.0,11051.0,4718.0,4718.0,,,,,131.0,,0.0,0.0,22178.0,26156.0,26156.0,,,,14537.0,,,2091.0,12446.0,40693.0,62871.0,0.0,41161.0,1788.0,39373.0,-56850.0,49724.0,-6393.0,27642.0,102.0,27744.0,90615.0,
