Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2018,16121.246,760.254,760.254,0.0,2371.758,2371.758,0.0,3708.503,,,,,238.701,,,238.701,7079.216,5090.89,13930.89,-8840.0,0.0,3951.14,3087.686,2195.565,892.121,798.7,64.754,9042.03,,2264.243,1329.902,,,934.341,574.036,74.036,,,,500.0,6.302,,,0.0,2844.581,3242.865,3242.865,,,,710.881,12.3,,,,359.9,338.681,3953.746,6798.327,0.0,2193.358,152.061,2041.297,-1663.972,8696.007,-249.366,8976.027,346.892,9322.919,16121.246,
06/30/2018,17451.692,1486.453,1486.453,0.0,2637.744,2637.744,0.0,4133.472,,,,,143.566,,,137.111,8401.235,5122.381,14012.381,-8890.0,0.0,3928.076,3053.714,2185.809,867.905,808.9,65.462,9050.457,,2682.161,1558.02,,,1124.141,59.168,59.168,,,,0.0,9.0,,,0.0,2750.329,4232.244,4232.244,,,,733.695,10.9,,,,376.6,346.195,4965.939,7716.268,0.0,2203.443,152.061,2051.382,-1791.827,9257.823,-296.032,9373.407,362.017,9735.424,17451.692,
09/29/2018,17962.893,1932.155,1932.155,0.0,2636.038,2636.038,0.0,4105.714,,,,,170.344,,,168.107,8844.251,5151.302,14291.302,-9140.0,0.0,3967.34,3041.8,2194.231,847.569,858.0,67.54,9118.642,,2744.366,1447.528,,,1296.838,52.829,52.829,,,,0.0,10.5,,,0.0,2807.695,4232.76,4232.76,,,,748.017,14.3,,,,382.7,351.017,4980.777,7788.472,0.0,2217.36,152.061,2065.299,-1964.689,9814.073,-274.607,9792.137,382.284,10174.421,17962.893,
12/31/2018,17920.588,1398.886,1398.886,0.0,2505.568,2505.568,0.0,4553.5,,,,,178.311,0.0,0.7,173.539,8636.265,5334.748,14525.075,-9190.327,0.0,3949.575,3012.84,2184.336,828.504,869.9,66.135,9284.323,,2739.83,1428.191,,,1311.639,57.87,57.87,,,,0.0,8.6,0.0,0.0,0.0,2806.3,4233.276,4233.276,,,,679.044,11.4,0.0,0.0,0.0,332.0,335.644,4912.32,7718.62,0.0,2225.776,152.061,2073.715,-2467.01,10337.445,-304.133,9792.078,409.89,10201.968,17920.588,
03/30/2019,18086.698,1600.807,1550.807,50.0,2483.138,2483.138,0.0,4445.228,,,,,121.17,,0.9,120.385,8650.343,5573.237,14893.237,-9320.0,0.0,3863.118,2990.565,2183.677,806.888,806.8,64.853,9436.355,,2461.151,1429.776,,,1031.375,97.498,71.438,26.06,8.267,17.793,,9.366,,,0.0,2568.015,4310.444,4161.175,149.269,72.617,76.652,705.573,12.3,,,,352.1,341.173,5016.017,7584.032,0.0,2235.4,152.061,2083.339,-2526.701,10714.279,-308.787,10114.191,388.475,10502.666,18086.698,
06/29/2019,18126.48,1481.792,1431.792,50.0,2399.239,2399.239,0.0,4268.799,,,,,317.369,,0.9,316.291,8467.199,5797.513,15257.513,-9460.0,0.0,3861.768,2974.231,2187.825,786.406,821.2,65.437,9659.281,,2279.274,1219.792,,,1059.482,85.988,60.087,25.901,8.14,17.761,,15.152,,,0.0,2380.414,4379.271,4234.308,144.963,71.249,73.714,668.787,1.1,,,,387.9,279.787,5048.058,7428.472,0.0,2250.87,152.061,2098.809,-2630.343,10977.95,-297.76,10300.717,397.291,10698.008,18126.48,
09/28/2019,18506.265,1935.981,1686.365,249.616,2312.366,2312.366,0.0,4072.464,,,,,363.477,,0.9,361.249,8684.288,5886.73,15426.73,-9540.0,0.0,3935.247,2950.766,2186.499,764.267,826.1,157.481,9821.977,,2466.35,1310.67,,,1155.68,102.843,47.725,26.24,8.878,17.362,28.878,16.8,,,0.0,2585.993,4436.224,4287.597,148.627,72.773,75.854,623.015,12.4,,,,407.0,203.615,5059.239,7645.232,0.0,2261.009,152.061,2108.948,-2628.368,11130.172,-313.766,10449.047,411.986,10861.033,18506.265,
12/31/2019,18344.666,1834.645,1534.605,300.04,2160.102,2160.102,0.0,3842.095,,,,,389.528,0.0,0.0,389.528,8226.37,6178.555,15594.782,-9416.227,0.0,3939.741,2943.249,2201.063,742.186,793.2,203.292,10118.296,,2326.755,1201.698,,,1125.057,118.619,62.444,26.911,9.264,17.647,29.264,18.4,0.0,0.0,0.0,2463.774,4442.138,4291.301,150.837,75.96,74.877,647.578,16.4,0.0,0.0,0.0,431.0,200.178,5089.716,7553.49,0.0,2259.707,152.061,2107.646,-2713.931,11115.056,-302.966,10357.866,433.31,10791.176,18344.666,
04/04/2020,17866.061,1391.157,1245.157,146.0,2273.157,2273.157,0.0,3875.59,,,,,307.347,,,302.662,7847.251,6416.959,15976.959,-9560.0,0.0,3601.851,2901.0,2182.994,718.006,533.9,166.951,10018.81,,2117.214,1189.638,,,927.576,82.658,53.261,,,,29.397,18.7,,,0.0,2218.572,4243.181,4243.181,,,,808.239,11.4,,,,446.5,350.339,5051.42,7269.992,0.0,2271.431,152.061,2119.37,-2748.29,11012.69,-367.627,10168.204,427.865,10596.069,17866.061,
07/04/2020,18765.965,3036.662,2789.189,247.473,1888.929,1888.929,0.0,3373.258,,,,,336.115,,0.0,336.115,8634.964,6556.451,16266.451,-9710.0,0.0,3574.55,2888.581,2190.144,698.437,521.5,164.469,10131.001,,1870.865,902.071,,,968.794,94.173,64.652,,,,29.521,0.0,,,0.0,1965.038,5279.103,5279.103,,,,898.339,10.4,,,,522.5,365.439,6177.442,8142.48,0.0,2258.968,152.061,2106.907,-2721.845,10998.533,-340.836,10194.82,428.665,10623.485,18765.965,
