Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Compensation,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2017,9504.891,141.646,141.646,0.0,434.089,,,384.338,27.152,1.827,327.711,27.648,220.028,,0.0,,,220.028,1180.101,3918.931,7969.312,-4050.381,35.115,35.115,4370.744,4185.951,3122.321,1063.63,184.793,8324.79,,296.207,,11.664,284.543,41.383,0.0,0.0,0.0,,41.383,105.282,191.476,0.0,105.282,442.872,2813.482,2813.482,0.0,0.0,,1279.644,0.0,283.305,19.856,464.081,320.926,4093.126,4535.998,0.0,2937.911,132.324,2805.587,0.0,2180.448,-149.466,4968.893,0.0,4968.893,9504.891,
03/31/2018,9453.211,38.141,38.141,0.0,489.436,,,399.754,29.393,1.303,340.666,28.392,83.868,75.495,,,,8.373,1011.199,4025.865,8116.439,-4090.574,35.056,35.056,4381.091,4190.992,3130.161,1060.831,190.099,8442.012,,188.163,,,188.163,200.022,200.0,,,,0.022,195.122,190.731,,195.122,583.307,2775.687,2775.687,,,,1181.007,,,,479.43,510.846,3956.694,4540.001,0.0,2920.138,132.29,2787.848,0.0,2138.885,-145.813,4913.21,0.0,4913.21,9453.211,
06/30/2018,9844.784,55.059,55.059,0.0,638.114,,,403.764,29.684,1.882,343.948,28.25,86.265,80.209,,,,6.056,1183.202,4106.414,8241.164,-4134.75,41.989,41.989,4513.179,4320.852,3163.954,1156.898,192.327,8661.582,,231.913,,,231.913,360.023,360.0,,,,0.023,219.86,188.826,0.0,219.86,811.796,2776.906,2776.906,,,,1235.452,0.0,,,545.756,500.87,4012.358,4824.154,0.0,2920.754,132.268,2788.486,0.0,2244.545,-144.669,5020.63,0.0,5020.63,9844.784,
09/30/2018,9875.635,38.026,38.026,0.0,645.715,,,408.652,29.078,2.668,346.94,29.966,83.519,,,,,83.519,1175.912,4188.723,8386.315,-4197.592,42.944,42.944,4468.056,4268.969,3169.615,1099.354,199.087,8699.723,,233.885,,,233.885,200.023,200.0,,,,0.023,256.507,186.829,,256.507,690.415,2778.129,2778.129,,,,1261.302,,,,581.026,493.447,4039.431,4729.846,0.0,2927.411,132.045,2795.366,0.0,2361.903,-143.525,5145.789,0.0,5145.789,9875.635,
12/31/2018,9832.13,40.037,40.037,0.0,512.279,,,429.33,27.942,3.064,372.604,25.72,97.499,,0.0,,,97.499,1079.145,4237.307,8457.619,-4220.312,44.615,44.615,4471.063,4260.774,3165.396,1095.378,210.289,8752.985,,328.064,,19.631,308.433,133.023,133.0,0.0,0.0,,0.023,141.463,186.397,0.0,141.463,602.55,2779.357,2779.357,0.0,0.0,,1247.32,0.0,154.861,16.604,567.283,322.175,4026.677,4629.227,0.0,2930.248,131.762,2798.486,0.0,2444.87,-172.215,5202.903,0.0,5202.903,9832.13,
03/31/2019,10296.852,30.838,30.838,0.0,560.53,,,429.397,27.951,4.976,369.743,26.727,63.086,62.816,,,,0.27,1083.851,4701.719,8994.519,-4292.8,50.952,50.952,4460.33,4247.24,3161.842,1085.398,213.09,9213.001,,248.119,,,248.119,209.779,178.5,31.255,,31.255,0.024,201.709,184.744,,201.709,659.607,3184.015,2780.589,403.426,0.0,403.426,1236.021,,,,568.229,483.048,4420.036,5079.643,0.0,2921.933,132.069,2789.864,0.0,2467.201,-171.925,5217.209,0.0,5217.209,10296.852,
06/30/2019,10480.764,26.031,26.031,0.0,697.331,,,441.423,31.137,6.332,377.578,26.376,90.23,89.739,,,,0.491,1255.015,4709.578,9049.172,-4339.594,51.667,51.667,4464.504,4244.047,3167.061,1076.986,220.457,9225.749,,284.875,,,284.875,168.381,137.0,31.357,,31.357,0.024,210.332,182.666,0.0,210.332,663.588,3178.778,2781.826,396.952,,396.952,1266.951,0.0,,,601.189,483.096,4445.729,5109.317,0.0,2919.233,132.231,2787.002,0.0,2623.747,-171.533,5371.447,0.0,5371.447,10480.764,
09/30/2019,10539.673,90.411,90.411,0.0,724.94,,,429.66,31.25,6.062,364.164,28.184,79.231,,,,,79.231,1324.242,4698.178,9093.717,-4395.539,57.059,57.059,4460.194,4238.391,3167.061,1071.33,221.803,9215.431,,265.012,,,265.012,30.306,0.0,30.282,,30.282,0.024,239.966,180.541,,239.966,535.284,3174.147,2783.068,391.079,,391.079,1288.003,,,,628.726,478.736,4462.15,4997.434,0.0,2917.595,132.35,2785.245,0.0,2795.834,-171.19,5542.239,0.0,5542.239,10539.673,
12/31/2019,10648.793,271.589,271.589,0.0,532.012,,,458.308,31.318,5.604,391.666,29.72,117.417,,0.0,,,117.417,1379.326,4724.228,9190.874,-4466.646,60.709,60.709,4484.53,4258.536,3167.061,1091.475,225.994,9269.467,,381.554,,19.167,362.387,29.996,0.0,29.971,0.0,29.971,0.025,124.013,179.88,0.0,124.013,535.563,3172.357,2784.315,388.042,0.0,388.042,1319.016,0.0,178.211,22.856,633.039,305.03,4491.373,5026.936,0.0,2923.724,132.371,2791.353,0.0,2895.871,-197.738,5621.857,0.0,5621.857,10648.793,
03/31/2020,10629.382,120.041,120.041,0.0,597.665,,,470.747,33.676,5.01,403.612,28.449,88.327,,,,,88.327,1276.78,4822.018,9369.5,-4547.482,57.987,57.987,4472.597,4250.576,3167.061,1083.515,222.021,9352.602,,243.019,,,243.019,32.07,0.0,32.045,,32.045,0.025,200.587,178.568,,200.587,475.676,3185.055,2785.566,399.489,0.0,399.489,1378.325,,,,648.405,551.352,4563.38,5039.056,0.0,2915.171,132.433,2782.738,0.0,2885.084,-209.929,5590.326,0.0,5590.326,10629.382,
06/30/2020,11398.724,816.765,816.765,0.0,695.86,,,451.48,33.178,5.116,383.483,29.703,66.005,65.571,,,,0.434,2030.11,4809.628,9393.993,-4584.365,43.849,43.849,4515.137,4286.704,3172.112,1114.592,228.433,9368.614,,278.102,,,278.102,532.671,0.0,32.645,,32.645,500.026,227.976,177.534,0.0,227.976,1038.749,3191.224,2785.646,405.578,,405.578,1404.6,0.0,,,671.097,555.969,4595.824,5634.573,0.0,2922.247,132.446,2789.801,0.0,3049.943,-208.039,5764.151,0.0,5764.151,11398.724,
