Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
10/31/2016,2082.178,415.617,232.51,183.107,104.764,104.764,0.0,0.0,0.0,0.0,0.0,0.0,183.093,,,81.755,,,183.093,703.474,293.06,940.749,-647.689,0.0,0.0,,1085.644,910.495,477.36,433.135,93.394,1378.704,,249.394,,68.832,180.562,0.903,0.0,,,,0.903,184.56,120.033,,0.0,434.857,1967.206,1967.206,,,,237.586,,,,,117.553,0.0,2204.792,2639.649,0.0,753.735,2.506,751.229,-755.842,-538.242,-17.122,-557.471,0.0,-557.471,2082.178,
01/31/2017,2577.631,221.172,221.172,0.0,787.865,787.865,0.0,0.0,0.0,0.0,0.0,0.0,193.797,,,71.639,,,155.765,1202.834,282.358,955.952,-673.594,0.0,,,1092.439,918.04,483.32,434.72,102.76,1374.797,,370.079,,7.537,362.542,0.942,0.0,,,,0.942,183.616,121.631,,0.0,554.637,2592.622,2585.802,6.82,6.82,,231.188,,,,,109.557,0.0,2823.81,3378.447,0.0,755.21,2.462,752.748,-754.84,-785.823,-15.363,-800.816,0.0,-800.816,2577.631,
04/30/2017,2694.108,1011.331,1011.331,0.0,162.775,162.775,0.0,0.0,0.0,0.0,0.0,0.0,171.933,0.0,,83.728,0.0,0.0,171.933,1346.039,263.827,941.988,-678.161,0.0,,,1084.242,900.571,491.207,409.364,99.943,1348.069,,749.083,,348.199,400.884,0.981,0.0,,,,0.981,189.216,163.609,0.0,0.0,939.28,1493.017,1486.407,6.61,6.61,,322.694,0.0,0.0,0.0,0.0,159.085,0.0,1815.711,2754.991,0.0,757.374,2.462,754.912,-754.752,-48.206,-15.299,-60.883,0.0,-60.883,2694.108,
07/31/2017,2132.248,551.566,551.566,0.0,91.004,91.004,0.0,0.0,0.0,0.0,0.0,0.0,191.37,,,54.348,0.0,,191.37,833.94,253.255,959.942,-706.687,0.0,0.0,0.0,1045.053,887.963,493.991,393.972,102.742,1298.308,,373.723,,176.909,196.814,0.992,0.0,,,,0.992,187.791,131.415,,0.0,562.506,1493.422,1493.422,,,,290.648,,,,,159.233,0.0,1784.07,2346.576,0.0,749.223,2.462,746.761,-721.067,-229.647,-12.837,-214.328,0.0,-214.328,2132.248,
10/31/2017,1716.561,180.997,180.997,0.0,77.75,77.75,0.0,0.0,0.0,0.0,0.0,0.0,185.869,,,9.205,0.0,,185.869,444.616,262.226,991.037,-728.811,0.0,0.0,,1009.719,899.499,493.059,406.44,101.015,1271.945,,201.651,,43.879,157.772,1.004,0.0,,,,1.004,190.522,104.305,,0.0,393.177,1493.828,1493.828,,,,242.329,,,,,138.024,0.0,1736.157,2129.334,0.0,755.885,2.462,753.423,-720.88,-433.556,-14.222,-412.773,0.0,-412.773,1716.561,
01/31/2018,2561.3,187.366,187.366,0.0,791.618,791.618,0.0,0.0,0.0,0.0,0.0,0.0,305.157,,,25.305,,,232.382,1284.141,249.911,1007.72,-757.809,0.0,,,1027.248,895.782,504.789,390.993,106.161,1277.159,,463.525,,164.246,299.279,1.015,0.0,,,,1.015,201.988,107.226,,0.0,666.528,2284.231,2284.231,,,,308.61,,,,,201.384,0.0,2592.841,3259.369,0.0,760.823,2.462,758.361,-719.94,-729.578,-9.374,-698.069,0.0,-698.069,2561.3,
04/30/2018,3140.949,1544.944,1544.944,0.0,146.774,146.774,0.0,0.0,0.0,0.0,0.0,0.0,199.995,0.0,,34.095,,,199.995,1891.713,231.888,977.285,-745.397,0.0,,,1017.348,881.852,507.871,373.981,101.401,1249.236,,656.524,,263.05,393.474,1.026,0.0,0.0,0.0,,1.026,186.101,179.548,0.0,0.0,843.651,1494.609,1494.609,0.0,0.0,,408.978,0.0,0.0,0.0,0.0,229.43,0.0,1903.587,2747.238,0.0,762.712,2.462,760.25,-717.678,362.98,-14.303,393.711,0.0,393.711,3140.949,
07/31/2018,2605.038,979.116,979.116,0.0,70.576,70.576,0.0,0.0,0.0,0.0,0.0,0.0,248.207,,,131.683,15.776,,232.431,1282.123,227.003,995.305,-768.302,0.0,0.0,0.0,1095.912,862.772,507.941,354.831,101.457,1322.915,,361.252,,178.313,182.939,1.038,0.0,,,,1.038,201.706,122.735,,0.0,563.996,1495.006,1495.006,,,,354.027,,,,,231.292,0.0,1849.033,2413.029,0.0,754.529,2.42,752.109,-710.053,163.567,-16.034,192.009,0.0,192.009,2605.038,
10/31/2018,2233.296,600.799,600.799,0.0,61.286,61.286,0.0,0.0,0.0,0.0,0.0,0.0,228.917,,,130.987,18.745,,210.172,891.002,241.772,1029.75,-787.978,0.0,,,1100.522,871.715,507.191,364.524,97.82,1342.294,,252.046,,94.257,157.789,0.0,0.0,0.0,0.0,,0.0,183.675,101.773,,0.0,435.721,1491.328,1491.328,0.0,0.0,,337.572,,,,,235.799,0.0,1828.9,2264.621,0.0,761.655,2.42,759.235,-709.809,-64.291,-18.88,-31.325,0.0,-31.325,2233.296,
01/31/2019,2568.806,203.226,203.226,0.0,758.217,758.217,0.0,0.0,0.0,0.0,0.0,0.0,273.209,,,141.366,,,273.209,1234.652,220.505,1021.339,-800.834,0.0,,,1113.649,876.957,520.005,356.952,95.326,1334.154,,392.012,,49.009,343.003,0.0,0.0,0.0,0.0,,0.0,195.634,103.545,,0.0,587.646,1876.989,1876.989,0.0,0.0,,317.762,,,,,214.217,0.0,2194.751,2782.397,0.0,767.397,2.415,764.982,-709.069,-254.277,-17.642,-213.591,0.0,-213.591,2568.806,
04/30/2019,3299.945,1572.15,1572.15,0.0,138.965,138.965,0.0,0.0,0.0,0.0,0.0,0.0,282.244,0.0,,141.979,,,282.244,1993.359,212.092,957.853,-745.761,0.0,,,1094.494,862.43,519.937,342.493,90.085,1306.586,,718.025,,271.973,446.052,0.0,0.0,,,,0.0,204.976,144.882,0.0,0.0,923.001,1492.629,1492.629,,,,342.788,0.0,0.0,0.0,0.0,197.906,0.0,1835.417,2758.418,0.0,770.019,2.383,767.636,-707.462,499.386,-20.416,541.527,0.0,541.527,3299.945,
07/31/2019,3110.0,607.668,607.668,0.0,76.128,76.128,0.0,0.0,0.0,0.0,0.0,0.0,262.909,,,142.416,,,262.909,946.705,685.826,1450.717,-764.891,0.0,0.0,0.0,1477.469,1240.669,821.278,419.391,94.384,2163.295,,353.25,,182.928,170.322,186.355,0.0,186.355,0.0,186.355,0.0,193.364,100.406,,0.0,732.969,1786.107,1493.289,292.818,0.0,292.818,300.12,,,,,199.714,0.0,2086.227,2819.196,0.0,761.816,2.367,759.449,-699.016,250.74,-22.736,290.804,0.0,290.804,3110.0,
10/31/2019,2756.741,245.312,245.312,0.0,74.71,74.71,0.0,0.0,0.0,0.0,0.0,0.0,281.39,,,145.807,,,281.39,601.412,682.185,1466.72,-784.535,0.0,,,1473.144,1240.708,815.331,425.377,86.629,2155.329,,275.166,,106.125,169.041,811.548,0.0,162.897,,162.897,648.651,177.243,81.179,,0.0,1263.957,1306.99,980.299,326.691,,326.691,261.541,,,,,180.362,0.0,1568.531,2832.488,0.0,767.53,2.31,765.22,-698.925,-122.535,-21.817,-75.747,0.0,-75.747,2756.741,
01/31/2020,3452.43,192.34,192.34,0.0,819.946,819.946,0.0,0.0,0.0,0.0,0.0,0.0,289.676,,,134.901,,,289.676,1301.962,661.346,1464.618,-803.272,0.0,,,1489.122,1271.904,838.83,433.074,82.317,2150.468,,310.467,,36.242,274.225,836.912,0.0,187.89,,187.89,649.022,190.242,90.346,,0.0,1337.621,2169.888,1880.589,289.299,,289.299,263.3,,,,,172.954,0.0,2433.188,3770.809,0.0,772.272,2.282,769.99,-698.042,-367.218,-25.391,-318.379,0.0,-318.379,3452.43,
04/30/2020,5112.047,2661.914,2661.914,0.0,133.197,133.197,0.0,0.0,0.0,0.0,0.0,0.0,291.625,0.0,,151.195,,,291.625,3086.736,679.155,1475.347,-796.192,0.0,,,1346.156,1127.114,712.138,414.976,67.847,2025.311,,529.294,,209.816,319.478,844.921,0.0,195.537,,195.537,649.384,201.401,124.51,0.0,0.0,1575.616,3158.439,2845.873,312.566,,312.566,306.951,0.0,0.0,0.0,0.0,182.441,0.0,3465.39,5041.006,0.0,777.669,2.282,775.387,-698.017,42.965,-51.576,71.041,0.0,71.041,5112.047,
07/31/2020,4997.436,2598.57,2598.57,0.0,97.222,97.222,0.0,0.0,0.0,0.0,0.0,0.0,301.553,,,153.274,,,301.553,2997.345,661.025,1478.305,-817.28,0.0,,,1339.066,1124.313,724.288,400.025,61.479,2000.091,,354.593,,156.557,198.036,209.556,0.0,209.556,,209.556,0.0,201.809,117.078,,0.0,765.958,3793.436,3495.918,297.518,0.0,297.518,302.765,,,,,185.687,0.0,4096.201,4862.159,0.0,775.064,2.282,772.782,-688.683,82.933,-34.037,135.277,0.0,135.277,4997.436,
