company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2015.0,Q3TTM,2014-11-02,2015-10-31,,,8000000.0,61000000.0,228000000.0,456000000.0,211000000.0,,-288000000.0,,732000000.0,-1340000000.0,2807000000.0,-1499000000.0,,,,-1340000000.0,2807000000.0,-1499000000.0,-32000000.0,-707000000.0,-707000000.0,,-968000000.0,508000000.0,,,,-220000000.0,-2580000000.0,,2816000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2015.0,Q3,2015-08-02,2015-10-31,,,-23000000.0,6000000.0,52000000.0,94000000.0,,,-622000000.0,,471000000.0,-267000000.0,-36000000.0,-1222000000.0,,,,-267000000.0,-36000000.0,-1222000000.0,-1525000000.0,-453000000.0,-453000000.0,,-218000000.0,,,,,-66000000.0,-738000000.0,,30000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2015.0,Q2YTD,2015-02-01,2015-08-01,2016-08-25 06:07:03+00:00,,-7000000.0,30000000.0,139000000.0,236000000.0,,,-312000000.0,,,-191000000.0,2592000000.0,-832000000.0,,,,-191000000.0,2592000000.0,-832000000.0,1569000000.0,-95000000.0,-95000000.0,,-654000000.0,508000000.0,,,,-86000000.0,-699000000.0,,2678000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2015.0,Q2TTM,2014-08-03,2015-08-01,,-207000000.0,31000000.0,60000000.0,252000000.0,510000000.0,380000000.0,-10000000.0,-68000000.0,,953000000.0,-409000000.0,2881000000.0,-1472000000.0,,,,-409000000.0,2881000000.0,-1472000000.0,990000000.0,-882000000.0,-882000000.0,,-1063000000.0,508000000.0,,,,-230000000.0,-1870000000.0,,2938000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2015.0,Q2,2015-05-03,2015-08-01,,,-7000000.0,12000000.0,59000000.0,114000000.0,,,-113000000.0,,-299000000.0,-698000000.0,2528000000.0,-297000000.0,,,,-698000000.0,2528000000.0,-297000000.0,1533000000.0,208000000.0,208000000.0,,-499000000.0,82000000.0,,,,-42000000.0,-481000000.0,,2570000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2015.0,Q1,2015-02-01,2015-05-02,2016-05-26 06:07:33+00:00,,0.0,18000000.0,80000000.0,122000000.0,,,-199000000.0,,299000000.0,507000000.0,64000000.0,-535000000.0,,,,507000000.0,64000000.0,-535000000.0,36000000.0,-303000000.0,-303000000.0,,-155000000.0,426000000.0,,,,-44000000.0,-218000000.0,,108000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2015.0,Q1TTM,2014-05-04,2015-05-02,,-207000000.0,38000000.0,61000000.0,226000000.0,548000000.0,380000000.0,-8000000.0,427000000.0,,1324000000.0,441000000.0,384000000.0,-1362000000.0,,,,441000000.0,384000000.0,-1362000000.0,-545000000.0,-1671000000.0,-1671000000.0,,-704000000.0,426000000.0,,,,-242000000.0,-1309000000.0,,453000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2016.0,FY,2016-01-31,2017-01-28,2018-03-23 06:40:44+00:00,,-7000000.0,23000000.0,275000000.0,375000000.0,0.0,,697000000.0,,2028000000.0,1185000000.0,244000000.0,-1381000000.0,,,,1185000000.0,244000000.0,-1381000000.0,48000000.0,-2221000000.0,-2221000000.0,,-225000000.0,71000000.0,,,,-142000000.0,-914000000.0,,386000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2016.0,Q4,2016-10-30,2017-01-28,,,1000000.0,5000000.0,89000000.0,97000000.0,,,374000000.0,,500000000.0,-84000000.0,85000000.0,27000000.0,,,,-84000000.0,85000000.0,27000000.0,28000000.0,-607000000.0,-607000000.0,,162000000.0,71000000.0,,,,-27000000.0,-655000000.0,,112000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2016.0,Q3YTD,2016-01-31,2016-10-29,2017-11-30 06:10:09+00:00,,-8000000.0,18000000.0,186000000.0,278000000.0,0.0,,323000000.0,,1528000000.0,1269000000.0,159000000.0,-1408000000.0,,,,1269000000.0,159000000.0,-1408000000.0,20000000.0,-1614000000.0,-1614000000.0,,-387000000.0,0.0,,,,-115000000.0,-259000000.0,,274000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2016.0,Q3TTM,2015-11-01,2016-10-29,,,30000000.0,27000000.0,247000000.0,370000000.0,,,568000000.0,,1640000000.0,1363000000.0,122000000.0,-1521000000.0,,,,1363000000.0,122000000.0,-1521000000.0,-36000000.0,-2194000000.0,-2194000000.0,,-295000000.0,,,,,-174000000.0,-277000000.0,,296000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2016.0,Q3,2016-07-31,2016-10-29,,,-1000000.0,3000000.0,67000000.0,91000000.0,,,42000000.0,,300000000.0,730000000.0,20000000.0,-768000000.0,,,,730000000.0,20000000.0,-768000000.0,-18000000.0,-748000000.0,-748000000.0,,-152000000.0,,,,,-40000000.0,430000000.0,,60000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2016.0,Q2YTD,2016-01-31,2016-07-30,2017-08-24 06:16:24+00:00,,-7000000.0,15000000.0,119000000.0,187000000.0,0.0,,281000000.0,,1228000000.0,539000000.0,139000000.0,-640000000.0,,,,539000000.0,139000000.0,-640000000.0,38000000.0,-866000000.0,-866000000.0,,-235000000.0,0.0,,,,-75000000.0,-689000000.0,,214000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2016.0,Q2TTM,2015-08-02,2016-07-30,,,8000000.0,30000000.0,232000000.0,373000000.0,,,-96000000.0,,1811000000.0,366000000.0,66000000.0,-1975000000.0,,,,366000000.0,66000000.0,-1975000000.0,-1543000000.0,-1899000000.0,-1899000000.0,,-361000000.0,,,,,-200000000.0,-1445000000.0,,266000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2016.0,Q2,2016-05-01,2016-07-30,,,-2000000.0,6000000.0,61000000.0,92000000.0,,,494000000.0,,,-233000000.0,141000000.0,82000000.0,,,,-233000000.0,141000000.0,82000000.0,-10000000.0,-395000000.0,-395000000.0,,-107000000.0,,,,,-35000000.0,-233000000.0,,176000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2016.0,Q1,2016-01-31,2016-04-30,2017-05-25 06:12:35+00:00,,-5000000.0,9000000.0,58000000.0,95000000.0,0.0,,-213000000.0,,1228000000.0,772000000.0,-2000000.0,-722000000.0,,,,772000000.0,-2000000.0,-722000000.0,48000000.0,-471000000.0,-471000000.0,,-128000000.0,,,,,-40000000.0,-456000000.0,,38000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2016.0,Q1TTM,2015-05-03,2016-04-30,,,3000000.0,36000000.0,230000000.0,395000000.0,,,-703000000.0,,1512000000.0,-99000000.0,2453000000.0,-2354000000.0,,,,-99000000.0,2453000000.0,-2354000000.0,,-1296000000.0,-1296000000.0,,-753000000.0,82000000.0,,,,-207000000.0,-1693000000.0,,2660000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2017.0,Q4,2017-10-29,2018-02-03,,,12000000.0,4000000.0,127000000.0,73000000.0,,,-124000000.0,,189000000.0,-298000000.0,221000000.0,59000000.0,,,,-298000000.0,221000000.0,59000000.0,-18000000.0,178000000.0,178000000.0,,-80000000.0,,,,,-21000000.0,-487000000.0,,242000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2017.0,FY,2017-01-29,2018-02-03,2018-03-23 06:40:44+00:00,,46000000.0,37000000.0,412000000.0,332000000.0,572000000.0,,-462000000.0,,1291000000.0,-2000000.0,1894000000.0,-1842000000.0,,,,-2000000.0,1894000000.0,-1842000000.0,50000000.0,-383000000.0,-383000000.0,,-1375000000.0,106000000.0,,,,-80000000.0,-1399000000.0,,1402000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2017.0,Q3YTD,2017-01-29,2017-10-28,2018-12-13 16:41:43+00:00,,34000000.0,33000000.0,285000000.0,259000000.0,572000000.0,,-338000000.0,,1102000000.0,296000000.0,1673000000.0,-1901000000.0,,,,296000000.0,1673000000.0,-1901000000.0,68000000.0,-561000000.0,-561000000.0,,-1295000000.0,106000000.0,,,,-59000000.0,-912000000.0,,1160000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2017.0,Q3TTM,2016-10-30,2017-10-28,,,35000000.0,38000000.0,374000000.0,356000000.0,572000000.0,,36000000.0,,1602000000.0,212000000.0,1758000000.0,-1874000000.0,,,,212000000.0,1758000000.0,-1874000000.0,96000000.0,-1168000000.0,-1168000000.0,,-1133000000.0,177000000.0,,,,-86000000.0,-1567000000.0,,1272000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2017.0,Q3,2017-07-30,2017-10-28,,,12000000.0,5000000.0,89000000.0,89000000.0,,,-67000000.0,,556000000.0,395000000.0,280000000.0,-763000000.0,,,,395000000.0,280000000.0,-763000000.0,-88000000.0,-556000000.0,-556000000.0,,-241000000.0,17000000.0,,,,-18000000.0,-178000000.0,,298000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2017.0,Q2YTD,2017-01-29,2017-07-29,2018-09-13 16:47:29+00:00,,22000000.0,28000000.0,196000000.0,170000000.0,572000000.0,,-271000000.0,,546000000.0,-99000000.0,1393000000.0,-1138000000.0,,,,-99000000.0,1393000000.0,-1138000000.0,156000000.0,-5000000.0,-5000000.0,,-1054000000.0,89000000.0,,,,-41000000.0,-734000000.0,,862000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2017.0,Q2TTM,2016-07-31,2017-07-29,,,22000000.0,36000000.0,352000000.0,358000000.0,572000000.0,,145000000.0,,1346000000.0,547000000.0,1498000000.0,-1879000000.0,,,,547000000.0,1498000000.0,-1879000000.0,166000000.0,-1360000000.0,-1360000000.0,,-1044000000.0,160000000.0,,,,-108000000.0,-959000000.0,,1034000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2017.0,Q2,2017-04-30,2017-07-29,,,11000000.0,13000000.0,97000000.0,83000000.0,,,163000000.0,,-5000000.0,-214000000.0,650000000.0,-258000000.0,,,,-214000000.0,650000000.0,-258000000.0,178000000.0,-250000000.0,-250000000.0,,-265000000.0,89000000.0,,,,-19000000.0,-298000000.0,,669000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2017.0,Q1,2017-01-29,2017-04-29,2018-05-31 06:13:22+00:00,,11000000.0,15000000.0,99000000.0,87000000.0,572000000.0,,-434000000.0,,551000000.0,115000000.0,743000000.0,-880000000.0,,,,115000000.0,743000000.0,-880000000.0,-22000000.0,245000000.0,245000000.0,,-789000000.0,0.0,,,,-22000000.0,-436000000.0,,193000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2017.0,Q1TTM,2016-05-01,2017-04-29,,,9000000.0,29000000.0,316000000.0,367000000.0,572000000.0,,476000000.0,,1351000000.0,528000000.0,989000000.0,-1539000000.0,,,,528000000.0,989000000.0,-1539000000.0,-22000000.0,-1505000000.0,-1505000000.0,,-886000000.0,71000000.0,,,,-124000000.0,-894000000.0,,541000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2018.0,Q3YTD,2018-02-04,2018-11-03,2018-12-13 16:41:43+00:00,,42000000.0,16000000.0,314000000.0,198000000.0,0.0,,396000000.0,,2100000000.0,1237000000.0,357000000.0,-1123000000.0,,,,1237000000.0,357000000.0,-1123000000.0,471000000.0,-1882000000.0,-1882000000.0,,123000000.0,206000000.0,,,,-45000000.0,-1069000000.0,,402000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2018.0,Q3TTM,2017-10-29,2018-11-03,,,54000000.0,20000000.0,441000000.0,271000000.0,,,272000000.0,,2289000000.0,939000000.0,578000000.0,-1064000000.0,,,,939000000.0,578000000.0,-1064000000.0,453000000.0,-1704000000.0,-1704000000.0,,43000000.0,206000000.0,,,,-66000000.0,-1556000000.0,,644000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2018.0,Q3,2018-08-05,2018-11-03,,,12000000.0,4000000.0,91000000.0,65000000.0,,,478000000.0,,476000000.0,386000000.0,67000000.0,-87000000.0,,,,386000000.0,67000000.0,-87000000.0,366000000.0,-950000000.0,-950000000.0,,308000000.0,76000000.0,,,,-13000000.0,-166000000.0,,80000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2018.0,Q2TTM,2017-07-30,2018-08-04,,,54000000.0,21000000.0,439000000.0,295000000.0,,,-273000000.0,,2369000000.0,948000000.0,791000000.0,-1740000000.0,,,,948000000.0,791000000.0,-1740000000.0,-1000000.0,-1310000000.0,-1310000000.0,,-506000000.0,147000000.0,,,,-71000000.0,-1568000000.0,,862000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2018.0,Q2,2018-05-06,2018-08-04,,,16000000.0,6000000.0,122000000.0,66000000.0,,,93000000.0,,75000000.0,-279000000.0,140000000.0,114000000.0,,,,-279000000.0,140000000.0,114000000.0,-25000000.0,-508000000.0,-508000000.0,,447000000.0,,,,,-18000000.0,-354000000.0,,158000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2018.0,Q2YTD,2018-02-04,2018-08-04,2018-09-13 16:47:29+00:00,,30000000.0,12000000.0,223000000.0,133000000.0,0.0,,-82000000.0,,1624000000.0,851000000.0,290000000.0,-1036000000.0,,,,851000000.0,290000000.0,-1036000000.0,105000000.0,-932000000.0,-932000000.0,,-185000000.0,130000000.0,,,,-32000000.0,-903000000.0,,322000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2018.0,Q1TTM,2017-04-30,2018-05-05,,,49000000.0,28000000.0,414000000.0,312000000.0,,,-203000000.0,,2289000000.0,1013000000.0,1301000000.0,-2112000000.0,,,,1013000000.0,1301000000.0,-2112000000.0,202000000.0,-1052000000.0,-1052000000.0,,-1218000000.0,236000000.0,,,,-72000000.0,-1512000000.0,,1373000000.0
Sears Holdings Corp,SHLD,549300KWWR4P1RYUVG65,1310067,2018.0,Q1,2018-02-04,2018-05-05,2018-05-31 06:13:22+00:00,,14000000.0,6000000.0,101000000.0,67000000.0,0.0,,-175000000.0,,1549000000.0,1130000000.0,150000000.0,-1150000000.0,,,,1130000000.0,150000000.0,-1150000000.0,130000000.0,-424000000.0,-424000000.0,,-632000000.0,130000000.0,,,,-14000000.0,-549000000.0,,164000000.0
