company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2016.0,Q2,2016-04-01,2016-06-30,2017-07-26 12:09:28+00:00,1.0,1.0,,0.99,,27886000.0,75759000.0,75759000.0,75759000.0,305638000.0,549696000.0,1027000.0,,0.0,130235000.0,305638000.0,244058000.0,11205000.0,130235000.0,113823000.0,-10178000.0,103645000.0,549696000.0,75800000.0,75690000.0,76674000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.9,1.9,,1.88,,52568000.0,143889000.0,143889000.0,143889000.0,584875000.0,1052268000.0,983000.0,,,250225000.0,584875000.0,467393000.0,21694000.0,250225000.0,217168000.0,-20711000.0,196457000.0,1052268000.0,75800000.0,75690000.0,76674000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2016.0,Q2TTM,2015-07-01,2016-06-30,,3.82,3.82,1.28,3.77,,106264000.0,291157000.0,291157000.0,291157000.0,1141805000.0,2055857000.0,15148000.0,,11239000.0,478391000.0,1141805000.0,914052000.0,42149000.0,489630000.0,424422000.0,-27001000.0,397421000.0,2055857000.0,75800000.0,75690000.0,76674000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2016.0,Q1,2016-01-01,2016-03-31,2017-04-26 12:49:41+00:00,0.9,0.9,,0.89,,24682000.0,68130000.0,68130000.0,68130000.0,279237000.0,502572000.0,-44000.0,,0.0,119990000.0,279237000.0,223335000.0,10489000.0,119990000.0,103345000.0,-10533000.0,92812000.0,502572000.0,75700000.0,75749000.0,76699000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2016.0,Q1TTM,2015-04-01,2016-03-31,,3.71,3.71,1.28,3.67,,107291000.0,284983000.0,284983000.0,284983000.0,1119433000.0,2021042000.0,13294000.0,,11239000.0,469862000.0,1119433000.0,901609000.0,41528000.0,481101000.0,420508000.0,-28234000.0,392274000.0,2021042000.0,75700000.0,75749000.0,76699000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 14:33:15+00:00,4.41,4.41,1.48,4.36,,118016000.0,337257000.0,337257000.0,337257000.0,1260634000.0,2287312000.0,6879000.0,,8455000.0,524940000.0,1260634000.0,1026678000.0,44889000.0,533395000.0,493283000.0,-38010000.0,455273000.0,2287312000.0,76500000.0,76232000.0,77333000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2017.0,Q4,2017-10-01,2017-12-31,,1.23,1.23,1.48,1.21,,29869000.0,93746000.0,93733000.0,93746000.0,325022000.0,585904000.0,8596000.0,,3658000.0,131249000.0,325022000.0,260882000.0,10969000.0,134907000.0,125975000.0,-2373000.0,123602000.0,585904000.0,76500000.0,76232000.0,77333000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2017.0,Q3,2017-07-01,2017-09-30,2018-10-24 14:10:02+00:00,1.09,1.09,,1.08,,30019000.0,83768000.0,83768000.0,83768000.0,316560000.0,574490000.0,-1653000.0,,0.0,131426000.0,316560000.0,257930000.0,11064000.0,131426000.0,126504000.0,-12717000.0,113787000.0,574490000.0,76900000.0,76309000.0,77523000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2017.0,Q3YTD,2017-01-01,2017-09-30,,3.18,3.18,,3.15,,88147000.0,243511000.0,243524000.0,243511000.0,935612000.0,1701408000.0,-1717000.0,,4797000.0,393691000.0,935612000.0,765796000.0,33920000.0,398488000.0,367308000.0,-35637000.0,331671000.0,1701408000.0,76900000.0,76309000.0,77523000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2017.0,Q3TTM,2016-10-01,2017-09-30,,3.93,3.93,1.36,3.89,,103547000.0,300858000.0,300871000.0,300858000.0,1233546000.0,2231827000.0,-24780000.0,-2067000.0,8471000.0,516750000.0,1233546000.0,998281000.0,45929000.0,523154000.0,475127000.0,-70709000.0,404418000.0,2231827000.0,76900000.0,76309000.0,77523000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2017.0,Q2,2017-04-01,2017-06-30,2018-07-25 12:19:44+00:00,1.1,1.1,,1.08,,29600000.0,83844000.0,83857000.0,83844000.0,316441000.0,573366000.0,-372000.0,,0.0,131792000.0,316441000.0,256925000.0,11304000.0,131792000.0,125133000.0,-11676000.0,113457000.0,573366000.0,76200000.0,76220000.0,77320000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2017.0,Q2YTD,2017-01-01,2017-06-30,,2.09,2.09,,2.07,,58128000.0,159743000.0,159756000.0,159743000.0,619052000.0,1126918000.0,-64000.0,,4797000.0,262265000.0,619052000.0,507866000.0,22856000.0,267062000.0,240804000.0,-22920000.0,217884000.0,1126918000.0,76200000.0,76220000.0,77320000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2017.0,Q2TTM,2016-07-01,2017-06-30,,3.76,3.76,1.36,3.72,,102963000.0,286963000.0,286976000.0,286963000.0,1216453000.0,2187693000.0,-21614000.0,,8471000.0,504438000.0,1216453000.0,971240000.0,46778000.0,512909000.0,458331000.0,-68392000.0,389939000.0,2187693000.0,76200000.0,76220000.0,77320000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2017.0,Q1,2017-01-01,2017-03-31,2018-04-30 13:34:18+00:00,0.99,0.99,,0.99,,28528000.0,75899000.0,75899000.0,75899000.0,302611000.0,553552000.0,308000.0,,4797000.0,130473000.0,302611000.0,250941000.0,11552000.0,135270000.0,115671000.0,-11244000.0,104427000.0,553552000.0,76700000.0,76115000.0,76894000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2017.0,Q1TTM,2016-04-01,2017-03-31,,3.66,3.66,1.36,3.63,,101249000.0,278878000.0,278878000.0,278878000.0,1205650000.0,2164023000.0,-20215000.0,,8471000.0,502881000.0,1205650000.0,958373000.0,46679000.0,511352000.0,447021000.0,-66894000.0,380127000.0,2164023000.0,76700000.0,76115000.0,76894000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 14:33:15+00:00,5.36,5.36,1.72,5.29,,118366000.0,410573000.0,410573000.0,410573000.0,1365771000.0,2483666000.0,3985000.0,,12083000.0,536724000.0,1365771000.0,1117895000.0,44134000.0,548807000.0,569088000.0,-40149000.0,528939000.0,2483666000.0,76600000.0,76412000.0,77563000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2018.0,Q4,2018-10-01,2018-12-31,,1.28,1.28,0.43,1.27,,30692000.0,98137000.0,98133000.0,98137000.0,340451000.0,614094000.0,420000.0,,3832000.0,130370000.0,340451000.0,273643000.0,11036000.0,134202000.0,139441000.0,-10616000.0,128825000.0,614094000.0,76600000.0,76412000.0,77563000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2018.0,Q3,2018-07-01,2018-09-30,2019-10-30 11:49:38+00:00,1.39,1.39,0.43,1.37,,26900000.0,106352000.0,106341000.0,106352000.0,342655000.0,622888000.0,-934000.0,,4621000.0,130479000.0,342655000.0,280233000.0,10958000.0,135100000.0,145133000.0,-11892000.0,133241000.0,622888000.0,76500000.0,76562000.0,77709000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2018.0,Q3YTD,2018-01-01,2018-09-30,,4.08,4.08,1.29,4.02,,87674000.0,312436000.0,312440000.0,312436000.0,1025320000.0,1869572000.0,3565000.0,,8251000.0,406354000.0,1025320000.0,844252000.0,33098000.0,414605000.0,429647000.0,-29533000.0,400114000.0,1869572000.0,76500000.0,76562000.0,77709000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2018.0,Q3TTM,2017-10-01,2018-09-30,,5.31,5.31,2.77,5.23,,117543000.0,406182000.0,406173000.0,406182000.0,1350342000.0,2455476000.0,12161000.0,,11909000.0,537603000.0,1350342000.0,1105134000.0,44067000.0,549512000.0,555622000.0,-31906000.0,523716000.0,2455476000.0,76500000.0,76562000.0,77709000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2018.0,Q2,2018-04-01,2018-06-30,2019-07-26 12:01:17+00:00,1.4,1.4,0.86,1.38,,29600000.0,107126000.0,107141000.0,107126000.0,346993000.0,634360000.0,50000.0,,1988000.0,137548000.0,346993000.0,287367000.0,11140000.0,139536000.0,147831000.0,-11090000.0,136741000.0,634360000.0,76500000.0,76539000.0,77704000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2018.0,Q2YTD,2018-01-01,2018-06-30,,2.69,2.69,0.86,2.65,,60774000.0,206084000.0,206099000.0,206084000.0,682665000.0,1246684000.0,4499000.0,,3630000.0,275875000.0,682665000.0,564019000.0,22140000.0,279505000.0,284514000.0,-17641000.0,266873000.0,1246684000.0,76500000.0,76539000.0,77704000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2018.0,Q2TTM,2017-07-01,2018-06-30,,5.01,5.01,2.34,4.94,,120662000.0,383598000.0,383600000.0,383598000.0,1324247000.0,2407078000.0,11442000.0,,7288000.0,538550000.0,1324247000.0,1082831000.0,44173000.0,545838000.0,536993000.0,-32731000.0,504262000.0,2407078000.0,76500000.0,76539000.0,77704000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2018.0,Q1,2018-01-01,2018-03-31,2019-04-26 12:29:03+00:00,1.29,1.29,,1.27,,31174000.0,98958000.0,98958000.0,98958000.0,335672000.0,612324000.0,4449000.0,,1642000.0,138327000.0,335672000.0,276652000.0,11000000.0,139969000.0,136683000.0,-6551000.0,130132000.0,612324000.0,76700000.0,76419000.0,77739000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2018.0,Q1TTM,2017-04-01,2018-03-31,,4.71,4.71,1.48,4.64,,120662000.0,360316000.0,360316000.0,360316000.0,1293695000.0,2346084000.0,11020000.0,,5300000.0,532794000.0,1293695000.0,1052389000.0,44337000.0,538094000.0,514295000.0,-33317000.0,480978000.0,2346084000.0,76700000.0,76419000.0,77739000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2019.0,Q4,2019-10-01,2019-12-31,,1.27,1.27,0.5,1.27,,25249000.0,96850000.0,96787000.0,96850000.0,339112000.0,605997000.0,-1058000.0,,6962000.0,125750000.0,339112000.0,266885000.0,11079000.0,132712000.0,134173000.0,-12137000.0,122036000.0,605997000.0,75700000.0,75594000.0,76454000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 14:33:15+00:00,5.62,5.62,2.0,5.56,,107382000.0,425521000.0,425521000.0,425521000.0,1369539000.0,2494573000.0,-1759000.0,,21044000.0,524987000.0,1369539000.0,1125034000.0,44341000.0,546031000.0,579003000.0,-46100000.0,532903000.0,2494573000.0,75700000.0,75594000.0,76454000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2019.0,Q3YTD,2019-01-01,2019-09-30,,4.35,4.35,1.5,4.29,,82133000.0,328671000.0,328734000.0,328671000.0,1030427000.0,1888576000.0,-701000.0,,14082000.0,399237000.0,1030427000.0,858149000.0,33262000.0,413319000.0,444830000.0,-33963000.0,410867000.0,1888576000.0,75700000.0,75698000.0,76577000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2019.0,Q3TTM,2018-10-01,2019-09-30,,5.63,5.63,1.93,5.56,,112825000.0,426808000.0,426867000.0,426808000.0,1370878000.0,2502670000.0,-281000.0,,17914000.0,529607000.0,1370878000.0,1131792000.0,44298000.0,547521000.0,584271000.0,-44579000.0,539692000.0,2502670000.0,75700000.0,75698000.0,76577000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2019.0,Q3,2019-07-01,2019-09-30,2019-10-30 11:49:38+00:00,1.39,1.39,0.5,1.37,,24000000.0,105194000.0,105216000.0,105194000.0,342268000.0,624246000.0,-1219000.0,,11956000.0,128257000.0,342268000.0,281978000.0,11330000.0,140213000.0,141765000.0,-12549000.0,129216000.0,624246000.0,75700000.0,75698000.0,76577000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.96,2.96,1.0,2.92,,58133000.0,223477000.0,223518000.0,223477000.0,688159000.0,1264330000.0,518000.0,,2126000.0,270980000.0,688159000.0,576171000.0,21932000.0,273106000.0,303065000.0,-21414000.0,281651000.0,1264330000.0,75500000.0,75460000.0,76387000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2019.0,Q2TTM,2018-07-01,2019-06-30,,5.63,5.63,1.86,5.56,,115725000.0,427966000.0,427992000.0,427966000.0,1371265000.0,2501312000.0,4000.0,,10579000.0,531829000.0,1371265000.0,1130047000.0,43926000.0,542408000.0,587639000.0,-43922000.0,543717000.0,2501312000.0,75500000.0,75460000.0,76387000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2019.0,Q2,2019-04-01,2019-06-30,2019-07-26 12:01:17+00:00,1.5,1.5,1.0,1.48,,31400000.0,113209000.0,113250000.0,113209000.0,349762000.0,642099000.0,378000.0,,2126000.0,134928000.0,349762000.0,292337000.0,11011000.0,137054000.0,155283000.0,-10633000.0,144650000.0,642099000.0,75500000.0,75460000.0,76387000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2019.0,Q1,2019-01-01,2019-03-31,2020-04-24 11:16:18+00:00,1.46,1.46,,1.44,,26733000.0,110268000.0,110268000.0,110268000.0,338397000.0,622231000.0,140000.0,,,136052000.0,338397000.0,283834000.0,10921000.0,136052000.0,147782000.0,-10781000.0,137001000.0,622231000.0,75500000.0,75442000.0,76284000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2019.0,Q1TTM,2018-04-01,2019-03-31,,5.53,5.53,1.72,5.46,,113925000.0,421883000.0,421883000.0,421883000.0,1368496000.0,2493573000.0,-324000.0,,10441000.0,534449000.0,1368496000.0,1125077000.0,44055000.0,544890000.0,580187000.0,-44379000.0,535808000.0,2493573000.0,75500000.0,75442000.0,76284000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2020.0,Q1TTM,2019-04-01,2020-03-31,,5.51,5.51,2.0,5.45,,106150000.0,417251000.0,417251000.0,417251000.0,1353648000.0,2466804000.0,-3464000.0,,21044000.0,520950000.0,1353648000.0,1113156000.0,44297000.0,541994000.0,571162000.0,-47761000.0,523401000.0,2466804000.0,75600000.0,75740000.0,76452000.0
IDEX Corp,IEX,549300U5Y5EL6PHYLF13,832101,2020.0,Q1,2020-01-01,2020-03-31,2020-04-24 11:16:18+00:00,1.35,1.35,,1.33,,25501000.0,101998000.0,101998000.0,101998000.0,322506000.0,594462000.0,-1565000.0,,,132015000.0,322506000.0,271956000.0,10877000.0,132015000.0,139941000.0,-12442000.0,127499000.0,594462000.0,75600000.0,75740000.0,76452000.0
