company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2017.0,Q2,2017-04-01,2017-06-30,2018-08-01 16:14:28+00:00,1.38,1.38,,1.37,435400000.0,805500000.0,805500000.0,,801800000.0,3700000.0,23186300000.0,25347500000.0,-137700000.0,782600000.0,23186300000.0,2161200000.0,,,782600000.0,1378600000.0,-137700000.0,1240900000.0,25347500000.0,581000000.0,582900000.0,585600000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2017.0,Q2YTD,2017-01-01,2017-06-30,,2.29,2.29,,2.27,800300000.0,1355800000.0,1355800000.0,,1348100000.0,7700000.0,45968500000.0,50002400000.0,-277100000.0,1600700000.0,45968500000.0,4033900000.0,,,1600700000.0,2433200000.0,-277100000.0,2156100000.0,50002400000.0,581000000.0,582900000.0,585600000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2017.0,Q2TTM,2016-07-01,2017-06-30,,5.76,5.76,,5.72,1118300000.0,3524100000.0,3524100000.0,,3505700000.0,18400000.0,91629600000.0,100275800000.0,-681500000.0,3322300000.0,91629600000.0,8646200000.0,,,3322300000.0,5323900000.0,-681500000.0,4642400000.0,100275800000.0,581000000.0,582900000.0,585600000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 16:49:40+00:00,0.91,0.91,,0.9,364900000.0,550300000.0,550300000.0,,546300000.0,4000000.0,22782200000.0,24654900000.0,-139400000.0,818100000.0,22782200000.0,1872700000.0,,,818100000.0,1054600000.0,-139400000.0,915200000.0,24654900000.0,600300000.0,601000000.0,605100000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2017.0,Q1TTM,2016-04-01,2017-03-31,,5.52,5.52,,5.48,1085600000.0,3445700000.0,3445700000.0,,3424600000.0,21100000.0,91504400000.0,100150600000.0,-670300000.0,3444600000.0,91504400000.0,8646200000.0,,,3444600000.0,5201600000.0,-670300000.0,4531300000.0,100150600000.0,600300000.0,601000000.0,605100000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2018.0,Q3YTD,2018-01-01,2018-09-30,,4.57,4.57,,4.54,760800000.0,2579100000.0,2579100000.0,,2572100000.0,7000000.0,69539400000.0,75974400000.0,-422500000.0,2672600000.0,69539400000.0,6435000000.0,,,2672600000.0,3762400000.0,-422500000.0,3339900000.0,75974400000.0,564000000.0,562900000.0,567900000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2018.0,Q3TTM,2017-10-01,2018-09-30,,8.6,8.6,,8.55,-141500000.0,4910000000.0,4910000000.0,,4899700000.0,10300000.0,92427700000.0,101353200000.0,-576300000.0,3580700000.0,92427700000.0,8925500000.0,,,3580700000.0,5344800000.0,-576300000.0,4768500000.0,101353200000.0,564000000.0,562900000.0,567900000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2018.0,Q3,2018-07-01,2018-09-30,2018-10-31 16:35:04+00:00,1.9,1.9,,1.89,276800000.0,1073800000.0,1073800000.0,,1071600000.0,2200000.0,23211800000.0,25563200000.0,-138000000.0,862800000.0,23211800000.0,2351400000.0,,,862800000.0,1488600000.0,-138000000.0,1350600000.0,25563200000.0,564000000.0,562900000.0,567900000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2018.0,Q2YTD,2018-01-01,2018-06-30,,2.67,2.67,,2.65,484000000.0,1505300000.0,1505300000.0,,1500500000.0,4800000.0,46327600000.0,50411200000.0,-284500000.0,1809800000.0,46327600000.0,4083600000.0,,,1809800000.0,2273800000.0,-284500000.0,1989300000.0,50411200000.0,562400000.0,561900000.0,565500000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2018.0,Q2TTM,2017-07-01,2018-06-30,,8.17,8.17,,8.12,81000000.0,4681200000.0,4681200000.0,,4669800000.0,11400000.0,91661600000.0,100473400000.0,-572400000.0,3477200000.0,91661600000.0,8811800000.0,,,3477200000.0,5334600000.0,-572400000.0,4762200000.0,100473400000.0,562400000.0,561900000.0,565500000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2018.0,Q2,2018-04-01,2018-06-30,2018-08-01 16:14:28+00:00,1.56,1.56,,1.55,290300000.0,879400000.0,879400000.0,,877300000.0,2100000.0,23437600000.0,25641800000.0,-142500000.0,892000000.0,23437600000.0,2204200000.0,,,892000000.0,1312200000.0,-142500000.0,1169700000.0,25641800000.0,562400000.0,561900000.0,565500000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2018.0,Q1TTM,2017-04-01,2018-03-31,,7.99,7.99,,7.94,226100000.0,4607300000.0,4607300000.0,,4594300000.0,13000000.0,91410300000.0,100179100000.0,-567600000.0,3367800000.0,91410300000.0,8768800000.0,,,3367800000.0,5401000000.0,-567600000.0,4833400000.0,100179100000.0,561400000.0,562800000.0,567100000.0
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2018.0,Q1,2018-01-01,2018-03-31,2018-05-02 16:49:40+00:00,1.11,1.11,,1.1,193700000.0,625900000.0,625900000.0,,623200000.0,2700000.0,22890000000.0,24769400000.0,-142000000.0,917800000.0,22890000000.0,1879400000.0,,,917800000.0,961600000.0,-142000000.0,819600000.0,24769400000.0,561400000.0,562800000.0,567100000.0
