company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2016.0,Q1TTM,2015-04-01,2016-03-31,,,,1802200000.0,518100000.0,2327700000.0,,-1600000.0,305500000.0,145400000.0,7491000000.0,-4170900000.0,-280300000.0,5318100000.0,,,,-4170900000.0,-280300000.0,5318100000.0,865300000.0,2584600000.0,2584600000.0,,100300000.0,-25600000.0,49900000.0,,,,-330200000.0,-3172500000.0,-8609200000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2017.0,Q4,2017-10-01,2017-12-31,,-3378400000.0,,2074900000.0,595600000.0,457800000.0,85300000.0,-500000.0,-1502400000.0,29700000.0,1593700000.0,923700000.0,-3379300000.0,1375400000.0,,,,923700000.0,-3379300000.0,1369800000.0,-1086300000.0,2330900000.0,2330900000.0,,89100000.0,,3900000.0,,,,-90100000.0,-497400000.0,-202300000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2017.0,FY,2017-01-01,2017-12-31,2018-02-27 16:32:50+00:00,-3501100000.0,,2074900000.0,595600000.0,1802000000.0,85300000.0,4900000.0,-1125300000.0,81000000.0,1593700000.0,-2433200000.0,-3690600000.0,5351300000.0,,,,-2433200000.0,-3690600000.0,5351300000.0,-767600000.0,4531700000.0,4531700000.0,,142900000.0,,-7400000.0,,,,-267400000.0,-1169900000.0,-2938000000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-31 16:35:04+00:00,-122700000.0,,,,1344200000.0,,5400000.0,377100000.0,51300000.0,0.0,-3356900000.0,-311300000.0,3975900000.0,,,,-3356900000.0,-311300000.0,3981500000.0,318700000.0,2200800000.0,2200800000.0,,53800000.0,,-11300000.0,,,,-177300000.0,-672500000.0,-2735700000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2017.0,Q3TTM,2016-10-01,2017-09-30,,-122700000.0,,1543000000.0,509900000.0,1887600000.0,,4000000.0,634800000.0,82500000.0,,-4725200000.0,-418000000.0,6224800000.0,,,,-4725200000.0,-418000000.0,6230400000.0,1091200000.0,3640600000.0,3640600000.0,,61800000.0,-11100000.0,-25200000.0,,,,-270100000.0,-1206700000.0,-3589900000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2017.0,Q3,2017-07-01,2017-09-30,,,,,,449400000.0,,2400000.0,618600000.0,13800000.0,,-783100000.0,-75800000.0,1894300000.0,,,,-783100000.0,-75800000.0,1899900000.0,1043400000.0,845000000.0,845000000.0,,-18700000.0,,-3800000.0,,,,-72000000.0,-81200000.0,-715700000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-01 16:14:28+00:00,-122700000.0,,,,894800000.0,,3000000.0,-241500000.0,37500000.0,0.0,-2573800000.0,-235500000.0,2081600000.0,,,,-2573800000.0,-235500000.0,2081600000.0,-724700000.0,1355800000.0,1355800000.0,,72500000.0,,-7500000.0,,,,-105300000.0,-591300000.0,-2020000000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2017.0,Q2TTM,2016-07-01,2017-06-30,,-122700000.0,,1543000000.0,509900000.0,1975900000.0,,300000.0,217800000.0,88800000.0,3995800000.0,-4357600000.0,-425500000.0,5810900000.0,,,,-4357600000.0,-425500000.0,5810900000.0,1028100000.0,3524100000.0,3524100000.0,,93100000.0,-9700000.0,-25600000.0,,,,-277200000.0,-4985800000.0,-3446700000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2017.0,Q2,2017-04-01,2017-06-30,,-122700000.0,,,,449200000.0,,2200000.0,-200300000.0,23000000.0,,-1707300000.0,-187400000.0,1081200000.0,,,,-1707300000.0,-187400000.0,1081200000.0,-811300000.0,805500000.0,805500000.0,,26800000.0,,-5200000.0,,,,-59500000.0,-547700000.0,-1182600000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 16:49:40+00:00,,,,,445600000.0,0.0,800000.0,-41200000.0,14500000.0,0.0,-866500000.0,-48100000.0,1000400000.0,,,,-866500000.0,-48100000.0,1000400000.0,86600000.0,550300000.0,550300000.0,,45700000.0,,-2300000.0,,,,-45800000.0,-43600000.0,-837400000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2017.0,Q1TTM,2016-04-01,2017-03-31,,,,1543000000.0,509900000.0,2074900000.0,,-1800000.0,-444300000.0,90600000.0,3995800000.0,-3453900000.0,-320200000.0,5168600000.0,,,,-3453900000.0,-320200000.0,5168600000.0,1392700000.0,3445700000.0,3445700000.0,,92300000.0,-8200000.0,-26600000.0,,,,-293600000.0,-5057000000.0,-2475100000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2018.0,Q3TTM,2017-10-01,2018-09-30,,-3404800000.0,,2074900000.0,595600000.0,1958000000.0,85300000.0,-5100000.0,-2703800000.0,228600000.0,1593700000.0,-367900000.0,-3675300000.0,4363700000.0,,,,-367900000.0,-3675300000.0,4358100000.0,309800000.0,4910000000.0,4910000000.0,,199500000.0,,-24400000.0,,,,-331400000.0,-1567200000.0,-623000000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2018.0,Q3,2018-07-01,2018-09-30,,,,,,497700000.0,,4000000.0,-855000000.0,92700000.0,,69100000.0,-69100000.0,759400000.0,,,,69100000.0,-69100000.0,759400000.0,763400000.0,1073800000.0,1073800000.0,,42900000.0,,-3600000.0,,,,-65500000.0,-23600000.0,,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2018.0,Q3YTD,2018-01-01,2018-09-30,2018-10-31 16:35:04+00:00,-26400000.0,,,,1500200000.0,,-4600000.0,-1201400000.0,198900000.0,,-1291600000.0,-296000000.0,2988300000.0,,,,-1291600000.0,-296000000.0,2988300000.0,1396100000.0,2579100000.0,2579100000.0,,110400000.0,,-28300000.0,,,,-241300000.0,-1069800000.0,-420700000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2018.0,Q2TTM,2017-07-01,2018-06-30,,-3404800000.0,,2074900000.0,595600000.0,1909700000.0,85300000.0,-6700000.0,-1230200000.0,149700000.0,1593700000.0,-1220100000.0,-3682000000.0,5498600000.0,,,,-1220100000.0,-3682000000.0,5498600000.0,589800000.0,4681200000.0,4681200000.0,,137900000.0,,-24600000.0,,,,-337900000.0,-1624800000.0,-1338700000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2018.0,Q2,2018-04-01,2018-06-30,,-3300000.0,,,,503700000.0,,-6500000.0,-700900000.0,23900000.0,,11300000.0,-97400000.0,717300000.0,,,,11300000.0,-97400000.0,717300000.0,624700000.0,879400000.0,879400000.0,,35100000.0,,-18700000.0,,,,-75400000.0,-12600000.0,,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2018.0,Q2YTD,2018-01-01,2018-06-30,2018-08-01 16:14:28+00:00,-26400000.0,,,,1002500000.0,,-8600000.0,-346400000.0,106200000.0,,-1360700000.0,-226900000.0,2228900000.0,,,,-1360700000.0,-226900000.0,2228900000.0,632700000.0,1505300000.0,1505300000.0,,67500000.0,,-24700000.0,,,,-175800000.0,-1046200000.0,-420700000.0,
Express Scripts Holding Co,ESRX,5493003UA6VMND084504,1532063,2018.0,Q1TTM,2017-04-01,2018-03-31,,-3524200000.0,,2074900000.0,595600000.0,1855200000.0,85300000.0,2000000.0,-729600000.0,148800000.0,1593700000.0,-2938700000.0,-3772000000.0,5862500000.0,,,,-2938700000.0,-3772000000.0,5862500000.0,-846200000.0,4607300000.0,4607300000.0,,129600000.0,,-11100000.0,,,,-322000000.0,-2159900000.0,-2521300000.0,
