company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,otheroperatingexpenses,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 14:46:18+00:00,0.22,0.22,0.27,86433000.0,0.22,1152000.0,29734000.0,42109000.0,42721000.0,-612000.0,41667000.0,442000.0,335145000.0,770126000.0,7468000.0,-5317000.0,,,214780000.0,335145000.0,434981000.0,62312000.0,302365000.0,132616000.0,-67629000.0,64987000.0,770126000.0,189400000.0,191879000.0,193069020.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 16:32:49+00:00,0.58,0.58,1.91,345464000.0,0.58,3000000.0,37713000.0,125203000.0,125203000.0,0.0,123241000.0,1962000.0,1290025000.0,3007976000.0,850000.0,-98590000.0,,,844960000.0,1290025000.0,1717951000.0,263871000.0,1193424000.0,524527000.0,-362461000.0,162066000.0,3007976000.0,212500000.0,210764000.0,212118000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2015.0,Q4,2015-10-01,2015-12-31,,0.02,0.02,0.48,85472000.0,0.03,2293000.0,10587000.0,5940000.0,5940000.0,,5705000.0,235000.0,324425000.0,752427000.0,,-38991000.0,,,216968000.0,324425000.0,428002000.0,67751000.0,304733000.0,123269000.0,-106742000.0,16527000.0,752427000.0,212500000.0,210764000.0,212118000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2015.0,Q3,2015-07-01,2015-09-30,2016-11-01 11:25:19+00:00,0.11,0.11,0.4751,86492000.0,0.11,-141000.0,3774000.0,23517000.0,23517000.0,0.0,23110000.0,407000.0,317663000.0,746529000.0,850000.0,-35246000.0,,,215693000.0,317663000.0,428866000.0,65135000.0,302044000.0,126822000.0,-100381000.0,26441000.0,746529000.0,210100000.0,210912000.0,211917000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2015.0,Q3YTD,2015-01-01,2015-09-30,,0.56,0.56,1.43,259992000.0,0.55,707000.0,27126000.0,119263000.0,119263000.0,,117536000.0,1727000.0,965600000.0,2255549000.0,850000.0,-59599000.0,,,627992000.0,965600000.0,1289949000.0,196120000.0,888691000.0,401258000.0,-255719000.0,145539000.0,2255549000.0,210100000.0,210912000.0,211917000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2015.0,Q3TTM,2014-10-01,2015-09-30,,0.6,0.6,2.16,348567000.0,0.59,543000.0,28002000.0,132666000.0,131937000.0,729000.0,130285000.0,2381000.0,1302624000.0,3033527000.0,1689000.0,-101799000.0,,,852640000.0,1302624000.0,1730903000.0,269104000.0,1201750000.0,529153000.0,-370903000.0,158250000.0,3033527000.0,210100000.0,210912000.0,211917000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 16:45:04+00:00,0.25,0.25,0.4752,87549000.0,0.25,515000.0,7404000.0,54007000.0,54007000.0,0.0,53330000.0,677000.0,326283000.0,759734000.0,,-2004000.0,,,215885000.0,326283000.0,433451000.0,66087000.0,303949000.0,129502000.0,-68091000.0,61411000.0,759734000.0,213300000.0,210699000.0,212077000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.45,0.45,0.95,173500000.0,0.44,848000.0,23352000.0,95746000.0,95746000.0,,94426000.0,1320000.0,647937000.0,1509020000.0,,-24353000.0,,,412299000.0,647937000.0,861083000.0,130985000.0,586647000.0,274436000.0,-155338000.0,119098000.0,1509020000.0,213300000.0,210699000.0,212077000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2015.0,Q2TTM,2014-07-01,2015-06-30,,0.49,0.49,5.78,351269000.0,0.48,868000.0,79118000.0,110007000.0,109278000.0,729000.0,107241000.0,2766000.0,1320467000.0,3069695000.0,839000.0,-89061000.0,,,853284000.0,1320467000.0,1749228000.0,267189000.0,1205421000.0,543807000.0,-356250000.0,187557000.0,3069695000.0,213300000.0,210699000.0,212077000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2015.0,Q1,2015-01-01,2015-03-31,2016-04-28 08:03:15+00:00,0.2,0.2,0.4747,85951000.0,0.19,333000.0,15948000.0,41739000.0,41739000.0,,41096000.0,643000.0,321654000.0,749286000.0,,-22349000.0,,,196414000.0,321654000.0,427632000.0,64898000.0,282698000.0,144934000.0,-87247000.0,57687000.0,749286000.0,205500000.0,210237000.0,212249000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.65,1.65,5.58,352661000.0,1.63,246000.0,-111061000.0,328376000.0,327973000.0,403000.0,325548000.0,2828000.0,1331145000.0,3096853000.0,839000.0,-82219000.0,,,851206000.0,1331145000.0,1765708000.0,263303000.0,1204113000.0,561595000.0,-345522000.0,216073000.0,3096853000.0,205500000.0,210237000.0,212249000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2016.0,FY,2016-01-01,2016-12-31,2019-02-14 16:15:05+00:00,0.43,0.43,2.04,452326000.0,0.42,1412000.0,44944000.0,107233000.0,103880000.0,3353000.0,104824000.0,2409000.0,1567777000.0,3511453000.0,2180000.0,-44300000.0,,,988332000.0,1567777000.0,1943676000.0,310662000.0,1442070000.0,501606000.0,-354962000.0,146644000.0,3511453000.0,243800000.0,246178000.0,247266998.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2016.0,Q4,2016-10-01,2016-12-31,,0.16,0.16,0.55,125430000.0,0.15,2543000.0,-1213000.0,49525000.0,49800000.0,-275000.0,48938000.0,587000.0,416215000.0,934193000.0,1855000.0,-7294000.0,,,250545000.0,416215000.0,517978000.0,85434000.0,378518000.0,139460000.0,-92728000.0,46732000.0,934193000.0,243800000.0,246178000.0,247266998.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2016.0,Q3,2016-07-01,2016-09-30,2017-10-26 16:13:00+00:00,0.03,0.03,0.4852,124670000.0,0.03,-54000.0,23418000.0,7800000.0,5759000.0,2041000.0,7080000.0,720000.0,429808000.0,942822000.0,325000.0,-23302000.0,,,252944000.0,429808000.0,513014000.0,83300000.0,377560000.0,135454000.0,-106602000.0,28852000.0,942822000.0,236000000.0,263269000.0,264501975.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.27,0.27,1.49,326896000.0,0.27,-1131000.0,46157000.0,57708000.0,54080000.0,3628000.0,55886000.0,1822000.0,1151562000.0,2577260000.0,325000.0,-37006000.0,,,737787000.0,1151562000.0,1425698000.0,225228000.0,1063552000.0,362146000.0,-262234000.0,99912000.0,2577260000.0,236000000.0,263269000.0,264501975.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2016.0,Q3TTM,2015-10-01,2016-09-30,,0.29,0.29,1.97,412368000.0,0.3,1162000.0,56744000.0,63648000.0,60020000.0,3628000.0,61591000.0,2057000.0,1475987000.0,3329687000.0,325000.0,-75997000.0,,,954755000.0,1475987000.0,1853700000.0,292979000.0,1368285000.0,485415000.0,-368976000.0,116439000.0,3329687000.0,236000000.0,263269000.0,264501975.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2016.0,Q2,2016-04-01,2016-06-30,2017-07-28 16:04:30+00:00,-0.06,-0.06,0.5174,115022000.0,-0.06,-626000.0,10839000.0,-13133000.0,-14720000.0,1587000.0,-13968000.0,835000.0,395649000.0,883748000.0,0.0,-25641000.0,,,277077000.0,395649000.0,488099000.0,74866000.0,391473000.0,96626000.0,-100507000.0,-3881000.0,883748000.0,232800000.0,246387000.0,246387000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.24,0.24,1.0,202226000.0,0.24,-1077000.0,22739000.0,49908000.0,48321000.0,1587000.0,48806000.0,1102000.0,721754000.0,1634438000.0,,-13704000.0,,,484843000.0,721754000.0,912684000.0,141928000.0,685992000.0,226692000.0,-155632000.0,71060000.0,1634438000.0,232800000.0,246387000.0,246387000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2016.0,Q2TTM,2015-07-01,2016-06-30,,0.37,0.37,1.96,374190000.0,0.38,1075000.0,37100000.0,79365000.0,77778000.0,1587000.0,77621000.0,1744000.0,1363842000.0,3133394000.0,850000.0,-87941000.0,,,917504000.0,1363842000.0,1769552000.0,274814000.0,1292769000.0,476783000.0,-362755000.0,114028000.0,3133394000.0,232800000.0,246387000.0,246387000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2016.0,Q1,2016-01-01,2016-03-31,2017-04-27 14:08:45+00:00,0.3,0.3,0.4853,87204000.0,0.3,-451000.0,11900000.0,63041000.0,63041000.0,0.0,62774000.0,267000.0,326105000.0,750690000.0,,11937000.0,,,207766000.0,326105000.0,424585000.0,67062000.0,294519000.0,130066000.0,-55125000.0,74941000.0,750690000.0,209200000.0,211526000.0,212471441.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2016.0,Q1TTM,2015-04-01,2016-03-31,,0.68,0.68,1.92,346717000.0,0.69,2216000.0,33665000.0,146505000.0,146505000.0,,144919000.0,1586000.0,1294476000.0,3009380000.0,850000.0,-64304000.0,,,856312000.0,1294476000.0,1714904000.0,266035000.0,1205245000.0,509659000.0,-330339000.0,179320000.0,3009380000.0,209200000.0,211526000.0,212471441.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2017.0,FY,2017-01-01,2017-12-31,2020-02-13 16:08:45+00:00,0.64,0.64,2.27,522376000.0,0.64,2245000.0,22962000.0,171724000.0,178015000.0,-6291000.0,170113000.0,1611000.0,1664825000.0,3845578000.0,,-79429000.0,84901000.0,0.0,937180000.0,1664825000.0,2180753000.0,353645000.0,1546702000.0,634051000.0,-433074000.0,200977000.0,3845578000.0,265800000.0,265898000.0,266844584.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2017.0,Q4,2017-10-01,2017-12-31,,0.03,0.03,-1.65,141057000.0,0.03,3212000.0,-6535000.0,7771000.0,10641000.0,-2870000.0,9013000.0,-1242000.0,405507000.0,991235000.0,-925000.0,-45680000.0,84901000.0,,217212000.0,405507000.0,585728000.0,88635000.0,446382000.0,139346000.0,-134315000.0,5031000.0,991235000.0,265800000.0,265898000.0,266844584.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2017.0,Q3,2017-07-01,2017-09-30,2018-10-25 16:10:28+00:00,0.09,0.09,0.5534,128513000.0,0.09,-292000.0,2268000.0,24324000.0,25382000.0,-1058000.0,24345000.0,-21000.0,418327000.0,965661000.0,-638000.0,-59479000.0,,,242357000.0,418327000.0,547334000.0,88989000.0,370578000.0,176756000.0,-148468000.0,28288000.0,965661000.0,270500000.0,265198000.0,266139000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2017.0,Q3YTD,2017-01-01,2017-09-30,,0.61,0.61,1.65,381319000.0,0.61,-967000.0,29497000.0,163953000.0,167374000.0,-3421000.0,161100000.0,2853000.0,1259318000.0,2854343000.0,925000.0,-33749000.0,,,719968000.0,1259318000.0,1595025000.0,265010000.0,1100320000.0,494705000.0,-298759000.0,195946000.0,2854343000.0,270500000.0,265198000.0,266139000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2017.0,Q3TTM,2016-10-01,2017-09-30,,0.77,0.77,2.21,506749000.0,0.76,1576000.0,28284000.0,213478000.0,217174000.0,-3696000.0,210038000.0,3440000.0,1675533000.0,3788536000.0,2780000.0,-41043000.0,,,970513000.0,1675533000.0,2113003000.0,350444000.0,1478838000.0,634165000.0,-391487000.0,242678000.0,3788536000.0,270500000.0,265198000.0,266139000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2017.0,Q2,2017-04-01,2017-06-30,2018-07-27 16:04:09+00:00,0.3,0.3,0.5504,128099000.0,0.3,-216000.0,18009000.0,81122000.0,83148000.0,-2026000.0,78630000.0,2492000.0,414284000.0,949806000.0,1563000.0,19366000.0,,,237445000.0,414284000.0,535522000.0,89966000.0,365328000.0,170194000.0,-70600000.0,99594000.0,949806000.0,262100000.0,264217000.0,264930000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.52,0.52,1.1,252806000.0,0.52,-675000.0,27229000.0,139629000.0,141992000.0,-2363000.0,136755000.0,2874000.0,840991000.0,1888682000.0,1563000.0,25730000.0,,,477611000.0,840991000.0,1047691000.0,176021000.0,729742000.0,317949000.0,-150291000.0,167658000.0,1888682000.0,262100000.0,264217000.0,264930000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2017.0,Q2TTM,2016-07-01,2017-06-30,,0.71,0.71,2.14,502906000.0,0.7,1814000.0,49434000.0,196954000.0,197551000.0,-597000.0,192773000.0,4181000.0,1687014000.0,3765697000.0,3743000.0,-4866000.0,,,981100000.0,1687014000.0,2078683000.0,344755000.0,1485820000.0,592863000.0,-349621000.0,243242000.0,3765697000.0,262100000.0,264217000.0,264930000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 16:45:38+00:00,0.22,0.22,0.5504,124707000.0,0.22,-459000.0,9220000.0,58507000.0,58844000.0,-337000.0,58125000.0,382000.0,426707000.0,938876000.0,,6364000.0,,,240166000.0,426707000.0,512169000.0,86055000.0,364414000.0,147755000.0,-79691000.0,68064000.0,938876000.0,264200000.0,263855000.0,264810000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2017.0,Q1TTM,2016-04-01,2017-03-31,,0.35,0.35,2.11,489829000.0,0.34,1404000.0,42264000.0,102699000.0,99683000.0,3016000.0,100175000.0,2524000.0,1668379000.0,3699639000.0,2180000.0,-49873000.0,,,1020732000.0,1668379000.0,2031260000.0,329655000.0,1511965000.0,519295000.0,-379528000.0,139767000.0,3699639000.0,264200000.0,263855000.0,264810000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2018.0,FY,2018-01-01,2018-12-31,2020-02-13 16:08:45+00:00,1.24,1.24,2.38,639514000.0,1.23,-73622000.0,42753000.0,355131000.0,367558000.0,-12427000.0,353933000.0,1198000.0,1793954000.0,4225761000.0,,11692000.0,50665000.0,0.0,1006983000.0,1793954000.0,2431807000.0,409648000.0,1623540000.0,808267000.0,-397956000.0,410311000.0,4225761000.0,285400000.0,285913000.0,286652588.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2018.0,Q4,2018-10-01,2018-12-31,,1.09,0.53,,164919000.0,0.52,-71558000.0,1505000.0,152332000.0,152332000.0,,151619000.0,713000.0,445751000.0,1061489000.0,,13112000.0,50665000.0,,225099000.0,445751000.0,615738000.0,105888000.0,369125000.0,246613000.0,-92776000.0,153837000.0,1061489000.0,285400000.0,285913000.0,286652588.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 16:06:15+00:00,0.0,0.23,,157797000.0,0.23,-388000.0,14023000.0,65744000.0,77349000.0,-11605000.0,65869000.0,-125000.0,448018000.0,1060991000.0,,-325000.0,,,259929000.0,448018000.0,612973000.0,103938000.0,417338000.0,195635000.0,-104263000.0,91372000.0,1060991000.0,,286159000.0,286982342.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2018.0,Q3YTD,2018-01-01,2018-09-30,,0.15,0.71,,474595000.0,0.71,-2064000.0,41248000.0,202799000.0,215226000.0,-12427000.0,202314000.0,485000.0,1348203000.0,3164272000.0,,-1420000.0,,,781884000.0,1348203000.0,1816069000.0,303760000.0,1254415000.0,561654000.0,-305180000.0,256474000.0,3164272000.0,,286159000.0,286982342.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2018.0,Q3TTM,2017-10-01,2018-09-30,,0.18,0.74,-1.65,615652000.0,0.74,1148000.0,34713000.0,210570000.0,225867000.0,-15297000.0,211327000.0,-757000.0,1753710000.0,4155507000.0,-925000.0,-47100000.0,84901000.0,,999096000.0,1753710000.0,2401797000.0,392395000.0,1700797000.0,701000000.0,-439495000.0,261505000.0,4155507000.0,,286159000.0,286982342.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2018.0,Q2,2018-04-01,2018-06-30,2019-08-01 16:16:25+00:00,-0.01,0.32,,156220000.0,0.32,-546000.0,26057000.0,91903000.0,92263000.0,-360000.0,91761000.0,142000.0,451464000.0,1060823000.0,,19056000.0,,,252225000.0,451464000.0,609359000.0,102196000.0,407899000.0,201460000.0,-83140000.0,118320000.0,1060823000.0,-9176100000.0,285984000.0,286569251.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.15,0.48,,316798000.0,0.48,-1676000.0,27225000.0,137055000.0,137877000.0,-822000.0,136445000.0,610000.0,900185000.0,2103281000.0,,-1095000.0,,,521955000.0,900185000.0,1203096000.0,199822000.0,837077000.0,366019000.0,-200917000.0,165102000.0,2103281000.0,-9176100000.0,285984000.0,286569251.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2018.0,Q2TTM,2017-07-01,2018-06-30,,0.27,0.6,-1.1,586368000.0,0.6,1244000.0,22958000.0,169150000.0,173900000.0,-4750000.0,169803000.0,-653000.0,1724019000.0,4060177000.0,-1563000.0,-106254000.0,84901000.0,,981524000.0,1724019000.0,2336158000.0,377446000.0,1654037000.0,682121000.0,-483700000.0,198421000.0,4060177000.0,-9176100000.0,285984000.0,286569251.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2018.0,Q1,2018-01-01,2018-03-31,2019-04-25 16:27:28+00:00,0.16,0.16,0.0,160578000.0,0.16,-1130000.0,1168000.0,45152000.0,45614000.0,-462000.0,44684000.0,468000.0,448721000.0,1042458000.0,0.0,-20151000.0,,,269730000.0,448721000.0,593737000.0,97626000.0,429178000.0,164559000.0,-117777000.0,46782000.0,1042458000.0,279300000.0,285259000.0,285992878.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2018.0,Q1TTM,2017-04-01,2018-03-31,,0.58,0.58,-0.55,558247000.0,0.58,1574000.0,14910000.0,158369000.0,164785000.0,-6416000.0,156672000.0,1697000.0,1686839000.0,3949160000.0,,-105944000.0,84901000.0,,966744000.0,1686839000.0,2262321000.0,365216000.0,1611466000.0,650855000.0,-471160000.0,179695000.0,3949160000.0,279300000.0,285259000.0,285992878.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2019.0,FY,2019-01-01,2019-12-31,2020-02-13 16:08:45+00:00,0.93,0.93,2.45,658201000.0,0.93,-63824000.0,59931000.0,268315000.0,268211000.0,104000.0,267377000.0,938000.0,1833315000.0,4262584000.0,,-33898000.0,13293000.0,48597000.0,991664000.0,1833315000.0,2429269000.0,419298000.0,1647931000.0,781338000.0,-453196000.0,328142000.0,4262584000.0,287500000.0,286971000.0,287686944.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2019.0,Q4,2019-10-01,2019-12-31,,0.14,0.14,-0.61,173826000.0,0.14,-46737000.0,16804000.0,37104000.0,37104000.0,,37700000.0,-596000.0,456250000.0,1079590000.0,,-47295000.0,10547000.0,48597000.0,231033000.0,456250000.0,623340000.0,104871000.0,417266000.0,206074000.0,-152166000.0,53908000.0,1079590000.0,287500000.0,286971000.0,287686944.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2019.0,Q3YTD,2019-01-01,2019-09-30,,0.79,0.79,0.61,484375000.0,0.79,-17087000.0,43127000.0,231211000.0,231107000.0,104000.0,229677000.0,1534000.0,1377065000.0,3182994000.0,,13397000.0,2746000.0,,760631000.0,1377065000.0,1805929000.0,314427000.0,1230665000.0,575264000.0,-301030000.0,274234000.0,3182994000.0,291000000.0,287152000.0,287690833.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2019.0,Q3TTM,2018-10-01,2019-09-30,,1.88,1.32,0.61,649294000.0,1.31,-88645000.0,44632000.0,383543000.0,383439000.0,104000.0,381296000.0,2247000.0,1822816000.0,4244483000.0,,26509000.0,53411000.0,,985730000.0,1822816000.0,2421667000.0,420315000.0,1599790000.0,821877000.0,-393806000.0,428071000.0,4244483000.0,291000000.0,287152000.0,287690833.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 16:06:15+00:00,0.37,0.37,,157561000.0,0.37,-9284000.0,21928000.0,108284000.0,108284000.0,0.0,107675000.0,609000.0,451317000.0,1062224000.0,,13415000.0,,,239156000.0,451317000.0,610907000.0,106677000.0,387433000.0,223474000.0,-93262000.0,130212000.0,1062224000.0,291000000.0,287152000.0,287690833.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.42,0.42,0.61,326814000.0,0.42,-7803000.0,21199000.0,122927000.0,122823000.0,104000.0,122002000.0,925000.0,925748000.0,2120770000.0,,-18000.0,2746000.0,,521475000.0,925748000.0,1195022000.0,207750000.0,843232000.0,351790000.0,-207768000.0,144022000.0,2120770000.0,288900000.0,286925000.0,287481288.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2019.0,Q2TTM,2018-07-01,2019-06-30,,1.51,1.18,0.61,649530000.0,1.17,-79749000.0,36727000.0,341003000.0,352504000.0,-11501000.0,339490000.0,1513000.0,1819517000.0,4243250000.0,,12769000.0,53411000.0,,1006503000.0,1819517000.0,2423733000.0,417576000.0,1629695000.0,794038000.0,-404807000.0,389231000.0,4243250000.0,288900000.0,286925000.0,287481288.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 16:16:25+00:00,0.32,0.32,,164331000.0,0.32,-8405000.0,10646000.0,92475000.0,92347000.0,128000.0,92441000.0,34000.0,465102000.0,1066907000.0,,15192000.0,,,252764000.0,465102000.0,601805000.0,105314000.0,408690000.0,193115000.0,-90122000.0,102993000.0,1066907000.0,288900000.0,286925000.0,287481288.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 16:18:12+00:00,0.1,0.1,0.611,162483000.0,0.1,602000.0,10553000.0,30452000.0,30476000.0,-24000.0,29561000.0,891000.0,460646000.0,1053863000.0,,-15210000.0,2746000.0,0.0,268711000.0,460646000.0,593217000.0,102436000.0,434542000.0,158675000.0,-117646000.0,41029000.0,1053863000.0,295600000.0,286528000.0,287492000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2019.0,Q1TTM,2018-04-01,2019-03-31,,1.18,1.18,0.61,641419000.0,1.17,-71890000.0,52138000.0,340431000.0,352420000.0,-11989000.0,338810000.0,1621000.0,1805879000.0,4237166000.0,,16633000.0,53411000.0,,1005964000.0,1805879000.0,2431287000.0,414458000.0,1628904000.0,802383000.0,-397825000.0,404558000.0,4237166000.0,295600000.0,286528000.0,287492000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2020.0,Q1TTM,2019-04-01,2020-03-31,,1.05,1.05,0.01,658302000.0,1.05,-42481000.0,59065000.0,302755000.0,302627000.0,128000.0,301791000.0,964000.0,1839590000.0,4277452000.0,,24038000.0,10547000.0,89643000.0,961686000.0,1839590000.0,2437862000.0,422511000.0,1677697000.0,760165000.0,-398473000.0,361692000.0,4277452000.0,290800000.0,287840000.0,288359000.0
Iron Mountain Inc,IRM,SQL3F6CKNNBM3SQGHX24,1020569,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 16:18:12+00:00,0.22,0.22,0.6185,162584000.0,0.22,21945000.0,9687000.0,64892000.0,64892000.0,0.0,63975000.0,917000.0,466921000.0,1068731000.0,,42726000.0,0.0,41046000.0,238733000.0,466921000.0,601810000.0,105649000.0,464308000.0,137502000.0,-62923000.0,74579000.0,1068731000.0,290800000.0,287840000.0,288359000.0
