company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2015.0,Q2,2015-04-01,2015-06-30,2016-08-04 16:12:02+00:00,0.64,0.64,0.09,16780000.0,0.64,59635000.0,155513000.0,155513000.0,155513000.0,633925000.0,1003726000.0,-2493000.0,112702000.0,633925000.0,369801000.0,22678000.0,129482000.0,240319000.0,-25171000.0,215148000.0,1003726000.0,243000000.0,241498000.0,243621000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.23,1.23,0.18,33038000.0,1.23,114314000.0,297620000.0,297620000.0,297620000.0,1269890000.0,1987785000.0,-3973000.0,223586000.0,1269890000.0,717895000.0,45364000.0,256624000.0,461271000.0,-49337000.0,411934000.0,1987785000.0,243000000.0,241498000.0,243621000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.45,2.45,0.36,2143000.0,2.45,217998000.0,591431000.0,591431000.0,591431000.0,2674816000.0,4043739000.0,-9596000.0,460282000.0,2674816000.0,1368923000.0,87473000.0,462425000.0,906498000.0,-97069000.0,809429000.0,4043739000.0,243000000.0,241498000.0,243621000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 15:37:56+00:00,0.59,0.59,0.09,16258000.0,0.59,54679000.0,142107000.0,142107000.0,142107000.0,635965000.0,984059000.0,-1480000.0,110884000.0,635965000.0,348094000.0,22686000.0,127142000.0,220952000.0,-24166000.0,196786000.0,984059000.0,240900000.0,240947000.0,242797000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.43,2.43,0.36,392000.0,2.43,216721000.0,585981000.0,585981000.0,585981000.0,2671536000.0,4030731000.0,-11429000.0,460896000.0,2671536000.0,1359195000.0,83776000.0,461288000.0,897907000.0,-95205000.0,802702000.0,4030731000.0,240900000.0,240947000.0,242797000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2016.0,FY,2016-01-01,2016-12-31,2019-02-21 15:22:45+00:00,2.2,2.2,,,2.19,180945000.0,512158000.0,512158000.0,512158000.0,2585499000.0,3840087000.0,-3572000.0,463609000.0,2585499000.0,1254588000.0,94304000.0,463609000.0,790979000.0,-97876000.0,693103000.0,3840087000.0,232800000.0,232593000.0,233730000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2016.0,Q4,2016-10-01,2016-12-31,,0.48,0.48,-0.27,,0.47,36144000.0,109108000.0,109108000.0,109108000.0,691363000.0,972953000.0,6536000.0,119286000.0,691363000.0,281590000.0,23588000.0,119286000.0,162304000.0,-17052000.0,145252000.0,972953000.0,232800000.0,232593000.0,233730000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2016.0,Q3,2016-07-01,2016-09-30,2017-11-02 15:10:48+00:00,0.56,0.56,0.09,,0.56,43561000.0,130687000.0,130687000.0,130687000.0,630744000.0,945030000.0,-3259000.0,113170000.0,630744000.0,314286000.0,23609000.0,113170000.0,201116000.0,-26868000.0,174248000.0,945030000.0,233400000.0,231894000.0,232721000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2016.0,Q3YTD,2016-01-01,2016-09-30,,1.72,1.72,0.27,,1.72,144801000.0,403050000.0,403050000.0,403050000.0,1894136000.0,2867134000.0,-10108000.0,344323000.0,1894136000.0,972998000.0,70716000.0,344323000.0,628675000.0,-80824000.0,547851000.0,2867134000.0,233400000.0,231894000.0,232721000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2016.0,Q3TTM,2015-10-01,2016-09-30,,2.3,2.3,,-50044000.0,2.29,190800000.0,539891000.0,539891000.0,539891000.0,2610443000.0,3855117000.0,-13351000.0,457213000.0,2610443000.0,1244674000.0,93463000.0,407169000.0,837505000.0,-106814000.0,730691000.0,3855117000.0,233400000.0,231894000.0,232721000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2016.0,Q2,2016-04-01,2016-06-30,2017-08-02 14:11:52+00:00,0.59,0.59,0.09,,0.59,52368000.0,138193000.0,138193000.0,138193000.0,639711000.0,977706000.0,-4769000.0,118959000.0,639711000.0,337995000.0,23706000.0,118959000.0,219036000.0,-28475000.0,190561000.0,977706000.0,234200000.0,233285000.0,234790000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.16,1.16,0.18,,1.16,101240000.0,272363000.0,272363000.0,272363000.0,1263392000.0,1922104000.0,-6849000.0,231153000.0,1263392000.0,658712000.0,47107000.0,231153000.0,427559000.0,-53956000.0,373603000.0,1922104000.0,234200000.0,233285000.0,234790000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2016.0,Q2TTM,2015-07-01,2016-06-30,,2.39,2.39,,-33038000.0,2.38,202447000.0,565602000.0,565602000.0,565602000.0,2611489000.0,3908614000.0,-12417000.0,456159000.0,2611489000.0,1297125000.0,93538000.0,423121000.0,874004000.0,-105955000.0,768049000.0,3908614000.0,234200000.0,233285000.0,234790000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2016.0,Q1,2016-01-01,2016-03-31,2017-05-08 13:16:47+00:00,0.57,0.57,0.09,,0.57,48872000.0,134170000.0,134170000.0,134170000.0,623681000.0,944398000.0,-2080000.0,112194000.0,623681000.0,320717000.0,23401000.0,112194000.0,208523000.0,-25481000.0,183042000.0,944398000.0,235400000.0,234983000.0,236216000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2016.0,Q1TTM,2015-04-01,2016-03-31,,2.44,2.44,,-16258000.0,2.43,209714000.0,582922000.0,582922000.0,582922000.0,2605703000.0,3934634000.0,-10141000.0,449902000.0,2605703000.0,1328931000.0,92510000.0,433644000.0,895287000.0,-102651000.0,792636000.0,3934634000.0,235400000.0,234983000.0,236216000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2017.0,FY,2017-01-01,2017-12-31,2020-02-20 14:01:52+00:00,2.96,2.96,0.36,,2.94,115259000.0,681470000.0,681470000.0,681470000.0,2861370000.0,4300170000.0,-8862000.0,535180000.0,2861370000.0,1438800000.0,98029000.0,535180000.0,903620000.0,-106891000.0,796729000.0,4300170000.0,230200000.0,230229000.0,231845000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2017.0,Q4,2017-10-01,2017-12-31,,1.03,1.03,-0.27,,1.03,-41007000.0,238532000.0,238532000.0,238532000.0,769650000.0,1143085000.0,-4809000.0,146849000.0,769650000.0,373435000.0,24252000.0,146849000.0,226586000.0,-29061000.0,197525000.0,1143085000.0,230200000.0,230229000.0,231845000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2017.0,Q3,2017-07-01,2017-09-30,2018-11-02 13:59:41+00:00,0.67,0.67,0.09,,0.66,50896000.0,153531000.0,153531000.0,153531000.0,722127000.0,1084799000.0,-902000.0,132634000.0,722127000.0,362672000.0,24709000.0,132634000.0,230038000.0,-25611000.0,204427000.0,1084799000.0,229200000.0,230439000.0,232253000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.93,1.93,0.27,,1.91,156266000.0,442938000.0,442938000.0,442938000.0,2091720000.0,3157085000.0,-4053000.0,388331000.0,2091720000.0,1065365000.0,73777000.0,388331000.0,677034000.0,-77830000.0,599204000.0,3157085000.0,229200000.0,230439000.0,232253000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2017.0,Q3TTM,2016-10-01,2017-09-30,,2.41,2.41,,,2.38,192410000.0,552046000.0,552046000.0,552046000.0,2783083000.0,4130038000.0,2483000.0,507617000.0,2783083000.0,1346955000.0,97365000.0,507617000.0,839338000.0,-94882000.0,744456000.0,4130038000.0,229200000.0,230439000.0,232253000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 14:41:21+00:00,0.65,0.65,0.09,,0.65,52874000.0,150481000.0,150481000.0,150481000.0,702191000.0,1064604000.0,-1642000.0,132864000.0,702191000.0,362413000.0,24552000.0,132864000.0,229549000.0,-26194000.0,203355000.0,1064604000.0,231500000.0,230158000.0,231588000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.26,1.26,0.18,,1.25,105370000.0,289407000.0,289407000.0,289407000.0,1369593000.0,2072286000.0,-3151000.0,255697000.0,1369593000.0,702693000.0,49068000.0,255697000.0,446996000.0,-52219000.0,394777000.0,2072286000.0,231500000.0,230158000.0,231588000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2017.0,Q2TTM,2016-07-01,2017-06-30,,2.3,2.3,,,2.28,185075000.0,529202000.0,529202000.0,529202000.0,2691700000.0,3990269000.0,126000.0,488153000.0,2691700000.0,1298569000.0,96265000.0,488153000.0,810416000.0,-96139000.0,714277000.0,3990269000.0,231500000.0,230158000.0,231588000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 14:27:58+00:00,0.61,0.61,0.09,,0.6,52496000.0,138926000.0,138926000.0,138926000.0,667402000.0,1007682000.0,-1509000.0,122833000.0,667402000.0,340280000.0,24516000.0,122833000.0,217447000.0,-26025000.0,191422000.0,1007682000.0,227700000.0,229548000.0,231004000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2017.0,Q1TTM,2016-04-01,2017-03-31,,2.24,2.24,,,2.22,184569000.0,516914000.0,516914000.0,516914000.0,2629220000.0,3903371000.0,-3001000.0,474248000.0,2629220000.0,1274151000.0,95419000.0,474248000.0,799903000.0,-98420000.0,701483000.0,3903371000.0,227700000.0,229548000.0,231004000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 14:01:52+00:00,3.37,3.37,0.56,,3.34,209812000.0,777933000.0,777933000.0,777933000.0,3186310000.0,4845872000.0,-5615000.0,584022000.0,3186310000.0,1659562000.0,82180000.0,584022000.0,1075540000.0,-87795000.0,987745000.0,4845872000.0,230800000.0,230823000.0,232712000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2018.0,Q4,2018-10-01,2018-12-31,,0.91,0.91,0.14,,0.91,47250000.0,211520000.0,211520000.0,211520000.0,835268000.0,1271328000.0,-2931000.0,154040000.0,835268000.0,436060000.0,20319000.0,154040000.0,282020000.0,-23250000.0,258770000.0,1271328000.0,230800000.0,230823000.0,232712000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2018.0,Q3,2018-07-01,2018-09-30,2019-11-01 15:21:18+00:00,0.83,0.83,0.14,,0.82,53717000.0,191213000.0,191213000.0,191213000.0,782994000.0,1192962000.0,-945000.0,144702000.0,782994000.0,409968000.0,19391000.0,144702000.0,265266000.0,-20336000.0,244930000.0,1192962000.0,230400000.0,231502000.0,233250000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2018.0,Q3YTD,2018-01-01,2018-09-30,,2.46,2.46,0.42,,2.43,162562000.0,566413000.0,566413000.0,566413000.0,2351042000.0,3574544000.0,-2684000.0,429982000.0,2351042000.0,1223502000.0,61861000.0,429982000.0,793520000.0,-64545000.0,728975000.0,3574544000.0,230400000.0,231502000.0,233250000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2018.0,Q3TTM,2017-10-01,2018-09-30,,3.49,3.49,0.15,,3.46,121555000.0,804945000.0,804945000.0,804945000.0,3120692000.0,4717629000.0,-7493000.0,576831000.0,3120692000.0,1596937000.0,86113000.0,576831000.0,1020106000.0,-93606000.0,926500000.0,4717629000.0,230400000.0,231502000.0,233250000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2018.0,Q2,2018-04-01,2018-06-30,2019-08-02 11:07:19+00:00,0.84,0.84,0.14,,0.83,54361000.0,193860000.0,193860000.0,193860000.0,791248000.0,1208935000.0,-1081000.0,147601000.0,791248000.0,417687000.0,20784000.0,147601000.0,270086000.0,-21865000.0,248221000.0,1208935000.0,230800000.0,231252000.0,233297000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.63,1.63,0.28,,1.61,108845000.0,375200000.0,375200000.0,375200000.0,1568048000.0,2381582000.0,-1739000.0,285280000.0,1568048000.0,813534000.0,42470000.0,285280000.0,528254000.0,-44209000.0,484045000.0,2381582000.0,230800000.0,231252000.0,233297000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2018.0,Q2TTM,2017-07-01,2018-06-30,,3.33,3.33,0.1,,3.3,118734000.0,767263000.0,767263000.0,767263000.0,3059825000.0,4609466000.0,-7450000.0,564763000.0,3059825000.0,1549641000.0,91431000.0,564763000.0,984878000.0,-98881000.0,885997000.0,4609466000.0,230800000.0,231252000.0,233297000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 14:14:36+00:00,0.79,0.79,0.14,,0.78,54484000.0,181340000.0,181340000.0,181340000.0,776800000.0,1172647000.0,-658000.0,137679000.0,776800000.0,395847000.0,21686000.0,137679000.0,258168000.0,-22344000.0,235824000.0,1172647000.0,229500000.0,230928000.0,232965000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2018.0,Q1TTM,2017-04-01,2018-03-31,,3.14,3.14,0.05,,3.12,117247000.0,723884000.0,723884000.0,723884000.0,2970768000.0,4465135000.0,-8011000.0,550026000.0,2970768000.0,1494367000.0,95199000.0,550026000.0,944341000.0,-103210000.0,841131000.0,4465135000.0,229500000.0,230928000.0,232965000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2019.0,Q4,2019-10-01,2019-12-31,,0.96,0.96,0.14,,0.96,47203000.0,220777000.0,220777000.0,220777000.0,858175000.0,1304821000.0,-6630000.0,148991000.0,858175000.0,446646000.0,23045000.0,148991000.0,297655000.0,-29675000.0,267980000.0,1304821000.0,227900000.0,227759000.0,229395000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 14:01:52+00:00,3.78,3.78,0.56,,3.75,208451000.0,861297000.0,861297000.0,861297000.0,3370897000.0,5158557000.0,-19151000.0,610280000.0,3370897000.0,1787660000.0,88481000.0,610280000.0,1177380000.0,-107632000.0,1069748000.0,5158557000.0,227900000.0,227759000.0,229395000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2019.0,Q3YTD,2019-01-01,2019-09-30,,2.82,2.82,0.42,,2.79,161248000.0,640520000.0,640520000.0,640520000.0,2512722000.0,3853736000.0,-12521000.0,461289000.0,2512722000.0,1341014000.0,65436000.0,461289000.0,879725000.0,-77957000.0,801768000.0,3853736000.0,227600000.0,228041000.0,229560000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2019.0,Q3TTM,2018-10-01,2019-09-30,,3.73,3.73,0.56,,3.7,208498000.0,852040000.0,852040000.0,852040000.0,3347990000.0,5125064000.0,-15452000.0,615329000.0,3347990000.0,1777074000.0,85755000.0,615329000.0,1161745000.0,-101207000.0,1060538000.0,5125064000.0,227600000.0,228041000.0,229560000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2019.0,Q3,2019-07-01,2019-09-30,2019-11-01 15:21:18+00:00,0.97,0.97,0.14,,0.96,53482000.0,220749000.0,220749000.0,220749000.0,823262000.0,1276633000.0,-5517000.0,152315000.0,823262000.0,453371000.0,21308000.0,152315000.0,301056000.0,-26825000.0,274231000.0,1276633000.0,227600000.0,228041000.0,229560000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.85,1.85,0.28,,1.83,107766000.0,419771000.0,419771000.0,419771000.0,1689460000.0,2577103000.0,-7004000.0,308974000.0,1689460000.0,887643000.0,44128000.0,308974000.0,578669000.0,-51132000.0,527537000.0,2577103000.0,226800000.0,227577000.0,229328000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2019.0,Q2TTM,2018-07-01,2019-06-30,,3.59,3.59,0.56,,3.56,208733000.0,822504000.0,822504000.0,822504000.0,3307722000.0,5041393000.0,-10880000.0,607716000.0,3307722000.0,1733671000.0,83838000.0,607716000.0,1125955000.0,-94718000.0,1031237000.0,5041393000.0,226800000.0,227577000.0,229328000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2019.0,Q2,2019-04-01,2019-06-30,2019-08-02 11:07:19+00:00,0.95,0.95,0.14,,0.94,55096000.0,215503000.0,215503000.0,215503000.0,838153000.0,1289412000.0,-3336000.0,155849000.0,838153000.0,451259000.0,21475000.0,155849000.0,295410000.0,-24811000.0,270599000.0,1289412000.0,226800000.0,227577000.0,229328000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 14:41:49+00:00,0.9,0.9,0.14,,0.89,52670000.0,204268000.0,204268000.0,204268000.0,851307000.0,1287691000.0,-3668000.0,153125000.0,851307000.0,436384000.0,22653000.0,153125000.0,283259000.0,-26321000.0,256938000.0,1287691000.0,227000000.0,226861000.0,228686000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2019.0,Q1TTM,2018-04-01,2019-03-31,,3.48,3.48,0.56,,3.45,207998000.0,800861000.0,800861000.0,800861000.0,3260817000.0,4960916000.0,-8625000.0,599468000.0,3260817000.0,1700099000.0,83147000.0,599468000.0,1100631000.0,-91772000.0,1008859000.0,4960916000.0,227000000.0,226861000.0,228686000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2020.0,Q1TTM,2019-04-01,2020-03-31,,4.11,4.11,0.6,,4.08,226240000.0,937645000.0,937645000.0,937645000.0,3344237000.0,5073084000.0,126293000.0,602686000.0,3344237000.0,1728847000.0,88569000.0,602686000.0,1126161000.0,37724000.0,1163885000.0,5073084000.0,228100000.0,228962000.0,230872000.0
Ametek Inc,AME,549300WZDEF9KKE40E98,1037868,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 14:41:49+00:00,1.23,1.23,0.18,,1.22,70459000.0,280616000.0,280616000.0,280616000.0,824647000.0,1202218000.0,141776000.0,145531000.0,824647000.0,377571000.0,22741000.0,145531000.0,232040000.0,119035000.0,351075000.0,1202218000.0,228100000.0,228962000.0,230872000.0
