company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2018.0,Q2TTM,2017-07-01,2018-06-30,,-654000000.0,1426000000.0,1597000000.0,1208000000.0,3129000000.0,-29000000.0,,5433000000.0,,7461000000.0,-9103000000.0,-8114000000.0,16199000000.0,,-9103000000.0,-8115000000.0,16199000000.0,-1019000000.0,5754000000.0,5754000000.0,,457000000.0,-190000000.0,-2963000000.0,,-5601000000.0,-5403000000.0,-3605000000.0,-7391000000.0,-3382000000.0,4036000000.0,504000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2018.0,Q2,2018-04-01,2018-06-30,,-51000000.0,343000000.0,,,773000000.0,,,-1322000000.0,,357000000.0,-2519000000.0,-634000000.0,2296000000.0,,-2519000000.0,-635000000.0,2294000000.0,-860000000.0,2404000000.0,2404000000.0,,98000000.0,-90000000.0,362000000.0,,-1437000000.0,-1290000000.0,-931000000.0,-359000000.0,-990000000.0,1199000000.0,77000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2018.0,Q1,2018-01-01,2018-03-31,2019-04-30 16:21:56+00:00,-71000000.0,340000000.0,,,774000000.0,,,1658000000.0,,2598000000.0,-2909000000.0,-1764000000.0,4601000000.0,,-2909000000.0,-1764000000.0,4602000000.0,-71000000.0,1679000000.0,1679000000.0,,150000000.0,-53000000.0,-215000000.0,,-1382000000.0,-1521000000.0,-870000000.0,-3295000000.0,-777000000.0,810000000.0,103000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2018.0,Q1TTM,2017-04-01,2018-03-31,,-662000000.0,1470000000.0,1597000000.0,1208000000.0,3086000000.0,,,6576000000.0,,10095000000.0,-7193000000.0,-9147000000.0,17370000000.0,,-7193000000.0,-9148000000.0,17371000000.0,1030000000.0,5682000000.0,5682000000.0,,556000000.0,-197000000.0,-4220000000.0,,-5567000000.0,-5150000000.0,-3359000000.0,-7700000000.0,-3824000000.0,3739000000.0,505000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 16:54:20+00:00,-32630000000.0,1850000000.0,2091000000.0,1685000000.0,4209000000.0,1076000000.0,,-302000000.0,,31924000000.0,9042000000.0,-26936000000.0,14770000000.0,,9042000000.0,-26936000000.0,14770000000.0,-3124000000.0,9431000000.0,9431000000.0,,-418000000.0,-273000000.0,6099000000.0,,-5707000000.0,-3693000000.0,-2286000000.0,-15541000000.0,-1361000000.0,3961000000.0,537000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2019.0,Q4,2019-10-01,2019-12-31,,,629000000.0,2091000000.0,1685000000.0,1021000000.0,0.0,,-1811000000.0,,360000000.0,-5675000000.0,,3451000000.0,,-5675000000.0,128000000.0,3451000000.0,-2096000000.0,3670000000.0,3670000000.0,,-58000000.0,-87000000.0,0.0,,-1438000000.0,0.0,0.0,-4510000000.0,,0.0,0.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2019.0,Q3TTM,2018-10-01,2019-09-30,,-32646000000.0,1543000000.0,1745000000.0,1423000000.0,3978000000.0,927000000.0,,2285000000.0,,34735000000.0,10113000000.0,-26610000000.0,15437000000.0,,10112000000.0,-26609000000.0,15438000000.0,-1059000000.0,7712000000.0,7712000000.0,,-81000000.0,-208000000.0,4596000000.0,,-5685000000.0,-3830000000.0,-2492000000.0,-15318000000.0,-3411000000.0,6327000000.0,508000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2019.0,Q3,2019-07-01,2019-09-30,,-32587000000.0,611000000.0,,,1058000000.0,39000000.0,,99000000.0,,274000000.0,-8176000000.0,-30374000000.0,3619000000.0,,-8177000000.0,-30373000000.0,3619000000.0,-34931000000.0,1672000000.0,1672000000.0,,179000000.0,-34000000.0,2105000000.0,,-1436000000.0,-1010000000.0,-588000000.0,-6855000000.0,-125000000.0,1598000000.0,69000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-29 19:37:08+00:00,-32630000000.0,1221000000.0,,,3188000000.0,927000000.0,,1509000000.0,,31564000000.0,14717000000.0,-27065000000.0,11319000000.0,,14717000000.0,-27064000000.0,11319000000.0,-1028000000.0,5761000000.0,5761000000.0,,-360000000.0,-186000000.0,5628000000.0,,-4269000000.0,-2813000000.0,-1710000000.0,-11031000000.0,-1361000000.0,3081000000.0,452000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2019.0,Q2TTM,2018-07-01,2019-06-30,,-60000000.0,1280000000.0,1745000000.0,1423000000.0,3710000000.0,888000000.0,,2481000000.0,,36678000000.0,17852000000.0,794000000.0,16050000000.0,,17853000000.0,795000000.0,16051000000.0,34699000000.0,8734000000.0,8734000000.0,,-155000000.0,-179000000.0,2303000000.0,,-5680000000.0,-6033000000.0,-2716000000.0,-9055000000.0,-3912000000.0,5961000000.0,451000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2019.0,Q2,2019-04-01,2019-06-30,,-42000000.0,307000000.0,,,987000000.0,855000000.0,,-375000000.0,,25281000000.0,21030000000.0,4162000000.0,2941000000.0,,21031000000.0,4162000000.0,2941000000.0,28134000000.0,2498000000.0,2498000000.0,,-476000000.0,-91000000.0,3486000000.0,,-1436000000.0,-665000000.0,-583000000.0,-2408000000.0,-316000000.0,809000000.0,302000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-30 16:26:01+00:00,-43000000.0,610000000.0,,,2130000000.0,888000000.0,,1410000000.0,,31290000000.0,22893000000.0,3309000000.0,7700000000.0,,22894000000.0,3309000000.0,7700000000.0,33903000000.0,4089000000.0,4089000000.0,,-539000000.0,-152000000.0,3523000000.0,,-2833000000.0,-1803000000.0,-1122000000.0,-4176000000.0,-1236000000.0,1483000000.0,383000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2019.0,Q1,2019-01-01,2019-03-31,2020-04-28 16:24:43+00:00,-1000000.0,303000000.0,,,1143000000.0,33000000.0,,1785000000.0,,6009000000.0,1863000000.0,-853000000.0,4759000000.0,,1863000000.0,-853000000.0,4759000000.0,5769000000.0,1591000000.0,1591000000.0,,-63000000.0,-61000000.0,37000000.0,,-1397000000.0,-1138000000.0,-539000000.0,-1768000000.0,-920000000.0,674000000.0,81000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2019.0,Q1TTM,2018-04-01,2019-03-31,,-69000000.0,1316000000.0,1745000000.0,1423000000.0,3496000000.0,33000000.0,,1534000000.0,,11754000000.0,-5697000000.0,-4002000000.0,15405000000.0,,-5697000000.0,-4002000000.0,15404000000.0,5705000000.0,8640000000.0,8640000000.0,,419000000.0,-178000000.0,-821000000.0,,-5681000000.0,-6658000000.0,-3064000000.0,-7006000000.0,-4586000000.0,6351000000.0,226000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2020.0,Q1TTM,2019-04-01,2020-03-31,,-32642000000.0,2169000000.0,2091000000.0,1685000000.0,4078000000.0,1069000000.0,,-925000000.0,,32569000000.0,7064000000.0,-26985000000.0,14486000000.0,,7064000000.0,-26985000000.0,14487000000.0,-5434000000.0,9015000000.0,9015000000.0,,149000000.0,-256000000.0,5889000000.0,,-5750000000.0,-3651000000.0,-2377000000.0,-19058000000.0,-441000000.0,4225000000.0,502000000.0
International Business Machines Corp,IBM,VGRQXHF3J8VDLUA7XE92,51143,2020.0,Q1,2020-01-01,2020-03-31,2020-04-28 16:24:43+00:00,-13000000.0,622000000.0,,,1012000000.0,26000000.0,,1162000000.0,,6654000000.0,-115000000.0,-902000000.0,4475000000.0,,-115000000.0,-902000000.0,4476000000.0,3459000000.0,1175000000.0,1175000000.0,,504000000.0,-44000000.0,-173000000.0,,-1440000000.0,-1096000000.0,-630000000.0,-5285000000.0,,938000000.0,46000000.0
