company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofplantpropertyandequipment
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-09 12:07:19+00:00,-2000000.0,,,85500000.0,5100000.0,5500000.0,-368900000.0,,386000000.0,162600000.0,-77000000.0,-51800000.0,,,162600000.0,-77000000.0,-51800000.0,39300000.0,202600000.0,202600000.0,,29000000.0,17500000.0,5700000.0,,-104400000.0,-85800000.0,-12500000.0,-124000000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2015.0,Q2TTM,2014-07-01,2015-06-30,,-604300000.0,33800000.0,56700000.0,165900000.0,20700000.0,4500000.0,151400000.0,60700000.0,1200100000.0,278300000.0,-765000000.0,578200000.0,,,278300000.0,-765000000.0,578200000.0,96000000.0,376900000.0,376900000.0,,-116000000.0,21300000.0,-700000.0,,-197100000.0,-180700000.0,-478200000.0,-328500000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2015.0,Q2,2015-04-01,2015-06-30,,,,,43300000.0,1100000.0,4300000.0,-106000000.0,,42600000.0,-55600000.0,-27900000.0,102500000.0,,,-55600000.0,-27900000.0,102500000.0,23300000.0,148500000.0,148500000.0,,16700000.0,2300000.0,5900000.0,,-51200000.0,-34900000.0,1100000.0,-50400000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2015.0,Q1,2015-01-01,2015-03-31,2016-05-09 16:19:25+00:00,-2000000.0,,,42200000.0,4000000.0,1200000.0,-262900000.0,,343400000.0,218200000.0,-49100000.0,-154300000.0,,,218200000.0,-49100000.0,-154300000.0,16000000.0,54100000.0,54100000.0,,12300000.0,15200000.0,-200000.0,,-53200000.0,-50900000.0,-13600000.0,-73600000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2015.0,Q1TTM,2014-04-01,2015-03-31,,-604300000.0,33800000.0,56700000.0,160200000.0,23000000.0,12200000.0,152000000.0,60700000.0,1246900000.0,263300000.0,-768800000.0,571900000.0,,,263300000.0,-768800000.0,571900000.0,78600000.0,379000000.0,379000000.0,,-119300000.0,20200000.0,-6600000.0,,-192800000.0,-180900000.0,-479300000.0,-392400000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2016.0,FY,2016-01-01,2016-12-31,2019-03-04 08:13:08+00:00,-8635200000.0,189200000.0,316000000.0,437200000.0,227200000.0,-31400000.0,877600000.0,,9414600000.0,7328500000.0,-8824800000.0,1840400000.0,,,7328500000.0,-8824800000.0,1840400000.0,312700000.0,527800000.0,527800000.0,,-2200000.0,,24600000.0,,-328600000.0,-441400000.0,-1741400000.0,-16100000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2016.0,Q4,2016-10-01,2016-12-31,,-500000.0,189200000.0,316000000.0,130000000.0,-8600000.0,-20400000.0,652100000.0,,,-902900000.0,-150900000.0,991700000.0,,,-902900000.0,-150900000.0,991700000.0,-82500000.0,165600000.0,165600000.0,,44000000.0,,12100000.0,,-91700000.0,-153900000.0,-808000000.0,-3200000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-08 16:38:02+00:00,-8634700000.0,,,307200000.0,235800000.0,-11000000.0,225500000.0,,9414600000.0,8231400000.0,-8673900000.0,848700000.0,,,8231400000.0,-8673900000.0,848700000.0,395200000.0,362200000.0,362200000.0,,-46200000.0,,12500000.0,,-236900000.0,-287500000.0,-933400000.0,-12900000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2016.0,Q3TTM,2015-10-01,2016-09-30,,-9302300000.0,54700000.0,82900000.0,350200000.0,446200000.0,-11800000.0,384000000.0,,9767700000.0,8446200000.0,-9184100000.0,1153500000.0,,,8446200000.0,-9184100000.0,1153500000.0,403800000.0,375400000.0,375400000.0,,43900000.0,-20000000.0,16200000.0,,-287800000.0,-344200000.0,-990400000.0,-32700000.0,9400000.0,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2016.0,Q3,2016-07-01,2016-09-30,,-37000000.0,,,138000000.0,-600000.0,2600000.0,160100000.0,,-47200000.0,-317500000.0,-155200000.0,512800000.0,,,-317500000.0,-155200000.0,512800000.0,42700000.0,186500000.0,186500000.0,,28200000.0,,6000000.0,,-91900000.0,-123600000.0,-165500000.0,-12900000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-09 16:37:41+00:00,-8597700000.0,,,169200000.0,236400000.0,-13600000.0,65400000.0,,9461800000.0,8548900000.0,-8518700000.0,335900000.0,,,8548900000.0,-8518700000.0,335900000.0,352500000.0,175700000.0,175700000.0,,-74400000.0,,6500000.0,,-145000000.0,-163900000.0,-767900000.0,,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2016.0,Q2TTM,2015-07-01,2016-06-30,,-9266900000.0,54700000.0,82900000.0,255300000.0,446100000.0,-31900000.0,366600000.0,,9670400000.0,8531500000.0,-9091600000.0,980600000.0,,,8531500000.0,-9091600000.0,980600000.0,388600000.0,323100000.0,323100000.0,,35600000.0,-17500000.0,18700000.0,,-246900000.0,-289500000.0,-812400000.0,-62100000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2016.0,Q2,2016-04-01,2016-06-30,,-8576700000.0,,,126400000.0,236400000.0,-12500000.0,470100000.0,,1151900000.0,310300000.0,-8448700000.0,597300000.0,,,310300000.0,-8448700000.0,597300000.0,-7553600000.0,135200000.0,135200000.0,,-134400000.0,,3900000.0,,-91700000.0,-112300000.0,-749900000.0,,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2016.0,Q1,2016-01-01,2016-03-31,2017-05-10 17:00:03+00:00,-21000000.0,,,42800000.0,,-1100000.0,-404700000.0,,8309900000.0,8238600000.0,-70000000.0,-261400000.0,,,8238600000.0,-70000000.0,-261400000.0,7906100000.0,40500000.0,40500000.0,,60000000.0,,2600000.0,,-53300000.0,-51600000.0,-18000000.0,,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2016.0,Q1TTM,2015-04-01,2016-03-31,,-690200000.0,54700000.0,82900000.0,172200000.0,210800000.0,-15100000.0,-209500000.0,,8561100000.0,8165600000.0,-670800000.0,485800000.0,,,8165600000.0,-670800000.0,485800000.0,7965500000.0,336400000.0,336400000.0,,186700000.0,-15200000.0,20700000.0,,-206400000.0,-212100000.0,-61400000.0,-112500000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2017.0,FY,2017-01-01,2017-12-31,2020-03-02 16:30:25+00:00,-634300000.0,261800000.0,459400000.0,635600000.0,2106900000.0,,-1867800000.0,,111800000.0,-2195800000.0,1078500000.0,966200000.0,,,-2195800000.0,1078500000.0,966200000.0,-101800000.0,2748800000.0,2748800000.0,,-550400000.0,-161600000.0,12100000.0,49300000.0,-428600000.0,-406200000.0,-1546400000.0,-171000000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2017.0,Q4,2017-10-01,2017-12-31,,,261800000.0,459400000.0,159800000.0,5500000.0,-51100000.0,-832000000.0,,-574500000.0,-1189900000.0,-104900000.0,990000000.0,,,-1189900000.0,-104900000.0,990000000.0,-306600000.0,1652900000.0,1652900000.0,,9300000.0,,2900000.0,49300000.0,-111500000.0,-113300000.0,-332900000.0,-171000000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-09 16:32:25+00:00,-634300000.0,,,475800000.0,2101400000.0,51100000.0,-1035800000.0,,686300000.0,-1005900000.0,1183400000.0,-23800000.0,,,-1005900000.0,1183400000.0,-23800000.0,204800000.0,1095900000.0,1095900000.0,,-559700000.0,-161600000.0,9200000.0,,-317100000.0,-292900000.0,-1213500000.0,,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2017.0,Q3TTM,2016-10-01,2017-09-30,,-634800000.0,189200000.0,316000000.0,605800000.0,2092800000.0,30700000.0,-383700000.0,,686300000.0,-1908800000.0,1032500000.0,967900000.0,,,-1908800000.0,1032500000.0,967900000.0,122300000.0,1261500000.0,1261500000.0,,-515700000.0,-161600000.0,21300000.0,,-408800000.0,-446800000.0,-2021500000.0,-3200000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2017.0,Q3,2017-07-01,2017-09-30,,-76700000.0,,,155800000.0,199700000.0,12200000.0,-277000000.0,,66200000.0,-208200000.0,25100000.0,183000000.0,,,-208200000.0,25100000.0,183000000.0,12100000.0,234400000.0,234400000.0,,69800000.0,-161600000.0,3800000.0,,-112800000.0,-101700000.0,,,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-09 17:10:10+00:00,-557600000.0,,,320000000.0,1901700000.0,38900000.0,-758800000.0,,620100000.0,-797700000.0,1158300000.0,-206800000.0,,,-797700000.0,1158300000.0,-206800000.0,192700000.0,861500000.0,861500000.0,,-629500000.0,,5400000.0,,-204300000.0,-191200000.0,-1213500000.0,,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2017.0,Q2TTM,2016-07-01,2017-06-30,,-595100000.0,189200000.0,316000000.0,588000000.0,1892500000.0,21100000.0,53400000.0,,572900000.0,-2018100000.0,852200000.0,1297700000.0,,,-2018100000.0,852200000.0,1297700000.0,152900000.0,1213600000.0,1213600000.0,,-557300000.0,,23500000.0,,-387900000.0,-468700000.0,-2187000000.0,-16100000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2017.0,Q2,2017-04-01,2017-06-30,,-300000.0,,,149400000.0,38800000.0,21400000.0,-427200000.0,,373700000.0,61900000.0,-47400000.0,56800000.0,,,61900000.0,-47400000.0,56800000.0,92700000.0,223000000.0,223000000.0,,111600000.0,,4600000.0,,-111400000.0,-90500000.0,-200400000.0,,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2017.0,Q1,2017-01-01,2017-03-31,2018-05-10 16:04:03+00:00,-557300000.0,,,170600000.0,1862900000.0,17500000.0,-331600000.0,,246400000.0,-859600000.0,1205700000.0,-263600000.0,,,-859600000.0,1205700000.0,-263600000.0,100000000.0,638500000.0,638500000.0,,-741100000.0,,800000.0,,-92900000.0,-100700000.0,-1013100000.0,,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2017.0,Q1TTM,2016-04-01,2017-03-31,,-9171500000.0,189200000.0,316000000.0,565000000.0,2090100000.0,-12800000.0,950700000.0,,1351100000.0,-1769700000.0,-7549100000.0,1838200000.0,,,-1769700000.0,-7549100000.0,1838200000.0,-7493400000.0,1125800000.0,1125800000.0,,-803300000.0,,22800000.0,,-368200000.0,-490500000.0,-2736500000.0,-16100000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2018.0,FY,2018-01-01,2018-12-31,2020-03-02 16:30:25+00:00,0.0,292000000.0,457600000.0,433900000.0,5133300000.0,,-1853600000.0,,,-5454500000.0,4807400000.0,680000000.0,,,-5454500000.0,4807400000.0,680000000.0,10000000.0,-6942500000.0,-6942500000.0,,9042200000.0,0.0,58500000.0,-22900000.0,-434600000.0,-384400000.0,-3493800000.0,-1526100000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2018.0,Q4,2018-10-01,2018-12-31,,,292000000.0,457600000.0,96300000.0,2358700000.0,,-4000000.0,,,-3686500000.0,2248100000.0,498400000.0,,,-3686500000.0,2248100000.0,498400000.0,-947900000.0,183500000.0,183500000.0,,222600000.0,,100000.0,-7900000.0,-434600000.0,-110700000.0,-2236900000.0,-1015000000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-04 17:10:51+00:00,,,,337600000.0,2774600000.0,,-1849600000.0,,,-1768000000.0,2559300000.0,181600000.0,,,-1768000000.0,2559300000.0,181600000.0,957900000.0,-7126000000.0,-7126000000.0,,8819600000.0,,58400000.0,-15000000.0,0.0,-273700000.0,-1256900000.0,-511100000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2018.0,Q3TTM,2017-10-01,2018-09-30,,,261800000.0,459400000.0,497400000.0,2780100000.0,-51100000.0,-2681600000.0,,-574500000.0,-2957900000.0,2454400000.0,1171600000.0,,,-2957900000.0,2454400000.0,1171600000.0,651300000.0,-5473100000.0,-5473100000.0,,8828900000.0,,61300000.0,34300000.0,-111500000.0,-387000000.0,-1589800000.0,-682100000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2018.0,Q3,2018-07-01,2018-09-30,,,,,82800000.0,109200000.0,13300000.0,-955400000.0,,,-1505100000.0,98900000.0,572100000.0,,,-1505100000.0,98900000.0,572100000.0,-835800000.0,-7311000000.0,-7311000000.0,,8755700000.0,,62400000.0,-15000000.0,,-72700000.0,-994000000.0,-511100000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-02 16:49:09+00:00,,,,254800000.0,2665400000.0,-13300000.0,-894200000.0,,,-262900000.0,2460400000.0,-390500000.0,,,-262900000.0,2460400000.0,-390500000.0,1793700000.0,185000000.0,185000000.0,,63900000.0,,-4000000.0,,0.0,-201000000.0,-262900000.0,,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2018.0,Q2TTM,2017-07-01,2018-06-30,,-76700000.0,261800000.0,459400000.0,570400000.0,2870600000.0,-52200000.0,-2003200000.0,,-508300000.0,-1661000000.0,2380600000.0,782500000.0,,,-1661000000.0,2380600000.0,782500000.0,1499200000.0,2072300000.0,2072300000.0,,143000000.0,-161600000.0,2700000.0,49300000.0,-224300000.0,-416000000.0,-595800000.0,-171000000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2018.0,Q2,2018-04-01,2018-06-30,,,,,105000000.0,2665400000.0,-18900000.0,-279100000.0,,-602800000.0,-737600000.0,2565700000.0,11200000.0,,,-737600000.0,2565700000.0,11200000.0,1820400000.0,131700000.0,131700000.0,,53600000.0,,6200000.0,,112600000.0,-105900000.0,-247400000.0,,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 16:56:21+00:00,,,,149800000.0,,5600000.0,-615100000.0,,602800000.0,474700000.0,-105300000.0,-401700000.0,,,474700000.0,-105300000.0,-401700000.0,-26700000.0,53300000.0,53300000.0,,10300000.0,,-10200000.0,,-112600000.0,-95100000.0,-15500000.0,,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2018.0,Q1TTM,2017-04-01,2018-03-31,,-77000000.0,261800000.0,459400000.0,614800000.0,244000000.0,-11900000.0,-2151300000.0,,468200000.0,-861500000.0,-232500000.0,828100000.0,,,-861500000.0,-232500000.0,828100000.0,-228500000.0,2163600000.0,2163600000.0,,201000000.0,-161600000.0,1100000.0,49300000.0,-448300000.0,-400600000.0,-548800000.0,-171000000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2019.0,Q4,2019-10-01,2019-12-31,,,156000000.0,304400000.0,121200000.0,242300000.0,,-378400000.0,,-278900000.0,-879600000.0,154400000.0,619900000.0,,,-879600000.0,154400000.0,619900000.0,-94500000.0,793800000.0,793800000.0,,83300000.0,-439100000.0,5300000.0,10800000.0,-358900000.0,-93200000.0,202600000.0,-5300000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2019.0,FY,2019-01-01,2019-12-31,2020-03-02 16:30:25+00:00,0.0,156000000.0,304400000.0,446000000.0,995700000.0,,-903900000.0,,,-1903600000.0,735400000.0,1044000000.0,,,-1903600000.0,735400000.0,1044000000.0,-124800000.0,106600000.0,106600000.0,,1395300000.0,-439100000.0,4600000.0,-600000.0,-390300000.0,-264900000.0,-1068900000.0,-5300000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2019.0,Q3TTM,2018-10-01,2019-09-30,,,292000000.0,457600000.0,421100000.0,3112100000.0,,-529500000.0,,278900000.0,-4710500000.0,2829100000.0,922500000.0,,,-4710500000.0,2829100000.0,922500000.0,-978200000.0,-503700000.0,-503700000.0,,1534600000.0,,-600000.0,-19300000.0,-466000000.0,-282400000.0,-3508400000.0,-1015000000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2019.0,Q3,2019-07-01,2019-09-30,,,,,150500000.0,13600000.0,-1500000.0,-172200000.0,,278900000.0,-538000000.0,-41400000.0,433200000.0,,,-538000000.0,-41400000.0,433200000.0,-159100000.0,-625800000.0,-625800000.0,,1080700000.0,,1500000.0,-11400000.0,-28700000.0,-56500000.0,-788200000.0,,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-04 17:10:51+00:00,,,,324800000.0,753400000.0,,-525500000.0,,278900000.0,-1024000000.0,581000000.0,424100000.0,,,-1024000000.0,581000000.0,424100000.0,-30300000.0,-687200000.0,-687200000.0,,1312000000.0,,-700000.0,-11400000.0,-31400000.0,-171700000.0,-1271500000.0,0.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2019.0,Q2TTM,2018-07-01,2019-06-30,,,292000000.0,457600000.0,353400000.0,3207700000.0,14800000.0,-1312700000.0,,,-5677600000.0,2969400000.0,1061400000.0,,,-5677600000.0,2969400000.0,1061400000.0,-1654900000.0,-7188900000.0,-7188900000.0,,9209600000.0,,60300000.0,-22900000.0,-437300000.0,-298600000.0,-3714200000.0,-1526100000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2019.0,Q2,2019-04-01,2019-06-30,,,,,87300000.0,739800000.0,1500000.0,-24300000.0,,-521000000.0,-631000000.0,690400000.0,190900000.0,8000000.0,,-631000000.0,698400000.0,190900000.0,259800000.0,89600000.0,89600000.0,,38300000.0,,7800000.0,,95300000.0,-57200000.0,-207300000.0,2000000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-02 16:49:09+00:00,,,,174300000.0,739800000.0,1500000.0,-353300000.0,,,-486000000.0,622400000.0,-9100000.0,,,-486000000.0,622400000.0,-9100000.0,128800000.0,-61400000.0,-61400000.0,,231300000.0,,-2200000.0,,-2700000.0,-115200000.0,-483300000.0,,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 16:45:23+00:00,,,,87000000.0,,,-329000000.0,,521000000.0,145000000.0,-68000000.0,-200000000.0,-8000000.0,,145000000.0,-76000000.0,-200000000.0,-131000000.0,-151000000.0,-151000000.0,,193000000.0,,-10000000.0,,-98000000.0,-58000000.0,-276000000.0,-2000000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2019.0,Q1TTM,2018-04-01,2019-03-31,,,292000000.0,457600000.0,371100000.0,5133300000.0,-5600000.0,-1567500000.0,,-81800000.0,-5784200000.0,4844700000.0,881700000.0,-8000000.0,,-5784200000.0,4836700000.0,881700000.0,-94300000.0,-7146800000.0,-7146800000.0,,9224900000.0,,58700000.0,-22900000.0,-420000000.0,-347300000.0,-3754300000.0,-1528100000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2020.0,Q1TTM,2019-04-01,2020-03-31,,,156000000.0,304400000.0,450000000.0,995700000.0,,-849900000.0,,-216000000.0,-1875600000.0,747400000.0,1267000000.0,8000000.0,,-1875600000.0,755400000.0,1267000000.0,146200000.0,-1021400000.0,-1021400000.0,,2688300000.0,-439100000.0,16600000.0,-600000.0,-391300000.0,-264900000.0,-808900000.0,-20300000.0,,
Newell Brands Inc,NWL,549300LWGYFM1TVO1Z12,814453,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 16:45:23+00:00,,,,91000000.0,,,-275000000.0,,305000000.0,173000000.0,-56000000.0,23000000.0,0.0,,173000000.0,-56000000.0,23000000.0,140000000.0,-1279000000.0,-1279000000.0,,1486000000.0,,2000000.0,,-99000000.0,-58000000.0,-16000000.0,-17000000.0,,
