company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,dilutedeps,incometaxexpense,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netrealizedcapitalgains,otherinterestexpense,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,propertyliabilityinsuranceclaims,provisionforcreditlosses,restructuringcharge,salariesandemployeebenefitsexpense,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2019.0,Q3,2019-07-01,2019-09-30,2019-10-23 16:37:18+00:00,,0.29,0.29,0.0,143393000.0,0.29,40701000.0,25693000.0,564698000.0,40533000.0,128458000.0,128458000.0,,124305000.0,,405065000.0,1961000.0,,,,79827000.0,15280000.0,4153000.0,8814000.0,99526000.0,,64980000.0,1400000.0,185326000.0,590391000.0,153621000.0,17241000.0,169159000.0,422306000.0,428600000.0,424149000.0,427336000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2019.0,Q2,2019-04-01,2019-06-30,2020-07-22 16:34:17+00:00,,,0.34,0.06,136597000.0,0.34,33801000.0,19817000.0,553905000.0,39122000.0,150277000.0,150277000.0,,145946000.0,,396868000.0,16736000.0,,,,64955000.0,2655000.0,4331000.0,7356000.0,93375000.0,,66495000.0,1135000.0,176854000.0,573722000.0,138806000.0,19391000.0,184078000.0,416259000.0,,429278000.0,432253000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2019.0,Q2YTD,2019-01-01,2019-06-30,,,0.35,0.69,0.09,262584000.0,0.69,90097000.0,32791000.0,1107384000.0,76142000.0,308466000.0,308466000.0,,299667000.0,,799149000.0,19499000.0,,,,118746000.0,16033000.0,8799000.0,14974000.0,157165000.0,,145233000.0,2300000.0,341026000.0,1140175000.0,278953000.0,35532000.0,398563000.0,834681000.0,,429278000.0,432253000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2019.0,Q2TTM,2018-07-01,2019-06-30,,,0.91,1.25,0.09,483872000.0,1.24,80879000.0,58007000.0,2117978000.0,148852000.0,559856000.0,559856000.0,,542734000.0,,1538649000.0,20788000.0,,,,275668000.0,-58223000.0,17122000.0,30963000.0,284831000.0,,269017000.0,4612000.0,637336000.0,2175985000.0,575648000.0,-37435000.0,640735000.0,1501214000.0,,429278000.0,432253000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2019.0,Q1,2019-01-01,2019-03-31,2020-04-22 16:39:24+00:00,,0.35,0.35,0.03,125987000.0,0.35,56296000.0,12974000.0,553479000.0,37020000.0,158189000.0,158189000.0,,153721000.0,,402281000.0,2763000.0,,,,53791000.0,13378000.0,4468000.0,7618000.0,63790000.0,,78738000.0,1165000.0,164172000.0,566453000.0,140147000.0,16141000.0,214485000.0,418422000.0,439200000.0,434574000.0,438248000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2019.0,Q1TTM,2018-04-01,2019-03-31,,,1.15,1.15,0.03,437880000.0,1.14,87152000.0,46456000.0,2018118000.0,139358000.0,519411000.0,519411000.0,,502700000.0,,1482731000.0,-705000.0,,,,277782000.0,-48583000.0,16711000.0,31608000.0,254723000.0,,262767000.0,4605000.0,581843000.0,2064574000.0,572157000.0,-49288000.0,606563000.0,1433443000.0,439200000.0,434574000.0,438248000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2020.0,Q2YTD,2020-01-01,2020-06-30,,,0.88,0.65,0.09,235358000.0,0.64,90817000.0,24281000.0,1035447000.0,67863000.0,276962000.0,276962000.0,,271020000.0,,748891000.0,288358000.0,,,-369000.0,116132000.0,32899000.0,5942000.0,16053000.0,413145000.0,,156670000.0,7616000.0,310837000.0,1059728000.0,288855000.0,320888000.0,367779000.0,1069779000.0,,375009000.0,375009000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2020.0,Q2TTM,2019-07-01,2020-06-30,,,1.84,1.27,0.12,520520000.0,1.25,166184000.0,73353000.0,2177232000.0,145499000.0,546772000.0,546772000.0,,532792000.0,,1573057000.0,286684000.0,,,-369000.0,260558000.0,47968000.0,13980000.0,33931000.0,610229000.0,,289666000.0,11509000.0,677528000.0,2250585000.0,584155000.0,334283000.0,712956000.0,1907340000.0,,375009000.0,375009000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2020.0,Q2,2020-04-01,2020-06-30,2020-07-22 16:34:17+00:00,,,-0.23,0.06,100246000.0,-0.23,-30664000.0,4625000.0,480170000.0,32375000.0,-85211000.0,-85211000.0,,-87689000.0,,348775000.0,3751000.0,,,-369000.0,61946000.0,25412000.0,2478000.0,7163000.0,351887000.0,,72448000.0,3399000.0,136020000.0,484795000.0,141557000.0,28794000.0,-115875000.0,377569000.0,,375009000.0,375009000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2020.0,Q1TTM,2019-04-01,2020-03-31,,,1.84,1.84,0.12,556871000.0,1.82,230649000.0,88545000.0,2250967000.0,152246000.0,782260000.0,782260000.0,,766427000.0,,1621150000.0,299669000.0,,,,263567000.0,25211000.0,15833000.0,34124000.0,351717000.0,,283713000.0,9245000.0,718362000.0,2339512000.0,581404000.0,324880000.0,1012909000.0,1946030000.0,407600000.0,409786000.0,412755000.0
SLM Corp,SLM,4K8SLPBF5DXXGPW03H93,1032033,2020.0,Q1,2020-01-01,2020-03-31,2020-04-22 16:39:24+00:00,,0.88,0.88,0.03,135112000.0,0.87,121481000.0,19656000.0,555277000.0,35488000.0,362173000.0,362173000.0,,358709000.0,,400116000.0,284607000.0,,,,54186000.0,7487000.0,3464000.0,8890000.0,61258000.0,,84222000.0,4217000.0,174817000.0,574933000.0,147298000.0,292094000.0,483654000.0,692210000.0,407600000.0,409786000.0,412755000.0
