company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Old Dominion Freight Line Inc,ODFL,,878927,2016.0,Q3YTD,2016-01-01,2016-09-30,,2.01,2.73,,140293000.0,2.73,139012000.0,29792000.0,227254000.0,227254000.0,227254000.0,1619577000.0,2245779000.0,-782000.0,19799000.0,65930000.0,1619577000.0,626202000.0,3378000.0,38000.0,255814000.0,370388000.0,-4122000.0,366266000.0,2245779000.0,83100000.0,82742070.0,82811371.0
Old Dominion Freight Line Inc,ODFL,,878927,2016.0,Q3TTM,2015-10-01,2016-09-30,,4.85,3.58,,184516000.0,3.58,178745000.0,35989000.0,299478000.0,299478000.0,299478000.0,2164240000.0,2980351000.0,-1460000.0,25233000.0,86063000.0,2164240000.0,816111000.0,4687000.0,60000.0,331801000.0,484310000.0,-6087000.0,478223000.0,2980351000.0,83100000.0,82742070.0,82811371.0
Old Dominion Freight Line Inc,ODFL,,878927,2016.0,Q2,2016-04-01,2016-06-30,2017-08-07 15:36:12+00:00,0.98,0.98,0.0,46480000.0,0.98,50736000.0,9363000.0,81388000.0,81388000.0,81388000.0,537728000.0,755435000.0,-260000.0,5650000.0,22778000.0,537728000.0,217707000.0,1064000.0,12000.0,84271000.0,133436000.0,-1312000.0,132124000.0,755435000.0,83000000.0,83354013.0,83381429.0
Old Dominion Freight Line Inc,ODFL,,878927,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.98,1.7,,91252000.0,1.7,88316000.0,19607000.0,141673000.0,141673000.0,141673000.0,1062658000.0,1463168000.0,-776000.0,12747000.0,43920000.0,1062658000.0,400510000.0,2247000.0,28000.0,167526000.0,232984000.0,-2995000.0,229989000.0,1463168000.0,83000000.0,83354013.0,83381429.0
Old Dominion Freight Line Inc,ODFL,,878927,2016.0,Q2TTM,2015-07-01,2016-06-30,,3.82,3.54,,178036000.0,3.54,180539000.0,36612000.0,298265000.0,298265000.0,298265000.0,2163601000.0,2977214000.0,-3320000.0,23802000.0,88403000.0,2163601000.0,813613000.0,4719000.0,83000.0,326853000.0,486760000.0,-7956000.0,478804000.0,2977214000.0,83000000.0,83354013.0,83381429.0
Old Dominion Freight Line Inc,ODFL,,878927,2016.0,Q1,2016-01-01,2016-03-31,2017-05-10 12:31:58+00:00,,0.72,0.0,44772000.0,0.72,37580000.0,10244000.0,60285000.0,60285000.0,60285000.0,524930000.0,707733000.0,-516000.0,7097000.0,21142000.0,524930000.0,182803000.0,1183000.0,16000.0,83255000.0,99548000.0,-1683000.0,97865000.0,707733000.0,,83983028.0,83983028.0
Old Dominion Freight Line Inc,ODFL,,878927,2016.0,Q1TTM,2015-04-01,2016-03-31,,2.84,3.56,,171327000.0,3.56,183601000.0,37570000.0,302451000.0,302451000.0,302451000.0,2169427000.0,2983930000.0,-3501000.0,22225000.0,89158000.0,2169427000.0,814503000.0,4824000.0,154000.0,320280000.0,494223000.0,-8171000.0,486052000.0,2983930000.0,,83983028.0,83983028.0
Old Dominion Freight Line Inc,ODFL,,878927,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 11:13:04+00:00,5.63,5.63,0.4,205763000.0,5.63,112058000.0,41718000.0,463774000.0,463774000.0,463774000.0,2014719000.0,3358112000.0,1360000.0,,520026000.0,2014719000.0,1343393000.0,2154000.0,740000.0,767507000.0,575886000.0,-54000.0,575832000.0,3358112000.0,82400000.0,82308417.0,82407068.0
Old Dominion Freight Line Inc,ODFL,,878927,2017.0,Q4,2017-10-01,2017-12-31,,2.4,2.4,0.1,53093000.0,2.4,-53386000.0,12914000.0,197250000.0,197250000.0,197250000.0,447454000.0,891117000.0,361000.0,-11082000.0,245281000.0,447454000.0,443663000.0,362000.0,408000.0,300206000.0,143457000.0,407000.0,143864000.0,891117000.0,82400000.0,82308417.0,82407068.0
Old Dominion Freight Line Inc,ODFL,,878927,2017.0,Q3,2017-07-01,2017-09-30,2018-11-05 09:33:05+00:00,1.24,1.24,0.1,51934000.0,1.24,62211000.0,10700000.0,102314000.0,102314000.0,102314000.0,515575000.0,872987000.0,977000.0,2018000.0,128885000.0,515575000.0,357412000.0,555000.0,228000.0,193537000.0,163875000.0,650000.0,164525000.0,872987000.0,82500000.0,82286295.0,82380936.0
Old Dominion Freight Line Inc,ODFL,,878927,2017.0,Q3YTD,2017-01-01,2017-09-30,,3.24,3.24,0.3,152670000.0,3.24,165444000.0,28804000.0,266524000.0,266524000.0,266524000.0,1567265000.0,2466995000.0,999000.0,11082000.0,274745000.0,1567265000.0,899730000.0,1792000.0,332000.0,467301000.0,432429000.0,-461000.0,431968000.0,2466995000.0,82500000.0,82286295.0,82380936.0
Old Dominion Freight Line Inc,ODFL,,878927,2017.0,Q3TTM,2016-10-01,2017-09-30,,4.07,4.07,0.3,202244000.0,4.07,208254000.0,36873000.0,335035000.0,335035000.0,335035000.0,1794124000.0,3212733000.0,-193000.0,-797000.0,634413000.0,1794124000.0,1418609000.0,2746000.0,352000.0,872733000.0,545876000.0,-2587000.0,543289000.0,3212733000.0,82500000.0,82286295.0,82380936.0
Old Dominion Freight Line Inc,ODFL,,878927,2017.0,Q2,2017-04-01,2017-06-30,2018-08-07 13:19:50+00:00,1.2,1.2,0.1,50449000.0,1.19,61872000.0,9314000.0,98418000.0,98418000.0,98418000.0,494747000.0,839912000.0,431000.0,1982000.0,122988000.0,494747000.0,345165000.0,642000.0,69000.0,184733000.0,160432000.0,-142000.0,160290000.0,839912000.0,82000000.0,82318623.0,82427975.0
Old Dominion Freight Line Inc,ODFL,,878927,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.99,1.99,0.2,100736000.0,1.99,103233000.0,18104000.0,164210000.0,164210000.0,164210000.0,1051690000.0,1594008000.0,22000.0,9064000.0,145860000.0,1051690000.0,542318000.0,1237000.0,104000.0,273764000.0,268554000.0,-1111000.0,267443000.0,1594008000.0,82000000.0,82318623.0,82427975.0
Old Dominion Freight Line Inc,ODFL,,878927,2017.0,Q2TTM,2016-07-01,2017-06-30,,3.87,3.87,0.2,199351000.0,3.87,196739000.0,36358000.0,318302000.0,318302000.0,318302000.0,1835468000.0,3122357000.0,-1176000.0,4237000.0,527538000.0,1835468000.0,1286889000.0,3322000.0,134000.0,767484000.0,519405000.0,-4364000.0,515041000.0,3122357000.0,82000000.0,82318623.0,82427975.0
Old Dominion Freight Line Inc,ODFL,,878927,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 16:01:37+00:00,0.8,0.8,0.1,50287000.0,0.8,41361000.0,8790000.0,65792000.0,65792000.0,65792000.0,556943000.0,754096000.0,-409000.0,7082000.0,22872000.0,556943000.0,197153000.0,595000.0,35000.0,89031000.0,108122000.0,-969000.0,107153000.0,754096000.0,82200000.0,82349024.0,82444458.0
Old Dominion Freight Line Inc,ODFL,,878927,2017.0,Q1TTM,2016-04-01,2017-03-31,,3.66,3.66,0.1,195382000.0,3.66,185603000.0,36407000.0,301272000.0,301272000.0,301272000.0,1878449000.0,3037880000.0,-1867000.0,7905000.0,427328000.0,1878449000.0,1159431000.0,3744000.0,77000.0,667022000.0,492409000.0,-5534000.0,486875000.0,3037880000.0,82200000.0,82349024.0,82444458.0
Old Dominion Freight Line Inc,ODFL,,878927,2018.0,FY,2018-01-01,2018-12-31,2020-02-26 11:13:04+00:00,7.39,7.39,0.52,230357000.0,7.38,209845000.0,44118000.0,605668000.0,605668000.0,605668000.0,2314899000.0,4043695000.0,-4462000.0,,637270000.0,2314899000.0,1728796000.0,189000.0,3113000.0,911745000.0,817051000.0,-1538000.0,815513000.0,4043695000.0,82000000.0,81923564.0,82019781.0
Old Dominion Freight Line Inc,ODFL,,878927,2018.0,Q4,2018-10-01,2018-12-31,,1.95,1.95,0.13,62555000.0,1.95,57892000.0,9608000.0,159459000.0,159459000.0,159459000.0,576064000.0,1026944000.0,-2567000.0,,159872000.0,576064000.0,450880000.0,138000.0,1211000.0,232035000.0,218845000.0,-1494000.0,217351000.0,1026944000.0,82000000.0,81923564.0,82019781.0
Old Dominion Freight Line Inc,ODFL,,878927,2018.0,Q3,2018-07-01,2018-09-30,2019-11-04 14:45:18+00:00,2.12,2.12,0.13,58086000.0,2.12,55762000.0,12069000.0,173442000.0,173442000.0,173442000.0,598053000.0,1058233000.0,70000.0,,161640000.0,598053000.0,460180000.0,29000.0,778000.0,231795000.0,228385000.0,819000.0,229204000.0,1058233000.0,81800000.0,81885262.0,81975774.0
Old Dominion Freight Line Inc,ODFL,,878927,2018.0,Q3YTD,2018-01-01,2018-09-30,,5.45,5.45,0.39,167802000.0,5.45,151953000.0,34510000.0,446209000.0,446209000.0,446209000.0,1738835000.0,3016751000.0,-1895000.0,,477398000.0,1738835000.0,1277916000.0,51000.0,1902000.0,679710000.0,598206000.0,-44000.0,598162000.0,3016751000.0,81800000.0,81885262.0,81975774.0
Old Dominion Freight Line Inc,ODFL,,878927,2018.0,Q3TTM,2017-10-01,2018-09-30,,7.86,7.86,0.49,220895000.0,7.86,98567000.0,47424000.0,643459000.0,643459000.0,643459000.0,2186289000.0,3907868000.0,-1534000.0,-11082000.0,722679000.0,2186289000.0,1721579000.0,413000.0,2310000.0,979916000.0,741663000.0,363000.0,742026000.0,3907868000.0,81800000.0,81885262.0,81975774.0
Old Dominion Freight Line Inc,ODFL,,878927,2018.0,Q2,2018-04-01,2018-06-30,2019-08-07 14:40:16+00:00,1.99,1.99,0.13,56235000.0,1.99,58038000.0,11342000.0,163434000.0,163434000.0,163434000.0,583897000.0,1033498000.0,334000.0,,161543000.0,583897000.0,449601000.0,11000.0,668000.0,229120000.0,220481000.0,991000.0,221472000.0,1033498000.0,82100000.0,82067872.0,82169552.0
Old Dominion Freight Line Inc,ODFL,,878927,2018.0,Q2YTD,2018-01-01,2018-06-30,,3.32,3.32,0.26,109716000.0,3.32,96191000.0,22441000.0,272767000.0,272767000.0,272767000.0,1140782000.0,1958518000.0,-1965000.0,,315758000.0,1140782000.0,817736000.0,22000.0,1124000.0,447915000.0,369821000.0,-863000.0,368958000.0,1958518000.0,82100000.0,82067872.0,82169552.0
Old Dominion Freight Line Inc,ODFL,,878927,2018.0,Q2TTM,2017-07-01,2018-06-30,,6.97,6.97,0.46,214743000.0,6.97,105016000.0,46055000.0,572331000.0,572331000.0,572331000.0,2103811000.0,3722622000.0,-627000.0,-9064000.0,689924000.0,2103811000.0,1618811000.0,939000.0,1760000.0,941658000.0,677153000.0,194000.0,677347000.0,3722622000.0,82100000.0,82067872.0,82169552.0
Old Dominion Freight Line Inc,ODFL,,878927,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 12:26:08+00:00,1.33,1.33,0.13,53481000.0,1.33,38153000.0,11099000.0,109333000.0,109333000.0,109333000.0,556885000.0,925020000.0,-2299000.0,,154215000.0,556885000.0,368135000.0,11000.0,456000.0,218795000.0,149340000.0,-1854000.0,147486000.0,925020000.0,82200000.0,82253470.0,82356048.0
Old Dominion Freight Line Inc,ODFL,,878927,2018.0,Q1TTM,2017-04-01,2018-03-31,,6.17,6.17,0.43,208957000.0,6.17,108850000.0,44027000.0,507315000.0,507315000.0,507315000.0,2014661000.0,3529036000.0,-530000.0,-7082000.0,651369000.0,2014661000.0,1514375000.0,1570000.0,1161000.0,897271000.0,617104000.0,-939000.0,616165000.0,3529036000.0,82200000.0,82253470.0,82356048.0
Old Dominion Freight Line Inc,ODFL,,878927,2019.0,Q4,2019-10-01,2019-12-31,,1.79,1.79,0.17,64544000.0,1.79,45570000.0,18510000.0,144024000.0,144024000.0,144024000.0,592301000.0,1009206000.0,-375000.0,,145587000.0,592301000.0,416905000.0,92000.0,1797000.0,228641000.0,188264000.0,1330000.0,189594000.0,1009206000.0,80300000.0,80276145.0,80406399.0
Old Dominion Freight Line Inc,ODFL,,878927,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 11:13:04+00:00,7.67,7.67,0.68,253681000.0,7.66,208431000.0,52549000.0,615518000.0,615518000.0,615518000.0,2358540000.0,4109111000.0,-1143000.0,,625635000.0,2358540000.0,1750571000.0,377000.0,6763000.0,931865000.0,818706000.0,5243000.0,823949000.0,4109111000.0,80300000.0,80276145.0,80406399.0
Old Dominion Freight Line Inc,ODFL,,878927,2019.0,Q3YTD,2019-01-01,2019-09-30,,5.9,5.9,0.51,189137000.0,5.9,162861000.0,34039000.0,471494000.0,471494000.0,471494000.0,1766239000.0,3099905000.0,-768000.0,,480048000.0,1766239000.0,1333666000.0,285000.0,4966000.0,703224000.0,630442000.0,3913000.0,634355000.0,3099905000.0,80000000.0,79880281.0,79989435.0
Old Dominion Freight Line Inc,ODFL,,878927,2019.0,Q3TTM,2018-10-01,2019-09-30,,7.9,7.9,0.65,251692000.0,7.9,220753000.0,43647000.0,630953000.0,630953000.0,630953000.0,2342303000.0,4126849000.0,-3335000.0,,639920000.0,2342303000.0,1784546000.0,423000.0,6177000.0,935259000.0,849287000.0,2419000.0,851706000.0,4126849000.0,80000000.0,79880281.0,79989435.0
Old Dominion Freight Line Inc,ODFL,,878927,2019.0,Q3,2019-07-01,2019-09-30,2019-11-04 14:45:18+00:00,2.05,2.05,0.17,63493000.0,2.05,54295000.0,11280000.0,164099000.0,164099000.0,164099000.0,593729000.0,1048457000.0,-844000.0,,162428000.0,593729000.0,454728000.0,3000.0,1714000.0,237201000.0,217527000.0,867000.0,218394000.0,1048457000.0,80000000.0,79880281.0,79989435.0
Old Dominion Freight Line Inc,ODFL,,878927,2019.0,Q2YTD,2019-01-01,2019-06-30,,3.82,3.82,0.34,125644000.0,3.82,108566000.0,22759000.0,307395000.0,307395000.0,307395000.0,1172510000.0,2051448000.0,76000.0,,317620000.0,1172510000.0,878938000.0,282000.0,3252000.0,466023000.0,412915000.0,3046000.0,415961000.0,2051448000.0,80600000.0,80522276.0,80645364.0
Old Dominion Freight Line Inc,ODFL,,878927,2019.0,Q2TTM,2018-07-01,2019-06-30,,7.95,7.95,0.6,246285000.0,7.95,222220000.0,44436000.0,640296000.0,640296000.0,640296000.0,2346627000.0,4136625000.0,-2421000.0,,639132000.0,2346627000.0,1789998000.0,449000.0,5241000.0,929853000.0,860145000.0,2371000.0,862516000.0,4136625000.0,80600000.0,80522276.0,80645364.0
Old Dominion Freight Line Inc,ODFL,,878927,2019.0,Q2,2019-04-01,2019-06-30,2019-08-07 14:40:16+00:00,2.16,2.16,0.17,62571000.0,2.16,61502000.0,11587000.0,174072000.0,174072000.0,174072000.0,592569000.0,1060666000.0,-524000.0,,159450000.0,592569000.0,468097000.0,160000.0,1769000.0,233608000.0,234489000.0,1085000.0,235574000.0,1060666000.0,80600000.0,80522276.0,80645364.0
Old Dominion Freight Line Inc,ODFL,,878927,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 10:28:08+00:00,1.1,1.1,0.11,63073000.0,1.1,47064000.0,11172000.0,133323000.0,133323000.0,133323000.0,579941000.0,990782000.0,600000.0,,158170000.0,579941000.0,410841000.0,122000.0,1483000.0,232415000.0,178426000.0,1961000.0,180387000.0,990782000.0,121200000.0,121549706.0,121715331.0
Old Dominion Freight Line Inc,ODFL,,878927,2019.0,Q1TTM,2018-04-01,2019-03-31,,5.18,5.18,0.38,239949000.0,5.18,218756000.0,44191000.0,629658000.0,629658000.0,629658000.0,2337955000.0,4109457000.0,-1563000.0,,641225000.0,2337955000.0,1771502000.0,300000.0,4140000.0,925365000.0,846137000.0,2277000.0,848414000.0,4109457000.0,121200000.0,121549706.0,121715331.0
Old Dominion Freight Line Inc,ODFL,,878927,2020.0,Q1TTM,2019-04-01,2020-03-31,,5.17,5.17,0.5,256043000.0,5.17,208891000.0,51227000.0,615372000.0,615372000.0,615372000.0,2361387000.0,4105693000.0,-5360000.0,,613586000.0,2361387000.0,1744306000.0,355000.0,6528000.0,920856000.0,823450000.0,813000.0,824263000.0,4105693000.0,118900000.0,119050174.0,119805572.0
Old Dominion Freight Line Inc,ODFL,,878927,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 10:28:08+00:00,1.12,1.12,0.15,65435000.0,1.11,47524000.0,9850000.0,133177000.0,133177000.0,133177000.0,582788000.0,987364000.0,-3617000.0,,146121000.0,582788000.0,404576000.0,100000.0,1248000.0,221406000.0,183170000.0,-2469000.0,180701000.0,987364000.0,118900000.0,119050174.0,119805572.0
