company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Old Dominion Freight Line Inc,ODFL,,878927,2016.0,Q1TTM,2015-04-01,2016-03-31,,,,130058000.0,8414000.0,171327000.0,79260000.0,,12317000.0,-168666000.0,-486918000.0,549679000.0,-168666000.0,-486918000.0,549679000.0,-105905000.0,302451000.0,302451000.0,-3359000.0,,,,,-510200000.0,-35547000.0,-145436000.0,,23282000.0
Old Dominion Freight Line Inc,ODFL,,878927,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 11:13:04+00:00,,,199404000.0,5442000.0,205763000.0,-137759000.0,,,-51257000.0,-367746000.0,536294000.0,-51257000.0,-367746000.0,536294000.0,117291000.0,463774000.0,463774000.0,4516000.0,,2139000.0,-32925000.0,,-382125000.0,-10319000.0,-8013000.0,,12240000.0
Old Dominion Freight Line Inc,ODFL,,878927,2017.0,Q4,2017-10-01,2017-12-31,,,,199404000.0,5442000.0,53093000.0,-103457000.0,,,-8228000.0,-90682000.0,148281000.0,-8228000.0,-90682000.0,148281000.0,49371000.0,197250000.0,197250000.0,1395000.0,,,-8228000.0,,-93285000.0,,,,2603000.0
Old Dominion Freight Line Inc,ODFL,,878927,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-05 09:33:05+00:00,,,,,152670000.0,-34302000.0,,,-43029000.0,-277064000.0,388013000.0,-43029000.0,-277064000.0,388013000.0,67920000.0,266524000.0,266524000.0,3121000.0,,2139000.0,-24697000.0,,-288840000.0,-10319000.0,-8013000.0,,9637000.0
Old Dominion Freight Line Inc,ODFL,,878927,2017.0,Q3TTM,2016-10-01,2017-09-30,,,,123395000.0,6417000.0,202244000.0,2976000.0,,-85812000.0,-142477000.0,-337914000.0,543468000.0,-142477000.0,-337914000.0,543468000.0,63077000.0,335035000.0,335035000.0,3213000.0,,2139000.0,-24697000.0,,-355660000.0,-12661000.0,-19307000.0,,15607000.0
Old Dominion Freight Line Inc,ODFL,,878927,2017.0,Q3,2017-07-01,2017-09-30,,,,,,51934000.0,-5795000.0,,,-9106000.0,-96135000.0,149499000.0,-9106000.0,-96135000.0,149499000.0,44258000.0,102314000.0,102314000.0,1046000.0,,2139000.0,-8228000.0,,-100522000.0,,-878000.0,,2248000.0
Old Dominion Freight Line Inc,ODFL,,878927,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-07 13:19:50+00:00,,,,,100736000.0,-28507000.0,,,-33923000.0,-180929000.0,238514000.0,-33923000.0,-180929000.0,238514000.0,23662000.0,164210000.0,164210000.0,2075000.0,,,-16469000.0,,-188318000.0,-10319000.0,-7135000.0,,7389000.0
Old Dominion Freight Line Inc,ODFL,,878927,2017.0,Q2TTM,2016-07-01,2017-06-30,,,,123395000.0,6417000.0,199351000.0,-8494000.0,,-111015000.0,-192913000.0,-295793000.0,511866000.0,-192913000.0,-295793000.0,511866000.0,23160000.0,318302000.0,318302000.0,2707000.0,,,-16469000.0,,-310726000.0,-12661000.0,-52768000.0,,14933000.0
Old Dominion Freight Line Inc,ODFL,,878927,2017.0,Q2,2017-04-01,2017-06-30,,,,,,50449000.0,-22450000.0,,,-15663000.0,-125760000.0,127705000.0,-15663000.0,-125760000.0,127705000.0,-13718000.0,98418000.0,98418000.0,1288000.0,,,-8234000.0,,-131321000.0,-344000.0,-7085000.0,,5561000.0
Old Dominion Freight Line Inc,ODFL,,878927,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 16:01:37+00:00,,,,,50287000.0,-6057000.0,,,-18260000.0,-55169000.0,110809000.0,-18260000.0,-55169000.0,110809000.0,37380000.0,65792000.0,65792000.0,787000.0,,,-8235000.0,,-56997000.0,-9975000.0,-50000.0,,1828000.0
Old Dominion Freight Line Inc,ODFL,,878927,2017.0,Q1TTM,2016-04-01,2017-03-31,,,,123395000.0,6417000.0,195382000.0,9180000.0,,,-124615000.0,-342966000.0,507999000.0,-124615000.0,-342966000.0,507999000.0,40418000.0,301272000.0,301272000.0,2165000.0,,,-8235000.0,,-354644000.0,-30660000.0,-85720000.0,,11678000.0
Old Dominion Freight Line Inc,ODFL,,878927,2018.0,FY,2018-01-01,2018-12-31,2020-02-26 11:13:04+00:00,,,170035000.0,4525000.0,230357000.0,58720000.0,,,-256905000.0,-580391000.0,900116000.0,-256905000.0,-580391000.0,900116000.0,62820000.0,605668000.0,605668000.0,5371000.0,,918000.0,-42566000.0,,-588292000.0,-51074000.0,-163265000.0,,6983000.0
Old Dominion Freight Line Inc,ODFL,,878927,2018.0,Q4,2018-10-01,2018-12-31,,,,170035000.0,4525000.0,62555000.0,800000.0,,,-97231000.0,-114653000.0,224698000.0,-97231000.0,-114653000.0,224698000.0,12814000.0,159459000.0,159459000.0,1884000.0,,119000.0,-10555000.0,,-118426000.0,,-86676000.0,,3654000.0
Old Dominion Freight Line Inc,ODFL,,878927,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-04 14:45:18+00:00,,,,,167802000.0,57920000.0,,,-159674000.0,-465738000.0,675418000.0,-159674000.0,-465738000.0,675418000.0,50006000.0,446209000.0,446209000.0,3487000.0,,799000.0,-32011000.0,,-469866000.0,-51074000.0,-76589000.0,,3329000.0
Old Dominion Freight Line Inc,ODFL,,878927,2018.0,Q3TTM,2017-10-01,2018-09-30,,,,199404000.0,5442000.0,220895000.0,-45537000.0,,,-167902000.0,-556420000.0,823699000.0,-167902000.0,-556420000.0,823699000.0,99377000.0,643459000.0,643459000.0,4882000.0,,799000.0,-40239000.0,,-563151000.0,-51074000.0,-76589000.0,,5932000.0
Old Dominion Freight Line Inc,ODFL,,878927,2018.0,Q3,2018-07-01,2018-09-30,,,,,,58086000.0,18772000.0,,,-39833000.0,-173997000.0,250727000.0,-39833000.0,-173997000.0,250727000.0,36897000.0,173442000.0,173442000.0,427000.0,,799000.0,-10638000.0,,-177597000.0,,-29195000.0,,2801000.0
Old Dominion Freight Line Inc,ODFL,,878927,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-07 14:40:16+00:00,,,,,109716000.0,39148000.0,,,-119841000.0,-291741000.0,424691000.0,-119841000.0,-291741000.0,424691000.0,13109000.0,272767000.0,272767000.0,3060000.0,,,-21373000.0,,-292269000.0,-51074000.0,-47394000.0,,528000.0
Old Dominion Freight Line Inc,ODFL,,878927,2018.0,Q2TTM,2017-07-01,2018-06-30,,,,199404000.0,5442000.0,214743000.0,-70104000.0,,,-137175000.0,-478558000.0,722471000.0,-137175000.0,-478558000.0,722471000.0,106738000.0,572331000.0,572331000.0,5501000.0,,2139000.0,-37829000.0,,-486076000.0,-51074000.0,-48272000.0,,5379000.0
Old Dominion Freight Line Inc,ODFL,,878927,2018.0,Q2,2018-04-01,2018-06-30,,,,,,56235000.0,-7789000.0,,,-41280000.0,-191530000.0,213444000.0,-41280000.0,-191530000.0,213444000.0,-19366000.0,163434000.0,163434000.0,1564000.0,,,-10678000.0,,-191711000.0,-507000.0,-30095000.0,,181000.0
Old Dominion Freight Line Inc,ODFL,,878927,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 12:26:08+00:00,,,,,53481000.0,46937000.0,,,-78561000.0,-100211000.0,211247000.0,-78561000.0,-100211000.0,211247000.0,32475000.0,109333000.0,109333000.0,1496000.0,,,-10695000.0,,-100558000.0,-50567000.0,-17299000.0,,347000.0
Old Dominion Freight Line Inc,ODFL,,878927,2018.0,Q1TTM,2017-04-01,2018-03-31,,,,199404000.0,5442000.0,208957000.0,-84765000.0,,,-111558000.0,-412788000.0,636732000.0,-111558000.0,-412788000.0,636732000.0,112386000.0,507315000.0,507315000.0,5225000.0,,2139000.0,-35385000.0,,-425686000.0,-50911000.0,-25262000.0,,10759000.0
Old Dominion Freight Line Inc,ODFL,,878927,2019.0,Q4,2019-10-01,2019-12-31,,,11066000.0,157290000.0,3857000.0,64544000.0,4943000.0,,,-49161000.0,-105927000.0,236373000.0,-49161000.0,-105927000.0,236373000.0,81285000.0,144024000.0,144024000.0,11796000.0,,,-13547000.0,,-109015000.0,,-35614000.0,,3088000.0
Old Dominion Freight Line Inc,ODFL,,878927,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 11:13:04+00:00,,11066000.0,157290000.0,3857000.0,253681000.0,80840000.0,,,-296960000.0,-473639000.0,983888000.0,-296960000.0,-473639000.0,983888000.0,213289000.0,615518000.0,615518000.0,22783000.0,,,-54552000.0,,-479325000.0,-1448000.0,-240960000.0,,5686000.0
Old Dominion Freight Line Inc,ODFL,,878927,2019.0,Q3TTM,2018-10-01,2019-09-30,,,,170035000.0,4525000.0,251692000.0,76697000.0,,,-345030000.0,-482365000.0,972213000.0,-345030000.0,-482365000.0,972213000.0,144818000.0,630953000.0,630953000.0,12871000.0,,119000.0,-51560000.0,,-488736000.0,-1448000.0,-292022000.0,,6252000.0
Old Dominion Freight Line Inc,ODFL,,878927,2019.0,Q3,2019-07-01,2019-09-30,,,,,,63493000.0,51987000.0,,,-54184000.0,-138122000.0,285632000.0,-54184000.0,-138122000.0,285632000.0,93326000.0,164099000.0,164099000.0,6053000.0,,,-13570000.0,,-140354000.0,,-40614000.0,,2232000.0
Old Dominion Freight Line Inc,ODFL,,878927,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-04 14:45:18+00:00,,,,,189137000.0,75897000.0,,,-247799000.0,-367712000.0,747515000.0,-247799000.0,-367712000.0,747515000.0,132004000.0,471494000.0,471494000.0,10987000.0,,,-41005000.0,,-370310000.0,-1448000.0,-205346000.0,,2598000.0
Old Dominion Freight Line Inc,ODFL,,878927,2019.0,Q2TTM,2018-07-01,2019-06-30,,,,170035000.0,4525000.0,246285000.0,43482000.0,,,-330679000.0,-518240000.0,937308000.0,-330679000.0,-518240000.0,937308000.0,88389000.0,640296000.0,640296000.0,7245000.0,,918000.0,-48628000.0,,-525979000.0,-1448000.0,-280603000.0,,6821000.0
Old Dominion Freight Line Inc,ODFL,,878927,2019.0,Q2,2019-04-01,2019-06-30,,,,,,62571000.0,16541000.0,,,-148249000.0,-159126000.0,255708000.0,-148249000.0,-159126000.0,255708000.0,-51667000.0,174072000.0,174072000.0,2524000.0,,,-13645000.0,,-159215000.0,-468000.0,-134136000.0,,89000.0
Old Dominion Freight Line Inc,ODFL,,878927,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-07 14:40:16+00:00,,,,,125644000.0,23910000.0,,,-193615000.0,-229590000.0,461883000.0,-193615000.0,-229590000.0,461883000.0,38678000.0,307395000.0,307395000.0,4934000.0,,,-27435000.0,,-229956000.0,-1448000.0,-164732000.0,,366000.0
Old Dominion Freight Line Inc,ODFL,,878927,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 10:28:08+00:00,,,,,63073000.0,7369000.0,,,-45366000.0,-70464000.0,206175000.0,-45366000.0,-70464000.0,206175000.0,90345000.0,133323000.0,133323000.0,2410000.0,,,-13790000.0,,-70741000.0,-980000.0,-30596000.0,,277000.0
Old Dominion Freight Line Inc,ODFL,,878927,2019.0,Q1TTM,2018-04-01,2019-03-31,,,,170035000.0,4525000.0,239949000.0,19152000.0,,,-223710000.0,-550644000.0,895044000.0,-223710000.0,-550644000.0,895044000.0,120690000.0,629658000.0,629658000.0,6285000.0,,918000.0,-45661000.0,,-558475000.0,-1487000.0,-176562000.0,,6913000.0
Old Dominion Freight Line Inc,ODFL,,878927,2020.0,Q1TTM,2019-04-01,2020-03-31,,,11066000.0,157290000.0,3857000.0,256043000.0,76726000.0,,,-451543000.0,-453843000.0,981731000.0,-451543000.0,-453843000.0,981731000.0,76345000.0,615372000.0,615372000.0,22524000.0,,,-59072000.0,,-460795000.0,-3813000.0,-388658000.0,,6952000.0
