company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,dilutedeps,incometaxexpense,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,propertyliabilityinsuranceclaims,provisionforcreditlosses,salariesandemployeebenefitsexpense,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,tradingaccountinterestincome,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2018.0,Q3,2018-07-01,2018-09-30,2019-11-08 16:27:29+00:00,6460000.0,0.83,0.83,0.12,59090000.0,0.83,83925000.0,46652000.0,340977000.0,19117000.0,8365000.0,274716000.0,274716000.0,,270283000.0,2883000.0,305700000.0,42546000.0,212859000.0,6040000.0,49150000.0,61430000.0,43733000.0,1550000.0,10391000.0,2000000.0,164839000.0,9762000.0,87969000.0,393669000.0,294031000.0,348972000.0,358641000.0,654672000.0,,43230000.0,325600000.0,324406000.0,327252000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2018.0,Q3YTD,2018-01-01,2018-09-30,,19394000.0,1.36,1.36,0.36,142872000.0,1.35,133553000.0,127138000.0,987816000.0,54244000.0,17034000.0,455702000.0,455702000.0,,442497000.0,8555000.0,917805000.0,136440000.0,212976000.0,15473000.0,142119000.0,231101000.0,126713000.0,4650000.0,34112000.0,1000000.0,501983000.0,29914000.0,227030000.0,1144835000.0,940064000.0,612514000.0,589255000.0,1530319000.0,14408000.0,130706000.0,325600000.0,324406000.0,327252000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2018.0,Q3TTM,2017-10-01,2018-09-30,,22962000.0,1.11,1.11,0.45,167341000.0,1.11,207542000.0,190412000.0,1232959000.0,68613000.0,22347000.0,407321000.0,407321000.0,,389656000.0,11465000.0,1159893000.0,172476000.0,213113000.0,18722000.0,201185000.0,345207000.0,163426000.0,6200000.0,44447000.0,4000000.0,679295000.0,36621000.0,272575000.0,1432468000.0,1286734000.0,745704000.0,614863000.0,1905597000.0,-9625000.0,167980000.0,325600000.0,324406000.0,327252000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2018.0,Q2,2018-04-01,2018-06-30,2019-08-07 16:16:13+00:00,6460000.0,0.25,0.25,0.12,48749000.0,0.25,19697000.0,47508000.0,335202000.0,18020000.0,5070000.0,85992000.0,85992000.0,,81590000.0,2852000.0,310932000.0,47864000.0,31000.0,5101000.0,43470000.0,94722000.0,39809000.0,1550000.0,12762000.0,0.0,165890000.0,10110000.0,76879000.0,387811000.0,332768000.0,127525000.0,105689000.0,438457000.0,,44215000.0,326400000.0,325153000.0,328426000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2018.0,Q2YTD,2018-01-01,2018-06-30,,12934000.0,0.53,0.53,0.24,83782000.0,0.52,49628000.0,80486000.0,646839000.0,35127000.0,8669000.0,180986000.0,180986000.0,,172214000.0,5672000.0,612105000.0,93894000.0,117000.0,9433000.0,92969000.0,169671000.0,82980000.0,3100000.0,23721000.0,-1000000.0,337144000.0,20152000.0,139061000.0,751166000.0,646033000.0,263542000.0,230614000.0,875647000.0,14408000.0,87476000.0,326400000.0,325153000.0,328426000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2018.0,Q2TTM,2017-07-01,2018-06-30,,18466000.0,0.57,0.57,0.42,128521000.0,0.56,137213000.0,169466000.0,1103325000.0,62556000.0,19187000.0,204374000.0,204374000.0,,186709000.0,11465000.0,1064010000.0,160980000.0,260000.0,15516000.0,211332000.0,336930000.0,137843000.0,6200000.0,42170000.0,2000000.0,651839000.0,31857000.0,222934000.0,1286944000.0,1229572000.0,509149000.0,341587000.0,1573159000.0,-1363000.0,159714000.0,326400000.0,325153000.0,328426000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 16:08:11+00:00,6474000.0,0.28,0.28,0.12,35033000.0,0.27,29931000.0,32978000.0,311637000.0,17107000.0,3599000.0,94994000.0,94994000.0,,90624000.0,2820000.0,301173000.0,46030000.0,86000.0,4332000.0,49499000.0,74949000.0,43171000.0,1550000.0,10959000.0,-1000000.0,171254000.0,10042000.0,62182000.0,363355000.0,313265000.0,136017000.0,124925000.0,437190000.0,14408000.0,43261000.0,323700000.0,326489000.0,330344000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2018.0,Q1TTM,2017-04-01,2018-03-31,,13970000.0,0.71,0.71,0.39,98958000.0,0.69,134769000.0,147747000.0,964213000.0,57087000.0,18212000.0,213586000.0,213586000.0,,195921000.0,11465000.0,953779000.0,144476000.0,634000.0,14459000.0,227323000.0,275007000.0,130285000.0,6200000.0,38831000.0,,624225000.0,24650000.0,180695000.0,1134474000.0,1114721000.0,509297000.0,348355000.0,1463076000.0,8055000.0,151055000.0,323700000.0,326489000.0,330344000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2019.0,Q4,2019-10-01,2019-12-31,,6206000.0,0.38,0.38,0.14,67413000.0,0.37,35970000.0,51739000.0,361074000.0,13478000.0,14897000.0,121283000.0,121283000.0,,116823000.0,2910000.0,311393000.0,39740000.0,-3000.0,4877000.0,86236000.0,79328000.0,56351000.0,1550000.0,8515000.0,10000000.0,178761000.0,11858000.0,92749000.0,404142000.0,327447000.0,183307000.0,157253000.0,494700000.0,-13548000.0,40723000.0,312700000.0,313637000.0,315657000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 19:42:21+00:00,24834000.0,1.39,1.39,0.56,307216000.0,1.38,133291000.0,167659000.0,1425569000.0,65765000.0,34359000.0,452373000.0,452373000.0,,434708000.0,11465000.0,1210187000.0,160275000.0,174000.0,31112000.0,297999000.0,280014000.0,194733000.0,6200000.0,36770000.0,47000000.0,695351000.0,41172000.0,414153000.0,1624340000.0,1231603000.0,654080000.0,585664000.0,1864267000.0,,161174000.0,312700000.0,313637000.0,315657000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2019.0,Q3YTD,2019-01-01,2019-09-30,,18628000.0,1.01,1.01,0.42,239803000.0,1.01,97321000.0,115920000.0,1064495000.0,52287000.0,19462000.0,331090000.0,331090000.0,,317885000.0,8555000.0,898794000.0,120535000.0,177000.0,26235000.0,211763000.0,200686000.0,138382000.0,4650000.0,28255000.0,37000000.0,516590000.0,29314000.0,321404000.0,1220198000.0,904156000.0,470773000.0,428411000.0,1369567000.0,13548000.0,120451000.0,312900000.0,311888000.0,313805000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2019.0,Q3TTM,2018-10-01,2019-09-30,,25089000.0,1.31,1.31,0.54,313482000.0,1.31,121370000.0,178367000.0,1408257000.0,70449000.0,27180000.0,431895000.0,431895000.0,,414230000.0,11465000.0,1201306000.0,164516000.0,149000.0,35620000.0,256481000.0,259539000.0,171585000.0,6200000.0,36934000.0,43000000.0,672830000.0,36147000.0,420078000.0,1621384000.0,1186088000.0,581047000.0,553265000.0,1782353000.0,-860000.0,152832000.0,312900000.0,311888000.0,313805000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2019.0,Q3,2019-07-01,2019-09-30,2019-11-08 16:27:29+00:00,6206000.0,0.35,0.35,0.14,78591000.0,0.35,35796000.0,39413000.0,362440000.0,16695000.0,6646000.0,113943000.0,113943000.0,,109510000.0,2883000.0,300676000.0,38718000.0,97000.0,5641000.0,82072000.0,78662000.0,48024000.0,1550000.0,10418000.0,15000000.0,167022000.0,11532000.0,106818000.0,407494000.0,307672000.0,171735000.0,149739000.0,472411000.0,,41542000.0,312900000.0,311888000.0,313805000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2019.0,Q2YTD,2019-01-01,2019-06-30,,12422000.0,0.66,0.66,0.28,161212000.0,0.66,61525000.0,76507000.0,702055000.0,35592000.0,12816000.0,217147000.0,217147000.0,,208375000.0,5672000.0,598118000.0,81817000.0,80000.0,20594000.0,129691000.0,122024000.0,90358000.0,3100000.0,17837000.0,22000000.0,349568000.0,17782000.0,214586000.0,812704000.0,596484000.0,299038000.0,278672000.0,897156000.0,13548000.0,78909000.0,312400000.0,314063000.0,315786000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2019.0,Q2TTM,2018-07-01,2019-06-30,,25343000.0,1.79,1.79,0.52,293981000.0,1.79,169499000.0,185606000.0,1386794000.0,72871000.0,28899000.0,592668000.0,592668000.0,,575003000.0,11465000.0,1206330000.0,168344000.0,212911000.0,36019000.0,223559000.0,242307000.0,167294000.0,6200000.0,36907000.0,30000000.0,670647000.0,34377000.0,401229000.0,1607559000.0,1172447000.0,758284000.0,762167000.0,1964614000.0,-860000.0,154520000.0,312400000.0,314063000.0,315786000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2019.0,Q2,2019-04-01,2019-06-30,2019-08-07 16:16:13+00:00,6206000.0,0.35,0.35,0.14,79002000.0,0.35,34467000.0,44533000.0,360240000.0,18439000.0,5574000.0,113742000.0,113742000.0,,109340000.0,2852000.0,303610000.0,40807000.0,49000.0,7316000.0,71540000.0,65431000.0,46142000.0,1550000.0,10733000.0,13000000.0,171643000.0,11038000.0,108479000.0,412089000.0,300394000.0,157993000.0,148209000.0,461603000.0,,40262000.0,312400000.0,314063000.0,315786000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2019.0,Q1,2019-01-01,2019-03-31,2019-05-08 16:08:11+00:00,6216000.0,0.31,0.31,0.14,82210000.0,0.31,27058000.0,31974000.0,341815000.0,17153000.0,7242000.0,103405000.0,103405000.0,,99035000.0,2820000.0,294508000.0,41010000.0,31000.0,13278000.0,58151000.0,56593000.0,44216000.0,1550000.0,7104000.0,9000000.0,177925000.0,6744000.0,106107000.0,400615000.0,296090000.0,141045000.0,130463000.0,435553000.0,13548000.0,38647000.0,319500000.0,317435000.0,319581000.0
First Horizon National Corp,FHN,TF3RXI1ZB1TQ30H9JV10,36966,2019.0,Q1TTM,2018-04-01,2019-03-31,,25597000.0,1.69,1.69,0.5,263728000.0,1.69,154729000.0,188581000.0,1361756000.0,72452000.0,28395000.0,564918000.0,564918000.0,,547253000.0,11465000.0,1213652000.0,175401000.0,212893000.0,33804000.0,195489000.0,271598000.0,160961000.0,6200000.0,38936000.0,17000000.0,664894000.0,33449000.0,369629000.0,1583281000.0,1204821000.0,727816000.0,719647000.0,1941468000.0,-860000.0,158473000.0,319500000.0,317435000.0,319581000.0
