company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2019.0,Q4,2019-10-01,2019-12-31,,7000000.0,34000000.0,768000000.0,21000000.0,1770000000.0,-1746000000.0,1079000000.0,188000000.0,,-1746000000.0,1079000000.0,188000000.0,-479000000.0,,172000000.0,172000000.0,,-62000000.0,61000000.0,,-35000000.0,50000000.0,-1964000000.0,-3465000000.0,-77000000.0,3043000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 17:05:04+00:00,30000000.0,97000000.0,3479000000.0,40000000.0,7919000000.0,-9985000000.0,7485000000.0,1019000000.0,,-9985000000.0,7485000000.0,1019000000.0,-1481000000.0,,597000000.0,597000000.0,,94000000.0,-189000000.0,,-147000000.0,258000000.0,-5411000000.0,-17128000000.0,-440000000.0,12896000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2019.0,Q3TTM,2018-10-01,2019-09-30,,31000000.0,68000000.0,3656000000.0,222000000.0,8011000000.0,-10871000000.0,8567000000.0,1316000000.0,,-10871000000.0,8567000000.0,1316000000.0,-988000000.0,,497000000.0,497000000.0,,272000000.0,-3168000000.0,,-152000000.0,294000000.0,-4550000000.0,-15074000000.0,-488000000.0,13117000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2019.0,Q3,2019-07-01,2019-09-30,,5000000.0,40000000.0,866000000.0,55000000.0,1286000000.0,-2000000000.0,1525000000.0,309000000.0,,-2000000000.0,1525000000.0,309000000.0,-166000000.0,,144000000.0,144000000.0,,41000000.0,-101000000.0,,-36000000.0,64000000.0,-1477000000.0,-3019000000.0,-130000000.0,3002000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-01 16:30:36+00:00,23000000.0,63000000.0,2711000000.0,19000000.0,6149000000.0,-8239000000.0,6406000000.0,831000000.0,,-8239000000.0,6406000000.0,831000000.0,-1002000000.0,,425000000.0,425000000.0,,156000000.0,-250000000.0,,-112000000.0,208000000.0,-3447000000.0,-13663000000.0,-363000000.0,9853000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2019.0,Q2TTM,2018-07-01,2019-06-30,,49000000.0,60000000.0,3687000000.0,155000000.0,8426000000.0,-11247000000.0,9485000000.0,1180000000.0,,-11247000000.0,9485000000.0,1180000000.0,-582000000.0,,466000000.0,466000000.0,,195000000.0,-3098000000.0,,-157000000.0,315000000.0,-4114000000.0,-15965000000.0,-453000000.0,13599000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2019.0,Q2,2019-04-01,2019-06-30,,11000000.0,19000000.0,942000000.0,29000000.0,2353000000.0,-2601000000.0,2473000000.0,334000000.0,,-2601000000.0,2473000000.0,334000000.0,206000000.0,,153000000.0,153000000.0,,73000000.0,-35000000.0,-3455000000.0,-37000000.0,68000000.0,-896000000.0,-4756000000.0,-126000000.0,6824000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-02 16:23:33+00:00,18000000.0,23000000.0,1845000000.0,-36000000.0,4863000000.0,-6239000000.0,4881000000.0,522000000.0,,-6239000000.0,4881000000.0,522000000.0,-836000000.0,,281000000.0,281000000.0,,115000000.0,-149000000.0,,-76000000.0,144000000.0,-1970000000.0,-10644000000.0,-233000000.0,6851000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 16:13:30+00:00,7000000.0,4000000.0,903000000.0,-65000000.0,2510000000.0,-3638000000.0,2408000000.0,188000000.0,,-3638000000.0,2408000000.0,188000000.0,-1042000000.0,,128000000.0,128000000.0,,42000000.0,-114000000.0,3455000000.0,-39000000.0,76000000.0,-1074000000.0,-5888000000.0,-107000000.0,27000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2019.0,Q1TTM,2018-04-01,2019-03-31,,45000000.0,63000000.0,3565000000.0,108000000.0,8081000000.0,-12668000000.0,10047000000.0,1044000000.0,,-12668000000.0,10047000000.0,1044000000.0,-1577000000.0,,397000000.0,397000000.0,,135000000.0,-3050000000.0,3455000000.0,-163000000.0,359000000.0,-3976000000.0,-17209000000.0,-327000000.0,10568000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2020.0,Q1TTM,2019-04-01,2020-03-31,,28000000.0,95000000.0,3288000000.0,114000000.0,8348000000.0,-7798000000.0,6062000000.0,1284000000.0,,-7798000000.0,6062000000.0,1284000000.0,-452000000.0,,363000000.0,363000000.0,,502000000.0,-316000000.0,-435000000.0,-139000000.0,277000000.0,-6372000000.0,-15023000000.0,-668000000.0,12869000000.0
Navient Corp,NAVI,54930067J0ZNOEBRW338,1593538,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 16:13:30+00:00,5000000.0,2000000.0,712000000.0,9000000.0,2939000000.0,-1451000000.0,985000000.0,453000000.0,,-1451000000.0,985000000.0,453000000.0,-13000000.0,,-106000000.0,-106000000.0,,450000000.0,-241000000.0,3020000000.0,-31000000.0,95000000.0,-2035000000.0,-3783000000.0,-335000000.0,
