company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,preferreddividends,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2014.0,Q1,2014-01-01,2014-03-31,2015-05-11 10:16:40+00:00,0.4,0.4,0.4,360000000.0,0.4,,128000000.0,,296000000.0,99000000.0,-1000000.0,202000000.0,2000000.0,2089000000.0,3185000000.0,198000000.0,90000000.0,-102000000.0,18000000.0,251000000.0,,,2000000.0,2089000000.0,1096000000.0,174000000.0,611000000.0,485000000.0,-156000000.0,329000000.0,3185000000.0,505000000.0,242600000.0,505000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 16:42:56+00:00,2.6,2.6,1.655,796000000.0,2.59,69000000.0,363000000.0,,636000000.0,585000000.0,51000000.0,630000000.0,,3501000000.0,6098000000.0,,6000000.0,0.0,44000000.0,473000000.0,,,,3501000000.0,2597000000.0,355000000.0,1338000000.0,1259000000.0,-311000000.0,948000000.0,6098000000.0,242300000.0,242600000.0,243600000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2015.0,Q2,2015-04-01,2015-06-30,2016-08-05 15:15:52+00:00,0.61,0.61,0.41,200000000.0,0.61,69000000.0,59000000.0,,151000000.0,99000000.0,52000000.0,151000000.0,,779000000.0,1401000000.0,,,0.0,10000000.0,116000000.0,,,,779000000.0,622000000.0,89000000.0,385000000.0,237000000.0,-79000000.0,158000000.0,1401000000.0,247500000.0,242600000.0,247500000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.06,1.06,0.82,393000000.0,1.06,69000000.0,125000000.0,,261000000.0,209000000.0,52000000.0,261000000.0,,1761000000.0,2957000000.0,,,,18000000.0,241000000.0,,,,1761000000.0,1196000000.0,177000000.0,703000000.0,493000000.0,-159000000.0,334000000.0,2957000000.0,247500000.0,242600000.0,247500000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.47,2.47,1.63,595000000.0,2.45,69000000.0,275000000.0,,407000000.0,1139000000.0,53000000.0,501000000.0,-2000000.0,2458000000.0,4406000000.0,-784000000.0,-90000000.0,689000000.0,40000000.0,344000000.0,,,-2000000.0,2458000000.0,1948000000.0,255000000.0,1008000000.0,940000000.0,-215000000.0,725000000.0,4406000000.0,247500000.0,242600000.0,247500000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2015.0,Q1,2015-01-01,2015-03-31,2016-05-10 16:19:18+00:00,0.45,0.45,0.41,193000000.0,0.45,,66000000.0,,110000000.0,110000000.0,0.0,110000000.0,,982000000.0,1556000000.0,,,0.0,8000000.0,125000000.0,,,,982000000.0,574000000.0,88000000.0,318000000.0,256000000.0,-80000000.0,176000000.0,1556000000.0,244400000.0,242600000.0,244400000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.47,2.47,1.62,578000000.0,2.45,,315000000.0,,406000000.0,1191000000.0,,500000000.0,-2000000.0,2479000000.0,4424000000.0,-784000000.0,-90000000.0,689000000.0,47000000.0,342000000.0,,,-2000000.0,2479000000.0,1945000000.0,255000000.0,920000000.0,1025000000.0,-208000000.0,817000000.0,4424000000.0,244400000.0,242600000.0,244400000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2016.0,Q3,2016-07-01,2016-09-30,2017-11-03 17:25:56+00:00,1.52,1.52,0.425,211000000.0,1.52,,233000000.0,,371000000.0,372000000.0,,369000000.0,2000000.0,828000000.0,1859000000.0,,,1000000.0,10000000.0,129000000.0,,,,828000000.0,1031000000.0,97000000.0,340000000.0,691000000.0,-87000000.0,604000000.0,1859000000.0,242800000.0,242600000.0,242900000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2016.0,Q3YTD,2016-01-01,2016-09-30,,2.56,2.56,1.28,628000000.0,2.56,,356000000.0,,626000000.0,627000000.0,,621000000.0,5000000.0,2498000000.0,4720000000.0,,,1000000.0,33000000.0,358000000.0,,,,2498000000.0,2222000000.0,287000000.0,986000000.0,1236000000.0,-254000000.0,982000000.0,4720000000.0,242800000.0,242600000.0,242900000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2016.0,Q2,2016-04-01,2016-06-30,2017-08-04 17:27:36+00:00,0.61,0.61,0.425,210000000.0,0.61,,92000000.0,,148000000.0,148000000.0,,147000000.0,1000000.0,777000000.0,1427000000.0,,,,10000000.0,115000000.0,,,,777000000.0,650000000.0,95000000.0,325000000.0,325000000.0,-85000000.0,240000000.0,1427000000.0,241000000.0,242600000.0,241000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.04,1.04,0.85,417000000.0,1.04,,123000000.0,,255000000.0,255000000.0,,252000000.0,3000000.0,1670000000.0,2861000000.0,,,,23000000.0,229000000.0,,,,1670000000.0,1191000000.0,190000000.0,646000000.0,545000000.0,-167000000.0,378000000.0,2861000000.0,241000000.0,242600000.0,241000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2016.0,Q2TTM,2015-07-01,2016-06-30,,2.58,2.58,1.68,820000000.0,2.57,,361000000.0,,630000000.0,631000000.0,-1000000.0,621000000.0,3000000.0,3410000000.0,6002000000.0,,6000000.0,,49000000.0,461000000.0,,,,3410000000.0,2592000000.0,368000000.0,1281000000.0,1311000000.0,-319000000.0,992000000.0,6002000000.0,241000000.0,242600000.0,241000000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 16:42:36+00:00,0.43,0.43,0.425,207000000.0,0.43,,31000000.0,,107000000.0,107000000.0,,105000000.0,2000000.0,893000000.0,1434000000.0,,,,13000000.0,114000000.0,,,,893000000.0,541000000.0,95000000.0,321000000.0,220000000.0,-82000000.0,138000000.0,1434000000.0,244200000.0,242600000.0,244200000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2016.0,Q1TTM,2015-04-01,2016-03-31,,2.58,2.58,1.67,810000000.0,2.57,69000000.0,328000000.0,,633000000.0,582000000.0,51000000.0,625000000.0,2000000.0,3412000000.0,5976000000.0,,6000000.0,,49000000.0,462000000.0,,,,3412000000.0,2564000000.0,362000000.0,1341000000.0,1223000000.0,-313000000.0,910000000.0,5976000000.0,244200000.0,242600000.0,244200000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 17:34:34+00:00,2.16,2.16,1.7775,896000000.0,2.14,,576000000.0,,529000000.0,529000000.0,,523000000.0,6000000.0,3391000000.0,6174000000.0,,,,86000000.0,477000000.0,,,,3391000000.0,2783000000.0,391000000.0,1373000000.0,1410000000.0,-305000000.0,1105000000.0,6174000000.0,242100000.0,242600000.0,244200000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2017.0,Q4,2017-10-01,2017-12-31,,-0.24,-0.24,-1.32,228000000.0,-0.25,,200000000.0,,-59000000.0,-59000000.0,,-60000000.0,1000000.0,846000000.0,1399000000.0,,,,25000000.0,113000000.0,,,,846000000.0,553000000.0,96000000.0,341000000.0,212000000.0,-71000000.0,141000000.0,1399000000.0,242100000.0,242600000.0,244200000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2017.0,Q3,2017-07-01,2017-09-30,2018-11-02 17:20:19+00:00,1.19,1.19,0.44,225000000.0,1.18,,205000000.0,,290000000.0,290000000.0,,288000000.0,2000000.0,800000000.0,1723000000.0,,,,23000000.0,129000000.0,,,,800000000.0,923000000.0,97000000.0,354000000.0,569000000.0,-74000000.0,495000000.0,1723000000.0,242000000.0,242600000.0,244700000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2017.0,Q3YTD,2017-01-01,2017-09-30,,2.4,2.4,1.32,668000000.0,2.39,,376000000.0,,588000000.0,588000000.0,,583000000.0,5000000.0,2545000000.0,4775000000.0,,,,61000000.0,364000000.0,,,,2545000000.0,2230000000.0,295000000.0,1032000000.0,1198000000.0,-234000000.0,964000000.0,4775000000.0,242000000.0,242600000.0,244700000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2017.0,Q2,2017-04-01,2017-06-30,2018-08-07 19:09:40+00:00,0.79,0.79,0.44,222000000.0,0.79,,114000000.0,,194000000.0,194000000.0,,193000000.0,1000000.0,811000000.0,1537000000.0,,,,20000000.0,117000000.0,,,,811000000.0,726000000.0,99000000.0,339000000.0,387000000.0,-79000000.0,308000000.0,1537000000.0,244300000.0,242600000.0,243500000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.21,1.21,0.88,443000000.0,1.21,,171000000.0,,298000000.0,298000000.0,,295000000.0,3000000.0,1745000000.0,3052000000.0,,,,38000000.0,235000000.0,,,,1745000000.0,1307000000.0,198000000.0,678000000.0,629000000.0,-160000000.0,469000000.0,3052000000.0,244300000.0,242600000.0,243500000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2017.0,Q1,2017-01-01,2017-03-31,2018-05-09 17:19:56+00:00,0.42,0.42,0.44,221000000.0,0.42,,57000000.0,,104000000.0,104000000.0,,102000000.0,2000000.0,934000000.0,1515000000.0,,,,18000000.0,118000000.0,,,,934000000.0,581000000.0,99000000.0,339000000.0,242000000.0,-81000000.0,161000000.0,1515000000.0,242900000.0,242600000.0,242900000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 17:34:34+00:00,3.34,3.34,1.8475,955000000.0,3.32,,237000000.0,,821000000.0,821000000.0,,815000000.0,6000000.0,3496000000.0,6291000000.0,,,,102000000.0,483000000.0,,,,3496000000.0,2795000000.0,401000000.0,1438000000.0,1357000000.0,-299000000.0,1058000000.0,6291000000.0,244000000.0,243800000.0,245800000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2018.0,Q3,2018-07-01,2018-09-30,2019-11-08 15:03:09+00:00,1.46,1.46,,241000000.0,1.45,,105000000.0,,359000000.0,359000000.0,,357000000.0,2000000.0,823000000.0,1724000000.0,,,,32000000.0,127000000.0,,,0.0,823000000.0,901000000.0,101000000.0,368000000.0,533000000.0,-69000000.0,464000000.0,1724000000.0,244500000.0,244100000.0,246300000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2018.0,Q3YTD,2018-01-01,2018-09-30,,3.06,3.06,,1171000000.0,3.04,,338000000.0,,1080000000.0,1119000000.0,,1110000000.0,5000000.0,4369000000.0,7957000000.0,-39000000.0,-39000000.0,,132000000.0,614000000.0,,,4000000.0,4369000000.0,3588000000.0,478000000.0,1785000000.0,1803000000.0,-346000000.0,1457000000.0,7957000000.0,244500000.0,244100000.0,246300000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2018.0,Q2,2018-04-01,2018-06-30,2019-08-02 16:27:55+00:00,0.98,0.98,,470000000.0,0.97,,146000000.0,,472000000.0,472000000.0,,469000000.0,1000000.0,1637000000.0,3096000000.0,,,,58000000.0,241000000.0,,,2000000.0,1637000000.0,1459000000.0,188000000.0,711000000.0,748000000.0,-130000000.0,618000000.0,3096000000.0,478600000.0,243700000.0,245800000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2018.0,Q2YTD,2018-01-01,2018-06-30,,1.6,1.6,,930000000.0,1.59,,233000000.0,,721000000.0,760000000.0,,753000000.0,3000000.0,3546000000.0,6233000000.0,-39000000.0,-39000000.0,,100000000.0,487000000.0,,,4000000.0,3546000000.0,2687000000.0,377000000.0,1417000000.0,1270000000.0,-277000000.0,993000000.0,6233000000.0,478600000.0,243700000.0,245800000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2019.0,Q4,2019-10-01,2019-12-31,,0.38,0.38,1.44,10000000.0,0.38,,-11000000.0,,-76000000.0,-76000000.0,,-75000000.0,1000000.0,47000000.0,-29000000.0,,,,,-9000000.0,,,-2000000.0,47000000.0,-76000000.0,10000000.0,1000000.0,-77000000.0,-10000000.0,-87000000.0,-29000000.0,245700000.0,245600000.0,247100000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 17:34:34+00:00,3.37,3.37,1.92,995000000.0,3.35,,182000000.0,,834000000.0,834000000.0,,828000000.0,6000000.0,3167000000.0,5910000000.0,,,,130000000.0,481000000.0,,,,3167000000.0,2743000000.0,381000000.0,1476000000.0,1267000000.0,-251000000.0,1016000000.0,5910000000.0,245700000.0,245600000.0,247100000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2019.0,Q3,2019-07-01,2019-09-30,2019-11-08 15:03:09+00:00,1.48,1.48,,248000000.0,1.47,,92000000.0,,366000000.0,366000000.0,,364000000.0,2000000.0,760000000.0,1659000000.0,,,,34000000.0,131000000.0,,,0.0,760000000.0,899000000.0,96000000.0,379000000.0,520000000.0,-62000000.0,458000000.0,1659000000.0,245900000.0,245900000.0,247500000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2019.0,Q3YTD,2019-01-01,2019-09-30,,2.99,2.99,0.48,985000000.0,2.97,,193000000.0,,910000000.0,910000000.0,,903000000.0,5000000.0,3120000000.0,5939000000.0,,,,130000000.0,490000000.0,,,2000000.0,3120000000.0,2819000000.0,371000000.0,1475000000.0,1344000000.0,-241000000.0,1103000000.0,5939000000.0,245900000.0,245900000.0,247500000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2019.0,Q2,2019-04-01,2019-06-30,2019-08-02 16:27:55+00:00,0.73,0.73,,489000000.0,0.72,,74000000.0,,351000000.0,351000000.0,,348000000.0,1000000.0,1466000000.0,2724000000.0,,,,67000000.0,233000000.0,,,2000000.0,1466000000.0,1258000000.0,178000000.0,722000000.0,536000000.0,-111000000.0,425000000.0,2724000000.0,476700000.0,245600000.0,247200000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.51,1.51,0.48,737000000.0,1.5,,101000000.0,,544000000.0,544000000.0,,539000000.0,3000000.0,2360000000.0,4280000000.0,,,,96000000.0,359000000.0,,,2000000.0,2360000000.0,1920000000.0,275000000.0,1096000000.0,824000000.0,-179000000.0,645000000.0,4280000000.0,476700000.0,245600000.0,247200000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 16:42:24+00:00,0.78,0.78,0.475,248000000.0,0.78,,27000000.0,,193000000.0,193000000.0,,191000000.0,2000000.0,894000000.0,1556000000.0,,,,29000000.0,126000000.0,,,,894000000.0,662000000.0,97000000.0,374000000.0,288000000.0,-68000000.0,220000000.0,1556000000.0,244900000.0,244900000.0,246400000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2020.0,Q1TTM,2019-04-01,2020-03-31,,3.18,3.18,,1002000000.0,3.16,,176000000.0,,789000000.0,789000000.0,,783000000.0,6000000.0,3092000000.0,5794000000.0,,,,122000000.0,480000000.0,,,,3092000000.0,2702000000.0,377000000.0,1482000000.0,1220000000.0,-255000000.0,965000000.0,5794000000.0,247500000.0,246400000.0,248100000.0
Ameren Corp,AEE,XRZQ5S7HYJFPHJ78L959,1002910,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 16:42:24+00:00,0.59,0.59,0.495,255000000.0,0.59,,21000000.0,,148000000.0,148000000.0,,146000000.0,2000000.0,819000000.0,1440000000.0,,,,21000000.0,125000000.0,,,,819000000.0,621000000.0,93000000.0,380000000.0,241000000.0,-72000000.0,169000000.0,1440000000.0,247500000.0,246400000.0,248100000.0
