company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2015.0,Q1,2015-01-01,2015-03-31,2016-05-06 15:08:39+00:00,-0.31,-0.31,0.0625,149958000.0,-0.31,,146200000.0,-64461000.0,,-107746000.0,-107746000.0,-107746000.0,,152769000.0,307649000.0,,,-55450000.0,0.0,,46280000.0,152769000.0,154880000.0,40099000.0,,286988000.0,-132108000.0,-40099000.0,-172207000.0,307649000.0,347600000.0,350688000.0,350688000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.34,1.34,0.25,601800000.0,1.33,,146200000.0,287812000.0,,469435000.0,469435000.0,469435000.0,,677542000.0,2101110000.0,,,-543601000.0,113908000.0,,173746000.0,677542000.0,1423568000.0,174268000.0,,492053000.0,931515000.0,-174268000.0,757247000.0,2101110000.0,347600000.0,350688000.0,350688000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2016.0,FY,2016-01-01,2016-12-31,2019-03-01 07:44:03+00:00,-2.61,-2.61,0.0,846043000.0,-2.61,,810921000.0,-544170000.0,,-976177000.0,-976177000.0,-976177000.0,,,975596000.0,,-127944000.0,77892000.0,,,623093000.0,,975596000.0,10050000.0,,2357949000.0,-1382353000.0,-137994000.0,-1520347000.0,975596000.0,374000000.0,373859000.0,373859000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2016.0,Q4,2016-10-01,2016-12-31,,-0.99,-0.99,,647124000.0,-0.99,,,-211545000.0,,-385726000.0,-385726000.0,-385726000.0,,-349633000.0,271619000.0,,-127944000.0,-84455000.0,115095000.0,,505772000.0,-349633000.0,621252000.0,-92957000.0,,1183536000.0,-562284000.0,-34987000.0,-597271000.0,271619000.0,374000000.0,373859000.0,373859000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2016.0,Q3,2016-07-01,2016-09-30,2017-11-07 16:49:25+00:00,-0.06,-0.06,,55012000.0,-0.06,,75521000.0,-14565000.0,,-24590000.0,-24590000.0,-24590000.0,,120974000.0,253985000.0,,,38000.0,-7826000.0,,24643000.0,120974000.0,133011000.0,24778000.0,,147388000.0,-14377000.0,-24778000.0,-39155000.0,253985000.0,409800000.0,388572000.0,388572000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2016.0,Q3YTD,2016-01-01,2016-09-30,,-1.62,-1.62,,198919000.0,-1.62,,810921000.0,-332625000.0,,-590451000.0,-590451000.0,-590451000.0,,349633000.0,703977000.0,,,162347000.0,-115095000.0,,117321000.0,349633000.0,354344000.0,103007000.0,,1174413000.0,-820069000.0,-103007000.0,-923076000.0,703977000.0,409800000.0,388572000.0,388572000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2016.0,Q3TTM,2015-10-01,2016-09-30,,-4.19,-4.19,,311275000.0,-4.19,,2137921000.0,-841650000.0,,-1475528000.0,-1475528000.0,-1475528000.0,,492908000.0,973594000.0,,,166325000.0,-115095000.0,,154350000.0,492908000.0,480686000.0,143088000.0,,2654776000.0,-2174090000.0,-143088000.0,-2317178000.0,973594000.0,409800000.0,388572000.0,388572000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2016.0,Q2,2016-04-01,2016-06-30,2017-08-08 17:17:05+00:00,-1.03,-1.03,,66541000.0,-1.03,,479400000.0,-222940000.0,,-380668000.0,-380668000.0,-380668000.0,,113018000.0,255148000.0,,,118784000.0,-12278000.0,,57233000.0,113018000.0,142130000.0,36058000.0,,709680000.0,-567550000.0,-36058000.0,-603608000.0,255148000.0,369600000.0,370566000.0,370566000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2016.0,Q2YTD,2016-01-01,2016-06-30,,-1.56,-1.56,,143907000.0,-1.56,,735400000.0,-318060000.0,,-565861000.0,-565861000.0,-565861000.0,,228659000.0,449992000.0,,,162309000.0,-107269000.0,,92678000.0,228659000.0,221333000.0,78229000.0,,1027025000.0,-805692000.0,-78229000.0,-883921000.0,449992000.0,369600000.0,370566000.0,370566000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2016.0,Q2TTM,2015-07-01,2016-06-30,,-10.54,-10.54,0.06,377669000.0,-10.54,,5084512000.0,-1557965000.0,,-3695064000.0,-3695064000.0,-3695064000.0,,500294000.0,1023209000.0,,,100883000.0,-107269000.0,,162614000.0,500294000.0,522915000.0,157535000.0,,5618409000.0,-5095494000.0,-157535000.0,-5253029000.0,1023209000.0,369600000.0,370566000.0,370566000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 11:41:15+00:00,-0.53,-0.53,,77366000.0,-0.53,,256000000.0,-95120000.0,,-185193000.0,-185193000.0,-185193000.0,,115641000.0,194844000.0,,,43525000.0,-94991000.0,,35445000.0,115641000.0,79203000.0,42171000.0,,317345000.0,-238142000.0,-42171000.0,-280313000.0,194844000.0,349400000.0,347235000.0,347235000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2016.0,Q1TTM,2015-04-01,2016-03-31,,-12.79,-12.79,0.13,459068000.0,-12.79,,6310912000.0,-1971193000.0,,-4462895000.0,-4462895000.0,-4462895000.0,,533661000.0,1144755000.0,,,65525000.0,-94991000.0,,143328000.0,533661000.0,611094000.0,161340000.0,,6883842000.0,-6272748000.0,-161340000.0,-6434088000.0,1144755000.0,349400000.0,347235000.0,347235000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2017.0,FY,2017-01-01,2017-12-31,2019-03-01 07:44:03+00:00,0.42,0.42,0.0,207713000.0,0.41,,0.0,-116652000.0,,163152000.0,163152000.0,163152000.0,,,1129786000.0,,-77576000.0,87207000.0,,,611527000.0,,1129786000.0,99263000.0,,906447000.0,223339000.0,-176839000.0,46500000.0,1129786000.0,388500000.0,390928000.0,395921000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2017.0,Q3,2017-07-01,2017-09-30,2018-11-09 12:00:27+00:00,0.0,0.0,,52101000.0,0.0,,,-14229000.0,,442000.0,442000.0,442000.0,,,266559000.0,,,46842000.0,,,156857000.0,,266559000.0,24546000.0,,255800000.0,10759000.0,-24546000.0,-13787000.0,266559000.0,,392013000.0,393023000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2017.0,Q1,2017-01-01,2017-03-31,2018-05-10 16:18:27+00:00,0.06,0.06,,51195000.0,0.05,,,20974000.0,,21530000.0,21530000.0,21530000.0,,127905000.0,275454000.0,,,-1569000.0,,,28241000.0,127905000.0,147549000.0,27178000.0,,77867000.0,69682000.0,-27178000.0,42504000.0,275454000.0,358800000.0,389397000.0,392997000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2017.0,Q1TTM,2016-04-01,2017-03-31,,-2.02,-2.02,,819872000.0,-2.03,,554921000.0,-428076000.0,,-769454000.0,-769454000.0,-769454000.0,,12264000.0,1056206000.0,,-127944000.0,32798000.0,94991000.0,,615889000.0,12264000.0,1043942000.0,-4943000.0,,2118471000.0,-1074529000.0,-123001000.0,-1197530000.0,1056206000.0,358800000.0,389397000.0,392997000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2018.0,FY,2018-01-01,2018-12-31,2019-03-01 07:44:03+00:00,0.75,0.75,,216449000.0,0.71,,0.0,87233000.0,,322698000.0,322698000.0,322698000.0,,,1473625000.0,,21087000.0,104670000.0,,,693974000.0,,1473625000.0,69688000.0,,1015093000.0,458532000.0,-48601000.0,409931000.0,1473625000.0,430300000.0,432483000.0,456169000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2018.0,Q4,2018-10-01,2018-12-31,,0.41,0.41,,59738000.0,0.38,,,48166000.0,,174479000.0,174479000.0,174479000.0,,,338355000.0,,210688000.0,22773000.0,,,226173000.0,,338355000.0,17714000.0,,308684000.0,29671000.0,192974000.0,222645000.0,338355000.0,430300000.0,432483000.0,456169000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2018.0,Q3,2018-07-01,2018-09-30,2019-11-07 21:04:09+00:00,0.17,0.17,,51316000.0,0.17,,,15616000.0,,78419000.0,78419000.0,78419000.0,,,394973000.0,,-44577000.0,27344000.0,,,159174000.0,,394973000.0,18527000.0,,237834000.0,157139000.0,-63104000.0,94035000.0,394973000.0,461300000.0,451256000.0,458450000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2018.0,Q3YTD,2018-01-01,2018-09-30,,0.34,0.34,,156711000.0,0.33,,,39067000.0,,148219000.0,148219000.0,148219000.0,,,1135270000.0,,-189601000.0,81897000.0,,,467801000.0,,1135270000.0,51974000.0,,706409000.0,428861000.0,-241575000.0,187286000.0,1135270000.0,461300000.0,451256000.0,458450000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2018.0,Q2,2018-04-01,2018-06-30,2019-08-09 15:26:02+00:00,0.07,0.07,,52944000.0,0.07,,,9431000.0,,30222000.0,30222000.0,30222000.0,,,387063000.0,,-96199000.0,27234000.0,,,154825000.0,,387063000.0,16208000.0,,235003000.0,152060000.0,-112407000.0,39653000.0,387063000.0,431700000.0,433467000.0,457165000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.17,0.17,,105395000.0,0.16,,,23451000.0,,69800000.0,69800000.0,69800000.0,,,740297000.0,,-145024000.0,54553000.0,,,308627000.0,,740297000.0,33447000.0,,468575000.0,271722000.0,-178471000.0,93251000.0,740297000.0,431700000.0,433467000.0,457165000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2018.0,Q1,2018-01-01,2018-03-31,2019-05-09 16:54:32+00:00,0.1,0.1,,52451000.0,0.09,,,14020000.0,,39578000.0,39578000.0,39578000.0,,,353234000.0,,-48825000.0,27319000.0,,,153802000.0,,353234000.0,17239000.0,,233572000.0,119662000.0,-66064000.0,53598000.0,353234000.0,395800000.0,392742000.0,451543000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2018.0,Q1TTM,2017-04-01,2018-03-31,,0.46,0.46,,208969000.0,0.45,,,-123606000.0,,181200000.0,181200000.0,181200000.0,,-127905000.0,1207566000.0,,-126401000.0,116095000.0,,,737088000.0,-127905000.0,1335471000.0,89324000.0,,1062152000.0,273319000.0,-215725000.0,57594000.0,1207566000.0,395800000.0,392742000.0,451543000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2019.0,Q3,2019-07-01,2019-09-30,2019-11-07 21:04:09+00:00,0.16,0.16,,55064000.0,0.14,,,37050000.0,,72862000.0,72862000.0,72862000.0,,,315453000.0,,43155000.0,22010000.0,,,154638000.0,,315453000.0,16984000.0,,231712000.0,83741000.0,26171000.0,109912000.0,315453000.0,455400000.0,455487000.0,547205000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2019.0,Q3YTD,2019-01-01,2019-09-30,,0.42,0.42,,170625000.0,0.4,,,91668000.0,,193880000.0,193880000.0,193880000.0,,,964270000.0,,-15462000.0,71312000.0,,,466871000.0,,964270000.0,-45548000.0,,708808000.0,255462000.0,30086000.0,285548000.0,964270000.0,455400000.0,455487000.0,547205000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2019.0,Q3TTM,2018-10-01,2019-09-30,,0.83,0.83,,230363000.0,0.78,,,139834000.0,,368359000.0,368359000.0,368359000.0,,,1302625000.0,,195226000.0,94085000.0,,,693044000.0,,1302625000.0,-27834000.0,,1017492000.0,285133000.0,223060000.0,508193000.0,1302625000.0,455400000.0,455487000.0,547205000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2019.0,Q2,2019-04-01,2019-06-30,2019-08-09 15:26:02+00:00,0.32,0.32,,58264000.0,0.32,,,65377000.0,,146692000.0,146692000.0,146692000.0,,,343365000.0,,24760000.0,25517000.0,,,152205000.0,,343365000.0,-79930000.0,,235986000.0,107379000.0,104690000.0,212069000.0,343365000.0,458400000.0,452612000.0,467427000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.26,0.26,,115561000.0,0.26,,,54618000.0,,121018000.0,121018000.0,121018000.0,,,648817000.0,,-58617000.0,49302000.0,,,312233000.0,,648817000.0,-62532000.0,,477096000.0,171721000.0,3915000.0,175636000.0,648817000.0,458400000.0,452612000.0,467427000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2019.0,Q2TTM,2018-07-01,2019-06-30,,0.84,0.84,,226615000.0,0.81,,,118400000.0,,373916000.0,373916000.0,373916000.0,,,1382145000.0,,107494000.0,99419000.0,,,697580000.0,,1382145000.0,-26291000.0,,1023614000.0,358531000.0,133785000.0,492316000.0,1382145000.0,458400000.0,452612000.0,467427000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2019.0,Q1,2019-01-01,2019-03-31,2019-05-09 16:54:32+00:00,-0.06,-0.06,,57297000.0,-0.06,,,-10759000.0,,-25674000.0,-25674000.0,-25674000.0,,,305452000.0,,-83377000.0,23785000.0,,,160028000.0,,305452000.0,17398000.0,,241110000.0,64342000.0,-100775000.0,-36433000.0,305452000.0,427900000.0,451720000.0,451720000.0
Denbury Resources Inc,DNR,549300KCWA5W52MS5559,945764,2019.0,Q1TTM,2018-04-01,2019-03-31,,0.59,0.59,,221295000.0,0.56,,,62454000.0,,257446000.0,257446000.0,257446000.0,,,1425843000.0,,-13465000.0,101136000.0,,,700200000.0,,1425843000.0,69847000.0,,1022631000.0,403212000.0,-83312000.0,319900000.0,1425843000.0,427900000.0,451720000.0,451720000.0
