company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,othergains,otherincome,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2016.0,Q3,2016-07-01,2016-09-30,2017-10-26 08:49:10+00:00,0.32,0.32,0.15,,0.32,63800000.0,132700000.0,132700000.0,128600000.0,4100000.0,1228000000.0,1922200000.0,200000.0,5300000.0,,,486200000.0,1228000000.0,694200000.0,21700000.0,4700000.0,486200000.0,208000000.0,-11700000.0,196300000.0,1922200000.0,401900000.0,397700000.0,407900000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.72,0.72,0.45,,0.71,91900000.0,295600000.0,295600000.0,290900000.0,4700000.0,3726300000.0,5582100000.0,-1600000.0,-13500000.0,,,1400500000.0,3726300000.0,1855800000.0,68800000.0,16100000.0,1400500000.0,455300000.0,-66200000.0,389100000.0,5582100000.0,401900000.0,397700000.0,407900000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2016.0,Q3TTM,2015-10-01,2016-09-30,,1.35,1.35,0.57,,1.33,237300000.0,578500000.0,578500000.0,551200000.0,27300000.0,4958500000.0,7778300000.0,-1100000.0,-26700000.0,,,1905200000.0,4958500000.0,2819800000.0,92100000.0,21100000.0,1905200000.0,914600000.0,-97700000.0,816900000.0,7778300000.0,401900000.0,397700000.0,407900000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2016.0,Q2,2016-04-01,2016-06-30,2017-07-27 08:53:04+00:00,0.39,0.39,0.15,,0.38,43700000.0,160200000.0,160200000.0,156900000.0,3300000.0,1229500000.0,1917900000.0,-1900000.0,400000.0,,,464100000.0,1229500000.0,688400000.0,24500000.0,5600000.0,464100000.0,224300000.0,-18500000.0,205800000.0,1917900000.0,402300000.0,400100000.0,409800000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.4,0.4,0.3,,0.39,28100000.0,162900000.0,162900000.0,162300000.0,600000.0,2498300000.0,3659900000.0,-1800000.0,-18800000.0,,,914300000.0,2498300000.0,1161600000.0,47100000.0,11400000.0,914300000.0,247300000.0,-54500000.0,192800000.0,3659900000.0,402300000.0,400100000.0,409800000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.21,1.21,0.54,,1.19,234600000.0,523800000.0,523800000.0,497500000.0,26300000.0,4932700000.0,7721600000.0,-1200000.0,-69200000.0,,,1890400000.0,4932700000.0,2788900000.0,91700000.0,22000000.0,1890400000.0,898500000.0,-138900000.0,759600000.0,7721600000.0,402300000.0,400100000.0,409800000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2016.0,Q1,2016-01-01,2016-03-31,2017-04-21 09:01:24+00:00,0.01,0.01,0.15,,0.01,-15600000.0,2700000.0,2700000.0,5400000.0,-2700000.0,1268800000.0,1742000000.0,100000.0,-19200000.0,,,450200000.0,1268800000.0,473200000.0,22600000.0,5800000.0,450200000.0,23000000.0,-36000000.0,-13000000.0,1742000000.0,540000000.0,400600000.0,409300000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2016.0,Q1TTM,2015-04-01,2016-03-31,,1.12,1.12,0.51,,1.1,268600000.0,487400000.0,487400000.0,461800000.0,25600000.0,4908400000.0,7679800000.0,1200000.0,-69100000.0,,,1881400000.0,4908400000.0,2771400000.0,87500000.0,21400000.0,1881400000.0,890000000.0,-135200000.0,754800000.0,7679800000.0,540000000.0,400600000.0,409300000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 08:52:40+00:00,1.42,1.42,,157100000.0,1.4,271300000.0,570400000.0,570400000.0,554400000.0,16000000.0,7834000000.0,9047600000.0,900000.0,-26200000.0,,-400000.0,118500000.0,7834000000.0,1213600000.0,90800000.0,19400000.0,275200000.0,938400000.0,-97600000.0,840800000.0,9047600000.0,390400000.0,389600000.0,397300000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2017.0,Q4,2017-10-01,2017-12-31,,1.0,0.65,-0.54,32600000.0,0.64,135100000.0,269200000.0,269200000.0,252300000.0,16900000.0,2085200000.0,2589800000.0,800000.0,-1700000.0,,-400000.0,49400000.0,2085200000.0,504600000.0,23200000.0,5400000.0,81600000.0,423000000.0,-19500000.0,403500000.0,2589800000.0,390400000.0,389600000.0,397300000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2017.0,Q3,2017-07-01,2017-09-30,2018-10-25 09:00:41+00:00,0.38,0.44,0.18,42200000.0,0.43,54900000.0,172300000.0,172300000.0,169700000.0,2600000.0,1897400000.0,2208200000.0,-1000000.0,-9900000.0,,,13600000.0,1897400000.0,310800000.0,21000000.0,4100000.0,55800000.0,255000000.0,-26800000.0,228200000.0,2208200000.0,446600000.0,389500000.0,397200000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2017.0,Q3YTD,2017-01-01,2017-09-30,,0.42,0.77,0.54,124500000.0,0.76,136200000.0,301200000.0,301200000.0,302100000.0,-900000.0,5748800000.0,6457800000.0,100000.0,-24500000.0,,,69100000.0,5748800000.0,709000000.0,67600000.0,14000000.0,193600000.0,515400000.0,-78100000.0,437300000.0,6457800000.0,446600000.0,389500000.0,397200000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2017.0,Q3TTM,2016-10-01,2017-09-30,,1.23,1.58,0.69,124500000.0,1.54,242300000.0,638100000.0,638100000.0,619700000.0,18400000.0,7057600000.0,8722300000.0,2000000.0,-51300000.0,,,539100000.0,7057600000.0,1664700000.0,89400000.0,18000000.0,663600000.0,1001100000.0,-122700000.0,878400000.0,8722300000.0,446600000.0,389500000.0,397200000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2017.0,Q2,2017-04-01,2017-06-30,2018-07-25 08:55:37+00:00,0.03,0.27,0.18,41300000.0,0.27,81600000.0,107600000.0,107600000.0,107700000.0,-100000.0,1898500000.0,2185800000.0,-100000.0,-15400000.0,,,20300000.0,1898500000.0,287300000.0,25700000.0,4700000.0,61600000.0,225700000.0,-36400000.0,189300000.0,2185800000.0,3590000000.0,392300000.0,400300000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.04,0.33,0.36,82300000.0,0.33,81300000.0,128900000.0,128900000.0,132400000.0,-3500000.0,3851400000.0,4249600000.0,1100000.0,-14600000.0,,,55500000.0,3851400000.0,398200000.0,46600000.0,9900000.0,137800000.0,260400000.0,-51300000.0,209100000.0,4249600000.0,3590000000.0,392300000.0,400300000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2017.0,Q2TTM,2016-07-01,2017-06-30,,1.17,1.46,0.66,82300000.0,1.43,251200000.0,598500000.0,598500000.0,578600000.0,19900000.0,6388200000.0,8436300000.0,3200000.0,-36100000.0,,,1011700000.0,6388200000.0,2048100000.0,90100000.0,18600000.0,1094000000.0,954100000.0,-107600000.0,846500000.0,8436300000.0,3590000000.0,392300000.0,400300000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 08:59:59+00:00,0.01,0.06,0.18,41000000.0,0.06,-300000.0,21300000.0,21300000.0,24700000.0,-3400000.0,1952900000.0,2063800000.0,1200000.0,800000.0,,,35200000.0,1952900000.0,110900000.0,20900000.0,5200000.0,76200000.0,34700000.0,-14900000.0,19800000.0,2063800000.0,2470000000.0,391700000.0,399300000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2017.0,Q1TTM,2016-04-01,2017-03-31,,1.53,1.58,0.63,41000000.0,1.54,213300000.0,651100000.0,651100000.0,627800000.0,23300000.0,5719200000.0,8168400000.0,1400000.0,-20300000.0,,,1455500000.0,5719200000.0,2449200000.0,88900000.0,19500000.0,1496500000.0,952700000.0,-89700000.0,863000000.0,8168400000.0,2470000000.0,391700000.0,399300000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 08:52:40+00:00,1.61,1.61,0.84,202900000.0,1.59,199200000.0,637700000.0,637700000.0,618900000.0,18800000.0,8336200000.0,9714400000.0,-1100000.0,-69600000.0,,0.0,166500000.0,8336200000.0,1378200000.0,123000000.0,21800000.0,369400000.0,1008800000.0,-170800000.0,838000000.0,9714400000.0,384400000.0,383300000.0,389000000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2018.0,Q4,2018-10-01,2018-12-31,,0.85,0.85,-0.21,68900000.0,0.85,62200000.0,342500000.0,342500000.0,326200000.0,16300000.0,2247000000.0,2856000000.0,800000.0,-13600000.0,,,81000000.0,2247000000.0,609000000.0,49400000.0,7800000.0,149900000.0,459100000.0,-55200000.0,403900000.0,2856000000.0,384400000.0,383300000.0,389000000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2018.0,Q3,2018-07-01,2018-09-30,2019-10-25 08:58:54+00:00,0.42,0.42,,44000000.0,0.41,60700000.0,163500000.0,163500000.0,161000000.0,2500000.0,1970200000.0,2297500000.0,100000.0,-15300000.0,,0.0,21600000.0,1970200000.0,327300000.0,27600000.0,5300000.0,65600000.0,261700000.0,-37600000.0,224100000.0,2297500000.0,383300000.0,382600000.0,388400000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2018.0,Q3YTD,2018-01-01,2018-09-30,,0.76,0.76,0.21,134000000.0,0.74,137000000.0,295200000.0,295200000.0,292700000.0,2500000.0,6089200000.0,6858400000.0,-1900000.0,-56000000.0,,,85500000.0,6089200000.0,769200000.0,73600000.0,14000000.0,219500000.0,549700000.0,-115600000.0,434100000.0,6858400000.0,383300000.0,382600000.0,388400000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2018.0,Q3TTM,2017-10-01,2018-09-30,,1.76,1.41,-0.33,166600000.0,1.38,272100000.0,564400000.0,564400000.0,545000000.0,19400000.0,8174400000.0,9448200000.0,-1100000.0,-57700000.0,,-400000.0,134900000.0,8174400000.0,1273800000.0,96800000.0,19400000.0,301100000.0,972700000.0,-135100000.0,837600000.0,9448200000.0,383300000.0,382600000.0,388400000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2018.0,Q2,2018-04-01,2018-06-30,2019-07-25 09:05:38+00:00,0.38,0.38,,44000000.0,0.37,63600000.0,147800000.0,147800000.0,145800000.0,2000000.0,2069800000.0,2391800000.0,-100000.0,-16300000.0,,0.0,28800000.0,2069800000.0,322000000.0,26100000.0,4700000.0,72800000.0,249200000.0,-37700000.0,211500000.0,2391800000.0,383700000.0,383600000.0,389500000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.34,0.34,0.21,90000000.0,0.33,76300000.0,131700000.0,131700000.0,131700000.0,,4119000000.0,4560900000.0,-2000000.0,-40700000.0,,,63900000.0,4119000000.0,441900000.0,46000000.0,8700000.0,153900000.0,288000000.0,-78000000.0,210000000.0,4560900000.0,383700000.0,383600000.0,389500000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2018.0,Q2TTM,2017-07-01,2018-06-30,,1.72,1.43,-0.15,164800000.0,1.4,266300000.0,573200000.0,573200000.0,553700000.0,19500000.0,8101600000.0,9358900000.0,-2200000.0,-52300000.0,,-400000.0,126900000.0,8101600000.0,1257300000.0,90200000.0,18200000.0,291300000.0,966000000.0,-124300000.0,841700000.0,9358900000.0,383700000.0,383600000.0,389500000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2018.0,Q1,2018-01-01,2018-03-31,2019-04-26 09:02:38+00:00,-0.04,-0.04,0.21,46000000.0,-0.04,12700000.0,-16100000.0,-16100000.0,-14100000.0,-2000000.0,2049200000.0,2169100000.0,-1900000.0,-24400000.0,,0.0,35100000.0,2049200000.0,119900000.0,19900000.0,4000000.0,81100000.0,38800000.0,-40300000.0,-1500000.0,2169100000.0,352500000.0,383400000.0,383400000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2018.0,Q1TTM,2017-04-01,2018-03-31,,1.37,1.32,0.03,162100000.0,1.3,284300000.0,533000000.0,533000000.0,515600000.0,17400000.0,7930300000.0,9152900000.0,-2200000.0,-51400000.0,,-400000.0,118400000.0,7930300000.0,1222600000.0,89800000.0,18200000.0,280100000.0,942500000.0,-123000000.0,819500000.0,9152900000.0,352500000.0,383400000.0,383400000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2019.0,Q4,2019-10-01,2019-12-31,,0.85,0.85,0.94,65400000.0,0.85,86100000.0,342200000.0,342200000.0,328900000.0,13300000.0,2320600000.0,2901800000.0,500000.0,-24800000.0,,,24500000.0,2320600000.0,581200000.0,48200000.0,9500000.0,89900000.0,491300000.0,-63500000.0,427800000.0,2901800000.0,385900000.0,386100000.0,391200000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 08:52:40+00:00,1.7,1.7,0.94,278500000.0,1.68,204800000.0,673900000.0,673900000.0,656000000.0,17900000.0,8729100000.0,10221300000.0,400000.0,-42900000.0,,33900000.0,93800000.0,8729100000.0,1492200000.0,199300000.0,34500000.0,406200000.0,1086000000.0,-207700000.0,878300000.0,10221300000.0,385900000.0,386100000.0,391200000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2019.0,Q3YTD,2019-01-01,2019-09-30,,0.85,0.85,,213100000.0,0.83,118700000.0,331700000.0,331700000.0,327100000.0,4600000.0,6408500000.0,7319500000.0,-100000.0,-18100000.0,,33900000.0,69300000.0,6408500000.0,911000000.0,151100000.0,25000000.0,316300000.0,594700000.0,-144200000.0,450500000.0,7319500000.0,385100000.0,386700000.0,391800000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2019.0,Q3TTM,2018-10-01,2019-09-30,,1.7,1.7,0.63,282000000.0,1.68,180900000.0,674200000.0,674200000.0,653300000.0,20900000.0,8655500000.0,10175500000.0,700000.0,-31700000.0,,33900000.0,150300000.0,8655500000.0,1520000000.0,200500000.0,32800000.0,466200000.0,1053800000.0,-199400000.0,854400000.0,10175500000.0,385100000.0,386700000.0,391800000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2019.0,Q3,2019-07-01,2019-09-30,2019-10-25 08:58:54+00:00,0.43,0.43,,69000000.0,0.42,64600000.0,168400000.0,168400000.0,165600000.0,2800000.0,2079000000.0,2438100000.0,300000.0,-7400000.0,,0.0,9800000.0,2079000000.0,359100000.0,49700000.0,9500000.0,78800000.0,280300000.0,-47600000.0,232700000.0,2438100000.0,385100000.0,386700000.0,391800000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.42,0.42,,144100000.0,0.41,54100000.0,163300000.0,163300000.0,161500000.0,1800000.0,4329500000.0,4881400000.0,-400000.0,-10700000.0,,33900000.0,59500000.0,4329500000.0,551900000.0,101400000.0,15500000.0,237500000.0,314400000.0,-96600000.0,217800000.0,4881400000.0,385200000.0,386200000.0,391200000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2019.0,Q2TTM,2018-07-01,2019-06-30,,1.69,1.69,0.63,257000000.0,1.67,177000000.0,669300000.0,669300000.0,648700000.0,20600000.0,8546700000.0,10034900000.0,500000.0,-39600000.0,,33900000.0,162100000.0,8546700000.0,1488200000.0,178400000.0,28600000.0,453000000.0,1035200000.0,-189400000.0,845800000.0,10034900000.0,385200000.0,386200000.0,391200000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2019.0,Q2,2019-04-01,2019-06-30,2019-07-25 09:05:38+00:00,0.44,0.44,,73000000.0,0.43,43600000.0,172800000.0,172800000.0,169500000.0,3300000.0,2162800000.0,2520200000.0,-100000.0,-3800000.0,,2100000.0,18100000.0,2162800000.0,357400000.0,51600000.0,7700000.0,93200000.0,264200000.0,-47700000.0,216500000.0,2520200000.0,385200000.0,386200000.0,391200000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2019.0,Q1,2019-01-01,2019-03-31,2020-04-23 08:59:00+00:00,-0.02,-0.02,,71100000.0,-0.02,10500000.0,-9500000.0,-9500000.0,-8000000.0,-1500000.0,2166700000.0,2361200000.0,-300000.0,-6900000.0,,31800000.0,41400000.0,2166700000.0,194500000.0,49800000.0,7800000.0,144300000.0,50200000.0,-48900000.0,1300000.0,2361200000.0,400000000.0,384500000.0,384500000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2019.0,Q1TTM,2018-04-01,2019-03-31,,1.63,1.63,0.63,228000000.0,1.61,197000000.0,644300000.0,644300000.0,625000000.0,19300000.0,8453700000.0,9906500000.0,500000.0,-52100000.0,,31800000.0,172800000.0,8453700000.0,1452800000.0,152900000.0,25600000.0,432600000.0,1020200000.0,-179400000.0,840800000.0,9906500000.0,400000000.0,384500000.0,384500000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2020.0,Q1TTM,2019-04-01,2020-03-31,,1.73,1.73,0.94,280200000.0,1.71,211500000.0,686000000.0,686000000.0,668700000.0,17300000.0,8751100000.0,10219900000.0,500000.0,-57800000.0,,2100000.0,74800000.0,8751100000.0,1468800000.0,194300000.0,37400000.0,357100000.0,1111700000.0,-214700000.0,897000000.0,10219900000.0,470000000.0,387700000.0,391700000.0
Interpublic Group of Companies Inc,IPG,5493008IUOJ5VWTRC333,51644,2020.0,Q1,2020-01-01,2020-03-31,2020-04-23 08:59:00+00:00,0.01,0.01,,72800000.0,0.01,17200000.0,2600000.0,2600000.0,4700000.0,-2100000.0,2188700000.0,2359800000.0,-200000.0,-21800000.0,,0.0,22400000.0,2188700000.0,171100000.0,44800000.0,10700000.0,95200000.0,75900000.0,-55900000.0,20000000.0,2359800000.0,470000000.0,387700000.0,391700000.0
