company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,extraordinaryincome,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstonetincometocommon,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,provisionforcreditlosses,restructuringcharge,salariesandemployeebenefitsexpense,servicechargesondepositsincome,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2018.0,Q3YTD,2018-01-01,2018-09-30,,,7.04,7.04,,7.0,,6515000000.0,5736000000.0,55700000000.0,14995000000.0,2396000000.0,25408000000.0,25408000000.0,24066000000.0,40705000000.0,9324000000.0,-371000000.0,1342000000.0,10698000000.0,10646000000.0,13229000000.0,3323000000.0,,25308000000.0,,14995000000.0,55700000000.0,47674000000.0,42215000000.0,31923000000.0,82920000000.0,12923000000.0,3382100000.0,3376100000.0,3394300000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2018.0,Q3TTM,2017-10-01,2018-09-30,,,8.13,8.13,-1.56,8.08,,10537000000.0,7554000000.0,72292000000.0,18560000000.0,3117000000.0,29640000000.0,29640000000.0,27841000000.0,53732000000.0,12282000000.0,-399000000.0,1799000000.0,12605000000.0,14364000000.0,15055000000.0,4631000000.0,,32806000000.0,1616000000.0,18560000000.0,72292000000.0,62569000000.0,53645000000.0,40177000000.0,107377000000.0,17214000000.0,3382100000.0,3376100000.0,3394300000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2018.0,Q2,2018-04-01,2018-06-30,2019-08-05 18:19:56+00:00,,2.31,2.31,,2.29,,2256000000.0,2168000000.0,18566000000.0,5081000000.0,798000000.0,8316000000.0,8316000000.0,7880000000.0,13485000000.0,3149000000.0,-80000000.0,436000000.0,3782000000.0,3686000000.0,4094000000.0,1210000000.0,,8338000000.0,,5081000000.0,18566000000.0,15971000000.0,14268000000.0,10572000000.0,27753000000.0,4304000000.0,3411300000.0,3415200000.0,3434700000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2018.0,Q2YTD,2018-01-01,2018-06-30,,,4.69,4.69,,4.66,,4206000000.0,3904000000.0,36261000000.0,9464000000.0,1598000000.0,17028000000.0,17028000000.0,16118000000.0,26797000000.0,6091000000.0,-325000000.0,910000000.0,7734000000.0,7162000000.0,8937000000.0,2375000000.0,,17200000000.0,,9464000000.0,36261000000.0,32051000000.0,28863000000.0,21234000000.0,55660000000.0,8613000000.0,3411300000.0,3415200000.0,3434700000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2018.0,Q2TTM,2017-07-01,2018-06-30,,,7.55,7.55,-1.0,7.5,,11052000000.0,7590000000.0,69540000000.0,16918000000.0,3029000000.0,27992000000.0,27992000000.0,26155000000.0,52622000000.0,11951000000.0,-354000000.0,1837000000.0,12362000000.0,14141000000.0,14883000000.0,5135000000.0,,32395000000.0,1616000000.0,16918000000.0,69540000000.0,61516000000.0,53073000000.0,39044000000.0,105695000000.0,16976000000.0,3411300000.0,3415200000.0,3434700000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 16:35:55+00:00,,2.38,2.38,0.56,2.37,,1950000000.0,1736000000.0,17695000000.0,4383000000.0,800000000.0,8712000000.0,8712000000.0,8238000000.0,13312000000.0,2942000000.0,-245000000.0,474000000.0,3952000000.0,3476000000.0,4843000000.0,1165000000.0,,8862000000.0,,4383000000.0,17695000000.0,16080000000.0,14595000000.0,10662000000.0,27907000000.0,4309000000.0,3461300000.0,3458300000.0,3479500000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2018.0,Q1TTM,2017-04-01,2018-03-31,,,7.07,7.07,-0.5,7.03,,11516000000.0,7268000000.0,66624000000.0,15279000000.0,2987000000.0,26705000000.0,26705000000.0,24830000000.0,51345000000.0,11585000000.0,-308000000.0,1875000000.0,11717000000.0,13926000000.0,15316000000.0,5140000000.0,,31814000000.0,1616000000.0,15279000000.0,66624000000.0,60312000000.0,52328000000.0,38221000000.0,103673000000.0,16719000000.0,3461300000.0,3458300000.0,3479500000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2019.0,Q4,2019-10-01,2019-12-31,,,2.58,2.58,,2.57,,2045000000.0,1843000000.0,19927000000.0,5761000000.0,893000000.0,8520000000.0,8520000000.0,8091000000.0,14166000000.0,3669000000.0,123000000.0,429000000.0,2779000000.0,3689000000.0,2960000000.0,1427000000.0,,8088000000.0,2036000000.0,5761000000.0,19927000000.0,16339000000.0,14165000000.0,10565000000.0,28331000000.0,4424000000.0,3222500000.0,3221500000.0,3230400000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 16:31:02+00:00,,10.75,10.75,3.4,10.72,,8114000000.0,7501000000.0,84040000000.0,26795000000.0,3579000000.0,36431000000.0,36431000000.0,34642000000.0,57245000000.0,14143000000.0,258000000.0,1789000000.0,14018000000.0,13620000000.0,17404000000.0,5585000000.0,,34155000000.0,2036000000.0,26795000000.0,84040000000.0,65497000000.0,58382000000.0,44545000000.0,115627000000.0,17165000000.0,3222500000.0,3221500000.0,3230400000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2019.0,Q3YTD,2019-01-01,2019-09-30,,,8.17,8.17,,8.15,,6069000000.0,5658000000.0,64113000000.0,21034000000.0,2686000000.0,27911000000.0,27911000000.0,26551000000.0,43079000000.0,10474000000.0,135000000.0,1360000000.0,11239000000.0,9931000000.0,14444000000.0,4158000000.0,,26067000000.0,,21034000000.0,64113000000.0,49158000000.0,44217000000.0,33980000000.0,87296000000.0,12741000000.0,3199300000.0,3198500000.0,3207200000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2019.0,Q3TTM,2018-10-01,2019-09-30,,,10.17,10.17,,10.15,,7844000000.0,7472000000.0,84513000000.0,27080000000.0,3580000000.0,34977000000.0,34977000000.0,33194000000.0,57433000000.0,13904000000.0,111000000.0,1783000000.0,12600000000.0,13518000000.0,17599000000.0,5706000000.0,,33876000000.0,1254000000.0,27080000000.0,84513000000.0,64878000000.0,55972000000.0,42821000000.0,113405000000.0,16936000000.0,3199300000.0,3198500000.0,3207200000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2019.0,Q3,2019-07-01,2019-09-30,2019-11-04 16:24:10+00:00,,2.69,2.69,,2.68,,2325000000.0,1967000000.0,21121000000.0,6893000000.0,945000000.0,9080000000.0,9080000000.0,8606000000.0,14228000000.0,3604000000.0,78000000.0,474000000.0,3449000000.0,3290000000.0,5268000000.0,1514000000.0,,8583000000.0,,6893000000.0,21121000000.0,16422000000.0,15113000000.0,11405000000.0,29341000000.0,4351000000.0,3199300000.0,3198500000.0,3207200000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2019.0,Q2YTD,2019-01-01,2019-06-30,,,5.48,5.48,,5.47,,3744000000.0,3691000000.0,42992000000.0,14141000000.0,1741000000.0,18831000000.0,18831000000.0,17945000000.0,28851000000.0,6870000000.0,57000000.0,886000000.0,7790000000.0,6641000000.0,9176000000.0,2644000000.0,,17484000000.0,,14141000000.0,42992000000.0,32736000000.0,29104000000.0,22575000000.0,57955000000.0,8390000000.0,3248100000.0,3250600000.0,3259700000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2019.0,Q2TTM,2018-07-01,2019-06-30,,,9.83,9.83,,9.81,,7828000000.0,7337000000.0,82831000000.0,25718000000.0,3433000000.0,34277000000.0,34277000000.0,32536000000.0,57113000000.0,13533000000.0,-13000000.0,1741000000.0,12115000000.0,13712000000.0,16623000000.0,5140000000.0,,33401000000.0,1254000000.0,25718000000.0,82831000000.0,64079000000.0,54211000000.0,42105000000.0,111324000000.0,16895000000.0,3248100000.0,3250600000.0,3259700000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2019.0,Q2,2019-04-01,2019-06-30,2019-08-05 18:19:56+00:00,,2.83,2.83,,2.82,,1690000000.0,1851000000.0,21603000000.0,7205000000.0,862000000.0,9652000000.0,9652000000.0,9192000000.0,14398000000.0,3438000000.0,44000000.0,460000000.0,3714000000.0,3494000000.0,4472000000.0,1149000000.0,,8547000000.0,,7205000000.0,21603000000.0,16341000000.0,14434000000.0,11342000000.0,28832000000.0,4353000000.0,3248100000.0,3250600000.0,3259700000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 16:37:43+00:00,,2.65,2.65,0.8,2.65,,2054000000.0,1840000000.0,21389000000.0,6936000000.0,879000000.0,9179000000.0,9179000000.0,8753000000.0,14453000000.0,3432000000.0,13000000.0,426000000.0,4076000000.0,3147000000.0,4704000000.0,1495000000.0,,8937000000.0,,6936000000.0,21389000000.0,16395000000.0,14670000000.0,11233000000.0,29123000000.0,4037000000.0,3303000000.0,3298000000.0,3308200000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2019.0,Q1TTM,2018-04-01,2019-03-31,,,9.31,9.31,,9.28,,8394000000.0,7654000000.0,79794000000.0,23594000000.0,3369000000.0,32941000000.0,32941000000.0,31224000000.0,56200000000.0,13244000000.0,-137000000.0,1717000000.0,12183000000.0,13904000000.0,16245000000.0,5201000000.0,,33192000000.0,1254000000.0,23594000000.0,79794000000.0,63709000000.0,54045000000.0,41335000000.0,110245000000.0,16846000000.0,3303000000.0,3298000000.0,3308200000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2020.0,Q1TTM,2019-04-01,2020-03-31,,,8.89,8.89,,8.85,,6311000000.0,7527000000.0,81812000000.0,24581000000.0,3559000000.0,30117000000.0,30117000000.0,28320000000.0,57231000000.0,14355000000.0,478000000.0,1797000000.0,12879000000.0,13925000000.0,16936000000.0,12375000000.0,,34113000000.0,2036000000.0,24581000000.0,81812000000.0,65952000000.0,57524000000.0,36428000000.0,114755000000.0,17668000000.0,3077200000.0,3095800000.0,3100700000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 16:37:43+00:00,,0.79,0.79,0.9,0.78,,251000000.0,1866000000.0,19161000000.0,4722000000.0,859000000.0,2865000000.0,2865000000.0,2431000000.0,14439000000.0,3644000000.0,233000000.0,434000000.0,2937000000.0,3452000000.0,4236000000.0,8285000000.0,,8895000000.0,,4722000000.0,19161000000.0,16850000000.0,13812000000.0,3116000000.0,28251000000.0,4540000000.0,3077200000.0,3095800000.0,3100700000.0
