company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincreaseinfedfundssold,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-05 18:19:56+00:00,,3906000000.0,9151000000.0,3724000000.0,-1492000000.0,-20219000000.0,,53317000000.0,0.0,13766000000.0,-38974000000.0,576000000.0,13766000000.0,-38974000000.0,576000000.0,-26124000000.0,10100000000.0,17028000000.0,17028000000.0,-28109000000.0,-2332000000.0,14875000000.0,,-4716000000.0,2375000000.0,-70232000000.0,-50171000000.0,-9639000000.0,0.0,59367000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2018.0,Q2TTM,2017-07-01,2018-06-30,,,6495000000.0,16982000000.0,6935000000.0,1186000000.0,-36728000000.0,,72376000000.0,1258000000.0,-19503000000.0,-35264000000.0,8235000000.0,-19503000000.0,-35264000000.0,8235000000.0,-45346000000.0,14000000000.0,27992000000.0,27992000000.0,-8025000000.0,4901000000.0,8161000000.0,,-9323000000.0,5135000000.0,-170224000000.0,-85507000000.0,-19210000000.0,-1258000000.0,142985000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2018.0,Q2,2018-04-01,2018-06-30,,,3477000000.0,4720000000.0,1927000000.0,-4541000000.0,25232000000.0,,22372000000.0,,-46823000000.0,6047000000.0,35685000000.0,-46823000000.0,6047000000.0,35685000000.0,-9632000000.0,-39329000000.0,8316000000.0,8316000000.0,21070000000.0,-1000000000.0,-4134000000.0,,-2480000000.0,1210000000.0,-41991000000.0,-18284000000.0,-4968000000.0,,26968000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 16:35:55+00:00,,429000000.0,4431000000.0,1797000000.0,3049000000.0,-45451000000.0,,30945000000.0,0.0,60589000000.0,-45021000000.0,-35109000000.0,60589000000.0,-45021000000.0,-35109000000.0,-16492000000.0,49429000000.0,8712000000.0,8712000000.0,-49179000000.0,-1332000000.0,19009000000.0,,-2236000000.0,1165000000.0,-28241000000.0,-31887000000.0,-4671000000.0,0.0,32399000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2018.0,Q1TTM,2017-04-01,2018-03-31,,,4398000000.0,15389000000.0,6512000000.0,8561000000.0,-70602000000.0,,82910000000.0,1258000000.0,31626000000.0,-63884000000.0,-23377000000.0,31626000000.0,-63884000000.0,-23377000000.0,-47074000000.0,70521000000.0,26705000000.0,26705000000.0,-57111000000.0,8868000000.0,-6455000000.0,,-9184000000.0,5140000000.0,-175127000000.0,-88917000000.0,-17249000000.0,-1258000000.0,168354000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2019.0,Q4,2019-10-01,2019-12-31,,,2146000000.0,9128000000.0,2139000000.0,2800000000.0,65944000000.0,,15930000000.0,900000000.0,-63019000000.0,-15832000000.0,83085000000.0,-63019000000.0,-15832000000.0,83085000000.0,7034000000.0,23855000000.0,8520000000.0,8520000000.0,8189000000.0,5055000000.0,-65738000000.0,,-3287000000.0,1427000000.0,-72104000000.0,-25658000000.0,-6751000000.0,-2270000000.0,48083000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 16:31:02+00:00,,5624000000.0,29918000000.0,8368000000.0,-182000000.0,-61178000000.0,,61085000000.0,5000000000.0,32987000000.0,-54013000000.0,6046000000.0,32987000000.0,-54013000000.0,6046000000.0,-15162000000.0,101002000000.0,36431000000.0,36431000000.0,72396000000.0,16840000000.0,4490000000.0,,-12343000000.0,5585000000.0,-314308000000.0,-98171000000.0,-24001000000.0,-4075000000.0,187899000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2019.0,Q3TTM,2018-10-01,2019-09-30,,,4823000000.0,26798000000.0,8304000000.0,-3336000000.0,-132176000000.0,,67477000000.0,4141000000.0,113845000000.0,-196392000000.0,-76617000000.0,113845000000.0,-196392000000.0,-76617000000.0,-162500000000.0,88601000000.0,34977000000.0,34977000000.0,-39735000000.0,6572000000.0,71671000000.0,,-12176000000.0,5706000000.0,-326350000000.0,-79190000000.0,-23178000000.0,-3501000000.0,169693000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2019.0,Q3,2019-07-01,2019-09-30,,,586000000.0,6996000000.0,2145000000.0,-3068000000.0,7033000000.0,,15996000000.0,2250000000.0,39537000000.0,-65605000000.0,17695000000.0,39537000000.0,-65605000000.0,17695000000.0,-11441000000.0,14352000000.0,9080000000.0,9080000000.0,10450000000.0,-2077000000.0,41965000000.0,,-2975000000.0,1514000000.0,-116735000000.0,-24222000000.0,-6949000000.0,-880000000.0,40680000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-04 16:24:10+00:00,,3478000000.0,20790000000.0,6229000000.0,-2982000000.0,-127122000000.0,,45155000000.0,4100000000.0,96006000000.0,-38181000000.0,-77039000000.0,96006000000.0,-38181000000.0,-77039000000.0,-22196000000.0,77147000000.0,27911000000.0,27911000000.0,64207000000.0,11785000000.0,70228000000.0,,-9056000000.0,4158000000.0,-242204000000.0,-72513000000.0,-17250000000.0,-1805000000.0,139816000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2019.0,Q2TTM,2018-07-01,2019-06-30,,,2528000000.0,25795000000.0,8151000000.0,-1285000000.0,-140930000000.0,,65980000000.0,3546000000.0,76861000000.0,-131595000000.0,-81123000000.0,76861000000.0,-131595000000.0,-81123000000.0,-137142000000.0,79423000000.0,34277000000.0,34277000000.0,-41335000000.0,12239000000.0,37085000000.0,,-11474000000.0,5140000000.0,-246268000000.0,-74433000000.0,-20645000000.0,-2621000000.0,156008000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2019.0,Q2,2019-04-01,2019-06-30,,,2358000000.0,6458000000.0,2046000000.0,1131000000.0,-27156000000.0,,12144000000.0,,-12966000000.0,-8877000000.0,-13854000000.0,-12966000000.0,-8877000000.0,-13854000000.0,-34566000000.0,35996000000.0,9652000000.0,9652000000.0,31298000000.0,455000000.0,-16982000000.0,,-3048000000.0,1149000000.0,-90456000000.0,-35866000000.0,-5210000000.0,,50281000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-05 18:19:56+00:00,,2892000000.0,13794000000.0,4084000000.0,86000000.0,-134155000000.0,,29159000000.0,1850000000.0,56469000000.0,27424000000.0,-94734000000.0,56469000000.0,27424000000.0,-94734000000.0,-10755000000.0,62795000000.0,18831000000.0,18831000000.0,53757000000.0,13862000000.0,28263000000.0,,-6081000000.0,2644000000.0,-125469000000.0,-48291000000.0,-10301000000.0,-925000000.0,99136000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 16:37:43+00:00,,534000000.0,7336000000.0,2038000000.0,-1045000000.0,-106999000000.0,,17015000000.0,1850000000.0,69435000000.0,36301000000.0,-80880000000.0,69435000000.0,36301000000.0,-80880000000.0,23811000000.0,26799000000.0,9179000000.0,9179000000.0,22459000000.0,13407000000.0,45245000000.0,,-3033000000.0,1495000000.0,-35013000000.0,-12425000000.0,-5091000000.0,-925000000.0,48855000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2019.0,Q1TTM,2018-04-01,2019-03-31,,,3647000000.0,24057000000.0,8032000000.0,-6957000000.0,-88542000000.0,,76208000000.0,3546000000.0,43004000000.0,-116671000000.0,-31584000000.0,43004000000.0,-116671000000.0,-31584000000.0,-112208000000.0,4098000000.0,32941000000.0,32941000000.0,-51563000000.0,10784000000.0,49933000000.0,,-10906000000.0,5201000000.0,-197803000000.0,-56851000000.0,-20403000000.0,-2621000000.0,132695000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2020.0,Q1TTM,2019-04-01,2020-03-31,,,5853000000.0,26956000000.0,8527000000.0,-1617000000.0,-87492000000.0,,91376000000.0,7650000000.0,325857000000.0,-225464000000.0,-33846000000.0,325857000000.0,-225464000000.0,-33846000000.0,64930000000.0,372179000000.0,30117000000.0,30117000000.0,51057000000.0,2627000000.0,11960000000.0,,-12498000000.0,12375000000.0,-489138000000.0,-114803000000.0,-25427000000.0,-4580000000.0,212617000000.0
JPMorgan Chase & Co,JPM,8I5DZWZKVSZI1NUHU748,19617,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 16:37:43+00:00,,763000000.0,4374000000.0,2197000000.0,-2480000000.0,-133313000000.0,,47306000000.0,4500000000.0,362305000000.0,-135150000000.0,-120772000000.0,362305000000.0,-135150000000.0,-120772000000.0,103903000000.0,297976000000.0,2865000000.0,2865000000.0,1120000000.0,-806000000.0,52715000000.0,,-3188000000.0,8285000000.0,-209843000000.0,-29057000000.0,-6517000000.0,-1430000000.0,73573000000.0
