company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,depositsinterestincome,dilutedeps,fedfundsandrepointerestexpense,fedfundsandrepointerestincome,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,nonoperatingincome,otheradjustmentstonetincometocommon,othergains,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,propertyliabilityinsuranceclaims,provisionforcreditlosses,restructuringcharge,salariesandemployeebenefitsexpense,servicechargesondepositsincome,shorttermborrowinginterestexpense,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,tradingaccountinterestincome,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2018.0,Q2,2018-04-01,2018-06-30,2019-08-02 16:04:52+00:00,17000000.0,1.5,1.5,0.4,159000000.0,,1.49,,,171000000.0,169000000.0,210000000.0,1500000000.0,83000000.0,40000000.0,724000000.0,724000000.0,697000000.0,2000000.0,1488000000.0,361000000.0,53000000.0,,,,,18000000.0,219000000.0,370000000.0,,25000000.0,39000000.0,32000000.0,0.0,714000000.0,144000000.0,29000000.0,271000000.0,1759000000.0,1390000000.0,829000000.0,895000000.0,2317000000.0,49000000.0,75000000.0,464700000.0,465529000.0,469339000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2018.0,Q2YTD,2018-01-01,2018-06-30,,32000000.0,2.81,2.81,0.8,290000000.0,,2.78,,,318000000.0,302000000.0,416000000.0,2919000000.0,157000000.0,81000000.0,1369000000.0,1369000000.0,1309000000.0,4000000.0,2929000000.0,701000000.0,96000000.0,,,,,41000000.0,492000000.0,746000000.0,,56000000.0,80000000.0,60000000.0,,1421000000.0,290000000.0,51000000.0,498000000.0,3427000000.0,2807000000.0,1625000000.0,1687000000.0,4554000000.0,92000000.0,150000000.0,464700000.0,465529000.0,469339000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2018.0,Q2TTM,2017-07-01,2018-06-30,,79000000.0,5.37,5.37,1.6,519000000.0,,5.31,,,469000000.0,473000000.0,803000000.0,5731000000.0,305000000.0,229000000.0,2651000000.0,2651000000.0,2492000000.0,9000000.0,5793000000.0,1391000000.0,186000000.0,,,,,120000000.0,1001000000.0,1325000000.0,,150000000.0,170000000.0,260000000.0,,2848000000.0,893000000.0,86000000.0,910000000.0,6703000000.0,5718000000.0,3305000000.0,3120000000.0,9098000000.0,169000000.0,308000000.0,464700000.0,465529000.0,469339000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2018.0,Q1,2018-01-01,2018-03-31,2019-05-06 08:38:15+00:00,15000000.0,1.31,1.31,0.4,131000000.0,,1.29,,,147000000.0,133000000.0,206000000.0,1419000000.0,74000000.0,41000000.0,645000000.0,645000000.0,612000000.0,2000000.0,1441000000.0,340000000.0,43000000.0,,,,,23000000.0,273000000.0,376000000.0,,31000000.0,41000000.0,28000000.0,0.0,707000000.0,146000000.0,22000000.0,227000000.0,1668000000.0,1417000000.0,796000000.0,792000000.0,2237000000.0,43000000.0,75000000.0,467200000.0,468723000.0,473620000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2018.0,Q1TTM,2017-04-01,2018-03-31,,77000000.0,4.92,4.92,1.46,455000000.0,,4.85,,,520000000.0,521000000.0,780000000.0,5590000000.0,292000000.0,231000000.0,2457000000.0,2457000000.0,2323000000.0,9000000.0,5708000000.0,1371000000.0,180000000.0,,,,,126000000.0,1013000000.0,1418000000.0,,125000000.0,180000000.0,318000000.0,,2844000000.0,749000000.0,72000000.0,819000000.0,6527000000.0,5716000000.0,3303000000.0,2977000000.0,9011000000.0,157000000.0,309000000.0,467200000.0,468723000.0,473620000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 16:39:47+00:00,21000000.0,1.35,1.35,0.56,293000000.0,,1.34,,,122000000.0,159000000.0,215000000.0,1729000000.0,150000000.0,44000000.0,625000000.0,625000000.0,597000000.0,2000000.0,1510000000.0,379000000.0,38000000.0,,,,,,247000000.0,568000000.0,,26000000.0,17000000.0,132000000.0,22000000.0,744000000.0,,52000000.0,495000000.0,2005000000.0,1474000000.0,843000000.0,747000000.0,2353000000.0,61000000.0,78000000.0,442200000.0,443960000.0,446962000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2019.0,Q3YTD,2019-01-01,2019-09-30,,53000000.0,4.09,4.09,1.56,811000000.0,,4.06,,,331000000.0,431000000.0,659000000.0,5175000000.0,425000000.0,131000000.0,1897000000.0,1897000000.0,1814000000.0,6000000.0,4589000000.0,1140000000.0,316000000.0,,,,,74000000.0,1001000000.0,1333000000.0,,77000000.0,53000000.0,412000000.0,75000000.0,2148000000.0,276000000.0,188000000.0,1424000000.0,6013000000.0,4601000000.0,2652000000.0,2228000000.0,7241000000.0,179000000.0,222000000.0,442200000.0,443960000.0,446962000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2019.0,Q3TTM,2018-10-01,2019-09-30,,75000000.0,5.49,5.49,2.06,1039000000.0,,5.46,,,466000000.0,578000000.0,880000000.0,6844000000.0,548000000.0,180000000.0,2558000000.0,2558000000.0,2447000000.0,9000000.0,6135000000.0,1526000000.0,340000000.0,,,,,143000000.0,1281000000.0,1693000000.0,,102000000.0,60000000.0,499000000.0,75000000.0,2886000000.0,421000000.0,235000000.0,1822000000.0,7957000000.0,6083000000.0,3471000000.0,3024000000.0,9606000000.0,233000000.0,296000000.0,442200000.0,443960000.0,446962000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2019.0,Q2,2019-04-01,2019-06-30,2019-08-02 16:04:52+00:00,17000000.0,1.49,1.49,0.5,269000000.0,,1.48,,,105000000.0,142000000.0,223000000.0,1736000000.0,150000000.0,46000000.0,690000000.0,690000000.0,663000000.0,2000000.0,1535000000.0,379000000.0,218000000.0,,,,,50000000.0,443000000.0,403000000.0,,25000000.0,17000000.0,127000000.0,8000000.0,728000000.0,139000000.0,67000000.0,486000000.0,2021000000.0,1638000000.0,1025000000.0,795000000.0,2560000000.0,62000000.0,73000000.0,445000000.0,443806000.0,446391000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2019.0,Q2YTD,2019-01-01,2019-06-30,,32000000.0,2.74,2.74,1.0,518000000.0,,2.72,,,209000000.0,272000000.0,444000000.0,3446000000.0,275000000.0,87000000.0,1272000000.0,1272000000.0,1217000000.0,4000000.0,3079000000.0,761000000.0,278000000.0,,,,,74000000.0,754000000.0,765000000.0,,51000000.0,36000000.0,280000000.0,53000000.0,1404000000.0,276000000.0,136000000.0,929000000.0,4008000000.0,3127000000.0,1809000000.0,1481000000.0,4888000000.0,118000000.0,144000000.0,445000000.0,443806000.0,446391000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2019.0,Q2TTM,2018-07-01,2019-06-30,,73000000.0,5.72,5.72,2.0,939000000.0,,5.68,,,439000000.0,569000000.0,877000000.0,6686000000.0,493000000.0,181000000.0,2687000000.0,2687000000.0,2576000000.0,9000000.0,6137000000.0,1507000000.0,344000000.0,,,,,167000000.0,1236000000.0,1467000000.0,,102000000.0,82000000.0,428000000.0,53000000.0,2861000000.0,565000000.0,217000000.0,1649000000.0,7786000000.0,5993000000.0,3410000000.0,3126000000.0,9547000000.0,223000000.0,298000000.0,445000000.0,443806000.0,446391000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2019.0,Q1,2019-01-01,2019-03-31,2019-05-06 08:38:15+00:00,15000000.0,1.25,1.25,0.5,249000000.0,,1.24,,,104000000.0,130000000.0,221000000.0,1710000000.0,125000000.0,41000000.0,582000000.0,582000000.0,554000000.0,2000000.0,1544000000.0,382000000.0,60000000.0,,,,,24000000.0,311000000.0,362000000.0,,26000000.0,19000000.0,153000000.0,45000000.0,676000000.0,137000000.0,69000000.0,443000000.0,1987000000.0,1489000000.0,784000000.0,686000000.0,2328000000.0,56000000.0,71000000.0,443200000.0,443566000.0,446662000.0
SunTrust Banks Inc,STI,7E1PDLW1JL6TS0BS1G03,750556,2019.0,Q1TTM,2018-04-01,2019-03-31,,73000000.0,5.73,5.73,1.9,829000000.0,,5.69,,,505000000.0,596000000.0,864000000.0,6450000000.0,426000000.0,175000000.0,2721000000.0,2721000000.0,2610000000.0,9000000.0,6090000000.0,1489000000.0,179000000.0,,,,,135000000.0,1012000000.0,1434000000.0,,102000000.0,104000000.0,333000000.0,45000000.0,2847000000.0,570000000.0,179000000.0,1434000000.0,7524000000.0,5745000000.0,3214000000.0,3226000000.0,9304000000.0,210000000.0,300000000.0,443200000.0,443566000.0,446662000.0
