company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2016.0,FY,2016-01-31,2017-01-28,2019-04-01 18:02:54+00:00,2.85,2.85,0.54,2.83,668502000.0,1117654000.0,1117654000.0,1117654000.0,9173705000.0,12866757000.0,1890408000.0,9173705000.0,3693052000.0,,-16488000.0,1890408000.0,1802644000.0,-16488000.0,1786156000.0,12866757000.0,392200000.0,392124000.0,394958000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2016.0,Q4,2016-10-30,2017-01-28,,0.77,0.77,0.14,0.77,172470000.0,300568000.0,300568000.0,300568000.0,2539563000.0,3510158000.0,493802000.0,2539563000.0,970595000.0,,-3755000.0,493802000.0,476793000.0,-3755000.0,473038000.0,3510158000.0,392200000.0,392124000.0,394958000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2016.0,Q3,2016-07-31,2016-10-29,2017-12-05 19:22:21+00:00,0.63,0.63,0.135,0.62,141722000.0,244546000.0,244546000.0,244546000.0,2206092000.0,3086687000.0,490171000.0,2206092000.0,880595000.0,,-4156000.0,490171000.0,390424000.0,-4156000.0,386268000.0,3086687000.0,388200000.0,390870000.0,393372000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2016.0,Q3YTD,2016-01-31,2016-10-29,,2.09,2.09,0.41,2.09,496032000.0,817086000.0,817086000.0,817086000.0,6634142000.0,9356599000.0,1396606000.0,6634142000.0,2722457000.0,,-12733000.0,1396606000.0,1325851000.0,-12733000.0,1313118000.0,9356599000.0,388200000.0,390870000.0,393372000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2016.0,Q3TTM,2015-11-01,2016-10-29,,2.77,2.77,0.53,2.77,640599000.0,1081247000.0,1081247000.0,1081247000.0,9020733000.0,12607325000.0,1847483000.0,9020733000.0,3586592000.0,,-17263000.0,1847483000.0,1739109000.0,-17263000.0,1721846000.0,12607325000.0,388200000.0,390870000.0,393372000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2016.0,Q2,2016-05-01,2016-07-30,2017-09-05 19:02:49+00:00,0.72,0.72,0.135,0.71,173442000.0,281906000.0,281906000.0,281906000.0,2251845000.0,3180917000.0,469511000.0,2251845000.0,929072000.0,,-4213000.0,469511000.0,459561000.0,-4213000.0,455348000.0,3180917000.0,391500000.0,393568000.0,395930000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2016.0,Q2YTD,2016-01-31,2016-07-30,,1.45,1.45,0.27,1.45,354310000.0,572540000.0,572540000.0,572540000.0,4428050000.0,6269912000.0,906435000.0,4428050000.0,1841862000.0,,-8577000.0,906435000.0,935427000.0,-8577000.0,926850000.0,6269912000.0,391500000.0,393568000.0,395930000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2016.0,Q2TTM,2015-08-02,2016-07-30,,2.67,2.67,0.52,2.67,614948000.0,1052357000.0,1052357000.0,1052357000.0,8817988000.0,12303493000.0,1800666000.0,8817988000.0,3485505000.0,,-17534000.0,1800666000.0,1684839000.0,-17534000.0,1667305000.0,12303493000.0,391500000.0,393568000.0,395930000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2016.0,Q1,2016-01-31,2016-04-30,2017-06-06 17:51:07+00:00,0.73,0.73,0.135,0.73,180868000.0,290634000.0,290634000.0,290634000.0,2176205000.0,3088995000.0,436924000.0,2176205000.0,912790000.0,,-4364000.0,436924000.0,475866000.0,-4364000.0,471502000.0,3088995000.0,398100000.0,395799000.0,398812000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2016.0,Q1TTM,2015-05-03,2016-04-30,,2.6,2.6,0.5,2.6,594779000.0,1029090000.0,1029090000.0,1029090000.0,8685623000.0,12090846000.0,1766381000.0,8685623000.0,3405223000.0,,-14973000.0,1766381000.0,1638842000.0,-14973000.0,1623869000.0,12090846000.0,398100000.0,395799000.0,398812000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2017.0,FY,2017-01-29,2018-02-03,2020-03-30 17:56:18+00:00,3.58,3.58,0.64,3.55,677967000.0,1362753000.0,1362753000.0,1362753000.0,10042638000.0,14134732000.0,2043698000.0,10042638000.0,4092094000.0,,-7676000.0,2043698000.0,2048396000.0,-7676000.0,2040720000.0,14134732000.0,380700000.0,381174000.0,384329000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2017.0,Q4,2017-10-29,2018-02-03,,1.2,1.2,0.32,1.19,140785000.0,450747000.0,450747000.0,450747000.0,2922582000.0,4067806000.0,553306000.0,2922582000.0,1145224000.0,,-386000.0,553306000.0,591918000.0,-386000.0,591532000.0,4067806000.0,380700000.0,381174000.0,384329000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2017.0,Q3,2017-07-30,2017-10-28,2018-12-11 17:44:50+00:00,0.72,0.72,,0.72,166220000.0,274449000.0,274449000.0,274449000.0,2369148000.0,3328894000.0,517297000.0,2369148000.0,959746000.0,,-1780000.0,517297000.0,442449000.0,-1780000.0,440669000.0,3328894000.0,381200000.0,379432000.0,382132000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2017.0,Q3YTD,2017-01-29,2017-10-28,,2.4,2.4,0.49,2.4,537182000.0,912006000.0,912006000.0,912006000.0,7120056000.0,10066926000.0,1490392000.0,7120056000.0,2946870000.0,,-7290000.0,1490392000.0,1456478000.0,-7290000.0,1449188000.0,10066926000.0,381200000.0,379432000.0,382132000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2017.0,Q3TTM,2016-10-30,2017-10-28,,3.2,3.2,0.63,3.2,709652000.0,1212574000.0,1212574000.0,1212574000.0,9659619000.0,13577084000.0,1984194000.0,9659619000.0,3917465000.0,,-11045000.0,1984194000.0,1933271000.0,-11045000.0,1922226000.0,13577084000.0,381200000.0,379432000.0,382132000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2017.0,Q2,2017-04-30,2017-07-29,2018-09-11 18:17:39+00:00,0.83,0.83,0.16,0.82,193505000.0,316539000.0,316539000.0,316539000.0,2420942000.0,3431603000.0,498276000.0,2420942000.0,1010661000.0,,-2341000.0,498276000.0,512385000.0,-2341000.0,510044000.0,3431603000.0,381400000.0,383011000.0,385571000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2017.0,Q2YTD,2017-01-29,2017-07-29,,1.66,1.66,0.33,1.66,370962000.0,637557000.0,637557000.0,637557000.0,4750908000.0,6738032000.0,973095000.0,4750908000.0,1987124000.0,,-5510000.0,973095000.0,1014029000.0,-5510000.0,1008519000.0,6738032000.0,381400000.0,383011000.0,385571000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2017.0,Q2TTM,2016-07-31,2017-07-29,,3.09,3.09,0.6,3.09,685154000.0,1182671000.0,1182671000.0,1182671000.0,9496563000.0,13334877000.0,1957068000.0,9496563000.0,3838314000.0,,-13421000.0,1957068000.0,1881246000.0,-13421000.0,1867825000.0,13334877000.0,381400000.0,383011000.0,385571000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2017.0,Q1,2017-01-29,2017-04-29,2018-06-12 20:29:39+00:00,0.83,0.83,0.16,0.82,177457000.0,321018000.0,321018000.0,321018000.0,2329966000.0,3306429000.0,474819000.0,2329966000.0,976463000.0,,-3169000.0,474819000.0,501644000.0,-3169000.0,498475000.0,3306429000.0,386800000.0,386433000.0,389730000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2017.0,Q1TTM,2016-05-01,2017-04-29,,2.97,2.97,0.58,2.97,665091000.0,1148038000.0,1148038000.0,1148038000.0,9327466000.0,13084191000.0,1928303000.0,9327466000.0,3756725000.0,,-15293000.0,1928303000.0,1828422000.0,-15293000.0,1813129000.0,13084191000.0,386800000.0,386433000.0,389730000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2018.0,FY,2018-02-04,2019-02-02,2020-03-30 17:56:18+00:00,4.3,4.3,0.9,4.26,463419000.0,1587457000.0,1587457000.0,1587457000.0,10726277000.0,14983541000.0,2216550000.0,10726277000.0,4257264000.0,,10162000.0,2216550000.0,2040714000.0,10162000.0,2050876000.0,14983541000.0,369200000.0,369533000.0,372678000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2018.0,Q4,2018-11-04,2019-02-02,,1.21,1.21,-224.55,1.2,105295000.0,441693000.0,441693000.0,441693000.0,2989744000.0,4107388000.0,575969000.0,2989744000.0,1117644000.0,,5313000.0,575969000.0,541675000.0,5313000.0,546988000.0,4107388000.0,369200000.0,369533000.0,372678000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2018.0,Q3,2018-08-05,2018-11-03,2019-12-10 17:49:46+00:00,0.92,0.92,225.0,0.91,105545000.0,338108000.0,338108000.0,338108000.0,2547331000.0,3549608000.0,561577000.0,2547331000.0,1002277000.0,,2953000.0,561577000.0,440700000.0,2953000.0,443653000.0,3549608000.0,367500000.0,368102000.0,371061000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2018.0,Q3YTD,2018-02-04,2018-11-03,,3.09,3.09,225.45,3.06,358124000.0,1145764000.0,1145764000.0,1145764000.0,7736533000.0,10876153000.0,1640581000.0,7736533000.0,3139620000.0,,4849000.0,1640581000.0,1499039000.0,4849000.0,1503888000.0,10876153000.0,367500000.0,368102000.0,371061000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2018.0,Q3TTM,2017-10-29,2018-11-03,,4.29,4.29,225.77,4.25,498909000.0,1596511000.0,1596511000.0,1596511000.0,10659115000.0,14943959000.0,2193887000.0,10659115000.0,4284844000.0,,4463000.0,2193887000.0,2090957000.0,4463000.0,2095420000.0,14943959000.0,367500000.0,368102000.0,371061000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2018.0,Q2,2018-05-06,2018-08-04,2019-09-10 17:50:17+00:00,1.05,1.05,0.225,1.04,128351000.0,389404000.0,389404000.0,389404000.0,2666983000.0,3737926000.0,554581000.0,2666983000.0,1070943000.0,,1393000.0,554581000.0,516362000.0,1393000.0,517755000.0,3737926000.0,370900000.0,371031000.0,373717000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2018.0,Q2YTD,2018-02-04,2018-08-04,,2.17,2.17,0.45,2.15,252579000.0,807656000.0,807656000.0,807656000.0,5189202000.0,7326545000.0,1079004000.0,5189202000.0,2137343000.0,,1896000.0,1079004000.0,1058339000.0,1896000.0,1060235000.0,7326545000.0,370900000.0,371031000.0,373717000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2018.0,Q2TTM,2017-07-30,2018-08-04,,4.09,4.09,0.77,4.06,559584000.0,1532852000.0,1532852000.0,1532852000.0,10480932000.0,14723245000.0,2149607000.0,10480932000.0,4242313000.0,,-270000.0,2149607000.0,2092706000.0,-270000.0,2092436000.0,14723245000.0,370900000.0,371031000.0,373717000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2018.0,Q1,2018-02-04,2018-05-05,2019-06-11 19:21:46+00:00,1.12,1.12,0.225,1.11,124228000.0,418252000.0,418252000.0,418252000.0,2522219000.0,3588619000.0,524423000.0,2522219000.0,1066400000.0,,503000.0,524423000.0,541977000.0,503000.0,542480000.0,3588619000.0,373400000.0,373797000.0,377062000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2018.0,Q1TTM,2017-04-30,2018-05-05,,3.91,3.91,0.72,3.91,624738000.0,1459987000.0,1459987000.0,1459987000.0,10234891000.0,14416922000.0,2093302000.0,10234891000.0,4182031000.0,,-4004000.0,2093302000.0,2088729000.0,-4004000.0,2084725000.0,14416922000.0,373400000.0,373797000.0,377062000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2019.0,Q4,2019-11-03,2020-02-01,,1.28,1.28,0.77,1.28,134483000.0,456133000.0,456133000.0,456133000.0,3224237000.0,4413445000.0,601879000.0,3224237000.0,1189208000.0,,3287000.0,601879000.0,587329000.0,3287000.0,590616000.0,4413445000.0,358700000.0,358462000.0,361182000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2019.0,FY,2019-02-03,2020-02-01,2020-03-30 17:56:18+00:00,4.63,4.63,1.02,4.6,503360000.0,1660928000.0,1660928000.0,1660928000.0,11536187000.0,16039073000.0,2356704000.0,11536187000.0,4502886000.0,,18106000.0,2356704000.0,2146182000.0,18106000.0,2164288000.0,16039073000.0,358700000.0,358462000.0,361182000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2019.0,Q3YTD,2019-02-03,2019-11-02,,3.35,3.35,0.26,3.32,368877000.0,1204795000.0,1204795000.0,1204795000.0,8311950000.0,11625628000.0,1754825000.0,8311950000.0,3313678000.0,,14819000.0,1754825000.0,1558853000.0,14819000.0,1573672000.0,11625628000.0,356700000.0,356879000.0,359299000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2019.0,Q3TTM,2018-11-04,2019-11-02,,4.56,4.56,-224.3,4.52,474172000.0,1646488000.0,1646488000.0,1646488000.0,11301694000.0,15733016000.0,2330794000.0,11301694000.0,4431322000.0,,20132000.0,2330794000.0,2100528000.0,20132000.0,2120660000.0,15733016000.0,356700000.0,356879000.0,359299000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2019.0,Q3,2019-08-04,2019-11-02,2019-12-10 17:49:46+00:00,1.04,1.04,,1.03,111550000.0,370932000.0,370932000.0,370932000.0,2766432000.0,3849117000.0,604605000.0,2766432000.0,1082685000.0,,4402000.0,604605000.0,478080000.0,4402000.0,482482000.0,3849117000.0,356700000.0,356879000.0,359299000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2019.0,Q2YTD,2019-02-03,2019-08-03,,2.31,2.31,0.26,2.29,257327000.0,833863000.0,833863000.0,833863000.0,5545518000.0,7776511000.0,1150220000.0,5545518000.0,2230993000.0,,10417000.0,1150220000.0,1080773000.0,10417000.0,1091190000.0,7776511000.0,358900000.0,359794000.0,362074000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2019.0,Q2TTM,2018-08-05,2019-08-03,,4.44,4.44,0.71,4.4,468167000.0,1613664000.0,1613664000.0,1613664000.0,11082593000.0,15433507000.0,2287766000.0,11082593000.0,4350914000.0,,18683000.0,2287766000.0,2063148000.0,18683000.0,2081831000.0,15433507000.0,358900000.0,359794000.0,362074000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2019.0,Q2,2019-05-05,2019-08-03,2019-09-10 17:50:17+00:00,1.15,1.15,0.255,1.14,136110000.0,412721000.0,412721000.0,412721000.0,2843850000.0,3979869000.0,591970000.0,2843850000.0,1136019000.0,,4782000.0,591970000.0,544049000.0,4782000.0,548831000.0,3979869000.0,358900000.0,359794000.0,362074000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2019.0,Q1,2019-02-03,2019-05-04,2020-06-09 21:25:48+00:00,1.16,1.16,0.255,1.15,121217000.0,421142000.0,421142000.0,421142000.0,2701668000.0,3796642000.0,558250000.0,2701668000.0,1094974000.0,,5635000.0,558250000.0,536724000.0,5635000.0,542359000.0,3796642000.0,363100000.0,363085000.0,365912000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2019.0,Q1TTM,2018-05-06,2019-05-04,,4.34,4.34,0.68,4.3,460408000.0,1590347000.0,1590347000.0,1590347000.0,10905726000.0,15191564000.0,2250377000.0,10905726000.0,4285838000.0,,15294000.0,2250377000.0,2035461000.0,15294000.0,2050755000.0,15191564000.0,363100000.0,363085000.0,365912000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2020.0,Q1TTM,2019-05-05,2020-05-02,,2.6,2.6,1.02,2.58,218696000.0,933944000.0,933944000.0,933944000.0,10724510000.0,14085104000.0,2213759000.0,10724510000.0,3360594000.0,,5805000.0,2213759000.0,1146835000.0,5805000.0,1152640000.0,14085104000.0,351500000.0,352202000.0,352202000.0
Ross Stores Inc,ROST,549300ENZFLPGRDFZQ60,745732,2020.0,Q1,2020-02-02,2020-05-02,2020-06-09 21:25:48+00:00,-0.87,-0.87,,-0.87,-163447000.0,-305842000.0,-305842000.0,-305842000.0,1889991000.0,1842673000.0,415305000.0,1889991000.0,-47318000.0,,-6666000.0,415305000.0,-462623000.0,-6666000.0,-469289000.0,1842673000.0,351500000.0,352202000.0,352202000.0
