company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,saleofinvestments,saleofplantpropertyandequipment
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-08 17:34:24+00:00,,0.0,,,105382000.0,-96000.0,-449275000.0,13022000.0,1302537000.0,402273000.0,-316042000.0,-36033000.0,402273000.0,-316042000.0,-36033000.0,50102000.0,153748000.0,153748000.0,154112000.0,-16109000.0,,-2927000.0,-24230000.0,-322524000.0,-894250000.0,30712000.0,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2016.0,Q3TTM,2015-10-01,2016-09-30,,,,99708000.0,11176000.0,134111000.0,-4589000.0,-306330000.0,15805000.0,1302537000.0,115885000.0,-382696000.0,291956000.0,115885000.0,-382696000.0,291956000.0,20556000.0,259350000.0,259350000.0,204825000.0,-69605000.0,,-2927000.0,-47102000.0,-394602000.0,-1129925000.0,59008000.0,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2016.0,Q3,2016-07-01,2016-09-30,,,,,,37645000.0,624000.0,-142185000.0,5422000.0,140063000.0,63735000.0,-67503000.0,61882000.0,63735000.0,-67503000.0,61882000.0,58738000.0,128224000.0,128224000.0,38198000.0,,,,,-67503000.0,-81750000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-08 17:16:55+00:00,,0.0,,,67737000.0,-720000.0,-307090000.0,7600000.0,1162474000.0,338538000.0,-248539000.0,-97915000.0,338538000.0,-248539000.0,-97915000.0,-8636000.0,25524000.0,25524000.0,115914000.0,-16109000.0,,-2927000.0,-24230000.0,-255021000.0,-812500000.0,30712000.0,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2016.0,Q2TTM,2015-07-01,2016-06-30,,,,99708000.0,11176000.0,122613000.0,-4574000.0,-462303000.0,12966000.0,1362474000.0,246763000.0,-366592000.0,96539000.0,246763000.0,-366597000.0,96539000.0,-27869000.0,231603000.0,231603000.0,204626000.0,-66509000.0,,-2927000.0,-85818000.0,-388696000.0,-1059241000.0,107922000.0,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2016.0,Q2,2016-04-01,2016-06-30,,,,,,35716000.0,-46000.0,-85103000.0,3646000.0,747474000.0,80027000.0,-145383000.0,29617000.0,80027000.0,-145383000.0,29617000.0,-35785000.0,6344000.0,6344000.0,72660000.0,-2424000.0,,-2927000.0,-4233000.0,-150448000.0,-665742000.0,9298000.0,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2016.0,Q1,2016-01-01,2016-03-31,2017-05-09 14:01:20+00:00,,0.0,,,32021000.0,-674000.0,-221987000.0,3954000.0,415000000.0,258511000.0,-103156000.0,-127532000.0,258511000.0,-103156000.0,-127532000.0,27149000.0,19180000.0,19180000.0,43254000.0,-13685000.0,,,-19997000.0,-104573000.0,-146758000.0,21414000.0,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2016.0,Q1TTM,2015-04-01,2016-03-31,,-351000.0,,99708000.0,11176000.0,111653000.0,-8875000.0,-435120000.0,11342000.0,665000000.0,210710000.0,-333285000.0,63535000.0,210710000.0,-333296000.0,63535000.0,-67926000.0,240025000.0,240025000.0,146977000.0,-61026000.0,,,-112717000.0,-334941000.0,-404606000.0,114724000.0,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 16:03:39+00:00,0.0,254000.0,36921000.0,29750000.0,173747000.0,,-81339000.0,11540000.0,763000000.0,106759000.0,-282987000.0,237460000.0,106759000.0,-282987000.0,237460000.0,61232000.0,-48260000.0,-48260000.0,193058000.0,-2781000.0,,,,-282987000.0,-665000000.0,,0.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2017.0,Q4,2017-10-01,2017-12-31,,,64000.0,36921000.0,29750000.0,45259000.0,,217935000.0,1823000.0,98000000.0,-150122000.0,-55415000.0,263633000.0,-150122000.0,-55415000.0,263633000.0,58096000.0,-87920000.0,-87920000.0,88295000.0,-195000.0,,,,-55415000.0,-249750000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-05 17:10:26+00:00,0.0,190000.0,,,128488000.0,,-299274000.0,9717000.0,665000000.0,256881000.0,-227572000.0,-26173000.0,256881000.0,-227572000.0,-26173000.0,3136000.0,39660000.0,39660000.0,104763000.0,-2586000.0,,,,-227572000.0,-415250000.0,,0.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2017.0,Q3TTM,2016-10-01,2017-09-30,,,190000.0,135959000.0,21412000.0,167876000.0,96000.0,9736000.0,12180000.0,690064000.0,722000.0,-292669000.0,376434000.0,722000.0,-292669000.0,376483000.0,84632000.0,142891000.0,142891000.0,55741000.0,-3080000.0,,,,-292669000.0,-698442000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2017.0,Q3,2017-07-01,2017-09-30,,,63000.0,,,45121000.0,,-181035000.0,3079000.0,285000000.0,116217000.0,-60299000.0,34574000.0,116217000.0,-60299000.0,34574000.0,90492000.0,54241000.0,54241000.0,116184000.0,-112000.0,,,,-60299000.0,-171750000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 19:19:30+00:00,0.0,127000.0,,,83367000.0,,-118239000.0,6638000.0,380000000.0,140664000.0,-167273000.0,-60747000.0,140664000.0,-167273000.0,-60747000.0,-87356000.0,-14581000.0,-14581000.0,-11421000.0,-2474000.0,,,,-167273000.0,-243500000.0,,0.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2017.0,Q2TTM,2016-07-01,2017-06-30,,,127000.0,135959000.0,21412000.0,160400000.0,720000.0,48586000.0,14523000.0,545127000.0,-51760000.0,-299873000.0,403742000.0,-51760000.0,-299873000.0,403791000.0,52878000.0,216874000.0,216874000.0,-22245000.0,-2968000.0,,,,-299873000.0,-608442000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2017.0,Q2,2017-04-01,2017-06-30,,,64000.0,,,42354000.0,,-65003000.0,3856000.0,180000000.0,97106000.0,-75483000.0,-28195000.0,97106000.0,-75483000.0,-28195000.0,-6572000.0,-12309000.0,-12309000.0,6699000.0,,,,,-75483000.0,-86750000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2017.0,Q1,2017-01-01,2017-03-31,2018-05-09 17:32:36+00:00,,63000.0,,,41013000.0,,-53236000.0,2782000.0,200000000.0,43558000.0,-91790000.0,-32552000.0,43558000.0,-91790000.0,-32552000.0,-80784000.0,-2272000.0,-2272000.0,-18120000.0,-2474000.0,,,,-91790000.0,-156750000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2017.0,Q1TTM,2016-04-01,2017-03-31,,,63000.0,135959000.0,21412000.0,153762000.0,674000.0,28486000.0,14313000.0,1112601000.0,-68839000.0,-369773000.0,461554000.0,-68839000.0,-369773000.0,461603000.0,23665000.0,235527000.0,235527000.0,43716000.0,-5392000.0,,-2927000.0,-4233000.0,-374838000.0,-1187434000.0,9298000.0,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2018.0,FY,2018-01-01,2018-12-31,2020-02-26 16:03:39+00:00,-39207000.0,254000.0,-16738000.0,28586000.0,181768000.0,,657553000.0,2580000.0,505306000.0,-189868000.0,-202904000.0,628230000.0,-189868000.0,-202904000.0,628230000.0,235458000.0,-46302000.0,-46302000.0,-165043000.0,-2743000.0,,,,-174982000.0,-695011000.0,,11285000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2018.0,Q4,2018-10-01,2018-12-31,,1000.0,64000.0,-16738000.0,28586000.0,46739000.0,,439462000.0,-8159000.0,40000000.0,-83159000.0,-48681000.0,509413000.0,-83159000.0,-48681000.0,509413000.0,377573000.0,4218000.0,4218000.0,18930000.0,,,,,-48682000.0,-115000000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-08 16:08:03+00:00,-39208000.0,190000.0,,,135029000.0,,218091000.0,10739000.0,465306000.0,-106709000.0,-154223000.0,118817000.0,-106709000.0,-154223000.0,118817000.0,-142115000.0,-50520000.0,-50520000.0,-183973000.0,-2743000.0,,,,-126300000.0,-580011000.0,,11285000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2018.0,Q3TTM,2017-10-01,2018-09-30,,-39208000.0,254000.0,36921000.0,29750000.0,180288000.0,,436026000.0,12562000.0,563306000.0,-256831000.0,-209638000.0,382450000.0,-256831000.0,-209638000.0,382450000.0,-84019000.0,-138440000.0,-138440000.0,-95678000.0,-2938000.0,,,,-181715000.0,-829761000.0,,11285000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2018.0,Q3,2018-07-01,2018-09-30,,-1000.0,63000.0,,,43758000.0,,-154331000.0,1826000.0,255219000.0,24561000.0,-28158000.0,-27190000.0,24561000.0,-28158000.0,-27190000.0,-30787000.0,75268000.0,75268000.0,8052000.0,-984000.0,,,,-28157000.0,-231500000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-01 16:51:48+00:00,-39207000.0,127000.0,,,91271000.0,,372422000.0,8913000.0,210087000.0,-131270000.0,-126065000.0,146007000.0,-131270000.0,-126065000.0,146007000.0,-111328000.0,-125788000.0,-125788000.0,-192025000.0,-1759000.0,,,,-98143000.0,-348511000.0,,11285000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2018.0,Q2TTM,2017-07-01,2018-06-30,,-39207000.0,254000.0,36921000.0,29750000.0,181651000.0,,409322000.0,13815000.0,593087000.0,-165175000.0,-241779000.0,444214000.0,-165175000.0,-241779000.0,444214000.0,37260000.0,-159467000.0,-159467000.0,12454000.0,-2066000.0,,,,-213857000.0,-770011000.0,,11285000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2018.0,Q2,2018-04-01,2018-06-30,,-39207000.0,64000.0,,,45173000.0,,120635000.0,6595000.0,45087000.0,-135069000.0,-70135000.0,123983000.0,-135069000.0,-70135000.0,123983000.0,-81221000.0,-95544000.0,-95544000.0,53655000.0,-1000.0,,,,-42213000.0,-186750000.0,,11285000.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2018.0,Q1,2018-01-01,2018-03-31,2019-05-09 15:42:27+00:00,,63000.0,,,46098000.0,,251787000.0,2318000.0,165000000.0,3799000.0,-55930000.0,22024000.0,3799000.0,-55930000.0,22024000.0,-30107000.0,-30244000.0,-30244000.0,-245680000.0,-1758000.0,,,,-55930000.0,-161761000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2018.0,Q1TTM,2017-04-01,2018-03-31,,,254000.0,36921000.0,29750000.0,178832000.0,,223684000.0,11076000.0,728000000.0,67000000.0,-247127000.0,292036000.0,67000000.0,-247127000.0,292036000.0,111909000.0,-76232000.0,-76232000.0,-34502000.0,-2065000.0,,,,-247127000.0,-670011000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2019.0,Q4,2020-04-01,2019-12-31,,,64000.0,23352000.0,18031000.0,45982000.0,,341771000.0,1675000.0,-14000.0,1622000.0,-40073000.0,406563000.0,1622000.0,-40073000.0,406563000.0,368112000.0,-15304000.0,-15304000.0,34050000.0,-147000.0,,,,-40073000.0,108000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 16:03:39+00:00,0.0,254000.0,23352000.0,18031000.0,186425000.0,,165124000.0,7472000.0,25063000.0,-137070000.0,-147113000.0,509031000.0,-137070000.0,-147113000.0,509031000.0,224848000.0,92139000.0,92139000.0,65089000.0,-4235000.0,,,,-147113000.0,-165370000.0,,0.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2019.0,Q3TTM,2018-10-01,2019-09-30,,1000.0,254000.0,-16738000.0,28586000.0,187182000.0,,262815000.0,-2362000.0,65077000.0,-221851000.0,-155721000.0,611881000.0,-221851000.0,-155721000.0,611881000.0,234309000.0,111661000.0,111661000.0,49969000.0,-4088000.0,,,,-155722000.0,-280478000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2019.0,Q3,2019-07-01,2019-09-30,,,63000.0,,,46722000.0,,-175569000.0,1559000.0,1000.0,549000.0,-28997000.0,-10239000.0,549000.0,-28997000.0,-10239000.0,-38687000.0,102315000.0,102315000.0,16230000.0,-1011000.0,,,,-28997000.0,,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-08 16:08:03+00:00,0.0,190000.0,,,140443000.0,,-176647000.0,5797000.0,25077000.0,-138692000.0,-107040000.0,102468000.0,-138692000.0,-107040000.0,102468000.0,-143264000.0,107443000.0,107443000.0,31039000.0,-4088000.0,,,,-107040000.0,-165478000.0,,0.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2019.0,Q2TTM,2018-07-01,2019-06-30,,,254000.0,-16738000.0,28586000.0,184218000.0,,284053000.0,-2095000.0,320295000.0,-197839000.0,-154882000.0,594930000.0,-197839000.0,-154882000.0,594930000.0,242209000.0,84614000.0,84614000.0,41791000.0,-4061000.0,,,,-154882000.0,-511978000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2019.0,Q2,2019-04-01,2019-06-30,,,64000.0,,,47257000.0,569000.0,159836000.0,2006000.0,26000.0,2394000.0,-42132000.0,202496000.0,2394000.0,-42132000.0,202496000.0,163327000.0,-17349000.0,-17349000.0,12688000.0,1566000.0,,,,-42132000.0,-1204000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-01 16:51:48+00:00,0.0,127000.0,,,93721000.0,,-1078000.0,4238000.0,25076000.0,-139241000.0,-78043000.0,112707000.0,-139241000.0,-78043000.0,112707000.0,-104577000.0,5128000.0,5128000.0,14809000.0,-3077000.0,,,,-78043000.0,-165478000.0,,0.0
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 13:12:45+00:00,0.0,63000.0,,,46464000.0,-569000.0,-160914000.0,2232000.0,25050000.0,-141635000.0,-35911000.0,-89789000.0,-141635000.0,-35911000.0,-89789000.0,-267904000.0,22477000.0,22477000.0,2121000.0,-4643000.0,,,,-35911000.0,-164274000.0,,
Under Armour Inc,UA,549300D4549QKWETZ406,1336917,2019.0,Q1TTM,2018-04-01,2019-03-31,,-39207000.0,254000.0,-16738000.0,28586000.0,182134000.0,-569000.0,244852000.0,2494000.0,365356000.0,-335302000.0,-182885000.0,516417000.0,-335302000.0,-182885000.0,516417000.0,-2339000.0,6419000.0,6419000.0,82758000.0,-5628000.0,,,,-154963000.0,-697524000.0,,11285000.0
