company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,provisionforloanlosses,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Morgan Stanley,MS,,895421,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-04 16:08:50+00:00,,374000000.0,1162000000.0,612000000.0,167000000.0,127000000.0,1216000000.0,,15019000000.0,1788000000.0,-843000000.0,-24109000000.0,5827000000.0,-843000000.0,-24109000000.0,5827000000.0,-18998000000.0,5316000000.0,3501000000.0,3501000000.0,483000000.0,275000000.0,,,-576000000.0,15000000.0,-31928000000.0,-21701000000.0,-964000000.0,,7652000000.0
Morgan Stanley,MS,,895421,2014.0,Q1TTM,2013-04-01,2014-03-31,,,919000000.0,4671000000.0,1477000000.0,801000000.0,469000000.0,28864000000.0,,24760000000.0,1696000000.0,7314000000.0,-31140000000.0,35295000000.0,7314000000.0,-31140000000.0,35295000000.0,12522000000.0,36025000000.0,3966000000.0,3966000000.0,849000000.0,-4742000000.0,,584000000.0,-1057000000.0,139000000.0,-53868000000.0,-48311000000.0,-1057000000.0,,21927000000.0
Morgan Stanley,MS,,895421,2014.0,Q1,2014-01-01,2014-03-31,2015-05-04 16:20:44+00:00,,128000000.0,606000000.0,326000000.0,135000000.0,59000000.0,2712000000.0,,7701000000.0,0.0,519000000.0,-9818000000.0,4781000000.0,519000000.0,-9818000000.0,4781000000.0,-4459000000.0,4269000000.0,1584000000.0,1584000000.0,169000000.0,234000000.0,,,-152000000.0,-10000000.0,-19043000000.0,-10861000000.0,-672000000.0,,9090000000.0
Morgan Stanley,MS,,895421,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 16:09:47+00:00,,677000000.0,2672000000.0,1433000000.0,998000000.0,-1735000000.0,-14784000000.0,,34182000000.0,1493000000.0,24154000000.0,-19995000000.0,-4463000000.0,24154000000.0,-19995000000.0,-4463000000.0,-2039000000.0,22490000000.0,6279000000.0,6279000000.0,2486000000.0,60000000.0,,,-1551000000.0,123000000.0,-64582000000.0,-29747000000.0,-2773000000.0,,43589000000.0
Morgan Stanley,MS,,895421,2015.0,Q4,2015-10-01,2015-12-31,,,136000000.0,1216000000.0,410000000.0,998000000.0,-968000000.0,591000000.0,,4023000000.0,,1492000000.0,-12597000000.0,3500000000.0,1492000000.0,-12597000000.0,3500000000.0,-8573000000.0,8808000000.0,936000000.0,936000000.0,1487000000.0,-140000000.0,,,-385000000.0,76000000.0,-20111000000.0,-10176000000.0,-638000000.0,,6516000000.0
Morgan Stanley,MS,,895421,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-02 16:09:20+00:00,,541000000.0,1456000000.0,1023000000.0,,-767000000.0,-15375000000.0,,30159000000.0,1493000000.0,22662000000.0,-7398000000.0,-7963000000.0,22662000000.0,-7398000000.0,-7963000000.0,6534000000.0,13682000000.0,5343000000.0,5343000000.0,999000000.0,200000000.0,,,-1166000000.0,47000000.0,-44471000000.0,-19571000000.0,-2135000000.0,,37073000000.0
Morgan Stanley,MS,,895421,2015.0,Q3TTM,2014-10-01,2015-09-30,,,807000000.0,2915000000.0,1436000000.0,27000000.0,-1632000000.0,-20994000000.0,,40489000000.0,1493000000.0,32851000000.0,-18959000000.0,-14568000000.0,32851000000.0,-18959000000.0,-14568000000.0,-2308000000.0,22844000000.0,3757000000.0,3757000000.0,1164000000.0,-111000000.0,,,-1418000000.0,69000000.0,-59063000000.0,-28025000000.0,-2421000000.0,,40077000000.0
Morgan Stanley,MS,,895421,2015.0,Q3,2015-07-01,2015-09-30,,,199000000.0,429000000.0,369000000.0,,-225000000.0,-1343000000.0,,6389000000.0,,6958000000.0,-64000000.0,490000000.0,6958000000.0,-64000000.0,490000000.0,7159000000.0,8023000000.0,1049000000.0,1049000000.0,406000000.0,-31000000.0,,,-433000000.0,9000000.0,-7840000000.0,-6328000000.0,-662000000.0,,7776000000.0
Morgan Stanley,MS,,895421,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-03 16:08:26+00:00,,342000000.0,1027000000.0,654000000.0,,-542000000.0,-14032000000.0,,23770000000.0,1493000000.0,15704000000.0,-7334000000.0,-8453000000.0,15704000000.0,-7334000000.0,-8453000000.0,-625000000.0,5659000000.0,4294000000.0,4294000000.0,593000000.0,231000000.0,,,-733000000.0,38000000.0,-36631000000.0,-13243000000.0,-1473000000.0,,29297000000.0
Morgan Stanley,MS,,895421,2015.0,Q2TTM,2014-07-01,2015-06-30,,,854000000.0,3440000000.0,1203000000.0,822000000.0,-2473000000.0,-19885000000.0,,45610000000.0,2487000000.0,39690000000.0,-18549000000.0,-13194000000.0,39690000000.0,-18549000000.0,-13194000000.0,5474000000.0,21508000000.0,4460000000.0,4460000000.0,982000000.0,136000000.0,,,-1250000000.0,46000000.0,-58647000000.0,-26834000000.0,-1967000000.0,,39276000000.0
Morgan Stanley,MS,,895421,2015.0,Q2,2015-04-01,2015-06-30,,,223000000.0,447000000.0,333000000.0,,140000000.0,2179000000.0,,11414000000.0,,5753000000.0,-4429000000.0,4602000000.0,5753000000.0,-4429000000.0,4602000000.0,6066000000.0,3388000000.0,1831000000.0,1831000000.0,284000000.0,-85000000.0,,,-421000000.0,-25000000.0,-18578000000.0,-7909000000.0,-634000000.0,,14149000000.0
Morgan Stanley,MS,,895421,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 17:07:02+00:00,,119000000.0,580000000.0,321000000.0,,-682000000.0,-16211000000.0,,12356000000.0,1493000000.0,9951000000.0,-2905000000.0,-13055000000.0,9951000000.0,-2905000000.0,-13055000000.0,-6691000000.0,2271000000.0,2463000000.0,2463000000.0,309000000.0,316000000.0,,,-312000000.0,63000000.0,-18053000000.0,-5334000000.0,-839000000.0,,15148000000.0
Morgan Stanley,MS,,895421,2015.0,Q1TTM,2014-04-01,2015-03-31,,,877000000.0,3549000000.0,1156000000.0,854000000.0,-2545000000.0,-23560000000.0,,41514000000.0,4275000000.0,32575000000.0,-28411000000.0,-16750000000.0,32575000000.0,-28411000000.0,-16750000000.0,-15131000000.0,19167000000.0,4546000000.0,4546000000.0,1012000000.0,262000000.0,,,-1253000000.0,96000000.0,-52954000000.0,-29765000000.0,-1625000000.0,,23689000000.0
Morgan Stanley,MS,,895421,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 16:12:52+00:00,,831000000.0,2834000000.0,1736000000.0,,-1430000000.0,-5233000000.0,,44959000000.0,0.0,7363000000.0,-19508000000.0,5383000000.0,7363000000.0,-19508000000.0,5383000000.0,-8192000000.0,-171000000.0,6123000000.0,6123000000.0,2613000000.0,-54000000.0,,,-1842000000.0,144000000.0,-61791000000.0,-31596000000.0,-3933000000.0,,42283000000.0
Morgan Stanley,MS,,895421,2016.0,Q4,2016-10-01,2016-12-31,,,327000000.0,1050000000.0,379000000.0,,-2484000000.0,-6388000000.0,,17431000000.0,,12825000000.0,-4520000000.0,-2482000000.0,12825000000.0,-4520000000.0,-2482000000.0,3339000000.0,4020000000.0,1680000000.0,1680000000.0,1841000000.0,66000000.0,,,-484000000.0,6000000.0,-11887000000.0,-7183000000.0,-1025000000.0,,7367000000.0
Morgan Stanley,MS,,895421,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-03 07:37:45+00:00,,504000000.0,1784000000.0,1357000000.0,,1054000000.0,1155000000.0,,27528000000.0,0.0,-5462000000.0,-14988000000.0,7865000000.0,-5462000000.0,-14988000000.0,7865000000.0,-11531000000.0,-4191000000.0,4443000000.0,4443000000.0,772000000.0,-120000000.0,,,-1358000000.0,138000000.0,-49904000000.0,-24413000000.0,-2908000000.0,,34916000000.0
Morgan Stanley,MS,,895421,2016.0,Q3TTM,2015-10-01,2016-09-30,,,640000000.0,3000000000.0,1767000000.0,998000000.0,86000000.0,1746000000.0,,31551000000.0,,-3970000000.0,-27585000000.0,11365000000.0,-3970000000.0,-27585000000.0,11365000000.0,-20104000000.0,4617000000.0,5379000000.0,5379000000.0,2259000000.0,-260000000.0,,,-1743000000.0,214000000.0,-70015000000.0,-34589000000.0,-3546000000.0,,41432000000.0
Morgan Stanley,MS,,895421,2016.0,Q3,2016-07-01,2016-09-30,,,164000000.0,702000000.0,478000000.0,,340000000.0,-10646000000.0,,6900000000.0,,-2904000000.0,-2574000000.0,-8443000000.0,-2904000000.0,-2574000000.0,-8443000000.0,-13581000000.0,-850000000.0,1640000000.0,1640000000.0,78000000.0,,,,-524000000.0,7000000.0,-13709000000.0,-7151000000.0,-1279000000.0,,11135000000.0
Morgan Stanley,MS,,895421,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 16:09:37+00:00,,340000000.0,1082000000.0,879000000.0,,714000000.0,11801000000.0,,20628000000.0,0.0,-2558000000.0,-12414000000.0,16308000000.0,-2558000000.0,-12414000000.0,16308000000.0,2050000000.0,-3341000000.0,2803000000.0,2803000000.0,694000000.0,-120000000.0,,,-834000000.0,131000000.0,-36195000000.0,-17262000000.0,-1629000000.0,,23781000000.0
Morgan Stanley,MS,,895421,2016.0,Q2TTM,2015-07-01,2016-06-30,,,675000000.0,2727000000.0,1658000000.0,998000000.0,-479000000.0,11049000000.0,,31040000000.0,,5892000000.0,-25075000000.0,20298000000.0,5892000000.0,-25075000000.0,20298000000.0,636000000.0,13490000000.0,4788000000.0,4788000000.0,2587000000.0,-291000000.0,,,-1652000000.0,216000000.0,-64146000000.0,-33766000000.0,-2929000000.0,,38073000000.0
Morgan Stanley,MS,,895421,2016.0,Q2,2016-04-01,2016-06-30,,,218000000.0,469000000.0,464000000.0,,69000000.0,9615000000.0,,7445000000.0,,-6407000000.0,-3298000000.0,12131000000.0,-6407000000.0,-3298000000.0,12131000000.0,2495000000.0,-4898000000.0,1646000000.0,1646000000.0,403000000.0,,,,-393000000.0,3000000.0,-17028000000.0,-7908000000.0,-653000000.0,,13730000000.0
Morgan Stanley,MS,,895421,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 16:09:41+00:00,,122000000.0,613000000.0,415000000.0,,645000000.0,2186000000.0,,13183000000.0,0.0,3849000000.0,-9116000000.0,4177000000.0,3849000000.0,-9116000000.0,4177000000.0,-445000000.0,1557000000.0,1157000000.0,1157000000.0,291000000.0,-120000000.0,,,-441000000.0,128000000.0,-19167000000.0,-9354000000.0,-976000000.0,,10051000000.0
Morgan Stanley,MS,,895421,2016.0,Q1TTM,2015-04-01,2016-03-31,,,680000000.0,2705000000.0,1527000000.0,998000000.0,-408000000.0,3613000000.0,,35009000000.0,,18052000000.0,-26206000000.0,12769000000.0,18052000000.0,-26206000000.0,12769000000.0,4207000000.0,21776000000.0,4973000000.0,4973000000.0,2468000000.0,-376000000.0,,,-1680000000.0,188000000.0,-65696000000.0,-33767000000.0,-2910000000.0,,38492000000.0
Morgan Stanley,MS,,895421,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 16:34:27+00:00,,1390000000.0,5377000000.0,1753000000.0,,3670000000.0,-16429000000.0,,55416000000.0,994000000.0,16261000000.0,-12391000000.0,-4505000000.0,16261000000.0,-12391000000.0,-4505000000.0,3035000000.0,3573000000.0,6216000000.0,6216000000.0,3926000000.0,53000000.0,,,-2085000000.0,29000000.0,-37967000000.0,-37398000000.0,-4292000000.0,,25576000000.0
Morgan Stanley,MS,,895421,2017.0,Q4,2017-10-01,2017-12-31,,,423000000.0,1955000000.0,413000000.0,,264000000.0,-242000000.0,,7895000000.0,,-1272000000.0,-3563000000.0,4044000000.0,-1272000000.0,-3563000000.0,4044000000.0,-527000000.0,4797000000.0,663000000.0,663000000.0,3213000000.0,101000000.0,,,-480000000.0,-3000000.0,-7650000000.0,-12301000000.0,-1284000000.0,,4087000000.0
Morgan Stanley,MS,,895421,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-05 16:15:28+00:00,,967000000.0,3422000000.0,1340000000.0,,3406000000.0,-16187000000.0,,47521000000.0,994000000.0,17533000000.0,-8828000000.0,-8549000000.0,17533000000.0,-8828000000.0,-8549000000.0,3562000000.0,-1224000000.0,5553000000.0,5553000000.0,713000000.0,-48000000.0,,,-1605000000.0,32000000.0,-30317000000.0,-25097000000.0,-3008000000.0,,21489000000.0
Morgan Stanley,MS,,895421,2017.0,Q3TTM,2016-10-01,2017-09-30,,,1294000000.0,4472000000.0,1719000000.0,,922000000.0,-22575000000.0,,64952000000.0,994000000.0,30358000000.0,-13348000000.0,-11031000000.0,30358000000.0,-13348000000.0,-11031000000.0,6901000000.0,2796000000.0,7233000000.0,7233000000.0,2554000000.0,18000000.0,,,-2089000000.0,38000000.0,-42204000000.0,-32280000000.0,-4033000000.0,,28856000000.0
Morgan Stanley,MS,,895421,2017.0,Q3,2017-07-01,2017-09-30,,,235000000.0,1500000000.0,451000000.0,,1837000000.0,3008000000.0,,9727000000.0,,10168000000.0,-11523000000.0,5610000000.0,10168000000.0,-11523000000.0,5610000000.0,6092000000.0,9726000000.0,1791000000.0,1791000000.0,353000000.0,-94000000.0,,,-616000000.0,7000000.0,-15811000000.0,-7276000000.0,-1299000000.0,,4288000000.0
Morgan Stanley,MS,,895421,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-03 16:14:25+00:00,,732000000.0,1922000000.0,889000000.0,,1569000000.0,-19195000000.0,,37794000000.0,994000000.0,7365000000.0,2695000000.0,-14159000000.0,7365000000.0,2695000000.0,-14159000000.0,-2530000000.0,-10950000000.0,3762000000.0,3762000000.0,360000000.0,46000000.0,,,-989000000.0,25000000.0,-14506000000.0,-17821000000.0,-1709000000.0,,17201000000.0
Morgan Stanley,MS,,895421,2017.0,Q2TTM,2016-07-01,2017-06-30,,,1223000000.0,3674000000.0,1746000000.0,,-575000000.0,-36229000000.0,,62125000000.0,994000000.0,17286000000.0,-4399000000.0,-25084000000.0,17286000000.0,-4399000000.0,-25084000000.0,-12772000000.0,-7780000000.0,7082000000.0,7082000000.0,2279000000.0,112000000.0,,,-1997000000.0,38000000.0,-40102000000.0,-32155000000.0,-4013000000.0,,35703000000.0
Morgan Stanley,MS,,895421,2017.0,Q2,2017-04-01,2017-06-30,,,470000000.0,1185000000.0,455000000.0,,692000000.0,-16666000000.0,,19162000000.0,,4643000000.0,4863000000.0,-14249000000.0,4643000000.0,4863000000.0,-14249000000.0,-4051000000.0,-7196000000.0,1791000000.0,1791000000.0,171000000.0,-16000000.0,,,-476000000.0,,-6602000000.0,-6283000000.0,-548000000.0,,11465000000.0
Morgan Stanley,MS,,895421,2017.0,Q1,2017-01-01,2017-03-31,2018-05-04 16:43:45+00:00,,262000000.0,737000000.0,434000000.0,0.0,877000000.0,-2529000000.0,,18632000000.0,994000000.0,2722000000.0,-2168000000.0,90000000.0,2722000000.0,-2168000000.0,90000000.0,1521000000.0,-3754000000.0,1971000000.0,1971000000.0,189000000.0,62000000.0,,,-513000000.0,25000000.0,-7904000000.0,-11538000000.0,-1161000000.0,,5736000000.0
Morgan Stanley,MS,,895421,2017.0,Q1TTM,2016-04-01,2017-03-31,,,971000000.0,2958000000.0,1755000000.0,,-1198000000.0,-9948000000.0,,50408000000.0,994000000.0,6236000000.0,-12560000000.0,1296000000.0,6236000000.0,-12560000000.0,1296000000.0,-6226000000.0,-5482000000.0,6937000000.0,6937000000.0,2511000000.0,128000000.0,,,-1914000000.0,41000000.0,-50528000000.0,-33780000000.0,-4118000000.0,,37968000000.0
Morgan Stanley,MS,,895421,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 16:34:27+00:00,,1377000000.0,9977000000.0,1844000000.0,,-1828000000.0,-4975000000.0,,40059000000.0,0.0,24205000000.0,-22881000000.0,7305000000.0,24205000000.0,-22881000000.0,7305000000.0,6801000000.0,28384000000.0,8883000000.0,8883000000.0,1568000000.0,-290000000.0,,,-2375000000.0,-15000000.0,-38757000000.0,-36007000000.0,-5566000000.0,,15876000000.0
Morgan Stanley,MS,,895421,2018.0,Q4,2018-10-01,2018-12-31,,,368000000.0,3159000000.0,469000000.0,,-134000000.0,-10070000000.0,,5826000000.0,,10843000000.0,-8815000000.0,-7179000000.0,10843000000.0,-8815000000.0,-7179000000.0,-5285000000.0,12635000000.0,1558000000.0,1558000000.0,852000000.0,53000000.0,,,-587000000.0,12000000.0,-12618000000.0,-5898000000.0,-1186000000.0,,3803000000.0
Morgan Stanley,MS,,895421,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-05 16:28:57+00:00,,1009000000.0,6818000000.0,1375000000.0,,-1694000000.0,5095000000.0,,34233000000.0,,13362000000.0,-14066000000.0,14484000000.0,13362000000.0,-14066000000.0,14484000000.0,12086000000.0,15749000000.0,7325000000.0,7325000000.0,716000000.0,-343000000.0,,,-1788000000.0,-27000000.0,-26139000000.0,-30109000000.0,-4380000000.0,,12073000000.0
Morgan Stanley,MS,,895421,2018.0,Q3TTM,2017-10-01,2018-09-30,,,1432000000.0,8773000000.0,1788000000.0,,-1430000000.0,4853000000.0,,42128000000.0,,12090000000.0,-17629000000.0,18528000000.0,12090000000.0,-17629000000.0,18528000000.0,11559000000.0,20546000000.0,7988000000.0,7988000000.0,3929000000.0,-242000000.0,,,-2268000000.0,-30000000.0,-33789000000.0,-42410000000.0,-5664000000.0,,16160000000.0
Morgan Stanley,MS,,895421,2018.0,Q3,2018-07-01,2018-09-30,,,219000000.0,2884000000.0,468000000.0,,-446000000.0,11769000000.0,,5999000000.0,,1536000000.0,-4763000000.0,14565000000.0,1536000000.0,-4763000000.0,14565000000.0,10892000000.0,2383000000.0,2154000000.0,2154000000.0,172000000.0,-113000000.0,,,-673000000.0,2000000.0,-8136000000.0,-4853000000.0,-1207000000.0,,3373000000.0
Morgan Stanley,MS,,895421,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-05 16:33:42+00:00,,790000000.0,3934000000.0,907000000.0,,-1248000000.0,-6674000000.0,,28234000000.0,,11826000000.0,-9303000000.0,-81000000.0,11826000000.0,-9303000000.0,-81000000.0,1194000000.0,13366000000.0,5171000000.0,5171000000.0,544000000.0,-230000000.0,,,-1115000000.0,-29000000.0,-18003000000.0,-25256000000.0,-3173000000.0,,8700000000.0
Morgan Stanley,MS,,895421,2018.0,Q2TTM,2017-07-01,2018-06-30,,,1448000000.0,7389000000.0,1771000000.0,,853000000.0,-3908000000.0,,45856000000.0,,20722000000.0,-24389000000.0,9573000000.0,20722000000.0,-24389000000.0,9573000000.0,6759000000.0,27889000000.0,7625000000.0,7625000000.0,4110000000.0,-223000000.0,,,-2211000000.0,-25000000.0,-41464000000.0,-44833000000.0,-5756000000.0,,17075000000.0
Morgan Stanley,MS,,895421,2018.0,Q2,2018-04-01,2018-06-30,,,540000000.0,2527000000.0,517000000.0,,-2108000000.0,-15918000000.0,,12864000000.0,,11463000000.0,-2381000000.0,-12729000000.0,11463000000.0,-2381000000.0,-12729000000.0,-5755000000.0,12378000000.0,2467000000.0,2467000000.0,260000000.0,-180000000.0,,,-516000000.0,-55000000.0,-8146000000.0,-11778000000.0,-1305000000.0,,5765000000.0
Morgan Stanley,MS,,895421,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 16:08:33+00:00,,250000000.0,1407000000.0,390000000.0,,860000000.0,9244000000.0,,15370000000.0,,363000000.0,-6922000000.0,12648000000.0,363000000.0,-6922000000.0,12648000000.0,6949000000.0,988000000.0,2704000000.0,2704000000.0,284000000.0,-50000000.0,,,-599000000.0,26000000.0,-9857000000.0,-13478000000.0,-1868000000.0,,2935000000.0
Morgan Stanley,MS,,895421,2018.0,Q1TTM,2017-04-01,2018-03-31,,,1378000000.0,6047000000.0,1709000000.0,,3653000000.0,-4656000000.0,,52154000000.0,,13902000000.0,-17145000000.0,8053000000.0,13902000000.0,-17145000000.0,8053000000.0,8463000000.0,8315000000.0,6949000000.0,6949000000.0,4021000000.0,-59000000.0,,,-2171000000.0,30000000.0,-39920000000.0,-39338000000.0,-4999000000.0,,22775000000.0
Morgan Stanley,MS,,895421,2019.0,Q4,2019-10-01,2019-12-31,,,305000000.0,2751000000.0,656000000.0,,1277000000.0,-3567000000.0,,10603000000.0,497000000.0,9214000000.0,-7840000000.0,-136000000.0,9214000000.0,-7840000000.0,-136000000.0,2515000000.0,9597000000.0,2305000000.0,2305000000.0,412000000.0,139000000.0,,,-545000000.0,58000000.0,-15259000000.0,-9570000000.0,-1507000000.0,,7419000000.0
Morgan Stanley,MS,,895421,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 16:34:27+00:00,,1908000000.0,12511000000.0,2643000000.0,,-271000000.0,27608000000.0,,34300000000.0,497000000.0,-11966000000.0,-33561000000.0,40773000000.0,-11966000000.0,-33561000000.0,40773000000.0,-5025000000.0,2513000000.0,9237000000.0,9237000000.0,1123000000.0,-147000000.0,,,-2627000000.0,162000000.0,-62724000000.0,-40548000000.0,-5954000000.0,,29163000000.0
Morgan Stanley,MS,,895421,2019.0,Q3TTM,2018-10-01,2019-09-30,,,1971000000.0,12919000000.0,2456000000.0,,-1682000000.0,21105000000.0,,29523000000.0,,-10337000000.0,-34536000000.0,33730000000.0,-10337000000.0,-34536000000.0,33730000000.0,-12825000000.0,5551000000.0,8490000000.0,8490000000.0,1563000000.0,-233000000.0,,,-2669000000.0,116000000.0,-60083000000.0,-36876000000.0,-5633000000.0,,25547000000.0
Morgan Stanley,MS,,895421,2019.0,Q3,2019-07-01,2019-09-30,,,488000000.0,3449000000.0,654000000.0,,-1443000000.0,10175000000.0,,6791000000.0,,-3919000000.0,-7899000000.0,13337000000.0,-3919000000.0,-7899000000.0,13337000000.0,76000000.0,4143000000.0,2218000000.0,2218000000.0,240000000.0,-180000000.0,,,-670000000.0,50000000.0,-14734000000.0,-12465000000.0,-1538000000.0,,6835000000.0
Morgan Stanley,MS,,895421,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-05 16:28:57+00:00,,1603000000.0,9760000000.0,1987000000.0,,-1548000000.0,31175000000.0,,23697000000.0,,-21180000000.0,-25721000000.0,40909000000.0,-21180000000.0,-25721000000.0,40909000000.0,-7540000000.0,-7084000000.0,6932000000.0,6932000000.0,711000000.0,-286000000.0,,,-2082000000.0,104000000.0,-47465000000.0,-30978000000.0,-4447000000.0,,21744000000.0
Morgan Stanley,MS,,895421,2019.0,Q2TTM,2018-07-01,2019-06-30,,,1702000000.0,12354000000.0,2270000000.0,,-685000000.0,22699000000.0,,28731000000.0,,-4882000000.0,-31400000000.0,34958000000.0,-4882000000.0,-31400000000.0,34958000000.0,-2009000000.0,3791000000.0,8426000000.0,8426000000.0,1495000000.0,-166000000.0,,,-2672000000.0,68000000.0,-53485000000.0,-29264000000.0,-5302000000.0,,22085000000.0
Morgan Stanley,MS,,895421,2019.0,Q2,2019-04-01,2019-06-30,,,870000000.0,3415000000.0,675000000.0,,359000000.0,7322000000.0,,8815000000.0,,-1397000000.0,-10595000000.0,10531000000.0,-1397000000.0,-10595000000.0,10531000000.0,-1102000000.0,-3138000000.0,2246000000.0,2246000000.0,270000000.0,-50000000.0,,,-749000000.0,18000000.0,-14966000000.0,-5011000000.0,-1264000000.0,,4371000000.0
Morgan Stanley,MS,,895421,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-05 16:33:42+00:00,,1115000000.0,6311000000.0,1333000000.0,,-105000000.0,21000000000.0,,16906000000.0,,-17261000000.0,-17822000000.0,27572000000.0,-17261000000.0,-17822000000.0,27572000000.0,-7616000000.0,-11227000000.0,4714000000.0,4714000000.0,471000000.0,-106000000.0,,,-1412000000.0,54000000.0,-32731000000.0,-18513000000.0,-2909000000.0,,14909000000.0
Morgan Stanley,MS,,895421,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 16:14:35+00:00,,245000000.0,2896000000.0,658000000.0,,-464000000.0,13678000000.0,,8091000000.0,,-15864000000.0,-7227000000.0,17041000000.0,-15864000000.0,-7227000000.0,17041000000.0,-6514000000.0,-8089000000.0,2468000000.0,2468000000.0,201000000.0,-56000000.0,,,-663000000.0,36000000.0,-17765000000.0,-13502000000.0,-1645000000.0,,10538000000.0
Morgan Stanley,MS,,895421,2019.0,Q1TTM,2018-04-01,2019-03-31,,,1372000000.0,11466000000.0,2112000000.0,,-3152000000.0,-541000000.0,,32780000000.0,,7978000000.0,-23186000000.0,11698000000.0,7978000000.0,-23186000000.0,11698000000.0,-6662000000.0,19307000000.0,8647000000.0,8647000000.0,1485000000.0,-296000000.0,,,-2439000000.0,-5000000.0,-46665000000.0,-36031000000.0,-5343000000.0,,23479000000.0
Morgan Stanley,MS,,895421,2020.0,Q1TTM,2019-04-01,2020-03-31,,,2005000000.0,11738000000.0,2809000000.0,,-1151000000.0,33557000000.0,,47069000000.0,497000000.0,51852000000.0,-47442000000.0,47568000000.0,51852000000.0,-47442000000.0,47568000000.0,50827000000.0,55296000000.0,8549000000.0,8549000000.0,2120000000.0,-254000000.0,,,-2652000000.0,533000000.0,-71573000000.0,-42013000000.0,-6091000000.0,,24131000000.0
Morgan Stanley,MS,,895421,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 16:14:35+00:00,,342000000.0,2123000000.0,824000000.0,,-1344000000.0,19627000000.0,,20860000000.0,,47954000000.0,-21108000000.0,23836000000.0,47954000000.0,-21108000000.0,23836000000.0,49338000000.0,44694000000.0,1780000000.0,1780000000.0,1198000000.0,-163000000.0,,,-688000000.0,407000000.0,-26614000000.0,-14967000000.0,-1782000000.0,,5506000000.0
