company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2015.0,Q3,2015-07-01,2015-09-30,,-16084000.0,89040000.0,17234000.0,8751000.0,,-50754000.0,1133000.0,,,1420190000.0,-2414923000.0,43328000.0,1420190000.0,-2414923000.0,43328000.0,-951405000.0,1422452000.0,87962000.0,87962000.0,-20997000.0,-4614000.0,-8551000.0,,34450000.0,-3136240000.0,-12926000.0,1219000.0,,,720666000.0,22128000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-08 17:21:56+00:00,-33532000.0,93439000.0,14949000.0,19753000.0,15995000.0,67928000.0,17091000.0,346431000.0,,1560843000.0,-957186000.0,210879000.0,1560843000.0,-957186000.0,210879000.0,814536000.0,1203927000.0,196849000.0,196849000.0,-72286000.0,-1362000.0,-21694000.0,,32167000.0,-2743970000.0,-24539000.0,-5244000.0,,,1723812000.0,93210000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2015.0,Q2TTM,2014-07-01,2015-06-30,,-66293000.0,226940000.0,32595000.0,39917000.0,15995000.0,20212000.0,27219000.0,349132000.0,,7472627000.0,-7744966000.0,248058000.0,7472627000.0,-7744966000.0,248058000.0,-24281000.0,7194879000.0,390798000.0,390798000.0,-228991000.0,-87110000.0,-357536000.0,-6419000.0,92415000.0,-10535684000.0,-48226000.0,-5074000.0,,,2591663000.0,588822000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2015.0,Q2,2015-04-01,2015-06-30,,-18781000.0,46840000.0,3090000.0,9861000.0,,75496000.0,6984000.0,-69985000.0,,1623007000.0,-418976000.0,157673000.0,1623007000.0,-418976000.0,157673000.0,1361704000.0,1695851000.0,94459000.0,94459000.0,-26814000.0,-4599000.0,-11770000.0,,23452000.0,-1398220000.0,-12501000.0,-5244000.0,,,955425000.0,48090000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2015.0,Q1,2015-01-01,2015-03-31,2016-05-09 19:14:52+00:00,-14751000.0,46599000.0,11859000.0,9892000.0,15995000.0,-7568000.0,10107000.0,416416000.0,,-62164000.0,-538210000.0,53206000.0,-62164000.0,-538210000.0,53206000.0,-547168000.0,-491924000.0,102390000.0,102390000.0,-45472000.0,3237000.0,-9924000.0,,8715000.0,-1345750000.0,-12038000.0,,,,768387000.0,45120000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2015.0,Q1TTM,2014-04-01,2015-03-31,,-59203000.0,239671000.0,34352000.0,39472000.0,15995000.0,45040000.0,458975000.0,419117000.0,,9198171000.0,-12055273000.0,258484000.0,9198171000.0,-12055273000.0,258484000.0,-2598618000.0,8374670000.0,306695000.0,306695000.0,-146615000.0,-78343000.0,-345766000.0,23482000.0,73095000.0,-14315206000.0,-48495000.0,270000.0,,,2097467000.0,540732000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2016.0,FY,2016-01-01,2016-12-31,2019-02-28 17:09:01+00:00,-91568000.0,240752000.0,42918000.0,46819000.0,0.0,24549000.0,26147000.0,,,-410828000.0,981561000.0,471760000.0,-410828000.0,981561000.0,471760000.0,1042493000.0,-162908000.0,390266000.0,390266000.0,-4985000.0,-11835000.0,-48932000.0,,106679000.0,-4892559000.0,-53311000.0,-262232000.0,0.0,,5913438000.0,62925000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2016.0,Q4,2016-10-01,2016-12-31,,-28383000.0,54278000.0,3601000.0,11705000.0,,49187000.0,13158000.0,,,1316558000.0,-1490883000.0,198756000.0,1316558000.0,-1490883000.0,198756000.0,24431000.0,790452000.0,103642000.0,103642000.0,46151000.0,2701000.0,-7007000.0,,16454000.0,-2301393000.0,-16127000.0,510247000.0,,,825139000.0,8505000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-08 16:28:01+00:00,-63185000.0,186474000.0,39317000.0,35114000.0,0.0,-24638000.0,12989000.0,,,-1727386000.0,2472444000.0,273004000.0,-1727386000.0,2472444000.0,273004000.0,1018062000.0,-953360000.0,286624000.0,286624000.0,-51136000.0,-14536000.0,-41925000.0,,90225000.0,-2591166000.0,-37184000.0,-772479000.0,,,5088299000.0,54420000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2016.0,Q3TTM,2015-10-01,2016-09-30,,94086000.0,224479000.0,42414000.0,46618000.0,39284000.0,-61789000.0,17175000.0,767119000.0,,1140363000.0,-651183000.0,357994000.0,1140363000.0,-651183000.0,357994000.0,847174000.0,1139999000.0,376633000.0,376633000.0,-25479000.0,-15476000.0,-51135000.0,,-72075000.0,-6515385000.0,-53637000.0,-768454000.0,,,5852155000.0,77535000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2016.0,Q3,2016-07-01,2016-09-30,,-24212000.0,28649000.0,18375000.0,11346000.0,,45314000.0,1809000.0,,,91632000.0,444293000.0,130937000.0,91632000.0,444293000.0,130937000.0,666862000.0,592849000.0,115647000.0,115647000.0,-37162000.0,-2228000.0,-10686000.0,,20004000.0,-364696000.0,-13127000.0,-500798000.0,,,806446000.0,26356000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-07 16:26:05+00:00,-38973000.0,157825000.0,20942000.0,23768000.0,,-69952000.0,11180000.0,,,-1819018000.0,2028151000.0,142067000.0,-1819018000.0,2028151000.0,142067000.0,351200000.0,-1546209000.0,170977000.0,170977000.0,-13974000.0,-12308000.0,-31239000.0,,70221000.0,-2226470000.0,-24057000.0,-271681000.0,,,4281853000.0,28064000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2016.0,Q2TTM,2015-07-01,2016-06-30,,102214000.0,284870000.0,41273000.0,44023000.0,39284000.0,-157857000.0,16499000.0,767119000.0,,2468921000.0,-3510399000.0,270385000.0,2468921000.0,-3510399000.0,270385000.0,-771093000.0,1969602000.0,348948000.0,348948000.0,-9314000.0,-17862000.0,-49000000.0,,-57629000.0,-9286929000.0,-53436000.0,-266437000.0,,,5766375000.0,73307000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 16:20:25+00:00,-109208000.0,277823000.0,45592000.0,56123000.0,3000000.0,44984000.0,27003000.0,521062000.0,0.0,5700956000.0,-5970496000.0,644466000.0,5700956000.0,-5970496000.0,646865000.0,377325000.0,5274207000.0,519178000.0,519178000.0,41085000.0,-23535000.0,-44047000.0,,92304000.0,-11558063000.0,-50884000.0,-97781000.0,0.0,,5628446000.0,51052000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-07 16:06:39+00:00,-50122000.0,137371000.0,22293000.0,26268000.0,,134932000.0,13916000.0,,,2931303000.0,-2019530000.0,397269000.0,2931303000.0,-2019530000.0,396721000.0,1308494000.0,3485423000.0,240396000.0,240396000.0,-745000.0,-9603000.0,-9488000.0,,46540000.0,-4539012000.0,-21496000.0,-558433000.0,,,2526701000.0,23765000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2017.0,Q2TTM,2016-07-01,2017-06-30,,-102717000.0,220298000.0,44269000.0,49319000.0,,229433000.0,28883000.0,,,4339493000.0,-3066120000.0,726962000.0,4339493000.0,-3066120000.0,726414000.0,1999787000.0,4868724000.0,459685000.0,459685000.0,8244000.0,-9130000.0,-27181000.0,,82998000.0,-7205101000.0,-50750000.0,-548984000.0,,,4158286000.0,58626000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-12 06:28:04+00:00,-94519000.0,277388000.0,54681000.0,-43389000.0,,81791000.0,11685000.0,1597522000.0,,5928458000.0,-5736296000.0,703904000.0,5928458000.0,-5736296000.0,703904000.0,896066000.0,4342036000.0,736417000.0,736417000.0,-50622000.0,-22785000.0,-56435000.0,,74226000.0,-9746033000.0,-28718000.0,,0.0,,4011870000.0,83020000.0
SVB Financial Group,SIVB,549300D2KJ20JMXE7542,719739,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 09:26:52+00:00,-33670000.0,17570000.0,46548000.0,20830000.0,,56616000.0,570000.0,,,2250167000.0,904427000.0,340750000.0,2250167000.0,904427000.0,340750000.0,3495344000.0,2998297000.0,291612000.0,291612000.0,-23189000.0,-15720000.0,,0.0,28551000.0,-826046000.0,-5504000.0,-616957000.0,-116023000.0,,1735977000.0,
