company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2017.0,Q3YTD,2017-01-01,2017-09-30,,0.34,0.34,0.34,18600000.0,509100000.0,60400000.0,60400000.0,60400000.0,279900000.0,1078300000.0,1900000.0,,155900000.0,300000.0,65500000.0,279900000.0,798400000.0,9500000.0,730800000.0,67600000.0,11400000.0,79000000.0,1078300000.0,178000000.0,175500000.0,179000000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2017.0,Q3TTM,2016-10-01,2017-09-30,,0.49,0.49,0.48,36880000.0,671972000.0,85579000.0,85579000.0,85579000.0,370754000.0,1441087000.0,-1751000.0,,201505000.0,1136000.0,82971000.0,370754000.0,1070333000.0,11461000.0,957584000.0,112749000.0,9710000.0,122459000.0,1441087000.0,178000000.0,175500000.0,179000000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2017.0,Q2,2017-04-01,2017-06-30,2018-08-06 19:47:04+00:00,0.13,0.13,0.13,9900000.0,166300000.0,23000000.0,23000000.0,23000000.0,95700000.0,363500000.0,1200000.0,,51200000.0,-100000.0,21900000.0,95700000.0,267800000.0,3200000.0,239300000.0,28500000.0,4400000.0,32900000.0,363500000.0,176900000.0,175700000.0,179700000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.19,0.19,0.19,7300000.0,336700000.0,33700000.0,33700000.0,33700000.0,186300000.0,704100000.0,1500000.0,,102400000.0,300000.0,44500000.0,186300000.0,517800000.0,5600000.0,483900000.0,33900000.0,7100000.0,41000000.0,704100000.0,176900000.0,175700000.0,179700000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2017.0,Q2TTM,2016-07-01,2017-06-30,,0.38,0.38,0.37,25878000.0,654403000.0,65170000.0,65170000.0,65170000.0,361953000.0,1383533000.0,-2938000.0,,195244000.0,3419000.0,83977000.0,361953000.0,1021580000.0,9449000.0,937043000.0,84537000.0,6511000.0,91048000.0,1383533000.0,176900000.0,175700000.0,179700000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2017.0,Q1,2017-01-01,2017-03-31,2018-05-07 20:37:01+00:00,0.06,0.06,0.06,-2600000.0,170400000.0,10700000.0,10700000.0,10700000.0,90600000.0,340600000.0,300000.0,,51200000.0,400000.0,22600000.0,90600000.0,250000000.0,2400000.0,244600000.0,5400000.0,2700000.0,8100000.0,340600000.0,178300000.0,174500000.0,178300000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2017.0,Q1TTM,2016-04-01,2017-03-31,,0.24,0.24,0.23,13676000.0,650797000.0,40782000.0,40782000.0,40782000.0,350756000.0,1331424000.0,-5488000.0,,189546000.0,4072000.0,84261000.0,350756000.0,980668000.0,7954000.0,928676000.0,51992000.0,2466000.0,54458000.0,1331424000.0,178300000.0,174500000.0,178300000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 20:52:45+00:00,1.96,1.96,1.91,-81300000.0,782300000.0,332200000.0,332200000.0,332200000.0,450400000.0,1801200000.0,-6600000.0,,244500000.0,0.0,93000000.0,450400000.0,1350800000.0,26500000.0,1119800000.0,231000000.0,19900000.0,250900000.0,1801200000.0,169500000.0,169100000.0,174200000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2018.0,Q4,2018-10-01,2018-12-31,,1.07,1.07,1.06,-90500000.0,205900000.0,182600000.0,182600000.0,182600000.0,128500000.0,507000000.0,-2300000.0,,65500000.0,,22000000.0,128500000.0,378500000.0,9300000.0,293400000.0,85100000.0,7000000.0,92100000.0,507000000.0,169500000.0,169100000.0,174200000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 17:13:21+00:00,0.35,0.35,0.33,11900000.0,198300000.0,58700000.0,58700000.0,58700000.0,111600000.0,453900000.0,900000.0,,58700000.0,,22500000.0,111600000.0,342300000.0,6900000.0,279500000.0,62800000.0,7800000.0,70600000.0,453900000.0,167700000.0,169800000.0,175700000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2018.0,Q3YTD,2018-01-01,2018-09-30,,0.89,0.89,0.85,9200000.0,576400000.0,149600000.0,149600000.0,149600000.0,321900000.0,1294200000.0,-4300000.0,,179000000.0,,71000000.0,321900000.0,972300000.0,17200000.0,826400000.0,145900000.0,12900000.0,158800000.0,1294200000.0,167700000.0,169800000.0,175700000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2018.0,Q3TTM,2017-10-01,2018-09-30,,0.73,0.73,0.69,83200000.0,768300000.0,120600000.0,120600000.0,120600000.0,427300000.0,1710800000.0,-5500000.0,,233700000.0,,93400000.0,427300000.0,1283500000.0,21200000.0,1095400000.0,188100000.0,15700000.0,203800000.0,1710800000.0,167700000.0,169800000.0,175700000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2018.0,Q2,2018-04-01,2018-06-30,2019-08-01 17:18:57+00:00,0.29,0.29,0.28,2200000.0,192800000.0,49300000.0,49300000.0,49300000.0,113100000.0,441300000.0,-5000000.0,,61200000.0,,23500000.0,113100000.0,328200000.0,5800000.0,277500000.0,50700000.0,800000.0,51500000.0,441300000.0,170000000.0,168600000.0,173500000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.54,0.54,0.52,-2700000.0,378100000.0,90900000.0,90900000.0,90900000.0,210300000.0,840300000.0,-5200000.0,,120300000.0,,48500000.0,210300000.0,630000000.0,10300000.0,546900000.0,83100000.0,5100000.0,88200000.0,840300000.0,170000000.0,168600000.0,173500000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2018.0,Q2TTM,2017-07-01,2018-06-30,,0.53,0.53,0.51,82600000.0,742400000.0,88600000.0,88600000.0,88600000.0,409300000.0,1631100000.0,-6000000.0,,228500000.0,,91900000.0,409300000.0,1221800000.0,18200000.0,1062800000.0,159000000.0,12200000.0,171200000.0,1631100000.0,170000000.0,168600000.0,173500000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 19:44:39+00:00,0.25,0.25,0.24,-4900000.0,185300000.0,41600000.0,41600000.0,41600000.0,97200000.0,399000000.0,-200000.0,,59100000.0,,25000000.0,97200000.0,301800000.0,4500000.0,269400000.0,32400000.0,4300000.0,36700000.0,399000000.0,166400000.0,167700000.0,171800000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2018.0,Q1TTM,2017-04-01,2018-03-31,,0.37,0.37,0.36,90300000.0,715900000.0,62300000.0,62300000.0,62300000.0,391900000.0,1553300000.0,200000.0,,218500000.0,-100000.0,90300000.0,391900000.0,1161400000.0,15600000.0,1024600000.0,136800000.0,15800000.0,152600000.0,1553300000.0,166400000.0,167700000.0,171800000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 20:52:45+00:00,1.91,1.91,1.87,52700000.0,926900000.0,326500000.0,326500000.0,326500000.0,505900000.0,2156200000.0,-7500000.0,,277100000.0,0.0,102100000.0,505900000.0,1650300000.0,42500000.0,1306100000.0,344200000.0,35000000.0,379200000.0,2156200000.0,170900000.0,171000000.0,175000000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2019.0,Q4,2019-10-01,2019-12-31,,0.67,0.67,0.65,12500000.0,257100000.0,115200000.0,115200000.0,115200000.0,140500000.0,614400000.0,-600000.0,,71200000.0,,27200000.0,140500000.0,473900000.0,9900000.0,355500000.0,118400000.0,9300000.0,127700000.0,614400000.0,170900000.0,171000000.0,175000000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2019.0,Q3YTD,2019-01-01,2019-09-30,,1.24,1.24,1.22,40200000.0,669800000.0,211300000.0,211300000.0,211300000.0,365400000.0,1541800000.0,-6900000.0,,205900000.0,,74900000.0,365400000.0,1176400000.0,32600000.0,950600000.0,225800000.0,25700000.0,251500000.0,1541800000.0,169800000.0,171300000.0,174800000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2019.0,Q3TTM,2018-10-01,2019-09-30,,2.31,2.31,2.28,-50300000.0,875700000.0,393900000.0,393900000.0,393900000.0,493900000.0,2048800000.0,-9200000.0,,271400000.0,,96900000.0,493900000.0,1554900000.0,41900000.0,1244000000.0,310900000.0,32700000.0,343600000.0,2048800000.0,169800000.0,171300000.0,174800000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 17:13:21+00:00,0.47,0.47,0.46,25600000.0,227400000.0,79800000.0,79800000.0,79800000.0,124100000.0,547500000.0,-6000000.0,,69900000.0,,26100000.0,124100000.0,423400000.0,11400000.0,323400000.0,100000000.0,5400000.0,105400000.0,547500000.0,169800000.0,171300000.0,174800000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2019.0,Q2YTD,2019-01-01,2019-06-30,,0.77,0.77,0.76,14600000.0,442400000.0,131500000.0,131500000.0,131500000.0,241300000.0,994300000.0,-900000.0,,136000000.0,,48800000.0,241300000.0,753000000.0,21200000.0,627200000.0,125800000.0,20300000.0,146100000.0,994300000.0,173100000.0,171100000.0,175100000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2019.0,Q2TTM,2018-07-01,2019-06-30,,2.19,2.19,2.15,-64000000.0,846600000.0,372800000.0,372800000.0,372800000.0,481400000.0,1955200000.0,-2300000.0,,260200000.0,,93300000.0,481400000.0,1473800000.0,37400000.0,1200100000.0,273700000.0,35100000.0,308800000.0,1955200000.0,173100000.0,171100000.0,175100000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 17:18:57+00:00,0.42,0.42,0.42,13100000.0,226500000.0,72700000.0,72700000.0,72700000.0,128300000.0,521700000.0,-400000.0,,67400000.0,,24300000.0,128300000.0,393400000.0,11000000.0,318200000.0,75200000.0,10600000.0,85800000.0,521700000.0,173100000.0,171100000.0,175100000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 19:33:53+00:00,0.35,0.35,0.34,1500000.0,215900000.0,58800000.0,58800000.0,58800000.0,113000000.0,472600000.0,-500000.0,0.0,68600000.0,,24500000.0,113000000.0,359600000.0,10200000.0,309000000.0,50600000.0,9700000.0,60300000.0,472600000.0,168000000.0,170200000.0,174800000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2019.0,Q1TTM,2018-04-01,2019-03-31,,2.06,2.06,2.01,-74900000.0,812900000.0,349400000.0,349400000.0,349400000.0,466200000.0,1874800000.0,-6900000.0,,254000000.0,,92500000.0,466200000.0,1408600000.0,32200000.0,1159400000.0,249200000.0,25300000.0,274500000.0,1874800000.0,168000000.0,170200000.0,174800000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2020.0,Q1TTM,2019-04-01,2020-03-31,,2.17,2.17,2.13,64300000.0,971000000.0,371700000.0,371700000.0,371700000.0,521600000.0,2260500000.0,-15000000.0,-36800000.0,288800000.0,,106400000.0,521600000.0,1738900000.0,41500000.0,1329400000.0,409500000.0,26500000.0,436000000.0,2260500000.0,170500000.0,170600000.0,174200000.0
Fortinet Inc,FTNT,549300O0QJWDBAS0QX03,1262039,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 19:33:53+00:00,0.61,0.61,0.6,13100000.0,260000000.0,104000000.0,104000000.0,104000000.0,128700000.0,576900000.0,-8000000.0,-36800000.0,80300000.0,,28800000.0,128700000.0,448200000.0,9200000.0,332300000.0,115900000.0,1200000.0,117100000.0,576900000.0,170500000.0,170600000.0,174200000.0
