company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2015.0,Q2,2015-04-01,2015-06-30,,4040000.0,,,2344000.0,,7704000.0,1000.0,,-37466000.0,-3197000.0,57917000.0,-37466000.0,-3197000.0,57917000.0,17254000.0,42263000.0,42263000.0,1566000.0,4347000.0,-26246000.0,-975000.0,-2222000.0,-6375000.0,-9193000.0,,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 16:33:13+00:00,4018000.0,,,2507000.0,,-35749000.0,81000.0,,-36146000.0,-1951000.0,14663000.0,-36146000.0,-1951000.0,14663000.0,-23434000.0,36418000.0,36418000.0,7469000.0,6626000.0,-26202000.0,-943000.0,-1008000.0,-6375000.0,-10276000.0,0.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2015.0,Q1TTM,2014-04-01,2015-03-31,,14078000.0,66733000.0,8758000.0,10467000.0,,7236000.0,1647000.0,,-157855000.0,-11282000.0,189395000.0,-157855000.0,-11282000.0,189395000.0,20258000.0,150595000.0,150595000.0,7019000.0,3897000.0,-104843000.0,-80382000.0,-8646000.0,-29750000.0,-28806000.0,77746000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 16:44:02+00:00,11980000.0,104581000.0,3487000.0,9578000.0,0.0,-4080000.0,1436000.0,0.0,-312366000.0,-21039000.0,265671000.0,-312366000.0,-21039000.0,265671000.0,-67734000.0,221514000.0,221514000.0,26679000.0,-1063000.0,-205468000.0,-24153000.0,-12839000.0,-25500000.0,-81771000.0,15953000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2016.0,Q4,2016-10-01,2016-12-31,,3001000.0,104581000.0,3487000.0,2480000.0,,12997000.0,1214000.0,,-154008000.0,-16355000.0,90153000.0,-154008000.0,-16355000.0,90153000.0,-80210000.0,57229000.0,57229000.0,14446000.0,-815000.0,-127701000.0,-21880000.0,-2448000.0,-6375000.0,-20331000.0,7973000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-27 16:19:57+00:00,8979000.0,,,7098000.0,,-17077000.0,222000.0,,-158358000.0,-4684000.0,175518000.0,-158358000.0,-4684000.0,175518000.0,12476000.0,164285000.0,164285000.0,12233000.0,-248000.0,-77767000.0,-2273000.0,-10391000.0,-19125000.0,-61440000.0,7980000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2016.0,Q3TTM,2015-10-01,2016-09-30,,12259000.0,77247000.0,3985000.0,9449000.0,,-1521000.0,1675000.0,,-209426000.0,-3106000.0,256479000.0,-209426000.0,-3106000.0,256479000.0,43947000.0,213454000.0,213454000.0,22838000.0,-3611000.0,-103788000.0,-5042000.0,-11799000.0,-25500000.0,-78202000.0,13735000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2016.0,Q3,2016-07-01,2016-09-30,,3123000.0,,,2239000.0,,22278000.0,73000.0,,-58901000.0,3779000.0,86366000.0,-58901000.0,3779000.0,86366000.0,31244000.0,58908000.0,58908000.0,-182000.0,-575000.0,-25781000.0,-736000.0,-3314000.0,-6375000.0,-26243000.0,7829000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-28 16:23:35+00:00,5856000.0,,,4859000.0,,-39355000.0,149000.0,,-99457000.0,-8463000.0,89152000.0,-99457000.0,-8463000.0,89152000.0,-18768000.0,105377000.0,105377000.0,12415000.0,327000.0,-51986000.0,-1537000.0,-7077000.0,-12750000.0,-35197000.0,151000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2016.0,Q2TTM,2015-07-01,2016-06-30,,12852000.0,77247000.0,3985000.0,9543000.0,,3254000.0,1619000.0,,-195937000.0,-9046000.0,249756000.0,-195937000.0,-9046000.0,249756000.0,44773000.0,198682000.0,198682000.0,25425000.0,1706000.0,-104166000.0,-5080000.0,-9873000.0,-25500000.0,-69596000.0,5907000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2016.0,Q2,2016-04-01,2016-06-30,,2952000.0,,,2508000.0,,-2197000.0,149000.0,,-52380000.0,-4433000.0,62911000.0,-52380000.0,-4433000.0,62911000.0,6098000.0,56418000.0,56418000.0,3230000.0,1311000.0,-25996000.0,-714000.0,-3820000.0,-6375000.0,-21469000.0,101000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2016.0,Q1,2016-01-01,2016-03-31,2017-04-28 16:20:19+00:00,2904000.0,,,2351000.0,,-37158000.0,,,-47077000.0,-4030000.0,26241000.0,-47077000.0,-4030000.0,26241000.0,-24866000.0,48959000.0,48959000.0,9185000.0,-984000.0,-25990000.0,-823000.0,-3257000.0,-6375000.0,-13728000.0,50000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2016.0,Q1TTM,2015-04-01,2016-03-31,,13940000.0,77247000.0,3985000.0,9379000.0,,13155000.0,1471000.0,,-181023000.0,-7810000.0,244762000.0,-181023000.0,-7810000.0,244762000.0,55929000.0,184527000.0,184527000.0,23761000.0,4742000.0,-104416000.0,-5341000.0,-8275000.0,-25500000.0,-57320000.0,5806000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 16:07:15+00:00,8025000.0,118412000.0,4109000.0,10637000.0,0.0,-15334000.0,1299000.0,0.0,-176921000.0,1000000.0,387375000.0,-176921000.0,1000000.0,387375000.0,211454000.0,294901000.0,294901000.0,89146000.0,-6817000.0,-101511000.0,-10131000.0,-9799000.0,-21250000.0,-48642000.0,20930000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2017.0,Q4,2017-10-01,2017-12-31,,1445000.0,118412000.0,4109000.0,2849000.0,,1314000.0,1209000.0,,-34796000.0,-362000.0,190012000.0,-34796000.0,-362000.0,190012000.0,154854000.0,131974000.0,131974000.0,52430000.0,-1290000.0,-25225000.0,-1049000.0,-3008000.0,-5000000.0,-4490000.0,3695000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-30 16:18:16+00:00,6580000.0,,,7788000.0,,-16648000.0,90000.0,0.0,-142125000.0,1362000.0,197363000.0,-142125000.0,1362000.0,197363000.0,56600000.0,162927000.0,162927000.0,36716000.0,-5527000.0,-76286000.0,-9082000.0,-6791000.0,-16250000.0,-44152000.0,17235000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2017.0,Q3TTM,2016-10-01,2017-09-30,,9581000.0,104581000.0,3487000.0,10268000.0,,-3651000.0,1304000.0,,-296133000.0,-14993000.0,287516000.0,-296133000.0,-14993000.0,287516000.0,-23610000.0,220156000.0,220156000.0,51162000.0,-6342000.0,-203987000.0,-30962000.0,-9239000.0,-22625000.0,-64483000.0,25208000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2017.0,Q3,2017-07-01,2017-09-30,,1701000.0,,,2609000.0,,25525000.0,,,-45391000.0,-9344000.0,100992000.0,-45391000.0,-9344000.0,100992000.0,46257000.0,57241000.0,57241000.0,13916000.0,-2473000.0,-25349000.0,-753000.0,-3330000.0,-3500000.0,-14069000.0,-5261000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-27 16:22:58+00:00,4879000.0,,,5179000.0,,-42173000.0,90000.0,0.0,-96734000.0,10706000.0,96371000.0,-96734000.0,10706000.0,96371000.0,10343000.0,105686000.0,105686000.0,22800000.0,-3054000.0,-50937000.0,-8329000.0,-3461000.0,-12750000.0,-30083000.0,22496000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2017.0,Q2TTM,2016-07-01,2017-06-30,,11003000.0,104581000.0,3487000.0,9898000.0,,-6898000.0,1377000.0,,-309643000.0,-1870000.0,272890000.0,-309643000.0,-1870000.0,272890000.0,-38623000.0,221823000.0,221823000.0,37064000.0,-4444000.0,-204419000.0,-30945000.0,-9223000.0,-25500000.0,-76657000.0,38298000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2017.0,Q2,2017-04-01,2017-06-30,,2271000.0,,,2595000.0,,-7817000.0,90000.0,,-48186000.0,5584000.0,63152000.0,-48186000.0,5584000.0,63152000.0,20550000.0,54659000.0,54659000.0,11444000.0,-1219000.0,-25470000.0,-1759000.0,-1328000.0,-6375000.0,-15212000.0,8671000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 16:28:55+00:00,2608000.0,,,2584000.0,,-34356000.0,0.0,,-48548000.0,5122000.0,33219000.0,-48548000.0,5122000.0,33219000.0,-10207000.0,51027000.0,51027000.0,11356000.0,-1835000.0,-25467000.0,-6570000.0,-2133000.0,-6375000.0,-14871000.0,13825000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2017.0,Q1TTM,2016-04-01,2017-03-31,,11684000.0,104581000.0,3487000.0,9811000.0,,-1278000.0,1436000.0,,-313837000.0,-11887000.0,272649000.0,-313837000.0,-11887000.0,272649000.0,-53075000.0,223582000.0,223582000.0,28850000.0,-1914000.0,-204945000.0,-29900000.0,-11715000.0,-25500000.0,-82914000.0,29728000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 16:07:15+00:00,2967000.0,61573000.0,5320000.0,17087000.0,-5111000.0,-97776000.0,1444000.0,87650000.0,-186115000.0,-174439000.0,206282000.0,-186115000.0,-174439000.0,206282000.0,-159383000.0,222299000.0,222299000.0,61705000.0,-16369000.0,-106943000.0,-177659000.0,-17274000.0,-122650000.0,-29247000.0,20494000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2018.0,Q4,2018-10-01,2018-12-31,,648000.0,61573000.0,5320000.0,6320000.0,-2768000.0,24417000.0,1222000.0,8500000.0,-63884000.0,-11014000.0,117569000.0,-63884000.0,-11014000.0,117569000.0,39903000.0,61632000.0,61632000.0,24552000.0,-10788000.0,-27135000.0,-6148000.0,-5374000.0,-33500000.0,-2183000.0,508000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-01 16:04:16+00:00,2319000.0,,,10767000.0,-2343000.0,-122193000.0,222000.0,79150000.0,-122231000.0,-163425000.0,88713000.0,-122231000.0,-163425000.0,88713000.0,-199286000.0,160667000.0,160667000.0,37153000.0,-5581000.0,-79808000.0,-171511000.0,-11900000.0,-89150000.0,-27064000.0,19986000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2018.0,Q3TTM,2017-10-01,2018-09-30,,3764000.0,118412000.0,4109000.0,13616000.0,-2343000.0,-120879000.0,1431000.0,79150000.0,-157027000.0,-163787000.0,278725000.0,-157027000.0,-163787000.0,278725000.0,-44432000.0,292641000.0,292641000.0,89583000.0,-6871000.0,-105033000.0,-172560000.0,-14908000.0,-94150000.0,-31554000.0,23681000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2018.0,Q3,2018-07-01,2018-09-30,,705000.0,,,5424000.0,-2343000.0,-124788000.0,222000.0,61150000.0,-50284000.0,-157932000.0,-47673000.0,-50284000.0,-157932000.0,-47673000.0,-258232000.0,61994000.0,61994000.0,8992000.0,1388000.0,-27204000.0,-168996000.0,-6503000.0,-79150000.0,-6690000.0,17567000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-31 16:27:57+00:00,1614000.0,,,5343000.0,0.0,2595000.0,,18000000.0,-71947000.0,-5493000.0,136386000.0,-71947000.0,-5493000.0,136386000.0,58946000.0,98673000.0,98673000.0,28161000.0,-6969000.0,-52604000.0,-2515000.0,-5397000.0,-10000000.0,-20374000.0,2419000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2018.0,Q2TTM,2017-07-01,2018-06-30,,4760000.0,118412000.0,4109000.0,10801000.0,,29434000.0,1209000.0,18000000.0,-152134000.0,-15199000.0,427390000.0,-152134000.0,-15199000.0,427390000.0,260057000.0,287888000.0,287888000.0,94507000.0,-10732000.0,-103178000.0,-4317000.0,-11735000.0,-18500000.0,-38933000.0,853000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2018.0,Q2,2018-04-01,2018-06-30,,775000.0,,,2705000.0,,30949000.0,-101000.0,18000000.0,-36347000.0,-2404000.0,88290000.0,-36347000.0,-2404000.0,88290000.0,49539000.0,38667000.0,38667000.0,15194000.0,-5557000.0,-27339000.0,-960000.0,-2291000.0,-5000000.0,-16350000.0,847000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 16:24:05+00:00,839000.0,,,2638000.0,0.0,-28354000.0,101000.0,0.0,-35600000.0,-3089000.0,48096000.0,-35600000.0,-3089000.0,48096000.0,9407000.0,60006000.0,60006000.0,12967000.0,-1412000.0,-25265000.0,-1555000.0,-3106000.0,-5000000.0,-4024000.0,1572000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2018.0,Q1TTM,2017-04-01,2018-03-31,,6256000.0,118412000.0,4109000.0,10691000.0,,-9332000.0,1400000.0,,-163973000.0,-7211000.0,402252000.0,-163973000.0,-7211000.0,402252000.0,231068000.0,303880000.0,303880000.0,90757000.0,-6394000.0,-101309000.0,-5116000.0,-10772000.0,-19875000.0,-37795000.0,8677000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2019.0,Q4,2019-10-01,2019-12-31,,452000.0,72612000.0,4606000.0,6757000.0,8077000.0,31932000.0,1238000.0,,-51313000.0,-28364000.0,122599000.0,-51313000.0,-28364000.0,122599000.0,50999000.0,85089000.0,85089000.0,-1631000.0,6413000.0,-27278000.0,-73069000.0,-3724000.0,-20000000.0,-11686000.0,48429000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 16:07:15+00:00,2077000.0,72612000.0,4606000.0,25922000.0,4508000.0,23853000.0,1431000.0,8800000.0,-152680000.0,-94683000.0,334940000.0,-152680000.0,-94683000.0,334940000.0,92085000.0,277125000.0,277125000.0,5963000.0,5776000.0,-109147000.0,-161491000.0,-15045000.0,-43800000.0,-15740000.0,81853000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2019.0,Q3TTM,2018-10-01,2019-09-30,,2273000.0,61573000.0,5320000.0,25485000.0,-6337000.0,16338000.0,1415000.0,17300000.0,-165251000.0,-77333000.0,329910000.0,-165251000.0,-77333000.0,329910000.0,80989000.0,253668000.0,253668000.0,32146000.0,-11425000.0,-109004000.0,-94570000.0,-16695000.0,-57300000.0,-6237000.0,33932000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2019.0,Q3,2019-07-01,2019-09-30,,495000.0,,,6714000.0,-3323000.0,33621000.0,193000.0,,-33858000.0,-44789000.0,99918000.0,-33858000.0,-44789000.0,99918000.0,17948000.0,73585000.0,73585000.0,-14497000.0,129000.0,-27320000.0,-73060000.0,-2457000.0,-5000000.0,-1860000.0,30728000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-01 16:04:16+00:00,1625000.0,,,19165000.0,-3569000.0,-8079000.0,193000.0,8800000.0,-101367000.0,-66319000.0,212341000.0,-101367000.0,-66319000.0,212341000.0,41086000.0,192036000.0,192036000.0,7594000.0,-637000.0,-81869000.0,-88422000.0,-11321000.0,-23800000.0,-4054000.0,33424000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2019.0,Q2TTM,2018-07-01,2019-06-30,,2483000.0,61573000.0,5320000.0,24195000.0,-5357000.0,-142071000.0,1444000.0,78450000.0,-181677000.0,-190476000.0,182319000.0,-181677000.0,-190476000.0,182319000.0,-195191000.0,242077000.0,242077000.0,55635000.0,-10166000.0,-108888000.0,-190506000.0,-20741000.0,-131450000.0,-11067000.0,20771000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2019.0,Q2,2019-04-01,2019-06-30,,538000.0,,,5230000.0,-2510000.0,24363000.0,,,-31589000.0,-16089000.0,95664000.0,-31589000.0,-16089000.0,95664000.0,45476000.0,63840000.0,63840000.0,1693000.0,1452000.0,-27332000.0,-13796000.0,-3804000.0,-5000000.0,-709000.0,1511000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-31 16:27:57+00:00,1130000.0,,,12451000.0,-246000.0,-41700000.0,,8800000.0,-67509000.0,-21530000.0,112423000.0,-67509000.0,-21530000.0,112423000.0,23138000.0,118451000.0,118451000.0,22091000.0,-766000.0,-54549000.0,-15362000.0,-8864000.0,-18800000.0,-2194000.0,2696000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 16:17:43+00:00,592000.0,,,7221000.0,2264000.0,-66063000.0,,8800000.0,-35920000.0,-5441000.0,16759000.0,-35920000.0,-5441000.0,16759000.0,-22338000.0,54611000.0,54611000.0,20398000.0,-2218000.0,-27217000.0,-1566000.0,-5060000.0,-13800000.0,-1485000.0,1185000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2019.0,Q1TTM,2018-04-01,2019-03-31,,2720000.0,61573000.0,5320000.0,21670000.0,-2847000.0,-135485000.0,1343000.0,96450000.0,-186435000.0,-176791000.0,174945000.0,-186435000.0,-176791000.0,174945000.0,-191128000.0,216904000.0,216904000.0,69136000.0,-17175000.0,-108895000.0,-177670000.0,-19228000.0,-131450000.0,-26708000.0,20107000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2020.0,Q1TTM,2019-04-01,2020-03-31,,1893000.0,72612000.0,4606000.0,25608000.0,-4242000.0,16881000.0,1431000.0,100000000.0,-66360000.0,-97399000.0,347432000.0,-66360000.0,-97399000.0,347432000.0,179431000.0,285779000.0,285779000.0,17271000.0,5698000.0,-109234000.0,-168717000.0,-11542000.0,-35000000.0,-29255000.0,82860000.0,
Federated Investors Inc,FII,R05X5UQ874RGFF7HHD84,1056288,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 16:17:43+00:00,408000.0,,,6907000.0,-6486000.0,-73035000.0,,100000000.0,50400000.0,-8157000.0,29251000.0,50400000.0,-8157000.0,29251000.0,65008000.0,63265000.0,63265000.0,31706000.0,-2296000.0,-27304000.0,-8792000.0,-1557000.0,-5000000.0,-15000000.0,2192000.0,
