company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-04 13:58:04+00:00,-4000000.0,-3000000.0,54000000.0,914000000.0,3136000000.0,,,89000000.0,11000000.0,990000000.0,-1707000000.0,-2022000000.0,3956000000.0,-1707000000.0,-2022000000.0,3956000000.0,227000000.0,540000000.0,540000000.0,194000000.0,,-8000000.0,,-905000000.0,-2039000000.0,-1262000000.0,-541000000.0,,29000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2015.0,Q3TTM,2014-10-01,2015-09-30,,-97000000.0,6000000.0,60000000.0,1318000000.0,4267000000.0,,,-54000000.0,16000000.0,990000000.0,-2600000000.0,-2986000000.0,5207000000.0,-2600000000.0,-2986000000.0,5207000000.0,-379000000.0,728000000.0,728000000.0,260000000.0,,-8000000.0,,-1209000000.0,-2973000000.0,-1764000000.0,-633000000.0,,92000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2015.0,Q3,2015-07-01,2015-09-30,,,,13000000.0,260000000.0,1048000000.0,,,158000000.0,2000000.0,396000000.0,-511000000.0,-764000000.0,1475000000.0,-511000000.0,-764000000.0,1475000000.0,200000000.0,205000000.0,205000000.0,64000000.0,,,,-296000000.0,-767000000.0,-349000000.0,-264000000.0,,3000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 16:22:14+00:00,-4000000.0,-3000000.0,41000000.0,654000000.0,2088000000.0,,,-69000000.0,9000000.0,594000000.0,-1196000000.0,-1258000000.0,2481000000.0,-1196000000.0,-1258000000.0,2481000000.0,27000000.0,335000000.0,335000000.0,130000000.0,,-8000000.0,,-609000000.0,-1272000000.0,-913000000.0,-277000000.0,,26000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2015.0,Q2TTM,2014-07-01,2015-06-30,,-97000000.0,-3000000.0,45000000.0,1320000000.0,4316000000.0,,,-127000000.0,27000000.0,956000000.0,-2270000000.0,-2916000000.0,5160000000.0,-2270000000.0,-2916000000.0,5160000000.0,-26000000.0,711000000.0,711000000.0,263000000.0,,10000000.0,,-1221000000.0,-2918000000.0,-1598000000.0,-434000000.0,,89000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2015.0,Q2,2015-04-01,2015-06-30,,-4000000.0,-1000000.0,36000000.0,384000000.0,1048000000.0,,,-107000000.0,1000000.0,,-497000000.0,-648000000.0,1145000000.0,-497000000.0,-648000000.0,1145000000.0,,143000000.0,143000000.0,62000000.0,,,,-305000000.0,-656000000.0,-101000000.0,-92000000.0,,12000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2015.0,Q1,2015-01-01,2015-03-31,2016-05-05 11:47:12+00:00,,-2000000.0,5000000.0,270000000.0,1040000000.0,,,38000000.0,8000000.0,594000000.0,-699000000.0,-610000000.0,1336000000.0,-699000000.0,-610000000.0,1336000000.0,27000000.0,192000000.0,192000000.0,68000000.0,,-8000000.0,,-304000000.0,-616000000.0,-812000000.0,-185000000.0,,14000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2015.0,Q1TTM,2014-04-01,2015-03-31,,-93000000.0,-12000000.0,22000000.0,1343000000.0,4361000000.0,,,-274000000.0,51000000.0,1077000000.0,-2203000000.0,-3005000000.0,5144000000.0,-2203000000.0,-3005000000.0,5144000000.0,-64000000.0,761000000.0,761000000.0,308000000.0,-30000000.0,5000000.0,,-1223000000.0,-2993000000.0,-1571000000.0,-507000000.0,,76000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2016.0,FY,2016-01-01,2016-12-31,2019-03-11 06:23:52+00:00,0.0,2000000.0,397000000.0,1301000000.0,3916000000.0,,,-248000000.0,,2161000000.0,-1518000000.0,-2994000000.0,4608000000.0,-1518000000.0,-2994000000.0,4608000000.0,96000000.0,626000000.0,626000000.0,312000000.0,0.0,-43000000.0,,-1167000000.0,-2981000000.0,-2512000000.0,,,30000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2016.0,Q4,2016-10-01,2016-12-31,,24000000.0,2000000.0,53000000.0,379000000.0,958000000.0,,,14000000.0,-5000000.0,,-32000000.0,-982000000.0,1096000000.0,-32000000.0,-982000000.0,1096000000.0,82000000.0,42000000.0,42000000.0,80000000.0,,-43000000.0,,-291000000.0,-971000000.0,249000000.0,15000000.0,,8000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-09 09:51:26+00:00,-24000000.0,,344000000.0,922000000.0,2958000000.0,,,-262000000.0,5000000.0,2161000000.0,-1486000000.0,-2012000000.0,3512000000.0,-1486000000.0,-2012000000.0,3512000000.0,14000000.0,584000000.0,584000000.0,232000000.0,0.0,,,-876000000.0,-2010000000.0,-2761000000.0,-15000000.0,0.0,22000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2016.0,Q3TTM,2015-10-01,2016-09-30,,-24000000.0,,353000000.0,1318000000.0,4011000000.0,,,-521000000.0,-6000000.0,2168000000.0,-2080000000.0,-2843000000.0,4709000000.0,-2080000000.0,-2843000000.0,4709000000.0,-214000000.0,922000000.0,922000000.0,297000000.0,,,,-1169000000.0,-2843000000.0,-2780000000.0,-293000000.0,,24000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2016.0,Q3,2016-07-01,2016-09-30,,,,323000000.0,262000000.0,995000000.0,,,-331000000.0,2000000.0,946000000.0,-229000000.0,-733000000.0,911000000.0,-229000000.0,-733000000.0,911000000.0,-51000000.0,152000000.0,152000000.0,95000000.0,,2000000.0,,-290000000.0,-746000000.0,-887000000.0,,,11000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-04 18:29:08+00:00,-24000000.0,,21000000.0,660000000.0,1963000000.0,,,69000000.0,3000000.0,1215000000.0,-1257000000.0,-1279000000.0,2601000000.0,-1257000000.0,-1279000000.0,2601000000.0,65000000.0,432000000.0,432000000.0,137000000.0,0.0,-2000000.0,,-586000000.0,-1264000000.0,-1874000000.0,-15000000.0,0.0,11000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2016.0,Q2TTM,2015-07-01,2016-06-30,,-24000000.0,,43000000.0,1316000000.0,4064000000.0,,,-32000000.0,-6000000.0,1618000000.0,-2362000000.0,-2874000000.0,5273000000.0,-2362000000.0,-2874000000.0,5273000000.0,37000000.0,975000000.0,975000000.0,266000000.0,,-2000000.0,,-1175000000.0,-2864000000.0,-2242000000.0,-557000000.0,,16000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2016.0,Q2,2016-04-01,2016-06-30,,-24000000.0,1000000.0,10000000.0,398000000.0,987000000.0,,,-79000000.0,-1000000.0,988000000.0,-751000000.0,-674000000.0,1178000000.0,-751000000.0,-674000000.0,1178000000.0,-247000000.0,196000000.0,196000000.0,73000000.0,,-1000000.0,,-296000000.0,-653000000.0,-1439000000.0,-3000000.0,,4000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 19:02:20+00:00,,-1000000.0,11000000.0,262000000.0,976000000.0,,,148000000.0,4000000.0,227000000.0,-506000000.0,-605000000.0,1423000000.0,-506000000.0,-605000000.0,1423000000.0,312000000.0,236000000.0,236000000.0,64000000.0,,-1000000.0,,-290000000.0,-611000000.0,-435000000.0,-12000000.0,,7000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2016.0,Q1TTM,2015-04-01,2016-03-31,,-4000000.0,-2000000.0,69000000.0,1302000000.0,4125000000.0,,,-60000000.0,-4000000.0,630000000.0,-2108000000.0,-2848000000.0,5240000000.0,-2108000000.0,-2848000000.0,5240000000.0,284000000.0,922000000.0,922000000.0,255000000.0,,-1000000.0,,-1184000000.0,-2867000000.0,-904000000.0,-646000000.0,,24000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2017.0,FY,2017-01-01,2017-12-31,2020-02-28 16:25:37+00:00,-7289000000.0,,392000000.0,1401000000.0,3936000000.0,,,-1821000000.0,,8433000000.0,5356000000.0,-8871000000.0,3878000000.0,5356000000.0,-8871000000.0,3878000000.0,363000000.0,1389000000.0,1389000000.0,374000000.0,356000000.0,-5000000.0,,-1453000000.0,-3106000000.0,-1980000000.0,,,1529000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2017.0,Q4,2017-10-01,2017-12-31,,-7289000000.0,,14000000.0,484000000.0,1197000000.0,-1467000000.0,,-1221000000.0,,1825000000.0,1266000000.0,-8021000000.0,1178000000.0,1266000000.0,-8021000000.0,1178000000.0,-5577000000.0,1117000000.0,1117000000.0,85000000.0,,,,-572000000.0,-743000000.0,13000000.0,,,1478000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-09 16:28:00+00:00,,,378000000.0,917000000.0,2739000000.0,1467000000.0,,-600000000.0,,6608000000.0,4090000000.0,-850000000.0,2700000000.0,4090000000.0,-850000000.0,2700000000.0,5940000000.0,272000000.0,272000000.0,289000000.0,356000000.0,-5000000.0,,-881000000.0,-2363000000.0,-1993000000.0,,,51000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2017.0,Q3TTM,2016-10-01,2017-09-30,,24000000.0,2000000.0,431000000.0,1296000000.0,3697000000.0,1467000000.0,,-586000000.0,-5000000.0,6608000000.0,4058000000.0,-1832000000.0,3796000000.0,4058000000.0,-1832000000.0,3796000000.0,6022000000.0,314000000.0,314000000.0,369000000.0,356000000.0,-48000000.0,,-1172000000.0,-3334000000.0,-1744000000.0,15000000.0,,59000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2017.0,Q3,2017-07-01,2017-09-30,,,,118000000.0,293000000.0,910000000.0,-6000000.0,,-82000000.0,,,-395000000.0,-756000000.0,958000000.0,-395000000.0,-756000000.0,958000000.0,-193000000.0,92000000.0,92000000.0,38000000.0,-22000000.0,,,-291000000.0,-753000000.0,-82000000.0,,,3000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-09 16:19:18+00:00,,,260000000.0,624000000.0,1829000000.0,1473000000.0,0.0,-518000000.0,,6608000000.0,4485000000.0,-94000000.0,1742000000.0,4485000000.0,-94000000.0,1742000000.0,6133000000.0,180000000.0,180000000.0,251000000.0,378000000.0,-5000000.0,,-590000000.0,-1610000000.0,-1911000000.0,,,48000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2017.0,Q2TTM,2016-07-01,2017-06-30,,24000000.0,2000000.0,636000000.0,1265000000.0,3782000000.0,1473000000.0,,-835000000.0,-3000000.0,7554000000.0,4224000000.0,-1809000000.0,3749000000.0,4224000000.0,-1809000000.0,3749000000.0,6164000000.0,374000000.0,374000000.0,426000000.0,378000000.0,-46000000.0,,-1171000000.0,-3327000000.0,-2549000000.0,15000000.0,,67000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2017.0,Q2,2017-04-01,2017-06-30,,,,265000000.0,369000000.0,949000000.0,1473000000.0,,-464000000.0,-3000000.0,6603000000.0,4818000000.0,638000000.0,685000000.0,4818000000.0,638000000.0,685000000.0,6141000000.0,17000000.0,17000000.0,183000000.0,378000000.0,-8000000.0,,-294000000.0,-830000000.0,-1880000000.0,14000000.0,,3000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2017.0,Q1,2017-01-01,2017-03-31,2018-05-10 17:18:02+00:00,,,-5000000.0,255000000.0,880000000.0,,0.0,-54000000.0,3000000.0,5000000.0,-333000000.0,-732000000.0,1057000000.0,-333000000.0,-732000000.0,1057000000.0,-8000000.0,163000000.0,163000000.0,68000000.0,,3000000.0,,-296000000.0,-780000000.0,-31000000.0,-14000000.0,,45000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2017.0,Q1TTM,2016-04-01,2017-03-31,,,3000000.0,381000000.0,1294000000.0,3820000000.0,,,-450000000.0,-1000000.0,1939000000.0,-1345000000.0,-3121000000.0,4242000000.0,-1345000000.0,-3121000000.0,4242000000.0,-224000000.0,553000000.0,553000000.0,316000000.0,,-39000000.0,,-1173000000.0,-3150000000.0,-2108000000.0,-2000000.0,,68000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2018.0,FY,2018-01-01,2018-12-31,2020-02-28 16:25:37+00:00,0.0,,-674000000.0,2138000000.0,5120000000.0,,,553000000.0,,275000000.0,-4023000000.0,-3078000000.0,7032000000.0,-4023000000.0,-3078000000.0,7032000000.0,-69000000.0,-1733000000.0,-1733000000.0,3092000000.0,0.0,-61000000.0,,-2312000000.0,-3175000000.0,-1986000000.0,,,158000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2018.0,Q4,2018-10-01,2018-12-31,,,,,567000000.0,1262000000.0,,,393000000.0,,-40000000.0,-1016000000.0,-882000000.0,1996000000.0,-1016000000.0,-882000000.0,1996000000.0,98000000.0,-2412000000.0,-2412000000.0,2753000000.0,,,,-577000000.0,-915000000.0,-399000000.0,,,33000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-07 16:23:09+00:00,,,-674000000.0,1571000000.0,3858000000.0,,,160000000.0,,315000000.0,-3007000000.0,-2196000000.0,5036000000.0,-3007000000.0,-2196000000.0,5036000000.0,-167000000.0,679000000.0,679000000.0,339000000.0,,-61000000.0,,-1735000000.0,-2260000000.0,-1587000000.0,,,125000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2018.0,Q3TTM,2017-10-01,2018-09-30,,-7289000000.0,,-660000000.0,2055000000.0,5055000000.0,-1467000000.0,,-1061000000.0,,2140000000.0,-1741000000.0,-10217000000.0,6214000000.0,-1741000000.0,-10217000000.0,6214000000.0,-5744000000.0,1796000000.0,1796000000.0,424000000.0,,-61000000.0,,-2307000000.0,-3003000000.0,-1574000000.0,,,1603000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2018.0,Q3,2018-07-01,2018-09-30,,,,-382000000.0,510000000.0,1285000000.0,,,98000000.0,,185000000.0,-1415000000.0,-684000000.0,1787000000.0,-1415000000.0,-684000000.0,1787000000.0,-312000000.0,272000000.0,272000000.0,132000000.0,,,,-579000000.0,-684000000.0,-1021000000.0,,,
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-08 16:21:34+00:00,,,-292000000.0,1061000000.0,2573000000.0,,,62000000.0,,130000000.0,-1592000000.0,-1512000000.0,3249000000.0,-1592000000.0,-1512000000.0,3249000000.0,145000000.0,407000000.0,407000000.0,207000000.0,,-61000000.0,,-1156000000.0,-1576000000.0,-566000000.0,,,125000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2018.0,Q2TTM,2017-07-01,2018-06-30,,-7289000000.0,,-160000000.0,1838000000.0,4680000000.0,-1473000000.0,,-1241000000.0,,1955000000.0,-721000000.0,-10289000000.0,5385000000.0,-721000000.0,-10289000000.0,5385000000.0,-5625000000.0,1616000000.0,1616000000.0,330000000.0,-22000000.0,-61000000.0,,-2019000000.0,-3072000000.0,-635000000.0,,,1606000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2018.0,Q2,2018-04-01,2018-06-30,,,,-294000000.0,570000000.0,1290000000.0,,,-91000000.0,,,-643000000.0,-744000000.0,1582000000.0,-643000000.0,-744000000.0,1582000000.0,195000000.0,292000000.0,292000000.0,91000000.0,,-95000000.0,,-576000000.0,-771000000.0,-67000000.0,,,122000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2018.0,Q1,2018-01-01,2018-03-31,2019-05-09 18:26:37+00:00,,,2000000.0,491000000.0,1283000000.0,,,153000000.0,,130000000.0,-949000000.0,-768000000.0,1667000000.0,-949000000.0,-768000000.0,1667000000.0,-50000000.0,115000000.0,115000000.0,116000000.0,,34000000.0,,-580000000.0,-805000000.0,-499000000.0,,,3000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2018.0,Q1TTM,2017-04-01,2018-03-31,,-7289000000.0,,399000000.0,1637000000.0,4339000000.0,,,-1614000000.0,-3000000.0,8558000000.0,4740000000.0,-8907000000.0,4488000000.0,4740000000.0,-8907000000.0,4488000000.0,321000000.0,1341000000.0,1341000000.0,422000000.0,356000000.0,26000000.0,,-1737000000.0,-3131000000.0,-2448000000.0,14000000.0,,1487000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2019.0,Q4,2019-10-01,2019-12-31,,,,20000000.0,522000000.0,1210000000.0,,,411000000.0,,2569000000.0,-724000000.0,-899000000.0,1909000000.0,-724000000.0,-899000000.0,1909000000.0,286000000.0,223000000.0,223000000.0,65000000.0,,2000000.0,,-271000000.0,-940000000.0,-3022000000.0,,,39000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 16:25:37+00:00,0.0,,-34000000.0,2028000000.0,4829000000.0,,,379000000.0,,3707000000.0,-1911000000.0,-3570000000.0,6680000000.0,-1911000000.0,-3570000000.0,6680000000.0,1199000000.0,-5269000000.0,-5269000000.0,6741000000.0,0.0,-35000000.0,,-1100000000.0,-3628000000.0,-4518000000.0,,,93000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2019.0,Q3TTM,2018-10-01,2019-09-30,,,,-54000000.0,2073000000.0,4881000000.0,,,361000000.0,,1098000000.0,-2203000000.0,-3553000000.0,6767000000.0,-2203000000.0,-3553000000.0,6767000000.0,1011000000.0,-7904000000.0,-7904000000.0,9429000000.0,,-37000000.0,,-1406000000.0,-3603000000.0,-1895000000.0,,,87000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2019.0,Q3,2019-07-01,2019-09-30,,,,-76000000.0,456000000.0,1235000000.0,,,276000000.0,,1038000000.0,57000000.0,-954000000.0,1888000000.0,57000000.0,-954000000.0,1888000000.0,991000000.0,302000000.0,302000000.0,75000000.0,,-25000000.0,,-275000000.0,-957000000.0,-706000000.0,,,28000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-07 16:23:09+00:00,,,-54000000.0,1506000000.0,3619000000.0,,,-32000000.0,,1138000000.0,-1187000000.0,-2671000000.0,4771000000.0,-1187000000.0,-2671000000.0,4771000000.0,913000000.0,-5492000000.0,-5492000000.0,6676000000.0,,-37000000.0,,-829000000.0,-2688000000.0,-1496000000.0,,,54000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2019.0,Q2TTM,2018-07-01,2019-06-30,,,,-360000000.0,2127000000.0,4931000000.0,,,183000000.0,,245000000.0,-3675000000.0,-3283000000.0,6666000000.0,-3675000000.0,-3283000000.0,6666000000.0,-292000000.0,-7934000000.0,-7934000000.0,9486000000.0,,-12000000.0,,-1710000000.0,-3330000000.0,-2210000000.0,,,59000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2019.0,Q2,2019-04-01,2019-06-30,,,,15000000.0,570000000.0,1196000000.0,,,111000000.0,,-45000000.0,-924000000.0,-811000000.0,1701000000.0,-924000000.0,-811000000.0,1701000000.0,-34000000.0,371000000.0,371000000.0,23000000.0,,-12000000.0,,-269000000.0,-800000000.0,-610000000.0,,,1000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-08 16:21:34+00:00,,,22000000.0,1050000000.0,2384000000.0,,,-308000000.0,,100000000.0,-1244000000.0,-1717000000.0,2883000000.0,-1244000000.0,-1717000000.0,2883000000.0,-78000000.0,-5794000000.0,-5794000000.0,6601000000.0,,-12000000.0,,-554000000.0,-1731000000.0,-790000000.0,,,26000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 16:31:16+00:00,,,7000000.0,480000000.0,1188000000.0,,,-419000000.0,,145000000.0,-320000000.0,-906000000.0,1182000000.0,-320000000.0,-906000000.0,1182000000.0,-44000000.0,-6165000000.0,-6165000000.0,6578000000.0,,,,-285000000.0,-931000000.0,-180000000.0,,,25000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2019.0,Q1TTM,2018-04-01,2019-03-31,,,,-669000000.0,2127000000.0,5025000000.0,,,-19000000.0,,290000000.0,-3394000000.0,-3216000000.0,6547000000.0,-3394000000.0,-3216000000.0,6547000000.0,-63000000.0,-8013000000.0,-8013000000.0,9554000000.0,,-95000000.0,,-2017000000.0,-3301000000.0,-1667000000.0,,,180000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2020.0,Q1TTM,2019-04-01,2020-03-31,,,,-35000000.0,1931000000.0,4801000000.0,,,438000000.0,,5924000000.0,-2077000000.0,-3603000000.0,6797000000.0,-2077000000.0,-3603000000.0,6797000000.0,1117000000.0,1210000000.0,1210000000.0,348000000.0,,-35000000.0,,-1106000000.0,-3671000000.0,-6895000000.0,,,103000000.0
CenturyLink Inc,CTL,8M3THTGWLTYZVE6BBY25,18926,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 16:31:16+00:00,,,6000000.0,383000000.0,1160000000.0,,,-360000000.0,,2362000000.0,-486000000.0,-939000000.0,1299000000.0,-486000000.0,-939000000.0,1299000000.0,-126000000.0,314000000.0,314000000.0,185000000.0,,,,-291000000.0,-974000000.0,-2557000000.0,,,35000000.0
