company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depositsinterestexpense,dilutedeps,incometaxexpense,investmentbankingincome,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,provisionforcreditlosses,salariesandemployeebenefitsexpense,servicechargesondepositsincome,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,trustfeeincome,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2018.0,Q2YTD,2018-01-01,2018-06-30,,5.19,5.19,474000000.0,5.15,557000000.0,,1069000000.0,4573000000.0,752000000.0,130000000.0,2595000000.0,2595000000.0,,2455000000.0,20000000.0,4774000000.0,975000000.0,,358000000.0,3661000000.0,1296000000.0,,120000000.0,172000000.0,2710000000.0,,1226000000.0,6000000000.0,5111000000.0,3661000000.0,3152000000.0,8435000000.0,,470800000.0,469000000.0,472000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2018.0,Q2TTM,2017-07-01,2018-06-30,,11.57,11.57,834000000.0,11.45,-47000000.0,-801000000.0,2079000000.0,8867000000.0,1322000000.0,252000000.0,5812000000.0,5812000000.0,,5528000000.0,43000000.0,9464000000.0,1952000000.0,,674000000.0,2564000000.0,2979000000.0,6285000000.0,241000000.0,427000000.0,5445000000.0,-692000000.0,2156000000.0,11620000000.0,10628000000.0,7356000000.0,5765000000.0,16820000000.0,,470800000.0,469000000.0,472000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 09:09:59+00:00,2.45,2.45,213000000.0,2.43,253000000.0,,512000000.0,2228000000.0,344000000.0,55000000.0,1239000000.0,1239000000.0,,1165000000.0,10000000.0,2361000000.0,491000000.0,,178000000.0,1750000000.0,627000000.0,,64000000.0,92000000.0,1354000000.0,,557000000.0,2918000000.0,2527000000.0,1750000000.0,1492000000.0,4111000000.0,,475500000.0,473000000.0,476000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2018.0,Q1TTM,2017-04-01,2018-03-31,,10.95,10.95,716000000.0,10.83,35000000.0,-403000000.0,2017000000.0,8562000000.0,1187000000.0,244000000.0,5553000000.0,5553000000.0,,5268000000.0,43000000.0,9309000000.0,1951000000.0,,633000000.0,1223000000.0,2963000000.0,6759000000.0,242000000.0,445000000.0,5365000000.0,-332000000.0,1903000000.0,11212000000.0,10523000000.0,7247000000.0,5588000000.0,16556000000.0,,475500000.0,473000000.0,476000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2019.0,Q4,2019-10-01,2019-12-31,,2.97,2.97,468000000.0,2.96,245000000.0,,560000000.0,2573000000.0,378000000.0,77000000.0,1381000000.0,1381000000.0,,1311000000.0,14000000.0,2488000000.0,549000000.0,,201000000.0,-5741000000.0,668000000.0,7862000000.0,56000000.0,221000000.0,1468000000.0,,846000000.0,3334000000.0,2762000000.0,2121000000.0,1626000000.0,4609000000.0,,448700000.0,447000000.0,448000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 19:05:36+00:00,11.43,11.43,1986000000.0,11.39,1062000000.0,,2426000000.0,10525000000.0,1811000000.0,301000000.0,5418000000.0,5418000000.0,,5129000000.0,49000000.0,9965000000.0,2044000000.0,,811000000.0,,2582000000.0,7862000000.0,240000000.0,773000000.0,5647000000.0,,3797000000.0,13762000000.0,10574000000.0,7862000000.0,6480000000.0,17827000000.0,,448700000.0,447000000.0,448000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2019.0,Q3,2019-07-01,2019-09-30,2019-11-04 10:49:53+00:00,2.95,2.95,531000000.0,2.94,295000000.0,,617000000.0,2678000000.0,468000000.0,76000000.0,1392000000.0,1392000000.0,,1315000000.0,13000000.0,2504000000.0,497000000.0,,208000000.0,1989000000.0,650000000.0,,64000000.0,183000000.0,1400000000.0,,999000000.0,3503000000.0,2623000000.0,1989000000.0,1687000000.0,4493000000.0,,445800000.0,444000000.0,445000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2019.0,Q3YTD,2019-01-01,2019-09-30,,8.46,8.46,1518000000.0,8.43,817000000.0,,1866000000.0,7952000000.0,1433000000.0,224000000.0,4037000000.0,4037000000.0,,3818000000.0,35000000.0,7477000000.0,1495000000.0,,610000000.0,5741000000.0,1914000000.0,,184000000.0,552000000.0,4179000000.0,,2951000000.0,10428000000.0,7812000000.0,5741000000.0,4854000000.0,13218000000.0,,445800000.0,444000000.0,445000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2019.0,Q3TTM,2018-10-01,2019-09-30,,11.22,11.22,1937000000.0,11.17,1081000000.0,,2474000000.0,10507000000.0,1892000000.0,308000000.0,5388000000.0,5388000000.0,,5099000000.0,49000000.0,9958000000.0,1982000000.0,,806000000.0,189000000.0,2572000000.0,7411000000.0,240000000.0,700000000.0,5527000000.0,,3829000000.0,13787000000.0,10389000000.0,7600000000.0,6469000000.0,17558000000.0,,445800000.0,444000000.0,445000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2019.0,Q2,2019-04-01,2019-06-30,2019-08-01 14:56:35+00:00,2.89,2.89,515000000.0,2.88,274000000.0,,629000000.0,2672000000.0,484000000.0,83000000.0,1374000000.0,1374000000.0,,1306000000.0,12000000.0,2498000000.0,510000000.0,,196000000.0,1941000000.0,653000000.0,,56000000.0,180000000.0,1365000000.0,,999000000.0,3497000000.0,2611000000.0,1941000000.0,1648000000.0,4439000000.0,,451900000.0,451000000.0,452000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2019.0,Q2YTD,2019-01-01,2019-06-30,,5.51,5.51,987000000.0,5.49,522000000.0,,1249000000.0,5274000000.0,965000000.0,148000000.0,2645000000.0,2645000000.0,,2503000000.0,22000000.0,4973000000.0,998000000.0,,402000000.0,3752000000.0,1264000000.0,,120000000.0,369000000.0,2779000000.0,,1952000000.0,6925000000.0,5189000000.0,3752000000.0,3167000000.0,8725000000.0,,451900000.0,451000000.0,452000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2019.0,Q2TTM,2018-07-01,2019-06-30,,11.11,11.11,1742000000.0,11.05,1047000000.0,,2441000000.0,10281000000.0,1845000000.0,303000000.0,5396000000.0,5396000000.0,,5109000000.0,47000000.0,9920000000.0,1944000000.0,,785000000.0,91000000.0,2587000000.0,7411000000.0,240000000.0,605000000.0,5540000000.0,,3587000000.0,13507000000.0,10374000000.0,7502000000.0,6443000000.0,17422000000.0,,451900000.0,451000000.0,452000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 11:56:20+00:00,2.62,2.62,472000000.0,2.61,248000000.0,,620000000.0,2602000000.0,481000000.0,65000000.0,1271000000.0,1271000000.0,,1197000000.0,10000000.0,2475000000.0,488000000.0,,206000000.0,1811000000.0,611000000.0,,64000000.0,189000000.0,1414000000.0,,953000000.0,3428000000.0,2578000000.0,1811000000.0,1519000000.0,4286000000.0,,456900000.0,455000000.0,456000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2019.0,Q1TTM,2018-04-01,2019-03-31,,10.96,10.96,1488000000.0,10.89,1077000000.0,,2369000000.0,9954000000.0,1769000000.0,295000000.0,5378000000.0,5378000000.0,,5093000000.0,45000000.0,9835000000.0,1918000000.0,,769000000.0,61000000.0,2603000000.0,7411000000.0,240000000.0,505000000.0,5531000000.0,,3257000000.0,13092000000.0,10347000000.0,7472000000.0,6455000000.0,17307000000.0,,456900000.0,455000000.0,456000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2020.0,Q1TTM,2019-04-01,2020-03-31,,10.77,10.77,1889000000.0,10.73,959000000.0,,2388000000.0,10403000000.0,1644000000.0,294000000.0,5062000000.0,5062000000.0,,4776000000.0,46000000.0,10001000000.0,2050000000.0,,743000000.0,195000000.0,2593000000.0,7862000000.0,240000000.0,1498000000.0,5602000000.0,,3533000000.0,13534000000.0,10539000000.0,8057000000.0,6021000000.0,18058000000.0,,430600000.0,429000000.0,430000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 11:56:20+00:00,1.96,1.96,375000000.0,1.95,145000000.0,,582000000.0,2480000000.0,314000000.0,58000000.0,915000000.0,915000000.0,,844000000.0,7000000.0,2511000000.0,494000000.0,,138000000.0,2006000000.0,622000000.0,,64000000.0,914000000.0,1369000000.0,,689000000.0,3200000000.0,2543000000.0,2006000000.0,1060000000.0,4517000000.0,,430600000.0,429000000.0,430000000.0
