company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincreaseinfedfundssold,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,provisionforloanlosses,purchaseofinvestments,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2018.0,Q2,2018-04-01,2018-06-30,,545000000.0,681000000.0,287000000.0,101000000.0,7000000.0,4747000000.0,,368000000.0,-1209000000.0,1617000000.0,368000000.0,-1209000000.0,1617000000.0,776000000.0,258000000.0,1356000000.0,1356000000.0,337000000.0,-151000000.0,557000000.0,-988000000.0,,-410000000.0,24000000.0,-11298000000.0,-3990000000.0,-801000000.0,,10740000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2018.0,Q1,2018-01-01,2018-03-31,2019-05-03 09:09:59+00:00,18000000.0,501000000.0,280000000.0,1448000000.0,33000000.0,1991000000.0,,-2272000000.0,-1250000000.0,2922000000.0,-2272000000.0,-1250000000.0,2922000000.0,-600000000.0,-471000000.0,1239000000.0,1239000000.0,97000000.0,-137000000.0,210000000.0,,,-421000000.0,92000000.0,-8912000000.0,-2774000000.0,-840000000.0,,7565000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2018.0,Q1TTM,2017-04-01,2018-03-31,,97000000.0,1897000000.0,1118000000.0,693000000.0,105000000.0,13497000000.0,,3260000000.0,-10525000000.0,6911000000.0,3260000000.0,-10525000000.0,6911000000.0,-354000000.0,3934000000.0,5553000000.0,5553000000.0,526000000.0,-898000000.0,455000000.0,,,-1589000000.0,445000000.0,-33112000000.0,-10543000000.0,-2599000000.0,,22061000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2019.0,Q4,2019-10-01,2019-12-31,,119000000.0,827000000.0,411000000.0,1127000000.0,17000000.0,6231000000.0,,540000000.0,-4265000000.0,3115000000.0,540000000.0,-4265000000.0,3115000000.0,-610000000.0,2909000000.0,1381000000.0,1381000000.0,1707000000.0,-25000000.0,2528000000.0,,,-564000000.0,221000000.0,-14195000000.0,-9629000000.0,-952000000.0,,8223000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2019.0,FY,2019-01-01,2019-12-31,2020-02-28 19:05:36+00:00,447000000.0,3742000000.0,1315000000.0,-560000000.0,90000000.0,26561000000.0,0.0,17080000000.0,-24990000000.0,7363000000.0,17080000000.0,-24990000000.0,7363000000.0,-547000000.0,20716000000.0,5418000000.0,5418000000.0,4899000000.0,417000000.0,5391000000.0,,,-2131000000.0,773000000.0,-54705000000.0,-29969000000.0,-3578000000.0,,24816000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-04 10:49:53+00:00,328000000.0,2915000000.0,904000000.0,-1687000000.0,73000000.0,20330000000.0,,16540000000.0,-20725000000.0,4248000000.0,16540000000.0,-20725000000.0,4248000000.0,63000000.0,17807000000.0,4037000000.0,4037000000.0,3192000000.0,442000000.0,2863000000.0,,,-1567000000.0,552000000.0,-40510000000.0,-20340000000.0,-2626000000.0,,16593000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2019.0,Q3TTM,2018-10-01,2019-09-30,,381000000.0,3869000000.0,1194000000.0,-1713000000.0,81000000.0,24850000000.0,,17078000000.0,-23040000000.0,6385000000.0,17078000000.0,-23040000000.0,6385000000.0,423000000.0,20636000000.0,5388000000.0,5388000000.0,-2958000000.0,816000000.0,2318000000.0,,,-2064000000.0,700000000.0,-50785000000.0,-25385000000.0,-3358000000.0,,30703000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2019.0,Q3,2019-07-01,2019-09-30,,104000000.0,1010000000.0,325000000.0,-1456000000.0,33000000.0,-2983000000.0,,2893000000.0,-3242000000.0,604000000.0,2893000000.0,-3242000000.0,604000000.0,255000000.0,12285000000.0,1392000000.0,1392000000.0,-1346000000.0,-27000000.0,546000000.0,502000000.0,,-581000000.0,370000000.0,-9704000000.0,-5394000000.0,-1013000000.0,,7306000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2019.0,Q2TTM,2018-07-01,2019-06-30,,501000000.0,3558000000.0,1141000000.0,-603000000.0,69000000.0,32076000000.0,,12039000000.0,-18993000000.0,6945000000.0,12039000000.0,-18993000000.0,6945000000.0,-9000000.0,8409000000.0,5396000000.0,5396000000.0,-1733000000.0,537000000.0,2442000000.0,486000000.0,,-1992000000.0,474000000.0,-47093000000.0,-26116000000.0,-2849000000.0,,29347000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2019.0,Q2,2019-04-01,2019-06-30,,192000000.0,998000000.0,307000000.0,310000000.0,18000000.0,15916000000.0,,9571000000.0,-11460000000.0,2243000000.0,9571000000.0,-11460000000.0,2243000000.0,354000000.0,2123000000.0,1374000000.0,1374000000.0,-272000000.0,259000000.0,-312000000.0,-502000000.0,,-487000000.0,-7000000.0,-16001000000.0,-6900000000.0,-787000000.0,,5315000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 11:56:20+00:00,32000000.0,907000000.0,272000000.0,-541000000.0,22000000.0,7397000000.0,,4076000000.0,-6023000000.0,1401000000.0,4076000000.0,-6023000000.0,1401000000.0,-546000000.0,3399000000.0,1271000000.0,1271000000.0,4810000000.0,210000000.0,2629000000.0,,,-499000000.0,189000000.0,-14805000000.0,-8046000000.0,-826000000.0,,3972000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2019.0,Q1TTM,2018-04-01,2019-03-31,,854000000.0,3241000000.0,1121000000.0,-812000000.0,58000000.0,20907000000.0,,2836000000.0,-8742000000.0,6319000000.0,2836000000.0,-8742000000.0,6319000000.0,413000000.0,6544000000.0,5378000000.0,5378000000.0,-1124000000.0,127000000.0,3311000000.0,,,-1915000000.0,505000000.0,-42390000000.0,-23206000000.0,-2863000000.0,,34772000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2020.0,Q1TTM,2019-04-01,2020-03-31,,456000000.0,3473000000.0,1371000000.0,-3210000000.0,91000000.0,32754000000.0,,39511000000.0,-42346000000.0,5266000000.0,39511000000.0,-42346000000.0,5266000000.0,2431000000.0,34003000000.0,5062000000.0,5062000000.0,1054000000.0,545000000.0,5240000000.0,,,-2198000000.0,1498000000.0,-77776000000.0,-26105000000.0,-4274000000.0,,34376000000.0
PNC Financial Services Group Inc,PNC,CFGNEKW0P8842LEUIA51,713676,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 11:56:20+00:00,41000000.0,638000000.0,328000000.0,-3191000000.0,23000000.0,13590000000.0,,26507000000.0,-23379000000.0,-696000000.0,26507000000.0,-23379000000.0,-696000000.0,2432000000.0,16686000000.0,915000000.0,915000000.0,965000000.0,338000000.0,2478000000.0,,,-566000000.0,914000000.0,-37876000000.0,-4182000000.0,-1522000000.0,,13532000000.0
