company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
AutoNation Inc,AN,,350698,2016.0,Q3YTD,2016-01-01,2016-09-30,,3.04,3.04,107000000.0,3.02,,198700000.0,315200000.0,316100000.0,-900000.0,315200000.0,13624400000.0,16128500000.0,3400000.0,-21000000.0,,1765200000.0,13624400000.0,2504100000.0,142300000.0,800000.0,1851200000.0,652900000.0,-138100000.0,514800000.0,16128500000.0,102200000.0,101900000.0,102600000.0
AutoNation Inc,AN,,350698,2016.0,Q3TTM,2015-10-01,2016-09-30,,3.93,3.93,140700000.0,3.9,15400000.0,260000000.0,412700000.0,413900000.0,-1200000.0,412700000.0,18152000000.0,21468300000.0,4800000.0,-26800000.0,,2333700000.0,18152000000.0,3316300000.0,185000000.0,800000.0,2463000000.0,853300000.0,-179400000.0,673900000.0,21468300000.0,102200000.0,101900000.0,102600000.0
AutoNation Inc,AN,,350698,2016.0,Q2,2016-04-01,2016-06-30,2017-08-02 16:32:10+00:00,1.09,1.09,35900000.0,1.08,,71000000.0,112000000.0,112100000.0,-100000.0,112000000.0,4599600000.0,5441400000.0,4200000.0,-5800000.0,,585200000.0,4599600000.0,841800000.0,48000000.0,400000.0,615300000.0,226500000.0,-43400000.0,183100000.0,5441400000.0,102800000.0,102900000.0,103600000.0
AutoNation Inc,AN,,350698,2016.0,Q2YTD,2016-01-01,2016-06-30,,1.99,1.99,70700000.0,1.97,,131700000.0,207900000.0,208300000.0,-400000.0,207900000.0,8893300000.0,10561000000.0,800000.0,-10800000.0,,1173900000.0,8893300000.0,1667700000.0,95200000.0,500000.0,1233800000.0,433900000.0,-93900000.0,340000000.0,10561000000.0,102800000.0,102900000.0,103600000.0
AutoNation Inc,AN,,350698,2016.0,Q2TTM,2015-07-01,2016-06-30,,3.93,3.93,137300000.0,3.89,15400000.0,269300000.0,423900000.0,425100000.0,-1200000.0,423900000.0,17944300000.0,21254500000.0,-2100000.0,-23600000.0,,2311100000.0,17944300000.0,3310200000.0,174000000.0,500000.0,2440200000.0,870000000.0,-175600000.0,694400000.0,21254500000.0,102800000.0,102900000.0,103600000.0
AutoNation Inc,AN,,350698,2016.0,Q1,2016-01-01,2016-03-31,2017-04-25 16:21:14+00:00,0.9,0.9,34800000.0,0.89,,60700000.0,95900000.0,96200000.0,-300000.0,95900000.0,4293700000.0,5119600000.0,-3400000.0,-5000000.0,,588700000.0,4293700000.0,825900000.0,47200000.0,100000.0,618500000.0,207400000.0,-50500000.0,156900000.0,5119600000.0,106600000.0,106700000.0,107400000.0
AutoNation Inc,AN,,350698,2016.0,Q1TTM,2015-04-01,2016-03-31,,3.85,3.85,133500000.0,3.81,15400000.0,269900000.0,427000000.0,428200000.0,-1200000.0,427000000.0,17749900000.0,21037400000.0,-5800000.0,-21600000.0,,2294600000.0,17749900000.0,3287500000.0,161800000.0,100000.0,2421900000.0,865600000.0,-167500000.0,698100000.0,21037400000.0,106600000.0,106700000.0,107400000.0
AutoNation Inc,AN,,350698,2017.0,FY,2017-01-01,2017-12-31,2020-02-18 16:47:36+00:00,4.44,4.44,158600000.0,4.43,0.0,201500000.0,434600000.0,435000000.0,-400000.0,434600000.0,18175600000.0,21534600000.0,9300000.0,-79200000.0,,2436200000.0,18175600000.0,3359000000.0,217200000.0,1000000.0,2515600000.0,843400000.0,-206900000.0,636500000.0,21534600000.0,97900000.0,97800000.0,98200000.0
AutoNation Inc,AN,,350698,2017.0,Q4,2017-10-01,2017-12-31,,1.6,1.6,40600000.0,1.6,,22400000.0,151300000.0,151500000.0,-200000.0,151300000.0,4816300000.0,5683500000.0,2900000.0,-24800000.0,,622100000.0,4816300000.0,867200000.0,58500000.0,200000.0,637900000.0,229300000.0,-55400000.0,173900000.0,5683500000.0,97900000.0,97800000.0,98200000.0
AutoNation Inc,AN,,350698,2017.0,Q3,2017-07-01,2017-09-30,2018-10-30 16:20:32+00:00,1.0,1.0,41400000.0,1.0,0.0,60300000.0,97500000.0,97600000.0,-100000.0,97500000.0,4586500000.0,5432400000.0,1600000.0,-14200000.0,,607500000.0,4586500000.0,845900000.0,55100000.0,200000.0,634700000.0,211200000.0,-53300000.0,157900000.0,5432400000.0,97500000.0,97300000.0,97700000.0
AutoNation Inc,AN,,350698,2017.0,Q3YTD,2017-01-01,2017-09-30,,2.84,2.84,118000000.0,2.83,,179100000.0,283300000.0,283500000.0,-200000.0,283300000.0,13359300000.0,15851100000.0,6400000.0,-54400000.0,,1814100000.0,13359300000.0,2491800000.0,158700000.0,800000.0,1877700000.0,614100000.0,-151500000.0,462600000.0,15851100000.0,97500000.0,97300000.0,97700000.0
AutoNation Inc,AN,,350698,2017.0,Q3TTM,2016-10-01,2017-09-30,,3.98,3.98,154400000.0,3.96,,251000000.0,398600000.0,399100000.0,-500000.0,398600000.0,18030700000.0,21331600000.0,6700000.0,-102500000.0,,2398300000.0,18030700000.0,3300900000.0,208400000.0,1100000.0,2450200000.0,850700000.0,-200600000.0,650100000.0,21331600000.0,97500000.0,97300000.0,97700000.0
AutoNation Inc,AN,,350698,2017.0,Q2,2017-04-01,2017-06-30,2018-08-01 16:25:30+00:00,0.87,0.87,39300000.0,0.86,0.0,57200000.0,87700000.0,87700000.0,0.0,87700000.0,4453200000.0,5279300000.0,1800000.0,-20700000.0,,611300000.0,4453200000.0,826100000.0,53300000.0,200000.0,629900000.0,196200000.0,-51300000.0,144900000.0,5279300000.0,100800000.0,101200000.0,101500000.0
AutoNation Inc,AN,,350698,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.84,1.84,76600000.0,1.83,,118800000.0,185800000.0,185900000.0,-100000.0,185800000.0,8772800000.0,10418700000.0,4800000.0,-40200000.0,,1206600000.0,8772800000.0,1645900000.0,103600000.0,600000.0,1243000000.0,402900000.0,-98200000.0,304700000.0,10418700000.0,100800000.0,101200000.0,101500000.0
AutoNation Inc,AN,,350698,2017.0,Q2TTM,2016-07-01,2017-06-30,,4.03,4.03,149300000.0,4.01,,257700000.0,408400000.0,409300000.0,-900000.0,408400000.0,18175300000.0,21466700000.0,7700000.0,-98500000.0,,2382100000.0,18175300000.0,3291400000.0,200400000.0,1200000.0,2432900000.0,858500000.0,-191500000.0,667000000.0,21466700000.0,100800000.0,101200000.0,101500000.0
AutoNation Inc,AN,,350698,2017.0,Q1,2017-01-01,2017-03-31,2018-05-01 16:57:40+00:00,0.97,0.97,37300000.0,0.97,,61600000.0,98100000.0,98200000.0,-100000.0,98100000.0,4319600000.0,5139400000.0,3000000.0,-19500000.0,,595300000.0,4319600000.0,819800000.0,50300000.0,400000.0,613100000.0,206700000.0,-46900000.0,159800000.0,5139400000.0,101100000.0,101100000.0,101600000.0
AutoNation Inc,AN,,350698,2017.0,Q1TTM,2016-04-01,2017-03-31,,4.25,4.25,145900000.0,4.23,,271500000.0,432700000.0,433700000.0,-1000000.0,432700000.0,18321700000.0,21628800000.0,10100000.0,-83600000.0,,2356000000.0,18321700000.0,3307100000.0,195100000.0,1400000.0,2418300000.0,888800000.0,-183600000.0,705200000.0,21628800000.0,101100000.0,101100000.0,101600000.0
AutoNation Inc,AN,,350698,2018.0,FY,2018-01-01,2018-12-31,2020-02-18 16:47:36+00:00,4.36,4.36,166200000.0,4.34,8100000.0,133500000.0,396000000.0,395900000.0,100000.0,396000000.0,18015500000.0,21412800000.0,200000.0,-64700000.0,,2509800000.0,18015500000.0,3397300000.0,249800000.0,1100000.0,2619400000.0,777900000.0,-248500000.0,529400000.0,21412800000.0,90800000.0,90900000.0,91300000.0
AutoNation Inc,AN,,350698,2018.0,Q4,2018-10-01,2018-12-31,,1.02,1.02,42200000.0,1.03,,35600000.0,92700000.0,92900000.0,-200000.0,92700000.0,4563800000.0,5411700000.0,-3100000.0,-23100000.0,,631500000.0,4563800000.0,847900000.0,66000000.0,300000.0,650600000.0,197300000.0,-68800000.0,128500000.0,5411700000.0,90800000.0,90900000.0,91300000.0
AutoNation Inc,AN,,350698,2018.0,Q3,2018-07-01,2018-09-30,2019-10-29 19:29:23+00:00,1.24,1.24,42900000.0,1.23,0.0,32800000.0,112000000.0,112300000.0,-300000.0,112000000.0,4493900000.0,5349200000.0,2300000.0,-17400000.0,,626200000.0,4493900000.0,855300000.0,61100000.0,300000.0,651700000.0,203600000.0,-58500000.0,145100000.0,5349200000.0,90300000.0,90400000.0,90800000.0
AutoNation Inc,AN,,350698,2018.0,Q3YTD,2018-01-01,2018-09-30,,3.34,3.34,124000000.0,3.31,8100000.0,97900000.0,303300000.0,303000000.0,300000.0,303300000.0,13451700000.0,16001100000.0,3300000.0,-41600000.0,,1878300000.0,13451700000.0,2549400000.0,183800000.0,800000.0,1968800000.0,580600000.0,-179700000.0,400900000.0,16001100000.0,90300000.0,90400000.0,90800000.0
AutoNation Inc,AN,,350698,2018.0,Q3TTM,2017-10-01,2018-09-30,,4.94,4.94,164600000.0,4.91,8100000.0,120300000.0,454600000.0,454500000.0,100000.0,454600000.0,18268000000.0,21684600000.0,6200000.0,-66400000.0,,2500400000.0,18268000000.0,3416600000.0,242300000.0,1000000.0,2606700000.0,809900000.0,-235100000.0,574800000.0,21684600000.0,90300000.0,90400000.0,90800000.0
AutoNation Inc,AN,,350698,2018.0,Q2,2018-04-01,2018-06-30,2019-07-23 16:35:12+00:00,1.08,1.08,41100000.0,1.07,8100000.0,32200000.0,97600000.0,97400000.0,200000.0,97600000.0,4540200000.0,5392000000.0,200000.0,-13900000.0,,625300000.0,4540200000.0,851800000.0,62100000.0,300000.0,660600000.0,191200000.0,-61600000.0,129600000.0,5392000000.0,90400000.0,90700000.0,91200000.0
AutoNation Inc,AN,,350698,2018.0,Q2YTD,2018-01-01,2018-06-30,,2.1,2.1,81100000.0,2.08,8100000.0,65100000.0,191300000.0,190700000.0,600000.0,191300000.0,8957800000.0,10651900000.0,1000000.0,-24200000.0,,1252100000.0,8957800000.0,1694100000.0,122700000.0,500000.0,1317100000.0,377000000.0,-121200000.0,255800000.0,10651900000.0,90400000.0,90700000.0,91200000.0
AutoNation Inc,AN,,350698,2018.0,Q2TTM,2017-07-01,2018-06-30,,4.7,4.7,163100000.0,4.68,8100000.0,147800000.0,440100000.0,439800000.0,300000.0,440100000.0,18360600000.0,21767800000.0,5500000.0,-63200000.0,,2481700000.0,18360600000.0,3407200000.0,236300000.0,900000.0,2589700000.0,817500000.0,-229900000.0,587600000.0,21767800000.0,90400000.0,90700000.0,91200000.0
AutoNation Inc,AN,,350698,2018.0,Q1,2018-01-01,2018-03-31,2019-04-26 16:22:50+00:00,1.02,1.02,40000000.0,1.01,,32900000.0,93700000.0,93300000.0,400000.0,93700000.0,4417600000.0,5259900000.0,800000.0,-10300000.0,,626800000.0,4417600000.0,842300000.0,60600000.0,200000.0,656500000.0,185800000.0,-59600000.0,126200000.0,5259900000.0,91900000.0,92100000.0,92700000.0
AutoNation Inc,AN,,350698,2018.0,Q1TTM,2017-04-01,2018-03-31,,4.49,4.49,161300000.0,4.47,,172800000.0,430200000.0,430100000.0,100000.0,430200000.0,18273600000.0,21655100000.0,7100000.0,-70000000.0,,2467700000.0,18273600000.0,3381500000.0,227500000.0,800000.0,2559000000.0,822500000.0,-219600000.0,602900000.0,21655100000.0,91900000.0,92100000.0,92700000.0
AutoNation Inc,AN,,350698,2019.0,Q4,2019-10-01,2019-12-31,,2.86,1.74,46800000.0,1.74,,53500000.0,157700000.0,157700000.0,,157700000.0,4653300000.0,5548900000.0,29400000.0,-31800000.0,,644800000.0,4653300000.0,895600000.0,54100000.0,100000.0,659800000.0,235800000.0,-24600000.0,211200000.0,5548900000.0,90200000.0,90100000.0,90500000.0
AutoNation Inc,AN,,350698,2019.0,FY,2019-01-01,2019-12-31,2020-02-18 16:47:36+00:00,4.99,4.99,180500000.0,4.97,9600000.0,161800000.0,450000000.0,450800000.0,-800000.0,450000000.0,17812700000.0,21335700000.0,33600000.0,-49300000.0,,2558600000.0,17812700000.0,3523000000.0,245100000.0,500000.0,2699400000.0,823600000.0,-211000000.0,612600000.0,21335700000.0,90200000.0,90100000.0,90500000.0
AutoNation Inc,AN,,350698,2019.0,Q3YTD,2019-01-01,2019-09-30,,2.13,3.25,133700000.0,3.23,9600000.0,108300000.0,292300000.0,293100000.0,-800000.0,292300000.0,13159400000.0,15786800000.0,4200000.0,-17500000.0,,1913800000.0,13159400000.0,2627400000.0,191000000.0,400000.0,2039600000.0,587800000.0,-186400000.0,401400000.0,15786800000.0,89600000.0,89900000.0,90400000.0
AutoNation Inc,AN,,350698,2019.0,Q3TTM,2018-10-01,2019-09-30,,3.15,4.27,175900000.0,4.26,9600000.0,143900000.0,385000000.0,386000000.0,-1000000.0,385000000.0,17723200000.0,21198500000.0,1100000.0,-40600000.0,,2545300000.0,17723200000.0,3475300000.0,257000000.0,700000.0,2690200000.0,785100000.0,-255200000.0,529900000.0,21198500000.0,89600000.0,89900000.0,90400000.0
AutoNation Inc,AN,,350698,2019.0,Q3,2019-07-01,2019-09-30,2019-10-29 19:29:23+00:00,1.11,1.11,45200000.0,1.1,0.0,37100000.0,99500000.0,100000000.0,-500000.0,99500000.0,4573800000.0,5461200000.0,2600000.0,-5100000.0,,653800000.0,4573800000.0,887400000.0,59100000.0,100000.0,693900000.0,193500000.0,-56400000.0,137100000.0,5461200000.0,89600000.0,89900000.0,90400000.0
AutoNation Inc,AN,,350698,2019.0,Q2,2019-04-01,2019-06-30,2020-07-23 16:26:40+00:00,,1.12,44400000.0,1.12,9600000.0,37200000.0,100800000.0,101000000.0,-200000.0,100800000.0,4453000000.0,5343800000.0,-300000.0,-3700000.0,,637000000.0,4453000000.0,890800000.0,65100000.0,100000.0,687300000.0,203500000.0,-65300000.0,138200000.0,5343800000.0,,89900000.0,90200000.0
AutoNation Inc,AN,,350698,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.02,2.14,88500000.0,2.13,9600000.0,71200000.0,192800000.0,193100000.0,-300000.0,192800000.0,8585600000.0,10325600000.0,1600000.0,-12400000.0,,1260000000.0,8585600000.0,1740000000.0,131900000.0,300000.0,1345700000.0,394300000.0,-130000000.0,264300000.0,10325600000.0,,89900000.0,90200000.0
AutoNation Inc,AN,,350698,2019.0,Q2TTM,2018-07-01,2019-06-30,,3.28,4.4,173600000.0,4.39,9600000.0,139600000.0,397500000.0,398300000.0,-800000.0,397500000.0,17643300000.0,21086500000.0,800000.0,-52900000.0,,2517700000.0,17643300000.0,3443200000.0,259000000.0,900000.0,2648000000.0,795200000.0,-257300000.0,537900000.0,21086500000.0,,89900000.0,90200000.0
AutoNation Inc,AN,,350698,2019.0,Q1,2019-01-01,2019-03-31,2020-05-11 14:27:41+00:00,1.02,1.02,44100000.0,1.01,0.0,34000000.0,92000000.0,92100000.0,-100000.0,92000000.0,4132600000.0,4981800000.0,1900000.0,-8700000.0,,623000000.0,4132600000.0,849200000.0,66800000.0,200000.0,658400000.0,190800000.0,-64700000.0,126100000.0,4981800000.0,90200000.0,90500000.0,90700000.0
AutoNation Inc,AN,,350698,2019.0,Q1TTM,2018-04-01,2019-03-31,,4.36,4.36,170300000.0,4.34,8100000.0,134600000.0,394300000.0,394700000.0,-400000.0,394300000.0,17730500000.0,21134700000.0,1300000.0,-63100000.0,,2506000000.0,17730500000.0,3404200000.0,256000000.0,1100000.0,2621300000.0,782900000.0,-253600000.0,529300000.0,21134700000.0,90200000.0,90500000.0,90700000.0
AutoNation Inc,AN,,350698,2020.0,Q2YTD,2020-01-01,2020-06-30,,-2.58,0.6,97200000.0,0.6,375800000.0,57600000.0,47500000.0,47700000.0,-200000.0,47500000.0,7591800000.0,9200000000.0,211500000.0,4500000.0,,1148600000.0,7591800000.0,1608200000.0,88500000.0,200000.0,1626100000.0,-17900000.0,123200000.0,105300000.0,9200000000.0,,87900000.0,88100000.0
AutoNation Inc,AN,,350698,2020.0,Q2TTM,2019-07-01,2020-06-30,,1.39,3.45,189200000.0,3.44,375800000.0,148200000.0,304700000.0,305400000.0,-700000.0,304700000.0,16818900000.0,20210100000.0,243500000.0,-32400000.0,,2447200000.0,16818900000.0,3391200000.0,201700000.0,400000.0,2979800000.0,411400000.0,42200000.0,453600000.0,20210100000.0,,87900000.0,88100000.0
AutoNation Inc,AN,,350698,2020.0,Q2,2020-04-01,2020-06-30,2020-07-23 16:26:40+00:00,,3.18,49100000.0,3.18,0.0,96600000.0,279800000.0,279900000.0,-100000.0,279800000.0,3738000000.0,4533000000.0,214500000.0,-3400000.0,,547900000.0,3738000000.0,795000000.0,39500000.0,100000.0,593600000.0,201400000.0,175100000.0,376500000.0,4533000000.0,,87900000.0,88100000.0
AutoNation Inc,AN,,350698,2020.0,Q1TTM,2019-04-01,2020-03-31,,1.39,1.39,184500000.0,1.38,385400000.0,88800000.0,125700000.0,126500000.0,-800000.0,125700000.0,17533900000.0,21020900000.0,28700000.0,-32700000.0,,2536300000.0,17533900000.0,3487000000.0,227300000.0,400000.0,3073500000.0,413500000.0,-198200000.0,215300000.0,21020900000.0,90000000.0,90000000.0,90000000.0
AutoNation Inc,AN,,350698,2020.0,Q1,2020-01-01,2020-03-31,2020-05-11 14:27:41+00:00,-2.58,-2.58,48100000.0,-2.58,375800000.0,-39000000.0,-232300000.0,-232200000.0,-100000.0,-232300000.0,3853800000.0,4667000000.0,-3000000.0,7900000.0,,600700000.0,3853800000.0,813200000.0,49000000.0,100000.0,1032500000.0,-219300000.0,-51900000.0,-271200000.0,4667000000.0,90000000.0,90000000.0,90000000.0
