company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Expeditors International of Washington Inc,EXPD,,746515,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 10:05:38+00:00,,,239367000.0,,46012000.0,-41625000.0,15489000.0,130964000.0,,-636822000.0,-7426000.0,566562000.0,-636822000.0,-7426000.0,566562000.0,-119311000.0,459497000.0,459497000.0,45564000.0,,-3595000.0,-137795000.0,-47026000.0,-44383000.0,-629991000.0,87320000.0,258000.0
Expeditors International of Washington Inc,EXPD,,746515,2015.0,Q4,2015-10-01,2015-12-31,,,,49343000.0,,11588000.0,-5278000.0,-22735000.0,16263000.0,,-268256000.0,-5117000.0,117764000.0,-268256000.0,-5117000.0,117764000.0,-160887000.0,115100000.0,115100000.0,13811000.0,-1846000.0,-1113000.0,-68157000.0,-18000.0,-12480000.0,-214516000.0,8236000.0,258000.0
Expeditors International of Washington Inc,EXPD,,746515,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-08 16:39:24+00:00,,,190024000.0,,34424000.0,-36347000.0,38224000.0,114701000.0,,-368566000.0,-2309000.0,448798000.0,-368566000.0,-2309000.0,448798000.0,41576000.0,344397000.0,344397000.0,31753000.0,1846000.0,-2482000.0,-69638000.0,-47008000.0,-31903000.0,-415475000.0,79084000.0,
Expeditors International of Washington Inc,EXPD,,746515,2015.0,Q3TTM,2014-10-01,2015-09-30,,,,249105000.0,,46176000.0,-50586000.0,4222000.0,125501000.0,,-495548000.0,-13993000.0,538330000.0,-495548000.0,-13993000.0,538330000.0,-21797000.0,445137000.0,445137000.0,42795000.0,1930000.0,-3324000.0,-131883000.0,-47028000.0,-42725000.0,-491096000.0,79084000.0,
Expeditors International of Washington Inc,EXPD,,746515,2015.0,Q3,2015-07-01,2015-09-30,,,,60374000.0,,11475000.0,-20932000.0,-8590000.0,54606000.0,,-155364000.0,26576000.0,132676000.0,-155364000.0,26576000.0,132676000.0,-17044000.0,118736000.0,118736000.0,11055000.0,,-2666000.0,,,-9546000.0,-209970000.0,38788000.0,
Expeditors International of Washington Inc,EXPD,,746515,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 16:14:51+00:00,,,129650000.0,,22949000.0,-15415000.0,46814000.0,60095000.0,,-213202000.0,-28885000.0,316122000.0,-213202000.0,-28885000.0,316122000.0,58620000.0,225661000.0,225661000.0,20698000.0,1846000.0,184000.0,-69638000.0,-47008000.0,-22357000.0,-205505000.0,40296000.0,
Expeditors International of Washington Inc,EXPD,,746515,2015.0,Q2TTM,2014-07-01,2015-06-30,,,,250630000.0,,47442000.0,-45828000.0,-26740000.0,99347000.0,,-428729000.0,-2622000.0,492345000.0,-428729000.0,-2622000.0,492345000.0,15166000.0,429198000.0,429198000.0,42445000.0,1977000.0,-288000.0,-131883000.0,-87303000.0,-41434000.0,-398170000.0,126403000.0,
Expeditors International of Washington Inc,EXPD,,746515,2015.0,Q2,2015-04-01,2015-06-30,,,,101389000.0,,11420000.0,2272000.0,40071000.0,25047000.0,,-171505000.0,-59912000.0,181728000.0,-171505000.0,-59912000.0,181728000.0,-47417000.0,118329000.0,118329000.0,11908000.0,366000.0,-14000.0,-68781000.0,-46986000.0,-12912000.0,-128137000.0,,
Expeditors International of Washington Inc,EXPD,,746515,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 16:09:42+00:00,,,28261000.0,,11529000.0,-17687000.0,6743000.0,35048000.0,,-41697000.0,31027000.0,134394000.0,-41697000.0,31027000.0,134394000.0,106037000.0,107332000.0,107332000.0,8790000.0,1480000.0,198000.0,-857000.0,-22000.0,-9445000.0,-77368000.0,40296000.0,
Expeditors International of Washington Inc,EXPD,,746515,2015.0,Q1TTM,2014-04-01,2015-03-31,,-27101000.0,,255204000.0,,48439000.0,-43963000.0,-138016000.0,96425000.0,,-428802000.0,19360000.0,355503000.0,-428802000.0,19360000.0,355503000.0,-97902000.0,402597000.0,402597000.0,42483000.0,2106000.0,-1810000.0,-125909000.0,-55618000.0,-38157000.0,-401424000.0,142046000.0,
Expeditors International of Washington Inc,EXPD,,746515,2016.0,FY,2016-01-01,2016-12-31,2019-02-22 11:48:37+00:00,,,254312000.0,,46796000.0,-10847000.0,5872000.0,185313000.0,,-298803000.0,-53196000.0,529485000.0,-298803000.0,-53196000.0,529485000.0,166639000.0,432533000.0,432533000.0,44284000.0,0.0,5928000.0,-146458000.0,-54000.0,-59316000.0,-337658000.0,17000.0,229000.0
Expeditors International of Washington Inc,EXPD,,746515,2016.0,Q4,2016-10-01,2016-12-31,,,,49263000.0,,11943000.0,-16774000.0,-58004000.0,37668000.0,,-105351000.0,-18695000.0,72555000.0,-105351000.0,-18695000.0,72555000.0,-68265000.0,111098000.0,111098000.0,7518000.0,,456000.0,-73458000.0,-54000.0,-19343000.0,-69561000.0,17000.0,229000.0
Expeditors International of Washington Inc,EXPD,,746515,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-07 15:54:40+00:00,,,205049000.0,,34853000.0,5927000.0,63876000.0,147645000.0,,-193452000.0,-34501000.0,456930000.0,-193452000.0,-34501000.0,456930000.0,234904000.0,321435000.0,321435000.0,36766000.0,,5472000.0,-73000000.0,,-39973000.0,-268097000.0,,
Expeditors International of Washington Inc,EXPD,,746515,2016.0,Q3TTM,2015-10-01,2016-09-30,,,,254392000.0,,46441000.0,649000.0,41141000.0,163908000.0,,-461708000.0,-39618000.0,574694000.0,-461708000.0,-39618000.0,574694000.0,74017000.0,436535000.0,436535000.0,50577000.0,-1846000.0,4359000.0,-141157000.0,-18000.0,-52453000.0,-482613000.0,8236000.0,258000.0
Expeditors International of Washington Inc,EXPD,,746515,2016.0,Q3,2016-07-01,2016-09-30,,,,58696000.0,,11882000.0,1853000.0,-15846000.0,57522000.0,,-44168000.0,-11042000.0,115793000.0,-44168000.0,-11042000.0,115793000.0,62436000.0,107949000.0,107949000.0,11808000.0,,1617000.0,,,-12659000.0,-101690000.0,,
Expeditors International of Washington Inc,EXPD,,746515,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-08 16:15:27+00:00,,,146353000.0,,22971000.0,4074000.0,79722000.0,90123000.0,,-149284000.0,-23459000.0,341137000.0,-149284000.0,-23459000.0,341137000.0,172468000.0,213486000.0,213486000.0,24958000.0,,3855000.0,-73000000.0,,-27314000.0,-166407000.0,,
Expeditors International of Washington Inc,EXPD,,746515,2016.0,Q2TTM,2015-07-01,2016-06-30,,,,256070000.0,,46034000.0,-22136000.0,48397000.0,160992000.0,,-572904000.0,-2000000.0,591577000.0,-572904000.0,-2000000.0,591577000.0,-5463000.0,447322000.0,447322000.0,49824000.0,-1846000.0,76000.0,-141157000.0,-18000.0,-49340000.0,-590893000.0,47024000.0,258000.0
Expeditors International of Washington Inc,EXPD,,746515,2016.0,Q2,2016-04-01,2016-06-30,,,,108369000.0,,11642000.0,-9345000.0,-36410000.0,48488000.0,,-120627000.0,-8865000.0,105184000.0,-120627000.0,-8865000.0,105184000.0,-33653000.0,116439000.0,116439000.0,13513000.0,,4414000.0,-73000000.0,,-13279000.0,-96115000.0,,
Expeditors International of Washington Inc,EXPD,,746515,2016.0,Q1,2016-01-01,2016-03-31,2017-05-04 16:28:20+00:00,,,37984000.0,,11329000.0,13419000.0,116132000.0,41635000.0,,-28657000.0,-14594000.0,235953000.0,-28657000.0,-14594000.0,235953000.0,206121000.0,97047000.0,97047000.0,11445000.0,,-559000.0,,,-14035000.0,-70292000.0,,
Expeditors International of Washington Inc,EXPD,,746515,2016.0,Q1TTM,2015-04-01,2016-03-31,,,,249090000.0,,45812000.0,-10519000.0,124878000.0,137551000.0,,-623782000.0,-53047000.0,668121000.0,-623782000.0,-53047000.0,668121000.0,-19227000.0,449212000.0,449212000.0,48219000.0,-1480000.0,-4352000.0,-136938000.0,-47004000.0,-48973000.0,-622915000.0,47024000.0,258000.0
Expeditors International of Washington Inc,EXPD,,746515,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 15:01:31+00:00,,,249704000.0,,49310000.0,24275000.0,-102936000.0,205092000.0,,-424565000.0,-11685000.0,488639000.0,-424565000.0,-11685000.0,488639000.0,76664000.0,490383000.0,490383000.0,51882000.0,,-1074000.0,-151399000.0,,-95016000.0,-478258000.0,,84405000.0
Expeditors International of Washington Inc,EXPD,,746515,2017.0,Q4,2017-10-01,2017-12-31,,,,58793000.0,,13069000.0,5343000.0,-63945000.0,42311000.0,,-170884000.0,56810000.0,126386000.0,-170884000.0,56810000.0,126386000.0,17655000.0,167455000.0,167455000.0,9807000.0,,-182000.0,-75673000.0,,-27413000.0,-137522000.0,,84405000.0
Expeditors International of Washington Inc,EXPD,,746515,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-07 16:18:21+00:00,,,190911000.0,,36241000.0,18932000.0,-38991000.0,162781000.0,,-253681000.0,-68495000.0,362253000.0,-253681000.0,-68495000.0,362253000.0,59009000.0,322928000.0,322928000.0,42075000.0,0.0,-892000.0,-75726000.0,,-67603000.0,-340736000.0,,
Expeditors International of Washington Inc,EXPD,,746515,2017.0,Q3TTM,2016-10-01,2017-09-30,,,,240174000.0,,48184000.0,2158000.0,-96995000.0,200449000.0,,-359032000.0,-87190000.0,434808000.0,-359032000.0,-87190000.0,434808000.0,-9256000.0,434026000.0,434026000.0,49593000.0,,-436000.0,-149184000.0,-54000.0,-86946000.0,-410297000.0,17000.0,229000.0
Expeditors International of Washington Inc,EXPD,,746515,2017.0,Q3,2017-07-01,2017-09-30,,,,58257000.0,,12272000.0,4758000.0,-60846000.0,65915000.0,,-136861000.0,-34723000.0,85360000.0,-136861000.0,-34723000.0,85360000.0,-81466000.0,120606000.0,120606000.0,13328000.0,,-261000.0,,,-34462000.0,-202776000.0,,
Expeditors International of Washington Inc,EXPD,,746515,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-08 10:00:17+00:00,,,132654000.0,,23969000.0,14174000.0,21855000.0,96866000.0,,-116820000.0,-33772000.0,276893000.0,-116820000.0,-33772000.0,276893000.0,140475000.0,202322000.0,202322000.0,28747000.0,0.0,-631000.0,-75726000.0,,-33141000.0,-137960000.0,,
Expeditors International of Washington Inc,EXPD,,746515,2017.0,Q2TTM,2016-07-01,2017-06-30,,,,240613000.0,,47794000.0,-747000.0,-51995000.0,192056000.0,,-266339000.0,-63509000.0,465241000.0,-266339000.0,-63509000.0,465241000.0,134646000.0,421369000.0,421369000.0,48073000.0,,1442000.0,-149184000.0,-54000.0,-65143000.0,-309211000.0,17000.0,229000.0
Expeditors International of Washington Inc,EXPD,,746515,2017.0,Q2,2017-04-01,2017-06-30,,,,103508000.0,,12042000.0,6270000.0,-57127000.0,51501000.0,,-108277000.0,-20340000.0,81214000.0,-108277000.0,-20340000.0,81214000.0,-41133000.0,108755000.0,108755000.0,17544000.0,,40000.0,-75726000.0,,-20380000.0,-84052000.0,,
Expeditors International of Washington Inc,EXPD,,746515,2017.0,Q1,2017-01-01,2017-03-31,2018-05-09 10:49:47+00:00,,,29146000.0,,11927000.0,7904000.0,78982000.0,45365000.0,,-8543000.0,-13432000.0,195679000.0,-8543000.0,-13432000.0,195679000.0,181608000.0,93567000.0,93567000.0,11203000.0,,-671000.0,,,-12761000.0,-53908000.0,,
Expeditors International of Washington Inc,EXPD,,746515,2017.0,Q1TTM,2016-04-01,2017-03-31,,,,245474000.0,,47394000.0,-16362000.0,-31278000.0,189043000.0,,-278689000.0,-52034000.0,489211000.0,-278689000.0,-52034000.0,489211000.0,142126000.0,429053000.0,429053000.0,44042000.0,,5816000.0,-146458000.0,-54000.0,-58042000.0,-321274000.0,17000.0,229000.0
Expeditors International of Washington Inc,EXPD,,746515,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 15:01:31+00:00,,,239255000.0,,54019000.0,-24031000.0,-161607000.0,182732000.0,,-627738000.0,-48399000.0,572804000.0,-627738000.0,-48399000.0,572804000.0,-127364000.0,619790000.0,619790000.0,60602000.0,-3248000.0,-1140000.0,-159324000.0,,-47474000.0,-647898000.0,,215000.0
Expeditors International of Washington Inc,EXPD,,746515,2018.0,Q4,2018-10-01,2018-12-31,,,,55811000.0,,13186000.0,-1153000.0,-105142000.0,13166000.0,,-157903000.0,-9871000.0,102050000.0,-157903000.0,-9871000.0,102050000.0,-66877000.0,179577000.0,179577000.0,14429000.0,-33000.0,-254000.0,-78898000.0,,-9832000.0,-92138000.0,,215000.0
Expeditors International of Washington Inc,EXPD,,746515,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-06 13:15:34+00:00,,,183444000.0,,40833000.0,-22878000.0,-56465000.0,169566000.0,,-469835000.0,-38528000.0,470754000.0,-469835000.0,-38528000.0,470754000.0,-60487000.0,440213000.0,440213000.0,46173000.0,-3215000.0,-886000.0,-80426000.0,,-37642000.0,-555760000.0,,
Expeditors International of Washington Inc,EXPD,,746515,2018.0,Q3TTM,2017-10-01,2018-09-30,,,,242237000.0,,53902000.0,-17535000.0,-120410000.0,211877000.0,,-640719000.0,18282000.0,597140000.0,-640719000.0,18282000.0,597140000.0,-42832000.0,607668000.0,607668000.0,55980000.0,-3215000.0,-1068000.0,-156099000.0,,-65055000.0,-693282000.0,,84405000.0
Expeditors International of Washington Inc,EXPD,,746515,2018.0,Q3,2018-07-01,2018-09-30,,,,59313000.0,,13335000.0,-5071000.0,-106218000.0,47806000.0,,-101268000.0,-10624000.0,86721000.0,-101268000.0,-10624000.0,86721000.0,-30242000.0,163067000.0,163067000.0,16537000.0,,1109000.0,-1246000.0,,-11733000.0,-147828000.0,,
Expeditors International of Washington Inc,EXPD,,746515,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-07 13:51:48+00:00,,,124131000.0,,27498000.0,-17807000.0,49753000.0,121760000.0,,-368567000.0,-27904000.0,384033000.0,-368567000.0,-27904000.0,384033000.0,-30245000.0,277146000.0,277146000.0,29636000.0,-3215000.0,-1995000.0,-79180000.0,,-25909000.0,-407932000.0,,
Expeditors International of Washington Inc,EXPD,,746515,2018.0,Q2TTM,2017-07-01,2018-06-30,,,,241181000.0,,52839000.0,-7706000.0,-75038000.0,229986000.0,,-676312000.0,-5817000.0,595779000.0,-676312000.0,-5817000.0,595779000.0,-94056000.0,565207000.0,565207000.0,52771000.0,-3215000.0,-2438000.0,-154853000.0,,-87784000.0,-748230000.0,,84405000.0
Expeditors International of Washington Inc,EXPD,,746515,2018.0,Q2,2018-04-01,2018-06-30,,,,85612000.0,,13576000.0,-24322000.0,-24552000.0,95363000.0,,-222604000.0,-13677000.0,148556000.0,-222604000.0,-13677000.0,148556000.0,-112047000.0,140946000.0,140946000.0,18586000.0,-3215000.0,-1564000.0,-79180000.0,,-12113000.0,-235572000.0,,
Expeditors International of Washington Inc,EXPD,,746515,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 12:35:22+00:00,,,38519000.0,,13922000.0,6515000.0,74305000.0,26397000.0,,-145963000.0,-14227000.0,235477000.0,-145963000.0,-14227000.0,235477000.0,81802000.0,136200000.0,136200000.0,11050000.0,,-431000.0,,,-13796000.0,-172360000.0,,
Expeditors International of Washington Inc,EXPD,,746515,2018.0,Q1TTM,2017-04-01,2018-03-31,,,,259077000.0,,51305000.0,22886000.0,-107613000.0,186124000.0,,-561985000.0,-12480000.0,528437000.0,-561985000.0,-12480000.0,528437000.0,-23142000.0,533016000.0,533016000.0,51729000.0,,-834000.0,-151399000.0,,-96051000.0,-596710000.0,,84405000.0
Expeditors International of Washington Inc,EXPD,,746515,2019.0,Q4,2019-10-01,2019-12-31,,,,25914000.0,,12494000.0,8324000.0,3147000.0,28055000.0,,-149452000.0,-9597000.0,165246000.0,-149452000.0,-9597000.0,165246000.0,14521000.0,137748000.0,137748000.0,11857000.0,,-1097000.0,-85369000.0,,-9079000.0,-92138000.0,,579000.0
Expeditors International of Washington Inc,EXPD,,746515,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 15:01:31+00:00,,,222083000.0,,50950000.0,-1122000.0,66486000.0,148245000.0,,-418042000.0,-46015000.0,771935000.0,-418042000.0,-46015000.0,771935000.0,306756000.0,592016000.0,592016000.0,62483000.0,-6674000.0,428000.0,-170553000.0,,-47022000.0,-389060000.0,,579000.0
Expeditors International of Washington Inc,EXPD,,746515,2019.0,Q3TTM,2018-10-01,2019-09-30,,,,251980000.0,,51642000.0,-10599000.0,-41803000.0,133356000.0,,-426493000.0,-46289000.0,708739000.0,-426493000.0,-46289000.0,708739000.0,225358000.0,633845000.0,633845000.0,65055000.0,-6707000.0,1271000.0,-164082000.0,,-47775000.0,-389060000.0,,215000.0
Expeditors International of Washington Inc,EXPD,,746515,2019.0,Q3,2019-07-01,2019-09-30,,,,61201000.0,,12386000.0,-11604000.0,-25078000.0,60713000.0,,-1286000.0,-15289000.0,161499000.0,-1286000.0,-15289000.0,161499000.0,133320000.0,160627000.0,160627000.0,13564000.0,,232000.0,,,-15521000.0,-61999000.0,,
Expeditors International of Washington Inc,EXPD,,746515,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-06 13:15:34+00:00,,,196169000.0,,38456000.0,-9446000.0,63339000.0,120190000.0,,-268590000.0,-36418000.0,606689000.0,-268590000.0,-36418000.0,606689000.0,292235000.0,454268000.0,454268000.0,50626000.0,-6674000.0,1525000.0,-85184000.0,,-37943000.0,-296922000.0,,
Expeditors International of Washington Inc,EXPD,,746515,2019.0,Q2TTM,2018-07-01,2019-06-30,,,,250092000.0,,52591000.0,-4066000.0,-122943000.0,120449000.0,,-526475000.0,-41624000.0,633961000.0,-526475000.0,-41624000.0,633961000.0,61796000.0,636285000.0,636285000.0,68028000.0,-6707000.0,2148000.0,-165328000.0,,-43987000.0,-474889000.0,,215000.0
Expeditors International of Washington Inc,EXPD,,746515,2019.0,Q2,2019-04-01,2019-06-30,,,,97715000.0,,12677000.0,-377000.0,-35879000.0,32287000.0,,-250160000.0,-11949000.0,155707000.0,-250160000.0,-11949000.0,155707000.0,-106779000.0,153530000.0,153530000.0,25379000.0,-6674000.0,1038000.0,-85184000.0,,-12987000.0,-190589000.0,,
Expeditors International of Washington Inc,EXPD,,746515,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-07 13:51:48+00:00,,,134968000.0,,26070000.0,2158000.0,88417000.0,59477000.0,,-267304000.0,-21129000.0,445190000.0,-267304000.0,-21129000.0,445190000.0,158915000.0,293641000.0,293641000.0,37062000.0,-6674000.0,1293000.0,-85184000.0,,-22422000.0,-234923000.0,,
Expeditors International of Washington Inc,EXPD,,746515,2019.0,Q1,2019-01-01,2019-03-31,2020-05-07 11:05:10+00:00,,,37253000.0,,13393000.0,2535000.0,124296000.0,27190000.0,,-17144000.0,-9180000.0,289483000.0,-17144000.0,-9180000.0,289483000.0,265694000.0,140111000.0,140111000.0,11683000.0,,255000.0,,,-9435000.0,-44334000.0,,
Expeditors International of Washington Inc,EXPD,,746515,2019.0,Q1TTM,2018-04-01,2019-03-31,,,,237989000.0,,53490000.0,-28011000.0,-111616000.0,183525000.0,,-498919000.0,-43352000.0,626810000.0,-498919000.0,-43352000.0,626810000.0,56528000.0,623701000.0,623701000.0,61235000.0,-3248000.0,-454000.0,-159324000.0,,-43113000.0,-519872000.0,,215000.0
Expeditors International of Washington Inc,EXPD,,746515,2020.0,Q1TTM,2019-04-01,2020-03-31,,,,220134000.0,,50217000.0,-19668000.0,-41661000.0,144454000.0,,-662135000.0,-43105000.0,647452000.0,-662135000.0,-43105000.0,647452000.0,-77456000.0,574687000.0,574687000.0,64209000.0,-8070000.0,30000.0,-170553000.0,,-43714000.0,-627966000.0,,579000.0
Expeditors International of Washington Inc,EXPD,,746515,2020.0,Q1,2020-01-01,2020-03-31,2020-05-07 11:05:10+00:00,,,35304000.0,,12660000.0,-16011000.0,16149000.0,23399000.0,,-261237000.0,-6270000.0,165000000.0,-261237000.0,-6270000.0,165000000.0,-118518000.0,122782000.0,122782000.0,13409000.0,-1396000.0,-143000.0,,,-6127000.0,-283240000.0,,
