company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2019.0,Q2,2019-04-01,2019-06-30,2020-07-17 13:33:17+00:00,35000000.0,,1.15,,91000000.0,1.14,86000000.0,551000000.0,277000000.0,4000000.0,544000000.0,7000000.0,2288000000.0,4024000000.0,270000000.0,2000000.0,,,111000000.0,176000000.0,934000000.0,2288000000.0,1736000000.0,35000000.0,7000000.0,1347000000.0,389000000.0,-26000000.0,363000000.0,4024000000.0,,473000000.0,477200000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2019.0,Q2YTD,2019-01-01,2019-06-30,,67000000.0,1.32,2.47,,177000000.0,2.45,188000000.0,868000000.0,594000000.0,4000000.0,856000000.0,12000000.0,4361000000.0,7648000000.0,270000000.0,2000000.0,-16000000.0,,216000000.0,173000000.0,1837000000.0,4361000000.0,3287000000.0,66000000.0,13000000.0,2454000000.0,833000000.0,-51000000.0,782000000.0,7648000000.0,,473000000.0,477200000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2019.0,Q2TTM,2018-07-01,2019-06-30,,140000000.0,3.97,5.12,1.86,353000000.0,5.08,350000000.0,1511000000.0,1225000000.0,4000000.0,1492000000.0,19000000.0,8802000000.0,15110000000.0,282000000.0,2000000.0,-82000000.0,,431000000.0,156000000.0,3634000000.0,8802000000.0,6308000000.0,127000000.0,24000000.0,4632000000.0,1676000000.0,-101000000.0,1575000000.0,15110000000.0,,473000000.0,477200000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2019.0,Q1,2019-01-01,2019-03-31,2020-04-28 15:53:01+00:00,32000000.0,1.32,1.32,0.0048,86000000.0,1.31,102000000.0,317000000.0,317000000.0,,312000000.0,5000000.0,2073000000.0,3624000000.0,,,-16000000.0,,105000000.0,-3000000.0,903000000.0,2073000000.0,1551000000.0,31000000.0,6000000.0,1107000000.0,444000000.0,-25000000.0,419000000.0,3624000000.0,236400000.0,236400000.0,238200000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2019.0,Q1TTM,2018-04-01,2019-03-31,,139000000.0,5.48,5.48,1.86,353000000.0,5.45,368000000.0,1335000000.0,1323000000.0,,1319000000.0,16000000.0,8893000000.0,15217000000.0,12000000.0,,-106000000.0,,434000000.0,63000000.0,3651000000.0,8893000000.0,6324000000.0,123000000.0,24000000.0,4534000000.0,1790000000.0,-99000000.0,1691000000.0,15217000000.0,236400000.0,236400000.0,238200000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2020.0,Q2YTD,2020-01-01,2020-06-30,,68000000.0,1.03,1.46,0.01,184000000.0,1.45,100000000.0,450000000.0,345000000.0,6000000.0,447000000.0,3000000.0,3611000000.0,6392000000.0,99000000.0,-10000000.0,-18000000.0,,187000000.0,172000000.0,1674000000.0,3611000000.0,2781000000.0,73000000.0,14000000.0,2267000000.0,514000000.0,-69000000.0,445000000.0,6392000000.0,,474400000.0,474400000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2020.0,Q2TTM,2019-07-01,2020-06-30,,137000000.0,4.96,4.24,1.98,382000000.0,4.22,304000000.0,851000000.0,1020000000.0,2000000.0,834000000.0,17000000.0,7903000000.0,13890000000.0,-171000000.0,-12000000.0,-91000000.0,,403000000.0,175000000.0,3539000000.0,7903000000.0,5987000000.0,139000000.0,33000000.0,4545000000.0,1442000000.0,-118000000.0,1324000000.0,13890000000.0,,474400000.0,474400000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2020.0,Q2,2020-04-01,2020-06-30,2020-07-17 13:33:17+00:00,32000000.0,,0.43,,91000000.0,0.43,29000000.0,202000000.0,97000000.0,6000000.0,204000000.0,-2000000.0,1703000000.0,3015000000.0,99000000.0,-10000000.0,,,86000000.0,165000000.0,766000000.0,1703000000.0,1312000000.0,41000000.0,5000000.0,1140000000.0,172000000.0,-46000000.0,126000000.0,3015000000.0,,474400000.0,474400000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2020.0,Q1,2020-01-01,2020-03-31,2020-04-28 15:53:01+00:00,36000000.0,1.03,1.03,0.0051,93000000.0,1.02,71000000.0,248000000.0,248000000.0,,243000000.0,5000000.0,1908000000.0,3377000000.0,,,-18000000.0,,101000000.0,7000000.0,908000000.0,1908000000.0,1469000000.0,32000000.0,9000000.0,1127000000.0,342000000.0,-23000000.0,319000000.0,3377000000.0,235900000.0,235900000.0,238200000.0
PPG Industries Inc,PPG,549300BKPEP01R3V6C59,79879,2020.0,Q1TTM,2019-04-01,2020-03-31,,140000000.0,4.96,4.96,1.98,382000000.0,4.93,361000000.0,1200000000.0,1200000000.0,,1174000000.0,26000000.0,8488000000.0,14899000000.0,,,-91000000.0,,428000000.0,186000000.0,3707000000.0,8488000000.0,6411000000.0,133000000.0,35000000.0,4752000000.0,1659000000.0,-98000000.0,1561000000.0,14899000000.0,235900000.0,235900000.0,238200000.0
