company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,dilutedeps,impairmentexpense,incometaxexpense,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstonetincometocommon,otherinterestincome,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,preferreddividends,provisionforcreditlosses,restructuringcharge,salariesandemployeebenefitsexpense,servicechargesondepositsincome,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2018.0,Q3,2018-07-01,2018-09-30,2019-10-31 15:18:02+00:00,44000000.0,3.01,3.01,,681000000.0,2.99,,420000000.0,593000000.0,6247000000.0,428000000.0,504000000.0,1502000000.0,1501000000.0,1000000.0,1440000000.0,9000000.0,5786000000.0,826000000.0,-196000000.0,,55000000.0,,967000000.0,1372000000.0,53000000.0,1268000000.0,,1432000000.0,,1109000000.0,6895000000.0,3773000000.0,1176000000.0,1921000000.0,6962000000.0,478400000.0,478400000.0,481600000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2018.0,Q3YTD,2018-01-01,2018-09-30,,131000000.0,9.39,9.39,,1842000000.0,9.32,,1314000000.0,1584000000.0,18370000000.0,1231000000.0,1343000000.0,4754000000.0,4761000000.0,-7000000.0,4538000000.0,31000000.0,17055000000.0,2442000000.0,-189000000.0,,174000000.0,,2472000000.0,4197000000.0,185000000.0,4218000000.0,,4382000000.0,,3073000000.0,20128000000.0,10770000000.0,4008000000.0,6075000000.0,21063000000.0,478400000.0,478400000.0,481600000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2018.0,Q3TTM,2017-10-01,2018-09-30,,192000000.0,7.23,7.23,-1.2,2299000000.0,7.19,,3484000000.0,2015000000.0,24503000000.0,1565000000.0,1803000000.0,3783000000.0,3899000000.0,-116000000.0,3495000000.0,23000000.0,22868000000.0,3271000000.0,-188000000.0,,214000000.0,,3380000000.0,5396000000.0,265000000.0,6144000000.0,,5903000000.0,,3864000000.0,26732000000.0,14549000000.0,5208000000.0,7383000000.0,28076000000.0,478400000.0,478400000.0,481600000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2018.0,Q2,2018-04-01,2018-06-30,2019-07-30 20:58:59+00:00,43000000.0,3.74,3.74,,622000000.0,3.71,,575000000.0,539000000.0,5989000000.0,423000000.0,425000000.0,1906000000.0,1917000000.0,-11000000.0,1814000000.0,12000000.0,5551000000.0,820000000.0,-1000000.0,,68000000.0,,706000000.0,1642000000.0,80000000.0,1276000000.0,,1430000000.0,,1045000000.0,6596000000.0,3424000000.0,1641000000.0,2492000000.0,7192000000.0,485000000.0,485000000.0,488900000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2018.0,Q2YTD,2018-01-01,2018-06-30,,87000000.0,6.38,6.38,,1161000000.0,6.33,,894000000.0,991000000.0,12123000000.0,803000000.0,839000000.0,3252000000.0,3260000000.0,-8000000.0,3098000000.0,22000000.0,11269000000.0,1616000000.0,7000000.0,,119000000.0,,1505000000.0,2825000000.0,132000000.0,2950000000.0,,2950000000.0,,1964000000.0,13233000000.0,6997000000.0,2832000000.0,4154000000.0,14101000000.0,485000000.0,485000000.0,488900000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2018.0,Q2TTM,2017-07-01,2018-06-30,,209000000.0,6.38,6.38,-0.8,2028000000.0,6.34,,3512000000.0,1853000000.0,24216000000.0,1447000000.0,1678000000.0,3388000000.0,3535000000.0,-147000000.0,3102000000.0,22000000.0,22782000000.0,3210000000.0,76000000.0,,188000000.0,,3251000000.0,5241000000.0,264000000.0,6709000000.0,,5995000000.0,,3475000000.0,26257000000.0,14343000000.0,5317000000.0,7047000000.0,28099000000.0,485000000.0,485000000.0,488900000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 16:02:08+00:00,44000000.0,2.64,2.64,0.4,539000000.0,2.62,,319000000.0,452000000.0,6134000000.0,380000000.0,414000000.0,1346000000.0,1343000000.0,3000000.0,1284000000.0,10000000.0,5718000000.0,796000000.0,8000000.0,,51000000.0,,799000000.0,1183000000.0,52000000.0,1674000000.0,,1520000000.0,,919000000.0,6637000000.0,3573000000.0,1191000000.0,1662000000.0,6909000000.0,486400000.0,486400000.0,490100000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2018.0,Q1TTM,2017-04-01,2018-03-31,,227000000.0,4.6,4.6,-0.4,1788000000.0,4.57,,3380000000.0,1747000000.0,23896000000.0,1297000000.0,1688000000.0,2518000000.0,2665000000.0,-147000000.0,2236000000.0,18000000.0,22704000000.0,3153000000.0,73000000.0,,146000000.0,,3317000000.0,4834000000.0,264000000.0,7233000000.0,,5948000000.0,,3085000000.0,25789000000.0,14333000000.0,4907000000.0,6045000000.0,27611000000.0,486400000.0,486400000.0,490100000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2019.0,Q4,2019-10-01,2019-12-31,,28000000.0,2.26,2.26,,832000000.0,2.26,,270000000.0,544000000.0,6682000000.0,372000000.0,710000000.0,1176000000.0,1178000000.0,-2000000.0,1041000000.0,7000000.0,6066000000.0,911000000.0,-18000000.0,,44000000.0,,860000000.0,1379000000.0,128000000.0,1818000000.0,,1652000000.0,,1204000000.0,7270000000.0,4161000000.0,1361000000.0,1448000000.0,7427000000.0,467700000.0,467700000.0,469900000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 16:17:55+00:00,112000000.0,11.1,11.1,1.6,3420000000.0,11.05,,1341000000.0,2411000000.0,25862000000.0,1753000000.0,2274000000.0,5546000000.0,5533000000.0,13000000.0,5192000000.0,41000000.0,23340000000.0,3388000000.0,26000000.0,,240000000.0,,3321000000.0,5227000000.0,313000000.0,6236000000.0,,6388000000.0,,5173000000.0,28513000000.0,15483000000.0,5253000000.0,6874000000.0,28593000000.0,467700000.0,467700000.0,469900000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2019.0,Q3YTD,2019-01-01,2019-09-30,,84000000.0,8.84,8.84,,2588000000.0,8.79,,1071000000.0,1867000000.0,19180000000.0,1381000000.0,1564000000.0,4370000000.0,4355000000.0,15000000.0,4151000000.0,34000000.0,17274000000.0,2477000000.0,44000000.0,,196000000.0,,2461000000.0,3848000000.0,185000000.0,4418000000.0,,4736000000.0,,3969000000.0,21243000000.0,11322000000.0,3892000000.0,5426000000.0,21166000000.0,468600000.0,468600000.0,472100000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2019.0,Q3TTM,2018-10-01,2019-09-30,,127000000.0,11.35,11.35,,3344000000.0,11.29,,1050000000.0,2494000000.0,25538000000.0,1853000000.0,2395000000.0,5631000000.0,5619000000.0,12000000.0,5323000000.0,43000000.0,23094000000.0,3413000000.0,24000000.0,,259000000.0,,3438000000.0,5061000000.0,265000000.0,6056000000.0,,6081000000.0,,5197000000.0,28291000000.0,15454000000.0,5085000000.0,6669000000.0,28179000000.0,468600000.0,468600000.0,472100000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2019.0,Q3,2019-07-01,2019-09-30,2019-10-31 15:18:02+00:00,25000000.0,2.71,2.71,,901000000.0,2.69,,375000000.0,583000000.0,6429000000.0,437000000.0,501000000.0,1333000000.0,1329000000.0,4000000.0,1270000000.0,10000000.0,5737000000.0,831000000.0,5000000.0,,63000000.0,,910000000.0,1217000000.0,53000000.0,1383000000.0,,1605000000.0,,1338000000.0,7075000000.0,3872000000.0,1222000000.0,1704000000.0,6959000000.0,468600000.0,468600000.0,472100000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2019.0,Q2YTD,2019-01-01,2019-06-30,,59000000.0,6.13,6.13,,1687000000.0,6.1,,696000000.0,1284000000.0,12751000000.0,944000000.0,1063000000.0,3037000000.0,3026000000.0,11000000.0,2881000000.0,24000000.0,11537000000.0,1646000000.0,39000000.0,,133000000.0,,1551000000.0,2631000000.0,132000000.0,3035000000.0,,3131000000.0,,2631000000.0,14168000000.0,7450000000.0,2670000000.0,3722000000.0,14207000000.0,470200000.0,470200000.0,473100000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2019.0,Q2TTM,2018-07-01,2019-06-30,,146000000.0,11.65,11.65,,3124000000.0,11.59,,1095000000.0,2504000000.0,25356000000.0,1844000000.0,2398000000.0,5800000000.0,5791000000.0,9000000.0,5493000000.0,42000000.0,23143000000.0,3408000000.0,-177000000.0,,251000000.0,,3495000000.0,5216000000.0,265000000.0,5941000000.0,,5908000000.0,,4968000000.0,28111000000.0,15355000000.0,5039000000.0,6886000000.0,28182000000.0,470200000.0,470200000.0,473100000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2019.0,Q2,2019-04-01,2019-06-30,2019-07-30 20:58:59+00:00,29000000.0,3.26,3.26,,870000000.0,3.24,,387000000.0,629000000.0,6383000000.0,460000000.0,546000000.0,1625000000.0,1616000000.0,9000000.0,1533000000.0,12000000.0,5746000000.0,850000000.0,15000000.0,,64000000.0,,796000000.0,1363000000.0,80000000.0,1342000000.0,,1558000000.0,,1330000000.0,7076000000.0,3779000000.0,1378000000.0,2003000000.0,7124000000.0,470200000.0,470200000.0,473100000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 14:51:53+00:00,30000000.0,2.87,2.87,0.4,817000000.0,2.86,,309000000.0,655000000.0,6368000000.0,484000000.0,517000000.0,1412000000.0,1410000000.0,2000000.0,1348000000.0,12000000.0,5791000000.0,796000000.0,24000000.0,,69000000.0,,755000000.0,1268000000.0,52000000.0,1693000000.0,,1573000000.0,,1301000000.0,7092000000.0,3671000000.0,1292000000.0,1719000000.0,7083000000.0,469700000.0,469700000.0,471300000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2019.0,Q1TTM,2018-04-01,2019-03-31,,160000000.0,12.13,12.13,,2876000000.0,12.06,,1283000000.0,2414000000.0,24962000000.0,1807000000.0,2277000000.0,6081000000.0,6092000000.0,-11000000.0,5774000000.0,42000000.0,22948000000.0,3378000000.0,-193000000.0,,255000000.0,,3405000000.0,5495000000.0,265000000.0,5875000000.0,,5780000000.0,,4683000000.0,27631000000.0,15000000000.0,5302000000.0,7375000000.0,28250000000.0,469700000.0,469700000.0,471300000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2020.0,Q1TTM,2019-04-01,2020-03-31,,104000000.0,5.13,5.13,,3334000000.0,5.09,,469000000.0,2286000000.0,26036000000.0,1622000000.0,2248000000.0,2794000000.0,2783000000.0,11000000.0,2424000000.0,32000000.0,23574000000.0,3411000000.0,2000000.0,,208000000.0,,3336000000.0,5183000000.0,338000000.0,9966000000.0,,6442000000.0,,4956000000.0,28530000000.0,15541000000.0,5185000000.0,3252000000.0,28759000000.0,458100000.0,458100000.0,458100000.0
Capital One Financial Corp,COF,ZUE8T73ROZOF6FLBAR73,927628,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 14:51:53+00:00,22000000.0,-3.1,-3.1,0.4,731000000.0,-3.1,,-563000000.0,530000000.0,6542000000.0,353000000.0,491000000.0,-1340000000.0,-1340000000.0,0.0,-1420000000.0,3000000.0,6025000000.0,819000000.0,0.0,,37000000.0,,770000000.0,1224000000.0,77000000.0,5423000000.0,,1627000000.0,,1084000000.0,7109000000.0,3729000000.0,1224000000.0,-1903000000.0,7249000000.0,458100000.0,458100000.0,458100000.0
