company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Cincinnati Financial Corp,CINF,,20286,2016.0,Q2TTM,2015-07-01,2016-06-30,,272000000.0,52000000.0,49000000.0,389000000.0,,,-502000000.0,-542000000.0,1104000000.0,-502000000.0,-542000000.0,1104000000.0,60000000.0,641000000.0,641000000.0,25000000.0,-74000000.0,,-372000000.0,-2272000000.0,-12000000.0,-21000000.0,-35000000.0,1742000000.0
Cincinnati Financial Corp,CINF,,20286,2017.0,FY,2017-01-01,2017-12-31,2020-02-25 11:05:54+00:00,60000000.0,52000000.0,55000000.0,470000000.0,,4000000.0,-614000000.0,-558000000.0,1052000000.0,-614000000.0,-558000000.0,1052000000.0,-120000000.0,1045000000.0,1045000000.0,-518000000.0,-126000000.0,,-400000000.0,-2283000000.0,-16000000.0,,-92000000.0,1741000000.0
Cincinnati Financial Corp,CINF,,20286,2017.0,Q1,2017-01-01,2017-03-31,2018-04-25 16:17:30+00:00,0.0,0.0,14000000.0,25000000.0,,,-124000000.0,-246000000.0,136000000.0,-124000000.0,-246000000.0,136000000.0,-234000000.0,201000000.0,201000000.0,-104000000.0,-29000000.0,-2000000.0,-77000000.0,-727000000.0,,-3000000.0,-15000000.0,483000000.0
Cincinnati Financial Corp,CINF,,20286,2018.0,FY,2018-01-01,2018-12-31,2020-02-25 11:05:54+00:00,98000000.0,53000000.0,63000000.0,395000000.0,,8000000.0,-603000000.0,-451000000.0,1181000000.0,-603000000.0,-451000000.0,1181000000.0,127000000.0,287000000.0,287000000.0,436000000.0,-150000000.0,,-336000000.0,-2022000000.0,-20000000.0,,-125000000.0,1591000000.0
Cincinnati Financial Corp,CINF,,20286,2018.0,Q4,2018-10-01,2018-12-31,,16000000.0,26000000.0,15000000.0,178000000.0,,2000000.0,-116000000.0,-71000000.0,355000000.0,-116000000.0,-71000000.0,355000000.0,168000000.0,-452000000.0,-452000000.0,614000000.0,-33000000.0,,-85000000.0,-419000000.0,-6000000.0,,,354000000.0
Cincinnati Financial Corp,CINF,,20286,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-25 07:37:03+00:00,82000000.0,27000000.0,48000000.0,217000000.0,,6000000.0,-487000000.0,-380000000.0,826000000.0,-487000000.0,-380000000.0,826000000.0,-41000000.0,739000000.0,739000000.0,-178000000.0,-117000000.0,,-251000000.0,-1603000000.0,-14000000.0,,-125000000.0,1237000000.0
Cincinnati Financial Corp,CINF,,20286,2018.0,Q3,2018-07-01,2018-09-30,,142000000.0,1000000.0,16000000.0,67000000.0,,-31000000.0,-152000000.0,-115000000.0,362000000.0,-152000000.0,-115000000.0,362000000.0,95000000.0,553000000.0,553000000.0,-274000000.0,-36000000.0,20000000.0,-85000000.0,-533000000.0,-14000000.0,,,412000000.0
Cincinnati Financial Corp,CINF,,20286,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-30 16:09:44+00:00,-60000000.0,26000000.0,32000000.0,150000000.0,,37000000.0,-335000000.0,-265000000.0,464000000.0,-335000000.0,-265000000.0,464000000.0,-136000000.0,186000000.0,186000000.0,96000000.0,-81000000.0,-20000000.0,-166000000.0,-1070000000.0,,,-125000000.0,825000000.0
Cincinnati Financial Corp,CINF,,20286,2018.0,Q2,2018-04-01,2018-06-30,,-60000000.0,26000000.0,14000000.0,147000000.0,,37000000.0,-182000000.0,-211000000.0,310000000.0,-182000000.0,-211000000.0,310000000.0,-83000000.0,217000000.0,217000000.0,-68000000.0,-23000000.0,-20000000.0,-86000000.0,-511000000.0,3000000.0,,-110000000.0,317000000.0
Cincinnati Financial Corp,CINF,,20286,2018.0,Q1,2018-01-01,2018-03-31,2019-04-24 16:14:58+00:00,0.0,,18000000.0,3000000.0,,,-153000000.0,-54000000.0,154000000.0,-153000000.0,-54000000.0,154000000.0,-53000000.0,-31000000.0,-31000000.0,164000000.0,-58000000.0,,-80000000.0,-559000000.0,-3000000.0,,-15000000.0,508000000.0
Cincinnati Financial Corp,CINF,,20286,2018.0,Q1TTM,2017-04-01,2018-03-31,,60000000.0,52000000.0,59000000.0,448000000.0,,4000000.0,-643000000.0,-366000000.0,1070000000.0,-643000000.0,-366000000.0,1070000000.0,61000000.0,813000000.0,813000000.0,-250000000.0,-155000000.0,2000000.0,-403000000.0,-2115000000.0,-19000000.0,3000000.0,-92000000.0,1766000000.0
Cincinnati Financial Corp,CINF,,20286,2019.0,Q4,2019-10-01,2019-12-31,,31000000.0,26000000.0,18000000.0,94000000.0,,1000000.0,-195000000.0,-153000000.0,328000000.0,-195000000.0,-153000000.0,328000000.0,-20000000.0,626000000.0,626000000.0,-410000000.0,-44000000.0,,-90000000.0,-463000000.0,-2000000.0,,-62000000.0,312000000.0
Cincinnati Financial Corp,CINF,,20286,2019.0,FY,2019-01-01,2019-12-31,2020-02-25 11:05:54+00:00,34000000.0,53000000.0,72000000.0,362000000.0,,7000000.0,-546000000.0,-679000000.0,1208000000.0,-546000000.0,-679000000.0,1208000000.0,-17000000.0,1997000000.0,1997000000.0,-1223000000.0,-131000000.0,,-355000000.0,-2230000000.0,-24000000.0,,-67000000.0,1575000000.0
Cincinnati Financial Corp,CINF,,20286,2019.0,Q3TTM,2018-10-01,2019-09-30,,19000000.0,53000000.0,69000000.0,446000000.0,,8000000.0,-467000000.0,-597000000.0,1235000000.0,-467000000.0,-597000000.0,1235000000.0,171000000.0,919000000.0,919000000.0,-199000000.0,-120000000.0,,-350000000.0,-2186000000.0,-28000000.0,,-5000000.0,1617000000.0
Cincinnati Financial Corp,CINF,,20286,2019.0,Q3,2019-07-01,2019-09-30,,-10000000.0,,18000000.0,184000000.0,,1000000.0,-110000000.0,-310000000.0,404000000.0,-110000000.0,-310000000.0,404000000.0,-16000000.0,248000000.0,248000000.0,-46000000.0,-16000000.0,54000000.0,-90000000.0,-773000000.0,-22000000.0,,-5000000.0,431000000.0
Cincinnati Financial Corp,CINF,,20286,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-25 07:37:03+00:00,3000000.0,27000000.0,54000000.0,268000000.0,,6000000.0,-351000000.0,-526000000.0,880000000.0,-351000000.0,-526000000.0,880000000.0,3000000.0,1371000000.0,1371000000.0,-813000000.0,-87000000.0,,-265000000.0,-1767000000.0,-22000000.0,,-5000000.0,1263000000.0
Cincinnati Financial Corp,CINF,,20286,2019.0,Q2TTM,2018-07-01,2019-06-30,,171000000.0,54000000.0,67000000.0,329000000.0,,-24000000.0,-509000000.0,-402000000.0,1193000000.0,-509000000.0,-402000000.0,1193000000.0,282000000.0,1224000000.0,1224000000.0,-427000000.0,-140000000.0,-34000000.0,-345000000.0,-1946000000.0,-20000000.0,,,1598000000.0
Cincinnati Financial Corp,CINF,,20286,2019.0,Q2,2019-04-01,2019-06-30,,-81000000.0,27000000.0,17000000.0,7000000.0,,5000000.0,-115000000.0,-160000000.0,276000000.0,-115000000.0,-160000000.0,276000000.0,1000000.0,428000000.0,428000000.0,-176000000.0,-30000000.0,-54000000.0,-90000000.0,-635000000.0,5000000.0,,,524000000.0
Cincinnati Financial Corp,CINF,,20286,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-30 16:09:44+00:00,13000000.0,27000000.0,36000000.0,84000000.0,,5000000.0,-241000000.0,-216000000.0,476000000.0,-241000000.0,-216000000.0,476000000.0,19000000.0,1123000000.0,1123000000.0,-767000000.0,-71000000.0,-54000000.0,-175000000.0,-994000000.0,,,0.0,832000000.0
Cincinnati Financial Corp,CINF,,20286,2019.0,Q1,2019-01-01,2019-03-31,2020-04-27 16:18:40+00:00,94000000.0,,19000000.0,77000000.0,,0.0,-126000000.0,-56000000.0,200000000.0,-126000000.0,-56000000.0,200000000.0,18000000.0,695000000.0,695000000.0,-591000000.0,-41000000.0,,-85000000.0,-359000000.0,-5000000.0,,0.0,308000000.0
Cincinnati Financial Corp,CINF,,20286,2019.0,Q1TTM,2018-04-01,2019-03-31,,192000000.0,53000000.0,64000000.0,469000000.0,,8000000.0,-576000000.0,-453000000.0,1227000000.0,-576000000.0,-453000000.0,1227000000.0,198000000.0,1013000000.0,1013000000.0,-319000000.0,-133000000.0,,-341000000.0,-1822000000.0,-22000000.0,,-110000000.0,1391000000.0
Cincinnati Financial Corp,CINF,,20286,2020.0,Q1TTM,2019-04-01,2020-03-31,,-60000000.0,53000000.0,75000000.0,346000000.0,,82000000.0,-732000000.0,-759000000.0,1175000000.0,-732000000.0,-759000000.0,1175000000.0,-316000000.0,76000000.0,76000000.0,678000000.0,-131000000.0,,-360000000.0,-2359000000.0,-23000000.0,,-323000000.0,1623000000.0
Cincinnati Financial Corp,CINF,,20286,2020.0,Q1,2020-01-01,2020-03-31,2020-04-27 16:18:40+00:00,0.0,,22000000.0,61000000.0,,75000000.0,-312000000.0,-136000000.0,167000000.0,-312000000.0,-136000000.0,167000000.0,-281000000.0,-1226000000.0,-1226000000.0,1310000000.0,-41000000.0,,-90000000.0,-488000000.0,-4000000.0,,-256000000.0,356000000.0
