company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
LyondellBasell Industries NV,LYB,,1489393,2017.0,Q3TTM,2016-10-01,2017-09-30,,1.86,9.37,,9.36,1436000000.0,7582000000.0,3767000000.0,-21000000.0,7584000000.0,-2000000.0,26951000000.0,33096000000.0,3836000000.0,498000000.0,103000000.0,875000000.0,26951000000.0,6145000000.0,481000000.0,19000000.0,978000000.0,5167000000.0,36000000.0,5203000000.0,33096000000.0,,395000000.0,395000000.0
LyondellBasell Industries NV,LYB,,1489393,2017.0,Q2,2017-04-01,2017-06-30,2018-08-03 13:24:47+00:00,-0.01,2.82,0.0,2.81,459000000.0,1130000000.0,1134000000.0,-4000000.0,1131000000.0,-1000000.0,6601000000.0,8403000000.0,,107000000.0,25000000.0,200000000.0,6601000000.0,1802000000.0,95000000.0,4000000.0,225000000.0,1577000000.0,16000000.0,1593000000.0,8403000000.0,-113100000000.0,401000000.0,401000000.0
LyondellBasell Industries NV,LYB,,1489393,2017.0,Q2YTD,2017-01-01,2017-06-30,,-0.03,4.8,,4.79,774000000.0,1927000000.0,1939000000.0,-12000000.0,1928000000.0,-1000000.0,13592000000.0,16833000000.0,,218000000.0,50000000.0,404000000.0,13592000000.0,3241000000.0,302000000.0,10000000.0,454000000.0,2787000000.0,-74000000.0,2713000000.0,16833000000.0,-113100000000.0,401000000.0,401000000.0
LyondellBasell Industries NV,LYB,,1489393,2017.0,Q2TTM,2016-07-01,2017-06-30,,4.17,9.0,,8.99,1382000000.0,7479000000.0,3664000000.0,-21000000.0,7479000000.0,,25915000000.0,31945000000.0,3836000000.0,403000000.0,101000000.0,845000000.0,25915000000.0,6030000000.0,459000000.0,18000000.0,946000000.0,5084000000.0,-38000000.0,5046000000.0,31945000000.0,-113100000000.0,401000000.0,401000000.0
LyondellBasell Industries NV,LYB,,1489393,2017.0,Q1,2017-01-01,2017-03-31,2018-04-27 12:34:08+00:00,-0.02,1.98,0.0,1.98,315000000.0,797000000.0,805000000.0,-8000000.0,797000000.0,0.0,6991000000.0,8430000000.0,,111000000.0,25000000.0,204000000.0,6991000000.0,1439000000.0,207000000.0,6000000.0,229000000.0,1210000000.0,-90000000.0,1120000000.0,8430000000.0,-39850000000.0,403000000.0,403000000.0
LyondellBasell Industries NV,LYB,,1489393,2017.0,Q1TTM,2016-04-01,2017-03-31,,6.75,8.75,,8.74,1269000000.0,7440000000.0,3622000000.0,-18000000.0,7439000000.0,1000000.0,25016000000.0,30870000000.0,3836000000.0,410000000.0,100000000.0,844000000.0,25016000000.0,5854000000.0,447000000.0,18000000.0,944000000.0,4910000000.0,-19000000.0,4891000000.0,30870000000.0,-39850000000.0,403000000.0,403000000.0
LyondellBasell Industries NV,LYB,,1489393,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 16:30:38+00:00,12.04,12.04,4.0,12.01,613000000.0,4690000000.0,4698000000.0,-8000000.0,4690000000.0,0.0,32529000000.0,39004000000.0,,395000000.0,115000000.0,1129000000.0,32529000000.0,6475000000.0,360000000.0,45000000.0,1244000000.0,5231000000.0,80000000.0,5311000000.0,39004000000.0,389500000.0,389500000.0,390500000.0
LyondellBasell Industries NV,LYB,,1489393,2018.0,Q4,2018-10-01,2018-12-31,,8.92,1.83,-1.0,1.83,99000000.0,692000000.0,697000000.0,-5000000.0,692000000.0,,7728000000.0,8876000000.0,,85000000.0,28000000.0,326000000.0,7728000000.0,1148000000.0,88000000.0,5000000.0,354000000.0,794000000.0,2000000.0,796000000.0,8876000000.0,389500000.0,389500000.0,390500000.0
LyondellBasell Industries NV,LYB,,1489393,2018.0,Q3,2018-07-01,2018-09-30,2019-11-01 12:40:04+00:00,0.0,2.86,0.0,2.85,232000000.0,1113000000.0,1115000000.0,-2000000.0,1113000000.0,,8499000000.0,10155000000.0,,106000000.0,30000000.0,309000000.0,8499000000.0,1656000000.0,90000000.0,14000000.0,339000000.0,1317000000.0,30000000.0,1347000000.0,10155000000.0,,389000000.0,389000000.0
LyondellBasell Industries NV,LYB,,1489393,2018.0,Q3YTD,2018-01-01,2018-09-30,,3.12,10.21,1.0,10.18,514000000.0,3998000000.0,4001000000.0,-3000000.0,3998000000.0,,24801000000.0,30128000000.0,,310000000.0,87000000.0,803000000.0,24801000000.0,5327000000.0,272000000.0,40000000.0,890000000.0,4437000000.0,78000000.0,4515000000.0,30128000000.0,,389000000.0,389000000.0
LyondellBasell Industries NV,LYB,,1489393,2018.0,Q3TTM,2017-10-01,2018-09-30,,15.38,14.97,1.0,14.95,-42000000.0,10771000000.0,5899000000.0,-7000000.0,10771000000.0,,32329000000.0,39263000000.0,4879000000.0,397000000.0,116000000.0,1040000000.0,32329000000.0,6934000000.0,367000000.0,49000000.0,1156000000.0,5778000000.0,79000000.0,5857000000.0,39263000000.0,,389000000.0,389000000.0
LyondellBasell Industries NV,LYB,,1489393,2018.0,Q2,2018-04-01,2018-06-30,2019-08-02 13:38:13+00:00,0.0,4.23,0.0,4.22,-21000000.0,1654000000.0,1655000000.0,-1000000.0,1654000000.0,,8290000000.0,10206000000.0,,84000000.0,29000000.0,261000000.0,8290000000.0,1916000000.0,91000000.0,15000000.0,290000000.0,1626000000.0,8000000.0,1634000000.0,10206000000.0,,391000000.0,391000000.0
LyondellBasell Industries NV,LYB,,1489393,2018.0,Q2YTD,2018-01-01,2018-06-30,,3.12,7.35,1.0,7.33,282000000.0,2885000000.0,2886000000.0,-1000000.0,2885000000.0,,16302000000.0,19973000000.0,,204000000.0,57000000.0,494000000.0,16302000000.0,3671000000.0,182000000.0,26000000.0,551000000.0,3120000000.0,48000000.0,3168000000.0,19973000000.0,,391000000.0,391000000.0
LyondellBasell Industries NV,LYB,,1489393,2018.0,Q2TTM,2017-07-01,2018-06-30,,15.38,14.78,1.0,14.77,106000000.0,10714000000.0,5842000000.0,-7000000.0,10715000000.0,-1000000.0,30769000000.0,37624000000.0,4879000000.0,486000000.0,113000000.0,949000000.0,30769000000.0,6855000000.0,371000000.0,40000000.0,1062000000.0,5793000000.0,155000000.0,5948000000.0,37624000000.0,,391000000.0,391000000.0
LyondellBasell Industries NV,LYB,,1489393,2018.0,Q1,2018-01-01,2018-03-31,2019-04-26 12:25:28+00:00,3.12,3.12,1.0,3.11,303000000.0,1231000000.0,1231000000.0,,1231000000.0,,8012000000.0,9767000000.0,,120000000.0,28000000.0,233000000.0,8012000000.0,1755000000.0,91000000.0,11000000.0,261000000.0,1494000000.0,40000000.0,1534000000.0,9767000000.0,394000000.0,394000000.0,394000000.0
LyondellBasell Industries NV,LYB,,1489393,2018.0,Q1TTM,2017-04-01,2018-03-31,,15.37,13.37,1.0,13.36,586000000.0,10190000000.0,5321000000.0,-10000000.0,10192000000.0,-2000000.0,29080000000.0,35821000000.0,4879000000.0,509000000.0,109000000.0,888000000.0,29080000000.0,6741000000.0,375000000.0,29000000.0,997000000.0,5744000000.0,163000000.0,5907000000.0,35821000000.0,394000000.0,394000000.0,394000000.0
LyondellBasell Industries NV,LYB,,1489393,2019.0,Q4,2019-10-01,2019-12-31,,7.42,1.85,4.15,1.84,140000000.0,612000000.0,612000000.0,,612000000.0,,7044000000.0,8179000000.0,,39000000.0,30000000.0,307000000.0,7044000000.0,1135000000.0,88000000.0,3000000.0,337000000.0,798000000.0,-46000000.0,752000000.0,8179000000.0,354200000.0,354200000.0,354600000.0
LyondellBasell Industries NV,LYB,,1489393,2019.0,FY,2019-01-01,2019-12-31,2020-02-20 16:30:38+00:00,9.59,9.59,4.15,9.58,648000000.0,3397000000.0,3404000000.0,-7000000.0,3397000000.0,0.0,29301000000.0,34727000000.0,,264000000.0,111000000.0,1199000000.0,29301000000.0,5426000000.0,347000000.0,19000000.0,1310000000.0,4116000000.0,-64000000.0,4052000000.0,34727000000.0,354200000.0,354200000.0,354600000.0
LyondellBasell Industries NV,LYB,,1489393,2019.0,Q3YTD,2019-01-01,2019-09-30,,2.17,7.74,,7.74,508000000.0,2785000000.0,2792000000.0,-7000000.0,2785000000.0,,22257000000.0,26548000000.0,,225000000.0,81000000.0,892000000.0,22257000000.0,4291000000.0,259000000.0,16000000.0,973000000.0,3318000000.0,-18000000.0,3300000000.0,26548000000.0,-96500000000.0,337000000.0,337000000.0
LyondellBasell Industries NV,LYB,,1489393,2019.0,Q3TTM,2018-10-01,2019-09-30,,11.09,9.57,3.0,9.57,607000000.0,3477000000.0,3489000000.0,-12000000.0,3477000000.0,,29985000000.0,35424000000.0,,310000000.0,109000000.0,1218000000.0,29985000000.0,5439000000.0,347000000.0,21000000.0,1327000000.0,4112000000.0,-16000000.0,4096000000.0,35424000000.0,-96500000000.0,337000000.0,337000000.0
LyondellBasell Industries NV,LYB,,1489393,2019.0,Q3,2019-07-01,2019-09-30,2019-11-01 12:40:04+00:00,-0.01,2.85,0.0,2.85,136000000.0,965000000.0,969000000.0,-4000000.0,965000000.0,,7269000000.0,8722000000.0,,62000000.0,26000000.0,303000000.0,7269000000.0,1453000000.0,86000000.0,5000000.0,329000000.0,1124000000.0,-19000000.0,1105000000.0,8722000000.0,-96500000000.0,337000000.0,337000000.0
LyondellBasell Industries NV,LYB,,1489393,2019.0,Q2YTD,2019-01-01,2019-06-30,,2.18,4.89,,4.89,372000000.0,1820000000.0,1823000000.0,-3000000.0,1820000000.0,,14988000000.0,17826000000.0,,163000000.0,55000000.0,589000000.0,14988000000.0,2838000000.0,173000000.0,11000000.0,644000000.0,2194000000.0,1000000.0,2195000000.0,17826000000.0,-100300000000.0,370000000.0,370000000.0
LyondellBasell Industries NV,LYB,,1489393,2019.0,Q2TTM,2018-07-01,2019-06-30,,11.1,9.58,3.0,9.57,703000000.0,3625000000.0,3635000000.0,-10000000.0,3625000000.0,,31215000000.0,36857000000.0,,354000000.0,113000000.0,1224000000.0,31215000000.0,5642000000.0,351000000.0,30000000.0,1337000000.0,4305000000.0,33000000.0,4338000000.0,36857000000.0,-100300000000.0,370000000.0,370000000.0
LyondellBasell Industries NV,LYB,,1489393,2019.0,Q2,2019-04-01,2019-06-30,2019-08-02 13:38:13+00:00,-0.01,2.7,0.0,2.7,169000000.0,1003000000.0,1006000000.0,-3000000.0,1003000000.0,,7542000000.0,9048000000.0,,74000000.0,27000000.0,302000000.0,7542000000.0,1506000000.0,81000000.0,5000000.0,329000000.0,1177000000.0,-2000000.0,1175000000.0,9048000000.0,-100300000000.0,370000000.0,370000000.0
LyondellBasell Industries NV,LYB,,1489393,2019.0,Q1,2019-01-01,2019-03-31,2020-05-01 13:01:00+00:00,2.19,2.19,1.0,2.19,203000000.0,817000000.0,817000000.0,0.0,817000000.0,,7446000000.0,8778000000.0,,89000000.0,28000000.0,287000000.0,7446000000.0,1332000000.0,92000000.0,6000000.0,315000000.0,1017000000.0,3000000.0,1020000000.0,8778000000.0,373100000.0,373100000.0,373100000.0
LyondellBasell Industries NV,LYB,,1489393,2019.0,Q1TTM,2018-04-01,2019-03-31,,11.11,11.11,3.0,11.09,513000000.0,4276000000.0,4284000000.0,-8000000.0,4276000000.0,,31963000000.0,38015000000.0,,364000000.0,115000000.0,1183000000.0,31963000000.0,6052000000.0,361000000.0,40000000.0,1298000000.0,4754000000.0,43000000.0,4797000000.0,38015000000.0,373100000.0,373100000.0,373100000.0
LyondellBasell Industries NV,LYB,,1489393,2020.0,Q1TTM,2019-04-01,2020-03-31,,7.82,7.82,4.15,7.81,520000000.0,2724000000.0,2730000000.0,-6000000.0,2724000000.0,,28723000000.0,33443000000.0,,175000000.0,110000000.0,1207000000.0,28723000000.0,4720000000.0,344000000.0,16000000.0,1317000000.0,3403000000.0,-153000000.0,3250000000.0,33443000000.0,342900000.0,342900000.0,342900000.0
LyondellBasell Industries NV,LYB,,1489393,2020.0,Q1,2020-01-01,2020-03-31,2020-05-01 13:01:00+00:00,0.42,0.42,1.05,0.42,75000000.0,144000000.0,143000000.0,1000000.0,144000000.0,,6868000000.0,7494000000.0,,0.0,27000000.0,295000000.0,6868000000.0,626000000.0,89000000.0,3000000.0,322000000.0,304000000.0,-86000000.0,218000000.0,7494000000.0,342900000.0,342900000.0,342900000.0
