company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingrevenue,otheradjustmentstonetincometocommon,othergains,otherincome,otheroperatingexpenses,otherrevenue,preferreddividends,sgaexpense,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Graham Holdings Co,GHC,,104889,2017.0,Q4,2017-10-01,2017-12-31,,12897000.0,38.51,38.51,,15984000.0,38.26,102000.0,-159700000.0,214560000.0,214560000.0,,214178000.0,382000.0,675817000.0,,,15017000.0,371922000.0,,,225477000.0,675817000.0,8103000.0,-1513000.0,626382000.0,49459000.0,5401000.0,54860000.0,675817000.0,5600000.0,5516000.0,5552000.0
Graham Holdings Co,GHC,,104889,2017.0,Q3,2017-07-01,2017-09-30,2018-10-31 09:09:22+00:00,10923000.0,4.45,4.45,1.27,16002000.0,4.42,312000.0,13400000.0,24844000.0,24844000.0,,24784000.0,60000.0,657225000.0,,,19584000.0,374987000.0,,,228051000.0,657225000.0,8619000.0,329000.0,630275000.0,26950000.0,11294000.0,38244000.0,657225000.0,5600000.0,5518000.0,5554000.0
Graham Holdings Co,GHC,,104889,2017.0,Q3YTD,2017-01-01,2017-09-30,,28290000.0,15.73,15.73,5.08,46525000.0,15.63,9512000.0,40000000.0,87929000.0,87929000.0,,87866000.0,63000.0,1916029000.0,,,61923000.0,1082421000.0,,,662313000.0,1916029000.0,25783000.0,4845000.0,1829061000.0,86944000.0,40985000.0,127929000.0,1916029000.0,5600000.0,5518000.0,5554000.0
Graham Holdings Co,GHC,,104889,2017.0,Q2,2017-04-01,2017-06-30,2018-08-01 09:29:32+00:00,10531000.0,7.51,7.51,1.27,15871000.0,7.46,9200000.0,23900000.0,41999000.0,41999000.0,,41996000.0,3000.0,676087000.0,,,22689000.0,381747000.0,,,208973000.0,676087000.0,9035000.0,2504000.0,626322000.0,49741000.0,16158000.0,65899000.0,676087000.0,5600000.0,5539000.0,5577000.0
Graham Holdings Co,GHC,,104889,2017.0,Q2YTD,2017-01-01,2017-06-30,,17367000.0,11.28,11.28,3.81,30523000.0,11.21,9200000.0,26600000.0,63085000.0,63085000.0,,63082000.0,3000.0,1258804000.0,,,42339000.0,707434000.0,,,434262000.0,1258804000.0,17164000.0,4516000.0,1198786000.0,59994000.0,29691000.0,89685000.0,1258804000.0,5600000.0,5539000.0,5577000.0
Graham Holdings Co,GHC,,104889,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 08:56:00+00:00,6836000.0,3.77,3.77,2.54,14652000.0,3.75,,2700000.0,21086000.0,21086000.0,,21086000.0,0.0,582717000.0,,,19650000.0,325687000.0,,,225289000.0,582717000.0,8129000.0,2012000.0,572464000.0,10253000.0,13533000.0,23786000.0,582717000.0,5600000.0,5535000.0,5569000.0
Graham Holdings Co,GHC,,104889,2018.0,FY,2018-01-01,2018-12-31,2020-02-26 14:25:16+00:00,47414000.0,50.55,50.55,5.32,56722000.0,50.2,8109000.0,52100000.0,271408000.0,271408000.0,,271206000.0,202000.0,2695966000.0,,,106801000.0,1687432000.0,,,650128000.0,2695966000.0,49280000.0,19826000.0,2449805000.0,246161000.0,77347000.0,323508000.0,2695966000.0,5400000.0,5333000.0,5370000.0
Graham Holdings Co,GHC,,104889,2018.0,Q4,2018-10-01,2018-12-31,,13361000.0,10.59,10.59,-3.99,14813000.0,10.51,,12400000.0,56738000.0,56738000.0,,56685000.0,53000.0,689087000.0,,,-2808000.0,432706000.0,,,152624000.0,689087000.0,6531000.0,2895000.0,613504000.0,75582000.0,-6444000.0,69138000.0,689087000.0,5400000.0,5333000.0,5370000.0
Graham Holdings Co,GHC,,104889,2018.0,Q3,2018-07-01,2018-09-30,2019-10-30 09:20:26+00:00,12269000.0,23.43,23.43,,13648000.0,23.28,8109000.0,10000000.0,125070000.0,125070000.0,,125064000.0,6000.0,674766000.0,,,70318000.0,448920000.0,,,131081000.0,674766000.0,6135000.0,10148000.0,614027000.0,60739000.0,74331000.0,135070000.0,674766000.0,5300000.0,5302000.0,5337000.0
Graham Holdings Co,GHC,,104889,2018.0,Q3YTD,2018-01-01,2018-09-30,,34053000.0,39.96,39.96,3.99,41909000.0,39.69,8109000.0,39700000.0,214670000.0,214670000.0,,214521000.0,149000.0,2006879000.0,,,109609000.0,1254726000.0,,,497504000.0,2006879000.0,42749000.0,16931000.0,1836301000.0,170579000.0,83791000.0,254370000.0,2006879000.0,5300000.0,5302000.0,5337000.0
Graham Holdings Co,GHC,,104889,2018.0,Q3TTM,2017-10-01,2018-09-30,,46950000.0,78.47,78.47,-1.09,57893000.0,77.95,8211000.0,-120000000.0,429230000.0,429230000.0,,428699000.0,531000.0,2682696000.0,,,124626000.0,1626648000.0,,,722981000.0,2682696000.0,50852000.0,15418000.0,2462683000.0,220038000.0,89192000.0,309230000.0,2682696000.0,5300000.0,5302000.0,5337000.0
Graham Holdings Co,GHC,,104889,2018.0,Q2,2018-04-01,2018-06-30,2019-07-31 09:06:19+00:00,11400000.0,8.69,8.69,1.33,13619000.0,8.63,0.0,16100000.0,46635000.0,46635000.0,,46566000.0,69000.0,672677000.0,,,22820000.0,440655000.0,,,141378000.0,672677000.0,28543000.0,2832000.0,607052000.0,65626000.0,-2891000.0,62735000.0,672677000.0,5400000.0,5325000.0,5362000.0
Graham Holdings Co,GHC,,104889,2018.0,Q2YTD,2018-01-01,2018-06-30,,21784000.0,16.53,16.53,3.99,28261000.0,16.41,,29700000.0,89600000.0,89600000.0,,89457000.0,143000.0,1332113000.0,,,39291000.0,805806000.0,,,366423000.0,1332113000.0,36614000.0,6783000.0,1222274000.0,109840000.0,9460000.0,119300000.0,1332113000.0,5400000.0,5325000.0,5362000.0
Graham Holdings Co,GHC,,104889,2018.0,Q2TTM,2017-07-01,2018-06-30,,45604000.0,59.49,59.49,0.18,60247000.0,59.09,414000.0,-116600000.0,329004000.0,329004000.0,,328419000.0,585000.0,2665155000.0,,,73892000.0,1552715000.0,,,819951000.0,2665155000.0,53336000.0,5599000.0,2478931000.0,186249000.0,26155000.0,212404000.0,2665155000.0,5400000.0,5325000.0,5362000.0
Graham Holdings Co,GHC,,104889,2018.0,Q1,2018-01-01,2018-03-31,2019-05-01 09:21:38+00:00,10384000.0,7.84,7.84,2.66,14642000.0,7.78,,13600000.0,42965000.0,42965000.0,,42891000.0,74000.0,659436000.0,,,16471000.0,365151000.0,,,225045000.0,659436000.0,8071000.0,3951000.0,615222000.0,44214000.0,12351000.0,56565000.0,659436000.0,5500000.0,5436000.0,5473000.0
Graham Holdings Co,GHC,,104889,2018.0,Q1TTM,2017-04-01,2018-03-31,,44735000.0,58.31,58.31,0.12,62499000.0,57.92,9614000.0,-108800000.0,324368000.0,324368000.0,,323849000.0,519000.0,2668565000.0,,,73761000.0,1493807000.0,,,887546000.0,2668565000.0,33828000.0,5271000.0,2498201000.0,170364000.0,45204000.0,215568000.0,2668565000.0,5500000.0,5436000.0,5473000.0
Graham Holdings Co,GHC,,104889,2019.0,Q4,2019-10-01,2019-12-31,,13711000.0,27.46,27.46,-1.39,16495000.0,27.25,8080000.0,39100000.0,146017000.0,146017000.0,,145881000.0,136000.0,763478000.0,,,156764000.0,550152000.0,,,144701000.0,763478000.0,7192000.0,5233000.0,733139000.0,30312000.0,154805000.0,185117000.0,763478000.0,5300000.0,5285000.0,5327000.0
Graham Holdings Co,GHC,,104889,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 14:25:16+00:00,53243000.0,61.7,61.7,5.56,59253000.0,61.21,9152000.0,98600000.0,327879000.0,327879000.0,,327855000.0,24000.0,2932099000.0,,,293897000.0,2023205000.0,,,642700000.0,2932099000.0,29779000.0,17815000.0,2787553000.0,144546000.0,281933000.0,426479000.0,2932099000.0,5300000.0,5285000.0,5327000.0
Graham Holdings Co,GHC,,104889,2019.0,Q3YTD,2019-01-01,2019-09-30,,39532000.0,34.24,34.24,1.39,42758000.0,33.96,1072000.0,59500000.0,181862000.0,181862000.0,,181974000.0,-112000.0,2168621000.0,,,137133000.0,1473053000.0,,,497999000.0,2168621000.0,22587000.0,12582000.0,2054414000.0,114234000.0,127128000.0,241362000.0,2168621000.0,5300000.0,5285000.0,5329000.0
Graham Holdings Co,GHC,,104889,2019.0,Q3TTM,2018-10-01,2019-09-30,,52893000.0,44.83,44.83,-2.6,57571000.0,44.47,1072000.0,71900000.0,238600000.0,238600000.0,,238659000.0,-59000.0,2857708000.0,,,134325000.0,1905759000.0,,,650623000.0,2857708000.0,29118000.0,15477000.0,2667918000.0,189816000.0,120684000.0,310500000.0,2857708000.0,5300000.0,5285000.0,5329000.0
Graham Holdings Co,GHC,,104889,2019.0,Q3,2019-07-01,2019-09-30,2019-10-30 09:20:26+00:00,13572000.0,8.12,8.12,,15351000.0,8.05,372000.0,15200000.0,42965000.0,42965000.0,,43145000.0,-180000.0,738820000.0,,,42516000.0,517935000.0,,,175322000.0,738820000.0,6776000.0,6157000.0,722552000.0,16268000.0,41897000.0,58165000.0,738820000.0,5300000.0,5285000.0,5329000.0
Graham Holdings Co,GHC,,104889,2019.0,Q2YTD,2019-01-01,2019-06-30,,25960000.0,26.12,26.12,1.39,27407000.0,25.91,700000.0,44300000.0,138897000.0,138897000.0,,138829000.0,68000.0,1429801000.0,,,94617000.0,955118000.0,,,322677000.0,1429801000.0,15811000.0,6425000.0,1331862000.0,97966000.0,85231000.0,183197000.0,1429801000.0,5300000.0,5285000.0,5329000.0
Graham Holdings Co,GHC,,104889,2019.0,Q2TTM,2018-07-01,2019-06-30,,51590000.0,60.14,60.14,-2.6,55868000.0,59.7,8809000.0,66700000.0,320705000.0,320705000.0,,320578000.0,127000.0,2793654000.0,,,162127000.0,1836744000.0,,,606382000.0,2793654000.0,28477000.0,19468000.0,2559393000.0,234287000.0,153118000.0,387405000.0,2793654000.0,5300000.0,5285000.0,5329000.0
Graham Holdings Co,GHC,,104889,2019.0,Q2,2019-04-01,2019-06-30,2019-07-31 09:06:19+00:00,12900000.0,10.74,10.74,1.39,13884000.0,10.65,700000.0,16700000.0,57195000.0,57195000.0,,57081000.0,114000.0,737602000.0,,,21272000.0,503763000.0,,,148419000.0,737602000.0,8386000.0,3046000.0,679666000.0,57963000.0,15932000.0,73895000.0,737602000.0,5300000.0,5285000.0,5329000.0
Graham Holdings Co,GHC,,104889,2019.0,Q1,2019-01-01,2019-03-31,2020-05-05 09:04:29+00:00,13060000.0,15.38,15.38,2.78,13523000.0,15.26,0.0,27600000.0,81702000.0,81702000.0,,81748000.0,-46000.0,692199000.0,,,73345000.0,451355000.0,,,174258000.0,692199000.0,7425000.0,3379000.0,652196000.0,40003000.0,69299000.0,109302000.0,692199000.0,5300000.0,5284000.0,5326000.0
Graham Holdings Co,GHC,,104889,2019.0,Q1TTM,2018-04-01,2019-03-31,,50090000.0,58.09,58.09,-2.66,55603000.0,57.68,8109000.0,66100000.0,310145000.0,310145000.0,,310063000.0,82000.0,2728729000.0,,,163675000.0,1773636000.0,,,599341000.0,2728729000.0,48634000.0,19254000.0,2486779000.0,241950000.0,134295000.0,376245000.0,2728729000.0,5300000.0,5284000.0,5326000.0
Graham Holdings Co,GHC,,104889,2020.0,Q1TTM,2019-04-01,2020-03-31,,54348000.0,40.0,40.0,,62434000.0,39.63,25553000.0,25600000.0,212286000.0,212286000.0,,212862000.0,-576000.0,2972157000.0,,,141250000.0,2069277000.0,,,647917000.0,2972157000.0,30032000.0,14040000.0,2859529000.0,112628000.0,125258000.0,237886000.0,2972157000.0,5300000.0,5274000.0,5274000.0
Graham Holdings Co,GHC,,104889,2020.0,Q1,2020-01-01,2020-03-31,2020-05-05 09:04:29+00:00,14165000.0,-6.32,-6.32,2.9,16704000.0,-6.32,16401000.0,-45400000.0,-33891000.0,-33891000.0,,-33245000.0,-646000.0,732257000.0,,,-79302000.0,497427000.0,,,179475000.0,732257000.0,7678000.0,-396000.0,724172000.0,8085000.0,-87376000.0,-79291000.0,732257000.0,5300000.0,5274000.0,5274000.0
