company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othercostofrevenue,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,preferreddividends,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2016.0,Q1,2016-01-01,2016-03-31,2017-05-01 09:00:25+00:00,0.59,0.59,0.31,,0.59,,476000000.0,476000000.0,,476000000.0,,847000000.0,1801000000.0,,,,,10000000.0,87000000.0,,,303000000.0,847000000.0,954000000.0,106000000.0,8000000.0,390000000.0,564000000.0,-88000000.0,476000000.0,1801000000.0,806800000.0,806800000.0,806800000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2016.0,Q1TTM,2015-04-01,2016-03-31,,1.76,1.76,1.18,528000000.0,1.75,171000000.0,799000000.0,799000000.0,,797000000.0,2000000.0,2762000000.0,6146000000.0,,,,,-11000000.0,268000000.0,,,1243000000.0,2762000000.0,3384000000.0,401000000.0,37000000.0,2039000000.0,1345000000.0,-375000000.0,970000000.0,6146000000.0,806800000.0,806800000.0,806800000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2017.0,Q3,2017-07-01,2017-09-30,2018-10-25 09:47:32+00:00,0.61,0.61,0.3325,193000000.0,0.61,57000000.0,172000000.0,172000000.0,,353000000.0,0.0,638000000.0,1527000000.0,,-181000000.0,,,3000000.0,62000000.0,,0.0,304000000.0,638000000.0,889000000.0,111000000.0,7000000.0,559000000.0,330000000.0,-101000000.0,229000000.0,1527000000.0,578700000.0,578700000.0,578700000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2017.0,Q3YTD,2017-01-01,2017-09-30,,1.65,1.65,1.0,652000000.0,1.65,200000000.0,464000000.0,464000000.0,,644000000.0,1000000.0,2076000000.0,4805000000.0,,-181000000.0,,,8000000.0,209000000.0,,,909000000.0,2076000000.0,2729000000.0,328000000.0,25000000.0,1770000000.0,959000000.0,-295000000.0,664000000.0,4805000000.0,578700000.0,578700000.0,578700000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2017.0,Q2,2017-04-01,2017-06-30,2018-07-26 09:57:25+00:00,0.33,0.33,0.3325,197000000.0,0.33,47000000.0,93000000.0,93000000.0,,92000000.0,1000000.0,630000000.0,1449000000.0,,,,,2000000.0,66000000.0,,,315000000.0,630000000.0,819000000.0,110000000.0,7000000.0,578000000.0,241000000.0,-101000000.0,140000000.0,1449000000.0,279500000.0,279500000.0,279500000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.04,1.04,0.67,459000000.0,1.04,143000000.0,292000000.0,292000000.0,,291000000.0,1000000.0,1438000000.0,3278000000.0,,,,,5000000.0,147000000.0,,,605000000.0,1438000000.0,1840000000.0,217000000.0,18000000.0,1211000000.0,629000000.0,-194000000.0,435000000.0,3278000000.0,279500000.0,279500000.0,279500000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2017.0,Q1,2017-01-01,2017-03-31,2018-04-26 09:45:31+00:00,0.71,0.71,0.3325,262000000.0,0.71,96000000.0,199000000.0,199000000.0,,199000000.0,,808000000.0,1829000000.0,,,,,3000000.0,81000000.0,,,290000000.0,808000000.0,1021000000.0,107000000.0,11000000.0,633000000.0,388000000.0,-93000000.0,295000000.0,1829000000.0,278900000.0,278900000.0,278900000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2018.0,Q2,2018-04-01,2018-06-30,2019-07-25 10:12:53+00:00,0.49,0.49,,405000000.0,0.49,52000000.0,292000000.0,292000000.0,,290000000.0,1000000.0,1538000000.0,2887000000.0,,,66000000.0,,8000000.0,68000000.0,,1000000.0,326000000.0,1604000000.0,1283000000.0,160000000.0,12000000.0,799000000.0,484000000.0,-140000000.0,344000000.0,2887000000.0,591800000.0,591800000.0,591800000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2019.0,Q1,2019-01-01,2019-03-31,2020-04-27 10:24:52+00:00,0.75,0.75,0.3825,298000000.0,0.75,48000000.0,213000000.0,213000000.0,,213000000.0,,942000000.0,2059000000.0,,,,,21000000.0,106000000.0,,,354000000.0,942000000.0,1117000000.0,121000000.0,2000000.0,758000000.0,359000000.0,-98000000.0,261000000.0,2059000000.0,284000000.0,284000000.0,284000000.0
CMS Energy Corp,CMS,549300IA9XFBAGNIBW29,811156,2020.0,Q1,2020-01-01,2020-03-31,2020-04-27 10:24:52+00:00,0.86,0.86,0.4075,316000000.0,0.85,27000000.0,243000000.0,243000000.0,,243000000.0,,751000000.0,1864000000.0,,,,,27000000.0,114000000.0,,,315000000.0,751000000.0,1113000000.0,137000000.0,12000000.0,745000000.0,368000000.0,-98000000.0,270000000.0,1864000000.0,282600000.0,282600000.0,285900000.0
