company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2015.0,Q3TTM,2014-10-01,2015-09-30,,-1355000000.0,158000000.0,3379000000.0,3546000000.0,2792000000.0,1062000000.0,17000000.0,4606000000.0,,-2446000000.0,-4930000000.0,6815000000.0,-2446000000.0,-4930000000.0,6815000000.0,-1109000000.0,2449000000.0,2449000000.0,-242000000.0,,-15000000.0,-548000000.0,-2276000000.0,-4937000000.0,-6271000000.0,-3293000000.0,-1500000000.0,,4725000000.0,131000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2015.0,Q3,2015-07-01,2015-09-30,,-1288000000.0,,,896000000.0,,717000000.0,,1727000000.0,,890000000.0,-2997000000.0,2517000000.0,890000000.0,-2997000000.0,2517000000.0,410000000.0,935000000.0,935000000.0,-31000000.0,,-109000000.0,,-570000000.0,-941000000.0,-1580000000.0,-267000000.0,,,837000000.0,84000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 15:23:37+00:00,-29000000.0,,,1784000000.0,2792000000.0,-120000000.0,16000000.0,873000000.0,,-3661000000.0,-294000000.0,2879000000.0,-3661000000.0,-294000000.0,2879000000.0,-1076000000.0,1414000000.0,1414000000.0,-199000000.0,,50000000.0,,-1122000000.0,-2285000000.0,-3062000000.0,-1928000000.0,-1500000000.0,,2200000000.0,40000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2015.0,Q2TTM,2014-07-01,2015-06-30,,-67000000.0,158000000.0,3379000000.0,3543000000.0,2792000000.0,1387000000.0,18000000.0,2958000000.0,,-4594000000.0,-3300000000.0,6846000000.0,-4594000000.0,-3300000000.0,6846000000.0,-1596000000.0,2783000000.0,2783000000.0,-867000000.0,,55000000.0,-548000000.0,-2305000000.0,-4674000000.0,-6046000000.0,-3765000000.0,-1500000000.0,,4540000000.0,100000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2015.0,Q2,2015-04-01,2015-06-30,,,,,901000000.0,2792000000.0,154000000.0,1000000.0,-1538000000.0,,-4462000000.0,1162000000.0,1439000000.0,-4462000000.0,1162000000.0,1439000000.0,-1861000000.0,547000000.0,547000000.0,-163000000.0,,87000000.0,,-558000000.0,-1236000000.0,-1651000000.0,-867000000.0,-1500000000.0,,1131000000.0,39000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 19:16:07+00:00,-29000000.0,,,883000000.0,,-274000000.0,15000000.0,2411000000.0,,801000000.0,-1456000000.0,1440000000.0,801000000.0,-1456000000.0,1440000000.0,785000000.0,867000000.0,867000000.0,-36000000.0,,-37000000.0,,-564000000.0,-1049000000.0,-1411000000.0,-1061000000.0,,,1069000000.0,1000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2015.0,Q1TTM,2014-04-01,2015-03-31,,-83000000.0,158000000.0,3379000000.0,3506000000.0,,1037000000.0,21000000.0,5835000000.0,,180000000.0,-5543000000.0,6653000000.0,180000000.0,-5543000000.0,6653000000.0,742000000.0,2849000000.0,2849000000.0,-739000000.0,,-25000000.0,-548000000.0,-2307000000.0,-4246000000.0,-5563000000.0,-3369000000.0,,,4198000000.0,176000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2016.0,Q4,2016-10-01,2016-12-31,,-5085000000.0,229000000.0,3568000000.0,1033000000.0,,171000000.0,724000000.0,1248000000.0,,-1015000000.0,-5973000000.0,1252000000.0,-1015000000.0,-5973000000.0,1252000000.0,-5273000000.0,3754000000.0,3754000000.0,-3706000000.0,,120000000.0,463000000.0,-601000000.0,-907000000.0,-2649000000.0,-2386000000.0,,,1130000000.0,1418000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-03 12:21:20+00:00,,,,2847000000.0,,725000000.0,7000000.0,10071000000.0,,5266000000.0,-5555000000.0,5611000000.0,5266000000.0,-5555000000.0,5611000000.0,5333000000.0,2392000000.0,2392000000.0,-353000000.0,,-164000000.0,11000000.0,-1731000000.0,-4246000000.0,-5252000000.0,-3081000000.0,,,4107000000.0,
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2016.0,Q3TTM,2015-10-01,2016-09-30,,-280000000.0,170000000.0,1607000000.0,3780000000.0,-2792000000.0,787000000.0,8000000.0,12602000000.0,,5435000000.0,-7541000000.0,6900000000.0,5435000000.0,-7541000000.0,6915000000.0,5919000000.0,2859000000.0,2859000000.0,-526000000.0,1176000000.0,2505000000.0,1110000000.0,-3469000000.0,-5057000000.0,-9874000000.0,-4882000000.0,,,5113000000.0,2844000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2016.0,Q3,2016-07-01,2016-09-30,,,,,979000000.0,,394000000.0,,6057000000.0,,5064000000.0,-1947000000.0,2386000000.0,5064000000.0,-1947000000.0,2386000000.0,5435000000.0,1181000000.0,1181000000.0,-168000000.0,,-59000000.0,-68000000.0,-591000000.0,-1077000000.0,-1859000000.0,-402000000.0,,,1048000000.0,
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 13:55:02+00:00,,,,1868000000.0,,331000000.0,7000000.0,4014000000.0,,202000000.0,-3608000000.0,3225000000.0,202000000.0,-3608000000.0,3225000000.0,-102000000.0,1211000000.0,1211000000.0,-185000000.0,,-105000000.0,79000000.0,-1140000000.0,-3169000000.0,-3393000000.0,-2679000000.0,,,3059000000.0,
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2016.0,Q2TTM,2015-07-01,2016-06-30,,-1568000000.0,170000000.0,1607000000.0,3697000000.0,-2792000000.0,1110000000.0,8000000.0,8272000000.0,,1261000000.0,-8591000000.0,7031000000.0,1261000000.0,-8591000000.0,7046000000.0,894000000.0,2613000000.0,2613000000.0,-389000000.0,1176000000.0,2455000000.0,1178000000.0,-3448000000.0,-4921000000.0,-9595000000.0,-4747000000.0,,,4902000000.0,2928000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2016.0,Q2,2016-04-01,2016-06-30,,,,,937000000.0,,115000000.0,,2874000000.0,,205000000.0,-1850000000.0,1543000000.0,205000000.0,-1850000000.0,1543000000.0,-53000000.0,512000000.0,512000000.0,-21000000.0,,-36000000.0,49000000.0,-570000000.0,-1763000000.0,-1748000000.0,-2099000000.0,,,1697000000.0,
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2016.0,Q1,2016-01-01,2016-03-31,2017-05-09 12:09:53+00:00,,,,931000000.0,,216000000.0,7000000.0,1140000000.0,,-3000000.0,-1758000000.0,1682000000.0,-3000000.0,-1758000000.0,1682000000.0,-49000000.0,699000000.0,699000000.0,-164000000.0,,-69000000.0,30000000.0,-570000000.0,-1406000000.0,-1645000000.0,-580000000.0,,,1362000000.0,
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2016.0,Q1TTM,2015-04-01,2016-03-31,,-1568000000.0,170000000.0,1607000000.0,3661000000.0,,1149000000.0,9000000.0,3860000000.0,,-3406000000.0,-5579000000.0,6927000000.0,-3406000000.0,-5579000000.0,6942000000.0,-914000000.0,2648000000.0,2648000000.0,-531000000.0,1176000000.0,2578000000.0,1129000000.0,-3436000000.0,-4394000000.0,-9498000000.0,-3515000000.0,-1500000000.0,,4336000000.0,2967000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-02 11:21:45+00:00,,,,2990000000.0,,116000000.0,,5983000000.0,,1239000000.0,-6331000000.0,4978000000.0,1239000000.0,-6331000000.0,4978000000.0,-114000000.0,2361000000.0,2361000000.0,-489000000.0,,-149000000.0,,-1825000000.0,-3540000000.0,-5841000000.0,-2919000000.0,,,3199000000.0,
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2017.0,Q3TTM,2016-10-01,2017-09-30,,-5085000000.0,229000000.0,3568000000.0,4023000000.0,,287000000.0,724000000.0,7231000000.0,,224000000.0,-12304000000.0,6230000000.0,224000000.0,-12304000000.0,6230000000.0,-5387000000.0,6115000000.0,6115000000.0,-4195000000.0,,-29000000.0,463000000.0,-2426000000.0,-4447000000.0,-8490000000.0,-5305000000.0,,,4329000000.0,1418000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2017.0,Q3,2017-07-01,2017-09-30,,,,,1037000000.0,,215000000.0,,2236000000.0,,-235000000.0,-1987000000.0,2178000000.0,-235000000.0,-1987000000.0,2178000000.0,-44000000.0,955000000.0,955000000.0,-29000000.0,,4000000.0,,-625000000.0,-841000000.0,-1910000000.0,-1846000000.0,,,760000000.0,
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 13:29:20+00:00,,,,1953000000.0,,-99000000.0,,3747000000.0,,1474000000.0,-4344000000.0,2800000000.0,1474000000.0,-4344000000.0,2800000000.0,-70000000.0,1406000000.0,1406000000.0,-460000000.0,,-153000000.0,,-1200000000.0,-2699000000.0,-3931000000.0,-1073000000.0,,,2439000000.0,
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2017.0,Q2TTM,2016-07-01,2017-06-30,,-5085000000.0,229000000.0,3568000000.0,3965000000.0,,466000000.0,724000000.0,11052000000.0,,5523000000.0,-12264000000.0,6438000000.0,5523000000.0,-12264000000.0,6438000000.0,92000000.0,6341000000.0,6341000000.0,-4334000000.0,,-92000000.0,395000000.0,-2392000000.0,-4683000000.0,-8439000000.0,-3861000000.0,,,4617000000.0,1418000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2017.0,Q2,2017-04-01,2017-06-30,,,,,962000000.0,,133000000.0,,1114000000.0,,-122000000.0,-1983000000.0,1554000000.0,-122000000.0,-1983000000.0,1554000000.0,-551000000.0,689000000.0,689000000.0,-230000000.0,,-108000000.0,,-600000000.0,-1138000000.0,-1771000000.0,-636000000.0,,,1034000000.0,
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2017.0,Q1,2017-01-01,2017-03-31,2018-05-10 11:08:40+00:00,,,,991000000.0,,-232000000.0,,2633000000.0,,1596000000.0,-2361000000.0,1246000000.0,1596000000.0,-2361000000.0,1246000000.0,481000000.0,717000000.0,717000000.0,-230000000.0,,-45000000.0,,-600000000.0,-1561000000.0,-2160000000.0,-437000000.0,,,1405000000.0,
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2017.0,Q1TTM,2016-04-01,2017-03-31,,-5085000000.0,229000000.0,3568000000.0,3940000000.0,,448000000.0,724000000.0,12812000000.0,,5850000000.0,-12131000000.0,6427000000.0,5850000000.0,-12131000000.0,6427000000.0,590000000.0,6164000000.0,6164000000.0,-4125000000.0,,-20000000.0,444000000.0,-2362000000.0,-5308000000.0,-8416000000.0,-5324000000.0,,,5280000000.0,1418000000.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2018.0,FY,2018-01-01,2018-12-31,2020-02-20 14:37:25+00:00,-416000000.0,-266000000.0,2086000000.0,4696000000.0,,-203000000.0,1879000000.0,6752000000.0,0.0,2960000000.0,-10060000000.0,7193000000.0,2960000000.0,-10060000000.0,7186000000.0,0.0,2666000000.0,2666000000.0,34000000.0,675000000.0,-377000000.0,-86000000.0,-3146000000.0,-3762000000.0,-9389000000.0,-3200000000.0,,,3884000000.0,
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2018.0,Q4,2018-10-01,2018-12-31,,-416000000.0,-266000000.0,2086000000.0,1249000000.0,,-104000000.0,1045000000.0,1719000000.0,,1413000000.0,-2790000000.0,1514000000.0,1413000000.0,-2790000000.0,1519000000.0,56000000.0,464000000.0,464000000.0,-95000000.0,675000000.0,-202000000.0,-86000000.0,-1311000000.0,-701000000.0,-2637000000.0,-715000000.0,,,1166000000.0,
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-08 11:23:12+00:00,,,,3447000000.0,,-99000000.0,834000000.0,5033000000.0,0.0,1547000000.0,-7270000000.0,5679000000.0,1547000000.0,-7270000000.0,5667000000.0,-56000000.0,2202000000.0,2202000000.0,129000000.0,0.0,-175000000.0,,-1835000000.0,-3061000000.0,-6752000000.0,-2485000000.0,,,2718000000.0,0.0
Duke Energy Corp,DUK,I1BZKREC126H0VB1BL91,1326160,2018.0,Q1,2018-01-01,2018-03-31,2019-05-09 11:20:04+00:00,,,,1089000000.0,,-378000000.0,21000000.0,2081000000.0,0.0,947000000.0,-2264000000.0,1389000000.0,947000000.0,-2264000000.0,1391000000.0,0.0,620000000.0,620000000.0,58000000.0,,-149000000.0,-74000000.0,-599000000.0,-958000000.0,-2087000000.0,-556000000.0,,,930000000.0,
